Sample,X(ms) [01.05.2017 19:22:38 733 UTC],"I_distance_left"[%IW64],"I_distance_right"[%IW66]
7,700.019940,3588,1166
8,800.013320,3630,1161
9,900.008680,3614,1160
10,999.996780,3617,1144
11,1100.019380,3617,1152
12,1200.006780,3623,1160
13,1299.996380,3623,1154
14,1400.012640,3625,1160
15,1500.038700,3616,1143
16,1599.992880,3617,1160
17,1699.996480,3617,1133
18,1799.993460,3616,1158
19,1899.997440,3619,1160
20,1999.986160,3611,1115
21,2099.993600,3619,1190
22,2199.992740,3614,1159
23,2300.003720,3617,1160
24,2399.991740,3617,1151
25,2499.996460,3585,1158
26,2600.019220,3623,1160
27,2700.041580,3619,1160
28,2800.023520,3610,1160
29,2899.995560,3617,1158
30,2999.988980,3617,1160
31,3099.994340,3643,1159
32,3199.996980,3617,1130
33,3300.017840,3606,1159
34,3399.997620,3621,1118
35,3500.022800,3611,1150
36,3600.000380,3646,1153
37,3700.045380,3614,1160
38,3799.987520,3617,1159
39,3899.996920,3617,1127
40,4000.009660,3617,1160
41,4099.990400,3618,1154
42,4200.005900,3625,1134
43,4299.994780,3617,1160
44,4399.995620,3617,1160
45,4500.002060,3649,1160
46,4600.001020,3600,1154
47,4699.995260,3617,1158
48,4799.993460,3604,1156
49,4900.001340,3609,1166
50,5000.033660,3623,1152
51,5100.015240,3617,1160
52,5199.994520,3617,1160
53,5300.005720,3615,1143
54,5400.015580,3619,1158
55,5499.991840,3617,1160
56,5599.995200,3617,1160
57,5699.996840,3617,1160
58,5800.013160,3617,1160
59,5900.045340,3623,1160
60,6000.011760,3623,1190
61,6100.015100,3617,1147
62,6199.990480,3613,1154
63,6299.991880,3623,1134
64,6400.007140,3616,1159
65,6499.993760,3617,1160
66,6599.993300,3617,1160
67,6699.996520,3623,1127
68,6800.006840,3649,1159
69,6899.992240,3619,1130
70,7000.008900,3619,1159
71,7100.043020,3643,1160
72,7199.991380,3651,1160
73,7300.014520,3617,1160
74,7400.010900,3625,1160
75,7500.090500,3643,1127
76,7599.996080,3611,1136
77,7700.001920,3648,1159
78,7799.988920,3641,1151
79,7899.992160,3623,1160
80,8000.001440,3617,1151
81,8099.996480,3617,1133
82,8200.017860,3617,1160
83,8300.009760,3617,1160
84,8400.006320,3617,1160
85,8499.996780,3617,1160
86,8599.991260,3623,1160
87,8699.994640,3617,1143
88,8799.995260,3619,1160
89,8899.995960,3637,1152
90,8999.995700,3619,1160
91,9099.989780,3648,1159
92,9199.997680,3617,1160
93,9299.999480,3644,1160
94,9400.018180,3592,1151
95,9499.993560,3621,1173
96,9599.998920,3617,1160
97,9699.989360,3617,1153
98,9800.005900,3649,1154
99,9900.002900,3649,1160
100,9999.995040,3617,1160
101,10100.082600,3617,1143
102,10199.989240,3623,1185
103,10299.991480,3640,1146
104,10399.994340,3611,1134
105,10500.001420,3623,1157
106,10600.000100,3617,1154
107,10699.988020,3617,1160
108,10800.009640,3617,1134
109,10900.024220,3619,1160
110,11000.022760,3617,1163
111,11100.006560,3617,1160
112,11199.989920,3619,1160
113,11300.029380,3617,1160
114,11400.036160,3617,1160
115,11500.014140,3619,1122
116,11600.019280,3625,1160
117,11700.057420,3644,1152
118,11800.031800,3617,1160
119,11899.998600,3650,1158
120,12000.018520,3617,1154
121,12100.003940,3649,1158
122,12200.014060,3619,1130
123,12300.000200,3617,1163
124,12399.997180,3617,1160
125,12499.993200,3617,1160
126,12600.001120,3624,1160
127,12699.992860,3644,1158
128,12799.991080,3649,1160
129,12900.011240,3636,1134
130,12999.994620,3618,1143
131,13099.996560,3640,1149
132,13200.015600,3615,1136
