Sample,X(ms) [01.05.2017 19:43:33 933 UTC],"I_distance_left"[%IW64],"I_distance_right"[%IW66]
400,39999.988140,1495,2449
401,40099.975960,1501,2423
402,40199.963980,1494,2400
403,40300.037520,1475,2423
404,40399.998120,1501,2423
405,40500.025720,1501,2423
406,40599.966920,1495,2423
407,40699.976700,1501,2448
408,40799.966180,1501,2425
409,40899.963620,1475,2429
410,40999.966980,1501,2423
411,41099.989380,1499,2425
412,41200.006100,1502,2424
413,41299.977180,1499,2440
414,41399.970540,1484,2432
415,41499.963520,1499,2429
416,41599.987740,1495,2429
417,41699.977560,1495,2423
418,41800.004040,1501,2423
419,41899.990800,1495,2427
420,41999.958540,1495,2423
421,42099.969060,1501,2440
422,42199.964700,1501,2427
423,42299.972780,1501,2423
424,42399.996260,1501,2425
425,42500.010120,1501,2423
426,42599.961480,1501,2423
427,42699.969080,1501,2423
428,42799.984140,1501,2448
429,42899.996160,1501,2423
430,42999.972020,1501,2424
431,43099.972080,1501,2423
432,43199.975820,1501,2423
433,43299.962640,1501,2423
434,43400.004760,1501,2423
435,43500.007260,1501,2423
436,43599.987460,1486,2429
437,43699.963280,1518,2423
438,43799.965880,1501,2425
439,43899.972420,1501,2423
440,43999.972080,1499,2423
441,44099.983420,1476,2432
442,44199.971580,1501,2425
443,44299.989780,1501,2427
444,44399.963300,1501,2423
445,44499.965220,1509,2423
446,44599.987360,1501,2423
447,44699.974280,1501,2423
448,44799.994200,1501,2423
449,44899.967180,1501,2423
450,44999.982960,1501,2423
451,45099.968000,1501,2425
452,45199.959220,1501,2423
453,45299.968300,1501,2423
454,45399.967540,1501,2432
455,45499.976420,1501,2448
456,45599.968260,1501,2410
457,45699.978580,1501,2423
458,45799.986580,1501,2423
459,45900.014240,1501,2423
460,45999.974640,1501,2423
461,46100.006760,1501,2423
462,46199.971920,1501,2423
463,46299.969380,1501,2423
464,46399.968640,1501,2423
465,46499.973840,1501,2424
466,46600.041280,1501,2423
467,46699.960960,1501,2423
468,46799.965980,1501,2432
469,46899.977960,1501,2423
470,46999.999140,1469,2426
471,47099.962160,1501,2423
472,47200.009500,1501,2436
473,47300.020320,1501,2423
474,47399.984940,1501,2423
475,47499.970840,1501,2436
476,47599.978980,1501,2432
477,47700.036160,1501,2423
478,47799.970920,1501,2424
479,47899.962480,1501,2440
480,47999.962400,1501,2423
481,48099.970140,1501,2449
482,48199.963060,1505,2423
483,48299.966800,1501,2411
484,48399.990620,1501,2423
485,48499.972140,1501,2423
486,48599.971700,1501,2423
487,48699.969140,1501,2423
488,48799.975680,1501,2438
489,48899.972140,1501,2453
490,49000.002860,1501,2423
491,49099.973800,1501,2436
492,49199.971500,1501,2423
493,49299.988880,1502,2423
494,49399.962920,1501,2423
495,49499.993100,1501,2432
496,49599.963220,1501,2426
497,49699.978820,1501,2426
498,49799.983560,1501,2457
499,49899.966880,1501,2424
500,49999.994780,1501,2440
501,50099.978640,1501,2423
502,50199.989580,1498,2424
503,50299.972880,1484,2423
504,50399.971960,1501,2423
505,50500.002060,1501,2424
506,50599.988780,1484,2423
507,50699.987160,1498,2423
508,50799.966520,1498,2432
509,50899.972460,1501,2423
510,50999.964640,1502,2424
511,51099.966440,1504,2423
512,51199.993080,1501,2423
513,51299.967260,1488,2440
514,51399.983220,1501,2423
515,51499.963780,1483,2436
516,51599.971140,1501,2432
517,51699.961600,1501,2424
518,51800.017480,1501,2423
519,51899.987860,1500,2423
520,52000.014240,1501,2423
521,52099.979960,1500,2430
522,52199.970060,1514,2436
523,52299.976400,1502,2423
524,52399.993420,1488,2423
525,52500.020600,1483,2420
526,52599.971320,1471,2423
527,52699.965000,1502,2441
528,52799.965660,1500,2423
529,52899.963380,1498,2423
530,53000.017300,1501,2423
531,53099.961740,1497,2423
532,53199.967440,1501,2423
533,53299.990740,1470,2423
534,53399.965840,1470,2426
535,53499.977640,1498,2436
536,53600.037360,1498,2423
537,53699.978660,1501,2426
538,53800.030540,1501,2423
539,53899.979080,1501,2422
540,54000.016180,1467,2440
541,54100.040460,1481,2423
542,54199.977600,1500,2423
543,54299.989620,1500,2436
544,54400.037000,1497,2424
545,54499.971940,1467,2440
546,54599.963980,1501,2427
547,54699.966000,1485,2423
548,54799.978620,1487,2436
549,54899.965940,1498,2436
550,54999.979940,1498,2426
551,55099.961580,1484,2423
552,55199.974920,1481,2423
553,55299.994420,1497,2440
554,55399.979840,1500,2440
555,55499.964220,1484,2439
556,55599.964120,1493,2429
557,55699.980980,1484,2436
558,55799.974600,1484,2423
559,55900.001140,1501,2423
560,55999.995120,1501,2423
561,56099.969800,1483,2429
562,56199.980100,1484,2436
563,56299.965840,1498,2423
564,56400.047600,1487,2423
565,56499.966140,1471,2423
566,56599.985640,1498,2423
567,56699.985700,1501,2443
568,56799.965640,1502,2423
569,56899.961700,1471,2429
570,56999.967460,1501,2423
571,57099.962480,1483,2424
572,57199.992280,1485,2426
573,57299.970800,1497,2423
574,57399.975920,1500,2423
575,57499.978900,1468,2439
576,57599.979220,1500,2424
577,57699.970600,1487,2423
578,57799.969820,1485,2423
579,57899.983020,1468,2423
580,58000.005060,1498,2440
581,58100.010140,1484,2423
582,58199.977540,1468,2423
583,58299.966540,1484,2429
584,58399.992640,1513,2423
585,58499.984840,1501,2424
586,58599.978160,1484,2426
587,58699.984120,1500,2423
588,58799.970860,1500,2423
589,58899.992060,1500,2439
