Sample,X(ms) [01.05.2017 20:06:25 833 UTC],"I_distance_left"[%IW64],"I_distance_right"[%IW66]
8,799.990280,930,7380
9,899.983080,955,7374
10,1000.043000,980,7380
11,1099.991980,955,7406
12,1199.988760,987,7374
13,1299.994900,971,7398
14,1399.984580,955,7406
15,1500.008660,987,7400
16,1600.006200,985,7406
17,1699.996240,951,7406
18,1800.015100,957,7404
19,1899.989920,970,7404
20,1999.981300,934,7404
21,2100.017900,962,7406
22,2199.986800,930,7380
23,2300.007380,955,7378
24,2399.993940,929,7404
25,2500.009000,955,7406
26,2599.999320,981,7400
27,2700.001520,985,7379
28,2800.028120,982,7380
29,2899.990300,963,7380
30,2999.987620,923,7372
31,3099.998140,957,7374
32,3200.004340,955,7398
33,3299.996720,953,7380
34,3399.988340,981,7399
35,3499.997100,969,7398
36,3599.989040,955,7398
37,3699.995840,981,7374
38,3800.004860,969,7380
39,3899.986820,958,7378
40,4000.011700,955,7372
41,4099.981100,980,7380
42,4200.000640,957,7372
43,4300.018580,963,7380
44,4400.014860,953,7374
45,4499.999220,957,7372
46,4599.991240,980,7398
47,4699.983460,948,7372
48,4800.004260,972,7372
49,4899.991140,958,7379
50,4999.988940,957,7372
51,5100.048280,972,7374
52,5200.012080,939,7374
53,5299.989400,955,7379
54,5399.986980,955,7372
55,5499.998880,984,7399
56,5599.991000,930,7398
57,5700.002540,955,7373
58,5799.981900,979,7374
59,5899.987860,970,7378
60,5999.997020,963,7372
61,6099.989840,961,7374
62,6199.989360,972,7404
63,6299.996980,972,7372
64,6400.013420,956,7379
65,6499.990400,988,7372
66,6599.988260,955,7372
67,6700.001260,981,7378
68,6799.982780,981,7374
69,6899.982000,972,7373
70,6999.987700,955,7399
71,7100.005680,969,7374
72,7199.984960,956,7406
73,7299.989880,957,7372
74,7400.015300,955,7374
75,7500.019200,968,7374
76,7599.993060,985,7405
77,7699.989800,955,7400
78,7799.986980,955,7380
79,7899.987980,964,7398
80,7999.986340,981,7400
81,8099.984200,955,7398
82,8199.990400,955,7379
83,8300.011720,961,7400
84,8399.985380,956,7406
85,8499.994580,932,7406
86,8600.007240,947,7398
87,8699.993240,957,7406
88,8800.012660,980,7406
89,8899.987260,966,7406
90,9000.007240,948,7376
91,9099.992200,923,7406
92,9200.004620,957,7406
93,9299.999800,955,7406
94,9399.996300,962,7406
95,9500.009400,985,7376
96,9600.004960,959,7406
97,9699.993600,954,7406
98,9799.987340,959,7406
99,9899.993700,989,7406
100,9999.996600,956,7406
101,10100.008940,961,7404
102,10200.042720,969,7406
103,10299.992380,938,7406
104,10399.999760,1004,7376
105,10499.997060,954,7406
106,10599.993440,988,7402
107,10700.005740,955,7406
