Sample,X(ms) [01.05.2017 19:56:07 333 UTC],"I_distance_left"[%IW64],"I_distance_right"[%IW66]
143,14300.008420,1197,3874
144,14400.014240,1217,3860
145,14499.999960,1177,3856
146,14599.994220,1227,3887
147,14700.019280,1211,3873
148,14800.004620,1228,3857
149,14900.016740,1185,3869
150,14999.992640,1198,3873
151,15100.002220,1224,3873
152,15200.022660,1194,3873
153,15300.027820,1180,3887
154,15399.991460,1194,3886
155,15500.005880,1194,3887
156,15600.000400,1182,3891
157,15699.995560,1180,3869
158,15800.039320,1207,3872
159,15900.009400,1198,3890
160,16000.006080,1210,3856
161,16100.024900,1196,3860
162,16199.995440,1198,3857
163,16300.003620,1225,3887
164,16399.993520,1177,3893
165,16500.019720,1180,3886
166,16599.989000,1227,3857
167,16699.994140,1210,3887
168,16800.022400,1224,3895
169,16899.997900,1187,3869
170,17000.049280,1198,3874
171,17100.011520,1177,3898
172,17200.010040,1181,3877
173,17299.996240,1228,3886
174,17399.993740,1227,3873
175,17500.019380,1207,3856
176,17599.989840,1228,3870
177,17700.008240,1194,3856
178,17800.012620,1227,3873
179,17900.003640,1211,3889
180,17999.995200,1222,3890
181,18100.007260,1155,3890
182,18200.005320,1227,3870
183,18300.026220,1165,3876
184,18399.996320,1211,3877
185,18500.026200,1207,3872
186,18600.000600,1195,3869
187,18699.991700,1182,3890
188,18799.986640,1165,3877
189,18900.013760,1197,3877
190,19000.029700,1211,3857
191,19099.990040,1223,3876
192,19200.053560,1194,3873
193,19300.023200,1227,3859
194,19399.993920,1210,3870
195,19500.012520,1194,3873
196,19599.990420,1211,3890
197,19699.997080,1195,3890
198,19799.987560,1194,3860
199,19900.000060,1228,3889
200,20000.003940,1212,3859
201,20099.998520,1225,3890
202,20200.004180,1211,3860
203,20300.001600,1211,3890
204,20400.084040,1227,3890
205,20499.995520,1212,3889
206,20599.996240,1181,3890
207,20699.998660,1224,3877
208,20800.029960,1182,3898
209,20899.988040,1213,3877
210,20999.998460,1208,3890
211,21099.998240,1198,3877
212,21199.992200,1209,3877
213,21300.000180,1212,3890
214,21400.007840,1212,3873
215,21500.006780,1213,3887
216,21600.057440,1198,3890
217,21700.001420,1224,3860
218,21799.990180,1197,3890
219,21900.055880,1211,3890
220,22000.006600,1212,3890
221,22099.989680,1195,3877
222,22200.031620,1211,3890
223,22299.994560,1194,3890
224,22400.027000,1194,3890
225,22500.023780,1196,3890
226,22599.998060,1228,3890
227,22700.039480,1224,3889
228,22800.027220,1212,3873
229,22899.991180,1209,3890
230,23000.022460,1228,3890
231,23099.995320,1196,3890
232,23200.005560,1226,3890
233,23299.994400,1228,3890
234,23399.991920,1201,3890
235,23500.018860,1194,3890
236,23599.998380,1227,3890
237,23700.013980,1195,3890
238,23799.994260,1202,3890
239,23900.009620,1208,3890
240,23999.999220,1198,3890
241,24099.996680,1228,3890
242,24200.002060,1196,3890
243,24299.991700,1213,3890
244,24400.019280,1165,3890
245,24500.004760,1213,3890
246,24600.010700,1212,3890
247,24699.998560,1202,3890
248,24799.990960,1194,3890
249,24899.992160,1228,3890
250,25000.024100,1220,3890
251,25100.091920,1228,3890
252,25200.033620,1193,3890
253,25299.993580,1194,3891
254,25399.996880,1228,3890
255,25499.995200,1196,3890
256,25600.023680,1227,3890
257,25700.016300,1195,3890
258,25799.988620,1227,3890
259,25900.011920,1228,3890
260,25999.993800,1196,3890
261,26099.996960,1200,3890
262,26200.017700,1198,3890
263,26299.992660,1220,3864
264,26400.026820,1196,3888
265,26499.997540,1225,3864
266,26599.995840,1228,3890
267,26700.058460,1196,3884
268,26799.995280,1200,3888
269,26900.023780,1196,3890
270,27000.006300,1221,3890
271,27100.024440,1196,3890
272,27199.995180,1228,3890
273,27299.999380,1198,3864
274,27400.027680,1203,3890
275,27499.992100,1200,3863
276,27600.015840,1194,3863
277,27700.005660,1194,3857
278,27800.032480,1198,3862
279,27899.996420,1194,3858
280,28000.040640,1228,3882
281,28100.069020,1220,3858
282,28200.011780,1186,3895
283,28300.005220,1228,3857
284,28399.990140,1195,3883
285,28500.005660,1196,3863
286,28600.022540,1200,3882
287,28699.999240,1196,3883
288,28800.014600,1201,3856
289,28900.000440,1192,3856
290,29000.029040,1194,3863
291,29100.001380,1194,3857
292,29199.995180,1183,3856
293,29300.059360,1227,3858
294,29400.005940,1220,3863
295,29499.996780,1177,3856
296,29599.991160,1200,3856
297,29699.994580,1194,3882
298,29800.012740,1202,3884
299,29899.997680,1200,3856
300,30000.016160,1228,3856
301,30099.988300,1186,3882
302,30200.004880,1202,3863
303,30299.992120,1194,3858
304,30399.988220,1188,3858
305,30500.051020,1209,3862
306,30599.994860,1188,3858
307,30700.024240,1188,3884
308,30799.992040,1194,3856
309,30899.992180,1196,3856
310,31000.000200,1216,3856
311,31100.016220,1202,3856
312,31199.992120,1190,3856
313,31299.990020,1192,3862
314,31400.013520,1194,3856
315,31500.032740,1228,3862
316,31599.993300,1201,3856
317,31700.024840,1169,3889
318,31800.020160,1200,3856
319,31899.998980,1220,3856
320,31999.991380,1224,3856
321,32099.996700,1211,3862
322,32200.067260,1195,3889
323,32300.001640,1220,3856
324,32399.988380,1177,3890
325,32499.989420,1200,3857
326,32600.020620,1194,3858
327,32699.997660,1198,3862
328,32799.998280,1169,3856
329,32899.992580,1224,3862
330,32999.997780,1221,3856
331,33100.016660,1226,3856
332,33199.997280,1211,3890
333,33300.025260,1220,3862
334,33399.995520,1220,3862
335,33499.987400,1192,3856
336,33600.017140,1227,3856
337,33700.004420,1220,3858
338,33800.004440,1188,3856
339,33899.998300,1219,3873
340,33999.991600,1198,3857
341,34100.016300,1227,3856
342,34200.006020,1194,3856
343,34299.994400,1196,3858
344,34399.996540,1222,3856
345,34500.016200,1202,3882
346,34599.994880,1220,3856
347,34700.008000,1220,3858
348,34800.010560,1202,3888
349,34899.996540,1226,3856
350,34999.992380,1219,3885
351,35099.998860,1192,3864
352,35199.993820,1226,3882
353,35300.016500,1196,3856
354,35399.995360,1188,3858
355,35499.994380,1198,3856
356,35600.023940,1200,3856
357,35700.007060,1194,3858
358,35800.001860,1228,3862
359,35899.994840,1194,3882
360,36000.001040,1209,3882
361,36099.992180,1194,3858
362,36200.052660,1194,3856
363,36300.055760,1220,3856
364,36399.992580,1194,3881
365,36500.027480,1195,3884
366,36599.991760,1193,3857
367,36700.000840,1227,3887
368,36800.027740,1234,3882
369,36900.027560,1196,3890
370,37000.024280,1196,3882
371,37100.020800,1196,3864
372,37199.998960,1226,3882
373,37299.992200,1188,3856
374,37400.008900,1227,3915
375,37500.030640,1196,3890
376,37600.008200,1210,3890
377,37700.020240,1192,3882
378,37800.046500,1222,3883
379,37899.999920,1220,3890
380,38000.011460,1213,3888
381,38099.999740,1202,3857
382,38200.025720,1169,3882
383,38299.996220,1193,3864
384,38399.997420,1219,3884
385,38500.017360,1228,3890
386,38599.994860,1226,3884
387,38700.006880,1202,3888
388,38800.005060,1219,3893
389,38900.028060,1195,3888
390,38999.998800,1227,3873
391,39099.991120,1220,3865
392,39200.038500,1220,3875
393,39300.041260,1213,3865
394,39400.000500,1202,3890
395,39499.998060,1194,3890
396,39600.004260,1220,3890
397,39699.988060,1210,3864
398,39800.000140,1169,3865
399,39900.021940,1219,3890
400,40000.000840,1211,3884
401,40100.024340,1220,3883
402,40199.996960,1195,3892
403,40300.004500,1228,3890
404,40399.991940,1193,3892
405,40500.001640,1228,3883
406,40600.023220,1220,3890
407,40700.010540,1209,3864
408,40800.020380,1228,3890
409,40899.999300,1188,3890
410,40999.997540,1228,3890
411,41100.022820,1179,3864
412,41199.999460,1228,3882
413,41300.009900,1228,3890
414,41400.001000,1226,3890
415,41500.040700,1196,3884
416,41599.996120,1228,3890
417,41700.000900,1226,3888
418,41800.018920,1220,3890
419,41899.997820,1213,3890
420,41999.999120,1196,3890
421,42099.994700,1196,3888
422,42199.997560,1209,3890
423,42300.000560,1226,3890
424,42399.995220,1198,3890
425,42500.019920,1194,3890
426,42599.993440,1209,3890
427,42700.001840,1199,3890
428,42799.995300,1226,3890
429,42899.996180,1211,3890
430,43000.027400,1221,3890
431,43100.016480,1194,3890
432,43200.030960,1202,3890
433,43300.020320,1194,3890
434,43400.032180,1198,3890
