Sample,X(ms) [01.05.2017 19:17:07 033 UTC],"I_distance_left"[%IW64],"I_distance_right"[%IW66]
6,600.032420,2559,1365
7,700.033220,2559,1399
8,800.014260,2576,1398
9,900.008160,2559,1382
10,1000.037600,2559,1399
11,1100.031680,2559,1398
12,1200.047780,2560,1390
13,1300.006020,2572,1399
14,1400.024760,2559,1365
15,1500.042520,2559,1412
16,1600.044540,2559,1386
17,1700.036340,2559,1398
18,1800.029840,2560,1398
19,1900.008360,2576,1381
20,2000.007620,2572,1396
21,2100.014100,2560,1382
22,2200.072020,2578,1402
23,2300.006400,2572,1396
24,2400.007780,2577,1379
25,2500.004060,2559,1398
26,2600.031260,2572,1367
27,2700.014120,2559,1399
28,2800.038440,2577,1397
29,2900.005760,2590,1369
30,3000.014840,2572,1399
31,3100.016620,2563,1398
32,3200.018260,2563,1402
33,3300.027360,2569,1399
34,3400.054480,2592,1399
35,3500.030240,2564,1369
36,3600.012300,2561,1382
37,3700.016500,2579,1398
38,3800.005700,2563,1382
39,3900.007860,2559,1424
40,4000.034860,2561,1384
41,4100.012840,2559,1400
42,4200.057340,2567,1401
43,4300.003100,2591,1399
44,4400.012620,2585,1399
45,4500.031480,2565,1397
46,4600.011080,2567,1399
47,4700.010160,2559,1399
48,4800.004300,2585,1399
49,4900.012300,2587,1399
50,5000.006200,2570,1399
51,5100.004760,2585,1399
52,5200.033660,2561,1397
53,5299.999420,2565,1399
54,5400.005760,2566,1399
55,5500.006120,2566,1366
56,5600.010740,2561,1399
57,5700.030700,2585,1399
58,5800.013000,2564,1382
59,5900.029360,2560,1365
60,6000.011780,2559,1399
61,6100.007840,2593,1391
62,6200.036780,2561,1373
63,6300.007740,2559,1371
64,6400.002480,2559,1397
65,6500.009200,2559,1399
66,6600.007160,2559,1398
67,6700.019840,2559,1342
68,6800.003920,2559,1397
69,6900.020380,2559,1391
70,7000.008320,2565,1365
71,7100.009700,2559,1399
72,7200.001300,2591,1399
73,7300.007860,2559,1373
74,7400.007120,2559,1399
75,7500.031880,2559,1408
76,7600.011040,2559,1392
77,7700.013900,2559,1397
78,7800.020600,2559,1424
79,7900.003000,2559,1367
80,8000.007340,2559,1399
81,8100.004560,2559,1382
82,8200.028080,2561,1398
83,8300.016000,2559,1399
84,8400.036320,2559,1395
85,8500.016660,2559,1399
86,8600.009300,2559,1371
87,8700.025300,2559,1399
88,8800.018040,2559,1373
89,8900.041160,2559,1372
90,9000.006320,2559,1373
91,9100.003180,2559,1397
92,9200.075220,2559,1405
93,9300.011940,2585,1397
94,9400.031320,2565,1365
95,9500.052380,2559,1424
96,9600.020000,2559,1395
97,9700.012020,2559,1401
98,9800.005520,2559,1364
99,9900.034880,2559,1371
100,10000.006820,2559,1399
101,10100.023920,2559,1391
102,10200.025940,2559,1393
103,10300.065600,2559,1397
104,10400.013040,2559,1399
105,10500.005700,2559,1395
106,10600.033600,2559,1399
107,10700.014820,2559,1390
108,10800.014020,2559,1367
109,10900.060080,2559,1398
110,11000.003580,2559,1391
111,11100.030040,2559,1366
112,11200.020380,2559,1398
113,11300.028100,2559,1395
114,11400.005520,2559,1399
115,11500.028660,2559,1397
116,11600.008240,2559,1391
117,11700.010500,2559,1367
118,11800.032500,2559,1373
119,11900.077580,2559,1391
120,12000.023560,2559,1399
121,12100.008400,2561,1373
122,12200.002120,2559,1367
123,12300.132980,2559,1342
124,12400.054340,2561,1398
125,12500.036380,2559,1366
126,12600.009800,2559,1399
127,12700.018020,2565,1367
128,12800.010440,2559,1382
129,12900.018560,2559,1373
130,13000.031160,2559,1365
131,13100.011240,2559,1397
132,13200.033780,2559,1393
133,13300.005960,2559,1365
134,13400.014920,2559,1367
135,13500.019560,2559,1365
136,13600.007300,2565,1382
137,13700.020780,2559,1361
138,13800.009500,2559,1367
139,13900.004080,2559,1366
140,14000.011080,2559,1373
141,14100.022020,2559,1390
142,14200.046280,2559,1366
143,14300.025160,2559,1371
144,14400.020340,2559,1365
145,14500.015040,2559,1373
146,14600.035440,2559,1365
147,14700.004620,2559,1391
148,14800.035260,2559,1367
149,14900.008320,2559,1366
150,15000.015160,2559,1382
151,15100.016320,2559,1383
152,15200.015300,2559,1373
153,15300.006420,2559,1365
154,15400.024620,2559,1365
155,15500.099340,2559,1392
156,15600.005820,2559,1372
157,15700.039320,2559,1367
158,15800.064060,2559,1391
159,15900.025420,2559,1366
160,16000.012800,2559,1365
161,16100.010120,2559,1373
162,16200.021940,2559,1393
163,16300.015100,2559,1365
164,16400.023440,2559,1395
165,16500.024720,2559,1391
166,16600.019220,2559,1365
167,16700.030880,2559,1398
168,16800.016300,2559,1397
169,16900.002580,2559,1365
170,17000.003300,2559,1382
171,17100.011200,2559,1399
172,17200.026840,2559,1365
173,17300.010060,2559,1365
174,17400.012900,2559,1397
175,17500.034420,2559,1369
176,17600.009480,2559,1399
177,17700.031520,2559,1365
178,17800.009520,2559,1397
179,17900.070240,2559,1424
180,18000.007580,2559,1367
181,18100.013820,2559,1373
182,18200.012400,2559,1391
183,18300.010240,2559,1399
184,18400.030820,2559,1391
185,18500.006640,2559,1392
186,18600.008700,2559,1366
187,18700.032340,2559,1367
188,18800.005700,2559,1365
189,18900.028420,2559,1371
190,19000.004240,2559,1367
191,19100.015020,2559,1365
192,19200.029160,2559,1356
193,19300.010840,2551,1397
194,19400.049580,2559,1363
195,19500.013160,2559,1365
196,19600.058120,2559,1390
197,19700.006300,2559,1366
198,19800.031260,2559,1366
199,19900.014100,2559,1399
200,20000.014120,2559,1365
201,20100.055640,2559,1365
202,20200.035800,2559,1365
203,20300.006660,2559,1365
204,20400.007020,2559,1367
205,20500.014280,2559,1392
206,20600.020260,2559,1357
207,20700.017220,2559,1365
208,20800.014120,2559,1397
209,20900.037220,2559,1406
210,21000.098420,2559,1373
211,21100.011480,2559,1395
212,21199.999400,2559,1365
213,21300.016560,2559,1365
214,21400.031820,2559,1365
215,21500.016900,2559,1373
216,21600.024080,2559,1382
217,21700.038080,2559,1366
218,21800.060760,2559,1365
219,21900.034780,2559,1365
220,22000.008320,2559,1390
221,22100.015020,2559,1365
222,22200.013200,2559,1399
223,22300.006380,2559,1397
224,22400.029900,2559,1367
225,22500.013540,2559,1367
226,22600.011500,2559,1365
227,22700.009500,2559,1365
228,22800.015880,2559,1365
229,22900.000840,2559,1365
230,23000.009840,2559,1365
231,23100.016720,2559,1365
232,23200.006420,2559,1382
233,23300.015140,2559,1365
234,23400.029720,2559,1397
235,23500.002740,2559,1391
236,23600.037260,2559,1373
237,23700.010380,2559,1371
238,23800.026420,2559,1372
239,23900.009040,2559,1367
240,24000.011660,2559,1382
241,24100.008040,2559,1365
242,24200.009180,2559,1365
243,24300.039020,2559,1365
244,24400.025340,2559,1398
245,24500.057780,2559,1367
246,24600.003840,2559,1373
247,24700.003520,2559,1375
248,24800.008920,2559,1380
249,24900.067540,2559,1398
250,25000.047340,2559,1367
251,25100.009420,2559,1373
252,25200.017300,2559,1410
253,25300.011960,2559,1366
254,25400.012560,2559,1365
255,25500.008320,2559,1373
256,25600.026020,2559,1365
257,25700.013220,2559,1365
258,25800.019900,2559,1422
259,25900.016180,2559,1382
260,26000.008120,2559,1373
261,26100.035760,2559,1382
262,26200.003460,2559,1383
263,26300.008660,2559,1397
264,26400.028880,2559,1396
265,26500.026540,2559,1366
266,26600.036360,2559,1399
267,26700.017480,2559,1374
268,26800.055120,2559,1381
269,26900.007200,2559,1391
270,27000.007980,2559,1365
271,27100.037480,2559,1365
272,27200.005220,2559,1365
273,27300.005780,2559,1365
274,27400.030440,2559,1373
275,27500.003960,2559,1391
276,27600.004540,2559,1382
277,27699.999160,2559,1399
278,27800.014180,2559,1369
279,27900.032600,2559,1399
280,28000.012860,2559,1367
281,28100.014620,2559,1367
282,28200.009820,2559,1373
283,28300.014900,2559,1371
284,28400.010700,2559,1365
285,28500.001660,2559,1365
286,28600.038440,2559,1365
287,28700.007400,2559,1365
288,28800.040240,2559,1365
289,28900.009760,2559,1397
290,29000.007260,2559,1399
291,29100.027820,2559,1361
292,29200.015340,2559,1375
293,29300.010520,2559,1365
294,29400.018960,2559,1373
295,29500.018340,2559,1365
296,29600.015140,2559,1367
297,29700.011260,2559,1398
298,29800.028420,2559,1391
299,29900.013080,2559,1365
300,30000.011680,2559,1365
301,30100.005300,2559,1382
302,30200.040600,2559,1367
303,30300.037280,2559,1366
304,30400.006140,2559,1367
