Sample,X(ms) [01.05.2017 19:18:26 733 UTC],"I_distance_left"[%IW64],"I_distance_right"[%IW66]
8,799.987320,2696,1332
9,900.004140,2696,1335
10,999.991720,2696,1352
11,1099.965260,2693,1352
12,1200.019040,2696,1351
13,1299.959200,2698,1361
14,1399.970820,2696,1332
15,1499.964840,2696,1365
16,1600.044140,2696,1340
17,1699.967920,2696,1347
18,1799.962520,2696,1347
19,1899.981600,2696,1381
20,1999.989600,2696,1366
21,2099.963700,2696,1361
22,2199.967400,2696,1364
23,2299.964860,2696,1371
24,2400.025780,2696,1332
25,2499.970560,2696,1349
26,2599.962800,2696,1318
27,2699.965820,2698,1366
28,2800.044040,2696,1330
29,2899.974380,2696,1344
30,3000.004440,2696,1352
31,3099.978280,2696,1348
32,3199.999080,2696,1345
33,3300.018460,2683,1346
34,3399.967060,2696,1344
35,3499.990840,2696,1357
36,3599.970920,2696,1339
37,3699.989840,2696,1357
38,3799.964280,2704,1320
39,3899.981180,2696,1348
40,3999.975760,2696,1364
41,4099.975220,2693,1364
42,4200.012740,2696,1338
43,4299.960400,2696,1357
44,4399.970120,2696,1344
45,4499.971060,2696,1339
46,4599.973220,2696,1365
47,4699.974960,2696,1331
48,4800.001820,2696,1347
49,4900.003200,2696,1365
50,4999.965020,2696,1365
51,5100.001640,2696,1332
52,5199.968760,2713,1357
53,5299.996400,2696,1305
54,5399.989960,2696,1393
55,5500.038560,2696,1358
56,5600.015780,2696,1397
57,5699.990260,2696,1365
58,5799.974760,2696,1365
59,5899.973040,2696,1363
60,5999.990480,2696,1352
61,6100.026400,2696,1339
62,6199.968800,2696,1335
63,6300.024840,2696,1331
64,6400.002700,2697,1378
65,6499.993880,2690,1365
66,6599.990520,2696,1352
67,6699.971240,2696,1340
68,6800.024920,2696,1337
69,6899.975480,2696,1335
70,6999.973900,2696,1332
71,7099.977860,2696,1336
72,7199.984620,2696,1331
73,7300.002040,2696,1339
74,7399.978800,2696,1344
75,7499.986860,2696,1332
76,7600.000800,2696,1333
77,7699.984220,2696,1365
78,7800.009740,2696,1390
79,7899.966880,2696,1348
80,7999.968880,2696,1333
81,8100.013060,2696,1363
82,8199.967560,2694,1349
83,8299.996180,2702,1341
84,8399.971980,2696,1347
85,8500.016740,2696,1334
86,8599.967580,2696,1358
87,8699.964820,2696,1365
