Sample,X(ms) [01.05.2017 19:19:50 133 UTC],"I_distance_left"[%IW64],"I_distance_right"[%IW66]
9,899.969600,2901,1262
10,999.972460,2901,1262
11,1099.969980,2901,1262
12,1199.971560,2901,1270
13,1299.983160,2901,1287
14,1399.961520,2901,1262
15,1499.974340,2901,1302
16,1599.974880,2901,1293
17,1699.999520,2901,1296
18,1799.971840,2901,1287
19,1899.992940,2901,1264
20,1999.966480,2901,1262
21,2099.994680,2901,1288
22,2199.976420,2901,1262
23,2299.970140,2901,1294
24,2399.988620,2901,1264
25,2499.974760,2901,1262
26,2600.003680,2901,1262
27,2700.016080,2901,1288
28,2799.971700,2901,1290
29,2899.994580,2901,1263
30,2999.965100,2901,1295
31,3100.000320,2901,1279
32,3200.020400,2901,1294
33,3299.974500,2901,1262
34,3399.967120,2901,1237
35,3499.984920,2901,1294
36,3600.034180,2901,1262
37,3699.981680,2901,1288
38,3800.030740,2901,1262
39,3899.967480,2901,1262
40,3999.972200,2901,1262
41,4100.047660,2901,1302
42,4199.960860,2901,1288
43,4299.973240,2901,1288
44,4399.964360,2901,1285
45,4500.061480,2901,1262
46,4599.969320,2901,1262
47,4699.980240,2927,1258
48,4799.970800,3077,1236
49,4899.977620,3234,1249
50,4999.976180,2965,1258
51,5099.973180,2901,1262
52,5199.990560,2901,1264
53,5299.973660,2901,1270
54,5399.991960,2901,1262
55,5499.967240,2901,1255
56,5599.989940,2901,1302
57,5699.968520,2901,1262
58,5799.965100,2901,1272
59,5899.994060,2901,1263
60,5999.970400,2901,1270
61,6099.990680,2901,1264
62,6199.975700,2901,1288
63,6299.975000,2901,1262
64,6399.970840,2901,1268
65,6499.972240,2901,1262
66,6600.039980,2901,1262
67,6699.966260,2901,1288
68,6799.968380,2901,1262
69,6899.966040,2901,1262
70,6999.979880,2901,1270
71,7099.997920,2901,1266
72,7200.016900,2901,1293
73,7299.991320,2901,1270
74,7399.977160,2901,1264
75,7499.975040,2901,1262
76,7599.970220,2901,1262
