Sample,X(ms) [01.05.2017 19:30:55 333 UTC],"I_distance_left"[%IW64],"I_distance_right"[%IW66]
406,40599.981380,8327,950
407,40700.005600,8327,891
408,40800.051340,8314,920
409,40899.998100,8324,917
410,40999.980860,8314,946
411,41099.980100,8324,908
412,41200.005380,8310,905
413,41299.987180,8297,965
414,41400.049140,8327,932
415,41499.979040,8327,921
416,41600.064780,8326,921
417,41699.976180,8327,921
418,41799.985320,8314,921
419,41900.004180,8310,922
420,42000.035000,8326,931
421,42099.985640,8311,917
422,42199.972980,8324,922
423,42300.001300,8323,915
424,42399.993280,8327,922
425,42499.983820,8324,967
426,42599.980020,8311,896
427,42700.007120,8327,921
428,42799.990780,8324,934
429,42899.988760,8319,927
430,43000.003380,8326,950
431,43099.983560,8326,917
432,43199.985400,8312,922
433,43299.975780,8310,951
434,43399.972200,8320,932
435,43499.991340,8327,921
436,43599.983040,8326,921
437,43699.998760,8326,937
438,43799.987180,8318,923
439,43899.986980,8310,938
440,43999.978320,8327,922
441,44099.993240,8314,921
442,44199.983740,8309,920
443,44299.978520,8327,924
444,44399.992140,8327,919
445,44499.981340,8318,950
446,44599.994240,8325,921
447,44699.982360,8310,921
448,44799.985880,8310,946
449,44899.987240,8325,906
450,44999.979620,8327,954
451,45099.986780,8326,921
452,45199.997060,8327,959
453,45299.976860,8324,940
454,45399.992340,8297,938
455,45500.046560,8312,923
456,45599.980420,8327,938
457,45699.997300,8327,921
458,45799.979780,8327,930
459,45899.987100,8327,922
460,45999.981640,8327,904
461,46099.980560,8301,934
462,46200.002180,8326,921
463,46300.040460,8324,904
464,46400.012600,8326,924
465,46499.977100,8326,913
466,46599.976060,8310,932
467,46700.027140,8301,921
468,46799.977660,8294,895
469,46899.978120,8326,938
470,46999.976740,8327,913
471,47099.976000,8326,946
472,47199.986820,8327,920
473,47299.979100,8327,921
474,47399.979340,8327,921
475,47499.983760,8327,928
476,47599.984340,8326,919
477,47699.987880,8326,926
478,47799.997620,8326,969
479,47899.981200,8323,922
480,47999.987740,8327,968
481,48099.981060,8314,911
482,48199.989920,8326,931
483,48299.982600,8324,921
484,48399.981940,8294,921
485,48500.027720,8325,924
486,48599.985860,8310,934
487,48699.981320,8318,921
488,48799.996620,8327,913
489,48899.988700,8327,937
490,49000.008500,8324,921
491,49099.983380,8327,908
492,49199.999140,8327,937
493,49299.984160,8311,904
494,49400.001760,8326,921
495,49499.981500,8293,908
496,49599.983360,8314,916
497,49699.983500,8327,936
498,49799.991820,8327,919
499,49899.973360,8327,921
500,49999.977060,8310,925
501,50099.996300,8318,921
502,50200.074340,8314,913
503,50299.977240,8294,950
504,50400.017400,8307,918
505,50499.987040,8323,902
506,50600.031560,8327,937
507,50700.009420,8307,909
508,50799.992180,8327,947
509,50899.973360,8311,901
510,51000.014000,8327,937
511,51099.999840,8311,922
512,51200.015960,8327,921
513,51299.981620,8327,921
514,51400.005520,8327,968
515,51499.983140,8327,973
516,51600.001260,8327,922
517,51699.978780,8327,933
518,51799.983760,8324,913
519,51899.976200,8327,942
520,51999.980220,8327,938
521,52100.007180,8308,934
522,52199.981780,8327,984
523,52299.987920,8326,932
524,52399.977680,8310,938
525,52500.025800,8324,918
526,52599.974680,8327,922
527,52699.977340,8327,904
528,52799.996300,8327,921
529,52899.983700,8314,959
530,52999.993860,8327,921
531,53099.988300,8327,921
532,53199.978880,8322,905
533,53299.999420,8327,921
534,53399.982260,8327,904
535,53500.010660,8310,901
536,53599.985280,8314,950
537,53700.045280,8323,923
538,53799.985160,8327,934
539,53900.017760,8314,920
540,54000.000940,8327,921
541,54099.992380,8327,939
542,54199.975060,8327,906
543,54299.981480,8327,942
544,54399.983260,8318,955
545,54499.973200,8326,925
546,54599.977380,8327,919
547,54700.002140,8310,912
548,54799.966700,8310,929
549,54899.983480,8297,912
550,54999.988840,8310,941
551,55099.983200,8325,948
552,55200.020280,8310,941
553,55299.986380,8314,913
554,55400.003560,8327,934
555,55499.978800,8310,937
556,55599.978700,8327,924
557,55699.992700,8327,920
558,55799.986780,8327,954
559,55900.027060,8326,938
560,55999.984460,8327,925
561,56100.028980,8327,946
562,56199.981320,8327,891
563,56299.983260,8318,910
564,56400.008040,8327,944
565,56499.987320,8324,933
566,56599.979620,8327,955
567,56699.982440,8327,907
568,56800.020500,8327,921
569,56899.981620,8326,907
570,57000.003600,8326,918
571,57100.000680,8327,922
572,57199.994100,8327,892
573,57299.979620,8310,904
574,57399.981240,8327,955
575,57500.021560,8327,956
576,57599.972760,8327,900
577,57699.979860,8327,912
578,57799.997560,8327,935
579,57899.983400,8324,939
580,57999.973820,8310,951
581,58099.968640,8310,955
582,58200.009360,8327,912
583,58299.998460,8327,922
584,58399.975980,8327,939
585,58500.001340,8310,944
586,58599.979960,8327,955
587,58699.978460,8327,937
588,58799.989640,8327,921
589,58899.986640,8327,937
590,58999.989860,8314,892
591,59099.988540,8327,944
592,59200.002320,8327,932
593,59299.984980,8310,955
594,59399.993260,8327,933
595,59499.985560,8327,942
596,59599.991000,8301,911
597,59699.996680,8326,891
598,59799.982140,8327,939
599,59899.978820,8324,935
600,59999.979880,8327,942
601,60099.986820,8327,913
602,60199.991240,8327,936
603,60299.978340,8327,942
