Sample,X(ms) [01.05.2017 19:59:31 733 UTC],"I_distance_left"[%IW64],"I_distance_right"[%IW66]
225,22500.014060,1058,5767
226,22599.990640,1060,5767
227,22700.003600,1084,5767
228,22799.988660,1058,5767
229,22899.991640,1064,5767
230,23000.018860,1086,5767
231,23099.986080,1084,5767
232,23200.036700,1058,5767
233,23299.998320,1060,5767
234,23399.998340,1091,5767
235,23500.000440,1086,5767
236,23600.004260,1076,5767
237,23700.003720,1093,5767
238,23799.995120,1086,5767
239,23900.083860,1066,5767
240,23999.988280,1066,5767
241,24100.002160,1084,5767
242,24199.996120,1065,5767
243,24299.994820,1058,5767
244,24400.033240,1090,5767
245,24499.987960,1060,5767
246,24599.980760,1058,5767
247,24700.005580,1060,5767
248,24799.993120,1090,5767
249,24900.011280,1051,5741
250,25000.009320,1067,5767
251,25099.989520,1075,5767
252,25200.011440,1060,5767
253,25299.988160,1085,5767
254,25399.994220,1088,5767
255,25500.051660,1084,5767
256,25599.987780,1059,5767
257,25700.019500,1085,5763
258,25799.999440,1058,5767
259,25900.031760,1058,5767
260,25999.988280,1058,5741
261,26099.992200,1090,5767
262,26200.001440,1058,5767
263,26299.993220,1092,5767
264,26400.033800,1057,5767
265,26499.988940,1083,5767
266,26599.994820,1088,5765
267,26700.025640,1059,5767
268,26800.047340,1092,5767
269,26899.991040,1060,5767
270,26999.987960,1091,5767
271,27099.991800,1060,5767
272,27199.990920,1058,5767
273,27299.986280,1091,5761
274,27399.991940,1084,5767
275,27500.000660,1064,5767
276,27599.989360,1064,5767
277,27699.988100,1058,5767
278,27799.992280,1094,5767
279,27899.986420,1066,5767
280,28000.005560,1094,5767
281,28100.007460,1087,5763
282,28199.991140,1090,5767
283,28300.023760,1092,5767
284,28399.988460,1084,5767
285,28499.990060,1075,5767
286,28599.989160,1052,5767
287,28700.032240,1064,5767
288,28800.012700,1064,5767
289,28899.987980,1090,5763
290,29000.031300,1084,5767
291,29100.010820,1094,5767
292,29200.013280,1065,5767
293,29300.012440,1092,5767
294,29399.991160,1060,5767
295,29500.026360,1092,5767
296,29600.005060,1092,5767
297,29700.009800,1060,5767
298,29800.028360,1058,5767
299,29900.015620,1064,5767
300,30000.028260,1092,5767
301,30100.001340,1032,5767
302,30200.002460,1088,5767
303,30300.007860,1058,5767
304,30400.014600,1083,5767
305,30500.006940,1084,5767
306,30600.004640,1092,5767
307,30700.033580,1060,5741
308,30800.009060,1064,5741
309,30899.991660,1090,5767
310,31000.010580,1060,5767
311,31099.991800,1058,5767
312,31200.021340,1058,5767
313,31299.987260,1091,5767
314,31399.985660,1087,5767
315,31500.014220,1088,5767
316,31599.994400,1086,5767
317,31700.012580,1066,5750
318,31799.997440,1032,5767
319,31900.017180,1058,5767
320,31999.994720,1051,5767
321,32099.995200,1065,5767
322,32200.010660,1060,5767
323,32300.022540,1060,5767
324,32400.014460,1098,5767
325,32499.993460,1059,5767
326,32600.010640,1091,5767
327,32699.998360,1100,5767
328,32799.983340,1086,5767
329,32900.012980,1068,5766
330,33000.032880,1058,5767
331,33099.997220,1084,5767
332,33199.998380,1058,5767
333,33299.989640,1065,5767
334,33400.056980,1065,5767
335,33500.002000,1052,5767
336,33599.988620,1060,5767
337,33699.989300,1084,5767
338,33800.005060,1092,5767
339,33900.034060,1090,5767
340,33999.990840,1090,5767
341,34099.989640,1058,5767
342,34199.989120,1118,5767
343,34300.016200,1090,5767
344,34400.020740,1061,5767
345,34499.991680,1085,5767
346,34600.037660,1066,5769
347,34700.035360,1098,5767
348,34799.987460,1059,5761
349,34900.001760,1066,5767
350,35000.011860,1058,5767
351,35099.991680,1060,5794
352,35199.989020,1058,5767
353,35300.001720,1066,5767
354,35400.015520,1058,5765
355,35499.981120,1058,5764
356,35599.991060,1115,5769
357,35699.996180,1092,5776
358,35799.992340,1076,5767
359,35899.991040,1066,5769
360,36000.000260,1092,5776
361,36099.995320,1053,5786
362,36200.006980,1062,5766
363,36299.984400,1065,5764
364,36399.996120,1092,5767
365,36500.008240,1064,5767
366,36599.993020,1066,5772
367,36700.025960,1091,5794
368,36799.994500,1091,5794
369,36900.029060,1075,5770
370,36999.987960,1075,5764
371,37099.994840,1058,5767
372,37200.010700,1088,5768
373,37299.996080,1076,5771
374,37400.022180,1059,5767
375,37499.987140,1092,5775
376,37599.993440,1060,5768
377,37700.016700,1106,5767
378,37800.040440,1088,5789
379,37900.010020,1082,5767
380,37999.991760,1104,5767
381,38099.993720,1079,5768
382,38199.986540,1096,5766
383,38299.986460,1075,5767
384,38400.014980,1058,5767
385,38499.986380,1059,5767
386,38600.014140,1092,5768
387,38699.988860,1110,5767
388,38799.987020,1059,5767
389,38899.994640,1092,5754
390,38999.999200,1106,5767
391,39100.055220,1045,5767
392,39199.981340,1075,5767
393,39299.991780,1058,5767
394,39399.985640,1062,5798
395,39499.991540,1062,5785
396,39600.008700,1071,5780
397,39700.003560,1090,5767
398,39800.012940,1093,5767
399,39899.992520,1089,5755
400,39999.993880,1091,5767
401,40100.055500,1058,5767
402,40200.000220,1061,5780
403,40300.010140,1078,5766
404,40399.986000,1041,5750
405,40499.990640,1071,5767
406,40599.985940,1062,5767
407,40699.987600,1092,5767
408,40800.013760,1095,5767
409,40900.028300,1076,5767
410,41000.031320,1088,5767
411,41100.001680,1075,5767
412,41200.032400,1076,5766
413,41299.989100,1091,5767
414,41399.979340,1058,5767
