Sample,X(ms) [01.05.2017 19:23:57 633 UTC],"I_distance_left"[%IW64],"I_distance_right"[%IW66]
8,800.002300,3959,1094
9,899.997680,3952,1092
10,1000.004520,3959,1099
11,1099.992440,3959,1118
12,1200.008840,3959,1092
13,1300.059760,3959,1109
14,1400.004740,3959,1113
15,1499.995760,3959,1126
16,1600.060060,3957,1067
17,1700.017180,3959,1094
18,1799.996960,3952,1092
19,1900.001560,3959,1125
20,2000.068940,3959,1125
21,2100.015040,3959,1102
22,2200.074780,3959,1092
23,2300.003940,3959,1127
24,2400.005700,3959,1132
25,2499.998560,3926,1092
26,2599.998060,3933,1120
27,2700.055420,3959,1109
28,2800.048700,3959,1067
29,2900.021640,3952,1122
30,2999.998420,3959,1094
31,3100.005220,3959,1100
32,3200.002000,3959,1100
33,3300.005960,3959,1092
34,3400.024320,3933,1100
35,3500.005580,3959,1093
36,3599.993820,3959,1093
37,3699.997760,3959,1087
38,3800.006860,3952,1092
39,3899.993420,3957,1141
40,4000.010260,3932,1124
41,4100.001080,3959,1099
42,4200.007720,3959,1132
43,4299.992860,3959,1125
44,4399.996400,3952,1126
45,4500.007840,3959,1109
46,4600.007840,3959,1094
47,4700.046940,3959,1092
48,4799.996520,3959,1092
49,4900.011180,3959,1094
50,5000.001180,3957,1118
51,5099.991080,3933,1100
52,5200.045180,3931,1092
53,5300.002040,3959,1100
54,5400.008460,3959,1125
55,5500.006060,3957,1096
56,5599.991460,3957,1126
57,5699.998760,3959,1090
58,5800.022720,3959,1119
59,5900.024560,3959,1094
60,5999.994580,3959,1124
61,6099.995700,3959,1094
62,6200.001760,3959,1094
63,6300.065640,3959,1100
64,6400.060300,3926,1122
65,6499.997620,3959,1093
66,6600.007940,3957,1152
67,6700.013080,3933,1111
68,6800.003260,3959,1109
69,6899.992220,3957,1094
70,7000.000280,3933,1125
71,7100.000560,3959,1094
72,7200.020780,3959,1094
73,7299.996780,3959,1125
74,7400.006560,3933,1092
75,7500.015940,3957,1092
76,7600.008560,3959,1118
77,7700.055780,3959,1092
78,7799.998400,3959,1092
79,7900.042220,3959,1092
80,8000.008540,3933,1092
81,8100.016460,3959,1151
82,8200.000600,3959,1092
83,8300.001680,3958,1092
84,8399.989940,3959,1099
85,8499.998500,3959,1094
86,8600.008200,3959,1150
87,8699.997480,3957,1111
88,8800.001100,3952,1124
89,8900.001480,3959,1092
90,9000.007280,3933,1092
91,9100.031080,3959,1091
92,9200.010100,3959,1092
93,9300.019160,3959,1092
94,9400.007280,3959,1092
95,9500.019600,3957,1149
96,9600.032640,3959,1103
97,9700.000080,3959,1128
98,9800.019840,3959,1123
99,9899.999680,3959,1094
100,10000.004080,3952,1118
101,10100.000900,3959,1126
102,10199.998220,3957,1094
103,10300.068560,3959,1092
104,10400.007500,3951,1125
105,10500.004660,3952,1094
106,10599.997360,3933,1149
107,10700.044300,3959,1093
108,10800.057960,3959,1107
109,10900.005580,3959,1122
110,11000.008560,3959,1114
111,11100.034660,3959,1101
112,11200.005700,3959,1092
113,11299.992540,3959,1101
114,11399.994260,3959,1137
115,11500.051700,3959,1111
116,11599.999800,3959,1092
117,11700.024520,3959,1122
118,11799.996520,3959,1094
119,11899.995940,3959,1092
120,12000.031100,3959,1132
121,12100.000400,3952,1124
122,12200.032340,3959,1072
123,12300.014380,3933,1122
124,12400.018400,3952,1092
125,12500.006420,3959,1126
126,12600.006480,3933,1118
127,12700.001200,3952,1094
128,12800.003700,3959,1147
129,12899.996780,3933,1095
130,12999.999780,3959,1092
131,13100.017140,3959,1100
132,13199.996020,3957,1094
133,13300.000460,3959,1092
134,13400.029380,3959,1119
135,13500.012620,3959,1093
136,13600.023620,3959,1094
137,13699.998580,3959,1122
138,13800.079620,3959,1126
139,13900.004680,3959,1093
140,14000.007580,3959,1100
141,14100.031720,3959,1107
142,14200.054140,3959,1109
143,14300.021020,3933,1128
144,14400.001320,3959,1109
145,14500.003860,3959,1118
146,14600.009940,3959,1092
147,14699.990980,3959,1118
148,14800.017060,3959,1118
149,14899.992540,3959,1096
150,15000.008900,3959,1149
151,15100.009160,3957,1093
152,15200.005360,3959,1132
153,15300.025800,3959,1118
154,15400.004180,3959,1107
155,15500.010920,3959,1158
156,15600.001560,3959,1111
157,15700.044640,3959,1096
158,15799.997420,3959,1092
159,15900.008800,3959,1124
160,16000.040060,3959,1120
161,16100.004920,3959,1118
162,16200.022600,3959,1094
163,16299.997700,3959,1111
164,16400.012440,3959,1122
165,16499.993400,3959,1103
166,16600.010880,3933,1094
167,16700.001480,3959,1092
168,16799.991800,3959,1077
169,16899.994920,3959,1117
170,17000.020300,3959,1094
171,17100.020040,3959,1128
172,17200.009280,3959,1118
173,17300.017640,3959,1151
174,17399.994160,3959,1124
175,17500.005580,3959,1118
176,17600.005060,3959,1118
177,17700.017380,3959,1126
178,17800.003940,3959,1122
179,17900.022400,3959,1126
180,17999.996400,3959,1126
181,18100.008920,3959,1094
182,18200.013240,3959,1101
183,18300.013840,3959,1120
184,18400.020780,3959,1087
