Sample,X(ms) [01.05.2017 19:26:36 933 UTC],"I_distance_left"[%IW64],"I_distance_right"[%IW66]
158,15799.972700,5221,1023
159,15900.019540,5221,997
160,15999.993660,5221,1017
161,16099.982200,5221,1023
162,16199.987400,5221,1014
163,16299.974460,5221,998
164,16399.970200,5221,1057
165,16499.991760,5221,991
166,16600.022400,5221,1056
167,16700.015960,5221,1004
168,16799.996660,5221,1056
169,16900.063440,5221,1049
170,16999.995380,5221,1023
171,17099.972440,5221,1015
172,17199.975580,5221,1006
173,17299.976520,5221,1037
174,17399.967900,5221,1023
175,17499.996520,5221,1058
176,17599.974740,5221,997
177,17699.999080,5221,1023
178,17800.005440,5221,1056
179,17899.971040,5221,991
180,18000.018640,5221,1022
181,18099.995180,5221,1022
182,18199.993860,5221,997
183,18299.969200,5221,1023
184,18399.983640,5221,1025
185,18499.982580,5221,1019
186,18599.967900,5221,1022
187,18699.965920,5221,1021
188,18800.011180,5221,1056
189,18899.984820,5221,1050
190,18999.969980,5221,997
191,19099.967940,5221,1040
192,19199.968040,5221,1020
193,19299.981500,5221,1017
194,19400.010800,5221,1037
195,19499.977300,5221,1022
196,19599.983080,5221,1049
197,19699.988760,5221,1024
198,19799.970700,5221,1023
199,19900.033020,5221,1040
200,20000.018560,5221,1058
201,20099.995140,5221,1048
202,20199.984000,5221,1023
203,20299.970340,5221,1048
204,20399.984800,5221,991
205,20499.970220,5221,1023
206,20600.004060,5221,1016
207,20699.976100,5221,1017
208,20800.006400,5221,999
209,20899.975000,5221,997
210,20999.967200,5221,1023
211,21099.990520,5221,1008
212,21200.004700,5221,1017
213,21300.001240,5221,1049
214,21399.971560,5221,1026
215,21500.012800,5221,1058
216,21599.973280,5221,1049
217,21699.973460,5221,1012
218,21799.996600,5221,1001
219,21900.033100,5221,1027
220,21999.989740,5221,992
221,22100.013480,5221,1016
222,22199.966000,5221,999
223,22299.984460,5221,997
224,22399.980380,5221,1023
225,22499.973320,5221,1019
226,22599.971960,5221,989
227,22699.979100,5221,1049
228,22799.969140,5221,1023
229,22899.996260,5221,1058
230,22999.968080,5221,1023
231,23099.980320,5221,1027
232,23199.997420,5221,1001
233,23299.983900,5221,992
234,23399.976220,5221,993
235,23499.985180,5221,1023
236,23600.024820,5221,1025
237,23699.974020,5221,1038
238,23800.006440,5221,1029
239,23900.024700,5221,1027
240,24000.000760,5221,1016
241,24099.975160,5221,1023
242,24199.971920,5221,1056
243,24299.976320,5221,1015
244,24399.974700,5221,1056
245,24499.994180,5221,1021
246,24599.971240,5221,1053
247,24699.969360,5221,1022
248,24800.016100,5221,1048
249,24899.978420,5221,1057
250,24999.991020,5221,989
251,25099.989640,5221,1056
252,25199.968960,5221,1017
253,25299.981820,5221,991
254,25399.982120,5221,1055
255,25499.975700,5221,1030
256,25599.974140,5221,1016
257,25699.972020,5221,1022
258,25800.021060,5221,1038
259,25899.973780,5221,987
260,25999.977020,5221,1031
261,26099.999140,5221,1023
262,26199.971280,5221,1050
263,26299.970980,5221,1058
264,26399.970000,5221,1027
265,26499.966920,5221,1021
266,26599.999900,5221,1022
267,26699.976980,5221,1023
268,26799.972320,5221,1023
269,26899.972720,5221,1038
270,26999.990620,5221,1031
271,27099.973980,5221,998
272,27199.967380,5221,1015
273,27299.988580,5221,1010
274,27399.981740,5221,1025
275,27499.993580,5221,1022
276,27599.970200,5221,1017
277,27699.976340,5221,1040
278,27800.020400,5221,1012
279,27899.983960,5221,1055
280,28000.052240,5221,1006
281,28099.978820,5221,1049
282,28199.998040,5221,1015
283,28299.983320,5221,1032
284,28399.971760,5221,1006
285,28499.992160,5221,973
286,28600.027200,5221,1055
287,28700.006620,5221,987
288,28799.995360,5221,1057
289,28899.978660,5221,1017
290,28999.985220,5221,990
291,29099.979920,5221,1022
292,29199.998620,5221,1019
293,29299.981720,5221,1023
294,29399.991220,5221,1014
295,29499.971240,5221,1022
296,29599.969940,5221,1014
297,29700.019900,5221,1051
298,29799.987320,5228,1002
299,29899.966300,5221,1031
300,29999.969400,5221,1021
301,30099.994320,5221,1020
302,30199.976460,5221,1023
303,30299.970460,5221,1021
304,30399.981960,5221,1025
305,30499.978820,5221,1021
306,30599.991900,5221,1016
307,30699.985500,5221,1039
308,30799.975140,5221,1048
309,30900.009200,5228,1031
310,30999.983260,5221,1025
311,31099.974580,5221,1020
312,31199.972960,5221,1023
313,31299.989320,5221,1021
314,31400.020500,5221,1049
315,31499.970960,5221,1000
316,31599.982180,5221,999
317,31700.005300,5221,1030
318,31799.991900,5221,1015
319,31899.989040,5221,1023
320,31999.979120,5221,1032
321,32099.965700,5221,1006
322,32199.990500,5221,1050
323,32299.966380,5221,1057
324,32399.972640,5221,1058
325,32500.007360,5221,998
326,32600.020840,5221,995
327,32699.981980,5221,1058
328,32799.979380,5221,1007
329,32899.987200,5221,999
330,33000.000400,5221,1055
331,33099.971220,5221,998
332,33199.972700,5221,1083
333,33299.982060,5221,1016
334,33400.011020,5221,1083
335,33499.978580,5221,1023
336,33599.978240,5221,1021
337,33699.991160,5221,1000
338,33799.969140,5221,1017
339,33899.982860,5221,1023
340,33999.984040,5221,968
341,34099.998460,5221,1031
342,34199.994140,5221,1016
343,34299.998660,5221,1051
344,34399.963700,5221,1014
345,34499.980720,5221,998
346,34599.967200,5221,1048
347,34699.972540,5221,1027
348,34799.974080,5221,1030
349,34900.004340,5221,1055
350,34999.976980,5221,1024
351,35099.994220,5221,1030
352,35199.982360,5221,1050
353,35299.984280,5221,1021
354,35399.975540,5221,993
355,35499.974540,5221,1038
356,35599.995980,5221,1024
357,35699.971280,5221,1025
358,35799.995120,5221,997
359,35899.983000,5221,996
360,35999.977620,5221,1016
361,36100.037820,5221,997
362,36199.974080,5221,1023
363,36300.005440,5221,1015
364,36399.974940,5223,1056
365,36500.031200,5221,1017
366,36599.981000,5221,1050
367,36699.965700,5221,1055
368,36799.973000,5221,1056
369,36899.978520,5221,1031
370,37000.013220,5221,1030
371,37099.965960,5221,1025
372,37200.003180,5221,1049
373,37299.981960,5221,1000
374,37399.973840,5221,1025
375,37499.997020,5221,1017
376,37599.986020,5221,1032
377,37700.003100,5221,1023
378,37799.983380,5221,1023
379,37899.975500,5221,1023
380,38000.002020,5221,1032
381,38099.980960,5221,1025
382,38199.972600,5221,1032
383,38299.963540,5221,1064
384,38399.982320,5221,1030
385,38499.970660,5221,1048
386,38599.979460,5221,1023
387,38699.972580,5221,1031
388,38799.972540,5221,1056
389,38899.970380,5221,1015
390,38999.968500,5221,999
391,39099.983480,5221,996
392,39200.039140,5221,1023
393,39299.972120,5221,1023
394,39400.001300,5221,1023
395,39499.974420,5221,1023
396,39599.971620,5221,1027
397,39699.979820,5221,1024
398,39799.977260,5221,1025
399,39899.997980,5221,1024
400,39999.977000,5221,1013
401,40099.970820,5221,1030
402,40199.986960,5221,1024
403,40299.991200,5221,1008
404,40400.026060,5221,1033
405,40499.968800,5221,1023
406,40599.997240,5221,997
407,40699.975680,5221,1030
408,40799.997480,5221,1047
409,40899.973980,5221,1013
410,40999.984780,5221,1031
411,41099.975300,5221,996
412,41199.999260,5221,1032
413,41299.966260,5221,1049
414,41399.966220,5221,1018
415,41499.962020,5221,1030
416,41599.973760,5221,1020
417,41699.992980,5221,1051
418,41799.998180,5221,1049
419,41899.969460,5221,1017
420,41999.994260,5221,1025
421,42099.972460,5221,1048
422,42199.979200,5221,1025
423,42299.973600,5221,1016
424,42400.017920,5221,1023
425,42500.013700,5221,997
426,42599.965040,5221,1005
427,42699.971900,5221,1056
428,42799.977040,5221,966
429,42899.972960,5221,1049
430,42999.998300,5221,1018
431,43099.972920,5221,1051
432,43199.997120,5221,1016
433,43299.972040,5221,997
434,43399.973340,5221,1056
435,43499.995460,5221,1023
436,43599.979580,5221,1023
437,43699.981000,5221,1024
438,43799.973120,5221,1030
439,43899.977300,5221,991
440,43999.973020,5221,1056
441,44100.006160,5221,1025
442,44199.980580,5221,1012
443,44299.976260,5221,1031
444,44399.978540,5221,988
445,44499.977400,5221,992
446,44599.981260,5221,1022
447,44699.996120,5221,997
448,44799.985040,5221,1023
449,44900.003280,5221,1029
450,44999.976100,5221,1021
451,45099.992320,5228,1032
452,45199.975220,5221,1022
453,45299.963960,5221,1041
454,45399.987860,5221,1036
455,45500.018860,5221,1026
456,45599.974280,5247,1023
457,45699.981080,5228,1050
458,45800.008260,5221,1015
459,45900.011720,5221,1023
460,45999.995020,5221,989
461,46100.000540,5221,989
462,46200.081400,5221,963
463,46299.997580,5247,989
464,46400.000060,5290,955
465,46499.972640,5133,987
466,46599.978240,5145,957
467,46700.046500,5161,939
468,46799.985880,5195,966
469,46899.975440,5212,959
470,47000.020800,5213,957
471,47099.996000,5204,989
472,47199.970260,5181,1022
473,47299.969520,5217,1023
474,47400.041440,5215,997
475,47500.009040,5202,1031
476,47599.996900,5194,1022
477,47699.978720,5213,1043
478,47799.995560,5187,1023
479,47899.969740,5221,1025
480,47999.972020,5189,1023
481,48099.999780,5219,1022
482,48200.002380,5189,1030
483,48299.970700,5213,1017
484,48399.968180,5214,1026
485,48499.968700,5187,1022
486,48599.971660,5187,1022
487,48699.969440,5211,1057
488,48799.988300,5187,1008
489,48899.975120,5187,1051
490,48999.994640,5187,1031
491,49100.051420,5187,1056
492,49199.966120,5187,1048
493,49299.973820,5187,1014
494,49399.982440,5181,1058
495,49500.002580,5181,1008
496,49599.974820,5187,1063
497,49699.989480,5214,1016
498,49799.968200,5189,999
499,49900.014280,5187,1046
500,50000.039180,5187,1024
501,50099.977580,5195,1067
502,50200.039080,5185,1025
503,50299.972480,5212,1056
504,50399.973820,5221,1015
505,50499.970220,5198,1057
506,50599.972380,5189,1030
507,50699.994140,5189,1051
508,50799.975460,5187,1027
509,50899.985900,5187,1013
510,51000.027740,5193,1058
511,51099.972360,5187,1022
512,51200.039720,5181,1058
513,51300.007560,5189,1022
514,51399.997920,5189,1056
515,51499.968280,5187,1032
516,51600.011240,5187,1027
517,51699.974080,5194,1023
518,51800.021260,5187,1030
519,51900.032220,5187,1022
520,51999.969500,5212,1023
521,52099.984100,5187,1031
522,52199.971740,5204,1081
523,52299.984820,5162,998
524,52400.041840,5187,1052
525,52499.980780,5191,1004
526,52600.008420,5189,1025
527,52699.968940,5189,997
528,52799.980540,5187,990
529,52899.969520,5181,1051
530,52999.968780,5187,1027
531,53099.989260,5206,1055
532,53199.983300,5181,1029
533,53299.973040,5193,1056
534,53399.966840,5187,1048
535,53499.978240,5204,1015
536,53599.971800,5187,1028
537,53699.975380,5189,981
538,53799.992180,5187,1055
539,53899.985900,5187,1046
540,54000.010000,5181,1027
541,54100.026160,5189,1049
542,54199.975340,5185,1021
543,54299.999240,5181,1021
