time,pos,vel,ang,angvel
3.06839136,-0.129908263683319,0.989746153354645,0.103982754051685,0
3.07617842,-0.12703737616539,0.989746153354645,0.103982754051685,0
3.0840338,-0.12703737616539,0.989746153354645,0.103982754051685,0
3.09165558,-0.125692158937454,0.989746153354645,0.103982754051685,0
3.0993762,-0.125017464160919,0.989746153354645,0.103982754051685,0
3.10721598,-0.124482028186321,0.989746153354645,0.103982754051685,0
3.11538474,-0.124109722673893,0.216614753007889,0.103982754051685,0
3.12337746,-0.124109722673893,0.216614753007889,0.103982754051685,0
3.13121852,-0.127102568745613,0.216614753007889,0.103982754051685,0
3.13995202,-0.128690004348755,0.216614753007889,0.103982754051685,0
3.14735134,-0.125912174582481,0.216614753007889,0.103982754051685,0
3.15394442,-0.125912174582481,0.216614753007889,0.103982754051685,0
3.16217376,-0.124315984547138,0.00332087278366089,0.103982754051685,0
3.17002162,-0.12351580709219,0.00332087278366089,0.103982754051685,0
3.17793072,-0.12311365455389,0.00332087278366089,0.100242622196674,0
3.18542596,-0.122813053429127,0.00332087278366089,0.100242622196674,0
3.19319958,-0.122813053429127,0.00332087278366089,0.100242622196674,0
3.20123288,-0.122560270130634,0.00332087278366089,0.0964334979653358,0
3.2076035,-0.122434787452221,0.00332087278366089,0.0925570800900459,0
3.21415594,-0.122434787452221,0.0376239418983459,0.0925570800900459,-0.228513479232788
3.2202987,-0.122375041246414,0.0376239418983459,0.0886150822043419,-0.228513479232788
3.22637366,-0.120005413889885,0.0376239418983459,0.0886150822043419,-0.228513479232788
3.23247424,-0.120005413889885,0.0376239418983459,0.0846092328429222,-0.228513479232788
3.23859106,-0.118900582194328,0.0376239418983459,0.0846092328429222,-0.228513479232788
3.24487324,-0.118900582194328,0.0376239418983459,0.0846092328429222,-0.228513479232788
3.2515327,-0.120426371693611,0.0376239418983459,0.0805413499474525,-0.228513479232788
3.25818008,-0.121328867971897,0.0221183896064758,0.0805413499474525,-0.240314602851868
3.26430302,-0.121328867971897,0.0221183896064758,0.0805413499474525,-0.240314602851868
3.27040252,-0.121613219380379,0.0221183896064758,0.0805413499474525,-0.240314602851868
3.2764787,-0.121684096753597,0.0221183896064758,0.0846092328429222,-0.240314602851868
3.2825917,-0.121684096753597,0.0221183896064758,0.0846092328429222,-0.240314602851868
3.28888744,-0.125015318393707,0.0221183896064758,0.0846092328429222,-0.240314602851868
3.29495826,-0.125015318393707,0.0221183896064758,0.0886150822043419,-0.240314602851868
3.301063,-0.123351596295834,0.0221183896064758,0.0886150822043419,-0.240314602851868
3.30712496,-0.119942359626293,0.0221183896064758,0.0925570800900459,-0.240314602851868
3.31359688,-0.119942359626293,0.0277301669120789,0.0964334979653358,0.240314602851868
3.31986372,-0.118558332324028,0.0277301669120789,0.0964334979653358,0.240314602851868
3.32595814,-0.119947507977486,0.0277301669120789,0.100242622196674,0.240314602851868
3.33206176,-0.119947507977486,0.0277301669120789,0.103982754051685,0.240314602851868
3.33820244,-0.120713397860527,0.0277301669120789,0.107652314007282,0.240314602851868
3.34433154,-0.120713397860527,0.0277301669120789,0.11124961823225,0.240314602851868
3.35100152,-0.120997741818428,0.0277301669120789,0.114773206412792,0.240314602851868
3.35710846,-0.121205225586891,0.0277301669120789,0.121592633426189,0.240314602851868
3.36518882,-0.121205225586891,-0.0252573192119598,0.124885596334934,0.58071106672287
3.37298216,-0.121169373393059,-0.0252573192119598,0.131230711936951,0.58071106672287
3.38021932,-0.121305428445339,-0.0252573192119598,0.134280055761337,0.58071106672287
3.38626208,-0.121191889047623,-0.0252573192119598,0.137245446443558,0.58071106672287
3.39241186,-0.121191889047623,-0.0252573192119598,0.140125632286072,0.58071106672287
3.39852772,-0.121138118207455,-0.0252573192119598,0.142919301986694,0.58071106672287
3.40461552,-0.121138118207455,-0.0252573192119598,0.14562526345253,0.58071106672287
3.411225,-0.124497249722481,-0.065840482711792,0.148242264986038,0.532992601394653
3.41730562,-0.126071020960808,-0.065840482711792,0.150769174098969,0.532992601394653
3.42344692,-0.126071020960808,-0.065840482711792,0.15320497751236,0.532992601394653
3.429582,-0.127029806375504,-0.065840482711792,0.155548453330994,0.532992601394653
3.43563726,-0.127314135432243,-0.065840482711792,0.157798707485199,0.532992601394653
3.44191514,-0.127314135432243,-0.065840482711792,0.157798707485199,0.532992601394653
3.44810276,-0.127351716160774,-0.065840482711792,0.159954637289047,0.532992601394653
3.4549901,-0.127351716160774,-0.065840482711792,0.162015348672867,0.532992601394653
3.46141532,-0.127172455191612,-0.0535041093826294,0.162015348672867,0.275461673736572
3.4683458,-0.123845927417278,-0.0535041093826294,0.163979947566986,0.275461673736572
3.47611808,-0.121851742267609,-0.0535041093826294,0.163979947566986,0.275461673736572
3.4840192,-0.121851742267609,-0.0535041093826294,0.165847539901733,0.275461673736572
3.49205506,-0.120858535170555,-0.0535041093826294,0.167617321014404,0.275461673736572
3.49966066,-0.120160236954689,-0.0535041093826294,0.169288486242294,0.275461673736572
3.50736658,-0.117212273180485,-0.0535041093826294,0.169288486242294,0.275461673736572
3.51545402,-0.115712307393551,0.199203640222549,0.170860320329666,0.14546275138855
3.52332176,-0.115712307393551,0.199203640222549,0.172332137823105,0.14546275138855
