time,pos,vel,ang,angvel
1.54256156,-0.137010782957077,0.736437737941742,-0.0158510506153107,0
1.5503464,-0.137010782957077,0.736437737941742,-0.0158510506153107,0
1.5584029,-0.133275076746941,0.736437737941742,-0.0158510506153107,0
1.56713256,-0.131319165229797,0.736437737941742,-0.0158510506153107,0
1.57358468,-0.127595975995064,0.736437737941742,-0.0158510506153107,0
1.58021386,-0.127595975995064,0.736437737941742,-0.0158510506153107,0
1.58659952,-0.126151546835899,0.378981828689575,-0.0158510506153107,0
1.59272364,-0.125495687127113,0.378981828689575,-0.0158510506153107,0
1.59940698,-0.125495687127113,0.378981828689575,-0.0158510506153107,0
1.60556032,-0.125101402401924,0.378981828689575,-0.0158510506153107,0
1.61163422,-0.125101402401924,0.378981828689575,-0.0158510506153107,0
1.61795534,-0.124835945665836,0.378981828689575,-0.0158510506153107,0
1.62399332,-0.124839827418327,0.378981828689575,-0.0158510506153107,0
1.6300934,-0.124839827418327,0.378981828689575,-0.0158510506153107,0
1.63651648,-0.124707110226154,0.0288887321949005,-0.0158510506153107,0
1.64259338,-0.124707110226154,0.0288887321949005,-0.0158510506153107,0
1.6486767,-0.124707110226154,0.0288887321949005,-0.0158510506153107,0
1.65494222,-0.124773159623146,0.0288887321949005,-0.0158510506153107,0
1.66100322,-0.124773159623146,0.0288887321949005,-0.0158510506153107,0
1.66714262,-0.124804250895977,0.0288887321949005,-0.0158510506153107,0
1.6733225,-0.122303798794746,0.0288887321949005,-0.0158510506153107,0
1.67971172,-0.122303798794746,0.0288887321949005,-0.0158510506153107,0
1.68627954,-0.121101468801498,0.0721128284931183,-0.0207926444709301,-0.0988318771123886
1.69235454,-0.120349042117596,0.0721128284931183,-0.0207926444709301,-0.0988318771123886
1.69860198,-0.120349042117596,0.0721128284931183,-0.0207926444709301,-0.0988318771123886
1.70469672,-0.12011256814003,0.0721128284931183,-0.0158510506153107,-0.0988318771123886
1.71095224,-0.12011256814003,0.0721128284931183,-0.0158510506153107,-0.0988318771123886
1.71709474,-0.120062328875065,0.0721128284931183,-0.0158510506153107,-0.0988318771123886
1.72315734,-0.120116733014584,0.0721128284931183,-0.0109273865818977,-0.0988318771123886
1.7292529,-0.120116733014584,0.0721128284931183,-0.0109273865818977,-0.0988318771123886
1.73821448,-0.11998488754034,0.0223316252231598,-0.00602381676435471,0.295376539230347
1.74573636,-0.12013253569603,0.0223316252231598,-0.00114241242408752,0.295376539230347
1.75364914,-0.120308965444565,0.0223316252231598,0.00371459499001503,0.295376539230347
1.76133242,-0.120308965444565,0.0223316252231598,0.0133469998836517,0.295376539230347
1.76922894,-0.120487906038761,0.0223316252231598,0.0181181281805038,0.295376539230347
1.77660008,-0.123391300439835,0.0223316252231598,0.0275598466396332,0.295376539230347
1.78313842,-0.12500236928463,0.0223316252231598,0.0322262197732925,0.295376539230347
1.78957828,-0.12500236928463,-0.100349634885788,0.0414398014545441,0.765000700950623
1.79573754,-0.128167301416397,-0.100349634885788,0.0459829717874527,0.765000700950623
1.80236826,-0.129804402589798,-0.100349634885788,0.0549320131540298,0.765000700950623
1.80846102,-0.129804402589798,-0.100349634885788,0.0593339800834656,0.765000700950623
1.81457018,-0.130849033594131,-0.100349634885788,0.0679831057786942,0.765000700950623
1.82067618,-0.130849033594131,-0.100349634885788,0.0722264125943184,0.765000700950623
1.82698306,-0.131321653723717,-0.100349634885788,0.0805413499474525,0.765000700950623
1.83307108,-0.131784051656723,-0.100349634885788,0.0846092328429222,0.765000700950623
1.83953718,-0.131784051656723,-0.135633647441864,0.0925570800900459,1.12777721881866
1.84565176,-0.131876081228256,-0.135633647441864,0.0964334979653358,1.12777721881866
1.85170974,-0.131876081228256,-0.135633647441864,0.103982754051685,1.12777721881866
1.85803484,-0.132070109248161,-0.135633647441864,0.107652314007282,1.12777721881866
1.86409596,-0.132090553641319,-0.135633647441864,0.11124961823225,1.12777721881866
1.8702533,-0.132090553641319,-0.135633647441864,0.114773206412792,1.12777721881866
1.87641476,-0.132192805409431,-0.135633647441864,0.11822135001421,1.12777721881866
1.8843204,-0.132238820195198,-0.135633647441864,0.11822135001421,1.12777721881866
1.89239266,-0.132238820195198,-0.00909537076950073,0.121592633426189,0.592125356197357
1.90031098,-0.132264390587807,-0.00909537076950073,0.124885596334934,0.592125356197357
1.90816966,-0.132279723882675,-0.00909537076950073,0.124885596334934,0.592125356197357
1.9159475,-0.135667890310287,-0.00909537076950073,0.128098756074905,0.592125356197357
1.92369414,-0.13725957274437,-0.00909537076950073,0.128098756074905,0.592125356197357
1.93150362,-0.13725957274437,-0.00909537076950073,0.131230711936951,0.592125356197357
1.93960516,-0.138142541050911,-0.118074417114258,0.131230711936951,0.260187238454819
1.94749952,-0.138482436537743,-0.118074417114258,0.131230711936951,0.260187238454819
1.95549442,-0.138654932379723,-0.118074417114258,0.131230711936951,0.260187238454819
1.9632733,-0.138644710183144,-0.118074417114258,0.134280055761337,0.260187238454819
1.97094046,-0.138644710183144,-0.118074417114258,0.134280055761337,0.260187238454819
1.9774226,-0.135591194033623,-0.118074417114258,0.134280055761337,0.260187238454819
1.98353216,-0.133841082453728,-0.118074417114258,0.134280055761337,0.260187238454819
1.99116928,-0.133841082453728,0.0860291719436646,0.137245446443558,0.0609868764877319
1.99905528,-0.132978603243828,0.0860291719436646,0.137245446443558,0.0609868764877319
