exp3_time,exp3_angle,exp3_voltage
0.45868208,0,0
0.46019738,0,0
0.46117082,0,0
0.46275164,0,0
0.4637155,0,0
0.4652272,0,0
0.46615604,0,0
0.4670822,0,0
0.4687073,0,0
0.46966864,0,0
0.47119482,0,0
0.4721201,0,0
0.47377638,0,0
0.4747326,0,0
0.47617988,0,0
0.47710136,0,0
0.47872636,0,0
0.47968288,0,0
0.4812047,0,0
0.48213364,0,0
0.48376734,0,0
0.48471116,0,0
0.48622742,0,0
0.4871503,0,0
0.4887893,0,0
0.48975334,0,0
0.4914254,0,0
0.49221242,0,0
0.49378378,0,0
0.4947432,0,0
0.49626942,0,0
0.49720926,0,0
0.49919256,0,0
0.5001573,0,0
0.50183348,0,0
0.50280202,0,0
0.50450716,0,0
0.50545384,0,0
0.50692622,0,0
0.507875,0,0
0.5095753,0,0
0.51057414,0,0
0.51202044,0,0
0.51300288,0,0
0.51457978,0,0
0.51552288,0,0
0.51698442,0,0
0.51795056,0,0
0.51887092,0,0
0.52047708,0,0
0.52125402,0,0
0.52290208,0,0
0.5238361,0,0
0.52542202,0,0
0.5262094,0,0
0.52782692,0,0
0.52876152,0,0
0.53045378,0,0
0.5312573,0,0
0.53286626,0,0
0.53380142,0,0
0.53543602,0,0
0.53622988,0,0
0.53780474,0,0
0.53874672,0,0
0.540238,0,0
0.54120782,0,0
0.54212266,0,0
0.54377398,0,0
0.54471928,0,0
0.54617806,0,0
0.5471086,0,0
0.54876778,0,0
0.54971112,0,0
0.5511845,0,0
0.55211944,0,0
0.55374498,0,0
0.5546936,0,0
0.55615908,0,0
0.55708956,0,0
0.5587175,0,0
0.55967198,0,0
0.5612033,0,0
0.56214244,0,0
0.56372506,0,0
0.5646847,0,0
0.56618778,0,0
0.56712358,0,0
0.5680285,0,0
0.56965066,0,0
0.57060306,0,0
0.57205976,0,0
0.5729809,0,0
0.57463658,0,0
0.57561028,0,0
0.57707478,0,0
0.57800806,0,0
0.5796474,0,0
0.5806303,0,0
0.58206904,0,0
0.58299826,0,0
0.58469354,0,0
0.58568898,0,0
0.58718148,0,0
0.58810398,0,0
0.5896767,0,0
0.59068684,0,0
0.59218648,0,0
0.59309656,0,0
0.59399934,0,0
0.59564622,0,0
0.59658356,0,0
0.59861274,0,0
0.60015644,0,0
0.60115184,0,0
0.6028307,0,0
0.60380796,0,0
0.60554254,0,0
0.60650568,0,0
0.60800348,0,0
0.60894814,0,0
0.61072678,0,0
0.61178334,0,0
0.6134709,0,0
0.61442086,0,0
0.6158962,0,0
0.61684368,0,0
0.61850778,0,0
0.61945106,0,0
0.62101702,0,0
0.62201014,0,0
0.62376718,0,0
0.62474144,0,0
0.62625324,0,0
0.62721234,0,0
0.62883716,0,0
0.62978936,0,0
0.63155582,0,0
0.63261432,0,0
0.63419874,0,0
0.6352493,0,0
0.63706818,0,0
0.63806454,0,0
0.63978636,0,0
0.64150274,0,0
0.64269442,0,0
0.64463042,0,0
0.6456866,0,0
0.6472134,0,0
0.64822488,0,0
0.64999584,0,0
0.65102522,0,0
0.65274626,0,0
0.6537595,0,0
0.65526028,0,0
0.65623956,0,0
0.65798772,0,0
0.65897322,0,0
0.660793,0,0
0.66265914,0,0
0.66369028,0,0
0.6652118,0,0
0.6662296,0,0
0.6679097,0,0
0.66891286,0,0
0.67078132,0,0
0.671842,0,0
0.67361574,0,0
0.67520542,0,0
0.67624044,0,0
0.67793262,0,0
0.67898718,0,0
0.68082924,0,0
0.68184878,0,0
0.68364868,0,0
0.68477958,0,0
0.68645398,0,0
0.6874343,0,0
0.68902148,0,0
0.6900074,0,0
0.6917446,0,0
0.6927379,0,0
0.69454158,0,0
0.69614506,0,0
0.69717186,0,0
0.6991793,0,0
0.70020192,0,0
0.70197196,0,0
0.70295792,0,0
0.70467854,0,0
0.70570234,0,0
0.70726948,0,0
0.70902102,0,0
0.71003974,0,0
0.71175674,0,0
0.71278564,0,0
0.71458296,0,0
0.71561772,0,0
0.71714556,0,0
0.71817046,0,0
0.71990894,0,0
0.72096208,0,0
0.7227286,0,0
0.72374136,0,0
0.7254305,0,0
0.7262736,0,0
0.72804812,0,0
0.72911174,0,0
0.73087696,0,0
0.73254458,0,0
0.73357544,0,0
0.73513916,0,0
0.73614966,0,0
0.73787162,0,0
0.73889204,0,0
0.74069326,0,0
0.74172616,0,0
0.74324566,0,0
0.74450832,0,0
0.7461239,0,0
0.74711418,0,0
0.74886974,0,0
0.74985818,0,0
0.75111906,0,0
0.75217732,0,0
0.7532682,0,0
0.75446914,0,0
0.7555677,0,0
0.7566642,0,0
0.7577627,0,0
0.75882994,0,0
0.75986762,0,0
0.76097734,0,0
0.76203708,0,0
0.76310894,0,0
0.76416922,0,0
0.76521572,0,0
0.76643528,0,0
0.76750436,0,0
0.7686031,0,0
0.76970108,0,0
0.77082962,0,0
0.77189572,0,0
0.7729518,0,0
0.77402892,0,0
0.77508724,0,0
0.77616274,0,0
0.77768046,0,0
0.77888192,0,0
0.7799547,0,0
0.78109616,0,0
0.7821558,0,0
0.7831965,0,0
0.78427222,0,0
0.78546784,0,0
0.78655564,0,0
0.78764542,0,0
0.78875046,0,0
0.78982614,0,0
0.79092106,0,0
0.7920073,0,0
0.79305834,0,0
0.79412274,0,0
0.79518326,0,0
0.79622994,0,0
0.79778496,0,0
0.79885794,0,0
0.79995456,0,0
0.80102494,0,0
0.80210402,0,0
0.8031578,0,0
0.8042415,0,0
0.80546018,0,0
0.80653356,0,0
0.8076554,0,0
0.80872922,0,0
0.8098147,0,0
0.81089766,0,0
0.8119707,0,0
0.81303158,0,0
0.8140806,0,0
0.81517414,0,0
0.81623798,0,0
0.817455,0,0
0.8185215,0,0
0.81960644,0,0
0.82073696,0,0
0.82180892,0,0
0.822898,0,0
0.82395542,0,0
0.8250296,0,0
0.8260942,0,0
0.8271436,0,0
0.82822756,0,0
0.82927168,0,0
0.83054404,0,0
0.83163704,0,0
0.83273464,0,0
0.83381194,0,0
0.83487058,0,0
0.8359718,0,0
0.83702238,0,0
0.83811,0,0
0.83916092,0,0
0.84022894,0,0
0.84146076,0,0
0.84251448,0,0
0.84389018,0,0
0.84496694,0,0
0.84606488,0,0
0.84713634,0,0
0.84822322,0,0
0.84942416,0,0
0.85056828,0,0
0.8516763,0,0
0.85273726,0,0
0.85382564,0,0
0.85488606,0,0
0.85597276,0,0
0.8570252,0,0
0.85806818,0,0
0.85915072,0,0
0.86019712,0,0
0.8614543,0,0
0.86251932,0,0
0.86361392,0,0
0.86469904,0,0
0.86576248,0,0
0.86684902,0,0
0.86790128,0,0
0.86897608,0,0
0.8700245,0,0
0.87113764,0,0
0.87220308,0,0
0.8732549,0,0
0.87447714,0,0
0.87553188,0,0
0.8767487,0,0
0.87781384,0,0
0.87890326,0,0
0.87996408,0,0
0.88104692,0,0
0.882132,0,0
0.88317538,0,0
0.88424274,0,0
0.88543206,0,0
0.88650458,0,0
0.88758936,0,0
0.8886695,0,0
0.88974436,0,0
0.89083694,0,0
0.89192142,0,0
0.89298876,0,0
0.89403056,0,0
0.8951131,0,0
0.8961676,0,0
0.89724162,0,0
0.89878496,0,0
0.89987432,0,0
0.9009847,0,0
0.90206636,0,0
0.90380348,0,0
0.90554308,0,0
0.90655082,0,0
0.9080707,0,0
0.90907094,0,0
0.91083846,0,0
0.9118403,0,0
0.91354092,0,0
0.91455704,0,0
0.91609868,0,0
0.91707312,0,0
0.91880768,0,0
0.9198127,0,0
0.92153682,0,0
0.9225378,0,0
0.92413806,0,0
0.9251208,0,0
0.92680336,0,0
0.92852148,0,0
0.929633,0,0
0.93147994,0,0
0.93250758,0,0
0.93403766,0,0
0.93513248,0,0
0.93693438,0,0
0.93792876,0,0
0.93962672,0,0
0.94068518,0,0
0.94225584,0,0
0.94323218,0,0
0.94498144,0,0
0.94662464,0,0
0.94768862,0,0
0.94947092,0,0
0.95052814,0,0
0.95211516,0,0
0.95318134,0,0
0.95494446,0,0
0.95596352,0,0
0.95771512,0,0
0.95874476,0,0
0.9604621,0,0
0.96144924,0,0
0.96305022,0,0
0.96402424,0,0
0.9657397,0,0
0.96744332,0,0
0.96844798,0,0
0.96926012,0,0
0.97100772,0,0
0.97262874,0,0
0.9736704,0,0
0.97524804,0,0
0.97625506,0,0
0.97803488,0,0
0.97902736,0,0
0.98071936,0,0
0.98172888,0,0
0.98349078,0,0
0.98451394,0,0
0.98603342,0,0
0.98703238,0,0
0.98874386,0,0
0.98974,0,0
0.9912604,0,0
0.99225,0,0
0.9939059,0,0
0.99489182,0,0
0.9966167,0,0
0.99796858,0,0
0.99976936,0,0
1.00158184,0,0
1.0025988,0,0
1.00396914,0,0
1.0050043,0,0
1.00606236,0,0
1.007092,0,0
1.00811816,0,0
1.00918594,0,0
1.01021332,0,0
1.01144998,0,0
1.0130277,0,0
1.01478752,0,0
1.01577976,0,0
1.01743384,0,0
1.01824616,0,0
1.0199581,0,0
1.02096656,0,0
1.02265438,0,0
1.02365662,0,0
1.02517714,0,0
1.02614794,0,0
1.02787256,0,0
1.02885428,0,0
1.03065698,0,0
1.03249504,0,0
1.03348858,0,0
1.03515538,0,0
1.03616914,0,0
1.03785462,0,0
1.03886326,0,0
1.04063048,0,0
1.04166394,0,0
1.0431947,0,0
1.04419948,0,0
1.04595228,0,0
1.0469458,0,0
1.04862746,0,0
1.04965076,0,0
1.05121556,0,0
1.05221158,0,0
1.0540364,0,0
1.05576186,0,0
1.05678722,0,0
1.05855574,0,0
1.0595829,0,0
1.06118018,0,0
1.06221646,0,0
1.0639472,0,0
1.06504278,0,0
1.06678444,0,0
1.06779068,0,0
1.069482,0,0
1.07049708,0,0
1.0720934,0,0
1.07306924,0,0
1.07483668,0,0
1.07662238,0,0
1.07767916,0,0
1.07948854,0,0
1.08061996,0,0
1.08215128,0,0
1.08316616,0,0
1.08497862,0,0
1.0860697,0,0
1.08777608,0,0
1.08945198,0,0
1.09054164,0,0
1.09210132,0,0
1.09310912,0,0
1.09479504,0,0
1.09584932,0,0
1.09799566,0,0
1.09908614,0,0
1.10084956,0,0
1.10217446,0,0
1.1032553,0,0
1.10447694,0,0
1.1055641,0,0
1.10663356,0,0
1.1077301,0,0
1.10878234,0,0
1.10987936,0,0
1.11098998,0,0
1.11205864,0,0
1.11313324,0,0
1.1141838,0,0
1.11526016,0,0
1.11647944,0,0
1.11756978,0,0
1.1186605,0,0
1.1197336,0,0
1.12086884,0,0
1.1219322,0,0
1.12301906,0,0
1.12406484,0,0
1.125152,0,0
1.12621662,0,0
1.1272718,0,0
1.12851534,0,0
1.12957154,0,0
1.13073072,0,0
1.13180464,0,0
1.13289778,0,0
1.13395848,0,0
1.13501528,0,0
1.13610422,0,0
1.1384494,0,0
1.13948852,0,0
1.14104216,0,0
1.14206704,0,0
1.1437383,0,0
1.14477076,0,0
1.14656148,0,0
1.14758416,0,0
1.14913118,0,0
1.15014256,0,0
1.1519088,0,0
1.15292018,0,0
1.15469502,0,0
1.15572454,0,0
1.15725408,0,0
1.15825462,0,0
1.16002932,0,0
1.1610557,0,0
1.16276482,0,0
1.16448124,0,0
1.16560506,0,0
1.1672181,0,0
1.16824384,0,0
1.16995816,0,0
1.17109136,0,0
1.1729053,0,0
1.17390096,0,0
1.1756088,0,0
1.176616,0,0
1.17815934,0,0
1.17915116,0,0
1.18094482,0,0
1.18259128,0,0
1.18365692,0,0
1.1854487,0,0
1.18649084,0,0
1.18807736,0,0
1.18913446,0,0
1.19096012,0,0
1.19196734,0,0
1.1936354,0,0
1.19472634,0,0
1.19583594,0,0
1.19689396,0,0
1.1984528,0,0
1.19955578,0,0
1.20071618,0,0
1.20178844,0,0
1.20287274,0,0
1.20393922,0,0
1.20498812,0,0
1.20606272,0,0
1.20712258,0,0
1.20820304,0,0
1.20926456,0,0
1.21051356,0,0
1.21159284,0,0
1.21267334,0,0
1.21377244,0,0
1.21483056,0,0
1.21591504,0,0
1.21695846,0,0
1.21800474,0,0
1.21909328,0,0
1.22013958,0,0
1.22125342,0,0
1.2224583,0,0
1.22354142,0,0
1.22462,0,0
1.22569654,0,0
1.22678538,0,0
1.22783482,0,0
1.2289094,0,0
1.2299733,0,0
1.2311173,0,0
1.23216612,0,0
1.23321054,0,0
1.23443438,0,0
1.2354936,0,0
1.23657812,0,0
1.23767808,0,0
1.23877276,0,0
1.23984036,0,0
1.24092128,0,0
1.2420052,0,0
1.2430642,0,0
1.24456766,0,0
1.24566592,0,0
1.24676892,0,0
1.24783118,0,0
1.24888516,0,0
1.24996236,0,0
1.25105128,0,0
1.2521406,0,0
1.25320096,0,0
1.25426104,0,0
1.25552374,0,0
1.25659198,0,0
1.25770702,0,0
1.25876606,0,0
1.25984974,0,0
1.26093434,0,0
1.2620068,0,0
1.26307064,0,0
1.26412944,0,0
1.26521788,0,0
1.26627242,0,0
1.26749462,0,0
1.2685628,0,0
1.26967238,0,0
1.27078448,0,0
1.27185096,0,0
1.27293528,0,0
1.27398754,0,0
1.27505112,0,0
1.27611052,0,0
1.27715988,0,0
1.27824114,0,0
1.27965844,0,0
1.28085514,0,0
1.2820558,0,0
1.28314968,0,0
1.28419102,0,0
1.2854259,0,0
1.2864766,0,0
1.287573,0,0
1.28876354,0,0
1.28983132,0,0
1.29104846,0,0
1.2921136,0,0
1.29319834,0,0
1.29425866,0,0
1.29549186,0,0
1.29658494,0,0
1.29803392,0,0
1.29912222,0,0
1.3001477,0,0
1.30125478,0,0
1.30242874,0,0
1.30349676,0,0
1.30454694,0,0
1.30561536,0,0
1.3066751,0,0
1.3077239,0,0
1.309575,0,0
1.31060934,0,0
1.31218544,0,0
1.31314232,0,0
1.31487114,0,0
1.31584592,0,0
1.3175384,0,0
1.31848554,0,0
1.32004974,0,0
1.32105874,0,0
1.32273292,0,0
1.3242727,0,0
1.32541852,0,0
1.32622722,0,0
1.3279525,0,0
1.32958844,0,0
1.33063624,0,0
1.33223794,0,0
1.33324908,0,0
1.33495932,0,0
1.33603534,0,0
1.33777208,0,0
1.33875038,0,0
1.34025188,0,0
1.34156688,0,0
1.34318134,0,0
1.3441632,0,0
1.34588812,0,0
1.3468657,0,0
1.3485078,0,0
1.34946236,0,0
1.351073,0,0
1.35204582,0,0
1.3537238,0,0
1.35471262,0,0
1.35642884,0,0
1.35723616,0,0
1.35899082,0,0
1.3606923,0,0
1.36173236,0,0
1.36346432,0,0
1.3644521,0,0
1.36595156,0,0
1.36695322,0,0
1.36866626,0,0
1.36968934,0,0
1.37146126,0,0
1.3724417,0,0
1.3739727,0,0
1.37497594,0,0
1.37674832,0,0
1.37774072,0,0
1.37925028,0,0
1.38025892,0,0
1.38197218,0,0
1.38296328,0,0
1.38475246,0,0
1.38583806,0,0
1.38750074,0,0
1.3884507,0,0
1.39005134,0,0
1.39105032,0,0
1.39273644,0,0
1.39371832,0,0
1.39523706,0,0
1.39618102,0,0
1.39820594,0,0
1.39991368,0,0
1.40093346,0,0
1.40274596,0,0
1.40375072,0,0
1.40524732,0,0
1.40625198,0,0
1.40803326,0,0
1.40901314,0,0
1.41077092,0,0
1.41175218,0,0
1.41326656,0,0
1.41422816,0,0
1.41594568,0,0
1.41690806,0,0
1.41857832,0,0
1.41955536,0,0
1.42114632,0,0
1.42210946,0,0
1.4238449,0,0
1.42480782,0,0
1.42645818,0,0
1.42726894,0,0
1.42902166,0,0
1.42999086,0,0
1.43182126,0,0
1.43356028,0,0
1.43455734,0,0
1.43646024,0,0
1.43747742,0,0
1.43901716,0,0
1.44001586,0,0
1.44178704,0,0
1.44280414,0,0
1.44445194,0,0
1.44546956,0,0
1.44704628,0,0
1.44804832,0,0
1.44976286,0,0
1.45079446,0,0
1.45255876,0,0
1.45424034,0,0
1.45543386,0,0
1.45698858,0,0
1.4580096,0,0
1.45974224,0,0
1.46080098,0,0
1.46260474,0,0
1.46372756,0,0
1.46526642,0,0
1.4662555,0,0
1.4679879,0,0
1.46899364,0,0
1.47073466,0,0
1.47252364,0,0
1.47364028,0,0
1.47543518,0,0
1.47645066,0,0
1.47799326,0,0
1.4790062,0,0
1.48086504,0,0
1.4818888,0,0
1.48363936,0,0
1.48547712,0,0
1.48653846,0,0
1.48810518,0,0
1.48914056,0,0
1.49089258,0,0
1.49191362,0,0
1.4936711,0,0
1.49470896,0,0
1.49624898,0,0
1.49845046,0,0
1.49949392,0,0
1.50106536,0,0
1.50208576,0,0
1.5038289,0,0
1.50485214,0,0
1.5066103,0,0
1.50765196,0,0
1.50915862,0,0
1.51016568,0,0
1.51191788,0,0
1.5129129,0,0
1.51461014,0,0
1.5156298,0,0
1.51716996,0,0
1.51816914,0,0
1.51989076,0,0
1.52091936,0,0
1.5226396,0,0
1.52423896,0,0
1.52544862,0,0
1.52698536,0,0
1.52807728,0,0
1.5297863,0,0
1.53088182,0,0
1.5325937,0,0
1.53378116,0,0
1.53556616,0,0
1.53657574,0,0
1.53817846,0,0
1.5391524,0,0
1.54087714,0,0
1.5425162,0,0
1.54355732,0,0
1.54511842,0,0
1.5461494,0,0
1.54787104,0,0
1.54889394,0,0
1.5507256,0,0
1.5518267,0,0
1.55353974,0,0
1.55453984,0,0
1.55606224,0,0
1.55713422,0,0
1.5581771,0,0
1.5592332,0,0
1.56056572,0,0
1.56165244,0,0
1.56276434,0,0
1.56382004,0,0
1.56486278,0,0
1.56596014,0,0
1.5670107,0,0
1.5680866,0,0
1.56915112,0,0
1.57022528,0,0
1.57147856,0,0
1.57255516,0,0
1.573673,0,0
1.57474888,0,0
1.5758307,0,0
1.57688326,0,0
1.57795582,0,0
1.57901424,0,0
1.58006834,0,0
1.58117882,0,0
1.58268912,0,0
1.58389322,0,0
1.58496458,0,0
1.58605526,0,0
1.5871137,0,0
1.58820034,0,0
1.58925102,0,0
1.5905054,0,0
1.59161778,0,0
1.59271312,0,0
1.59379848,0,0
1.59485958,0,0
1.59594072,0,0
1.59699746,0,0
1.5985795,0,0
1.5996846,0,0
1.60078758,0,0
1.60187084,0,0
1.6029371,0,0
1.60401592,0,0
1.6052509,0,0
1.60651184,0,0
1.607585,0,0
1.60867084,0,0
1.60975652,0,0
1.61085334,0,0
1.61193264,0,0
1.6129874,0,0
1.61406094,0,0
1.6151252,0,0
1.61618146,0,0
1.6172617,0,0
1.61891692,0,0
1.62068866,0,0
1.62227088,0,0
1.6234366,0,0
1.6249165,0,0
1.62594902,0,0
1.6276099,0,0
1.6286578,0,0
1.63050586,0,0
1.63161242,0,0
1.63312836,0,0
1.63413712,0,0
1.63573454,0,0
1.6368136,0,0
1.63790358,0,0
1.63896536,0,0
1.64004762,0,0
1.64115024,0,0
1.64221344,0,0
1.64382586,0,0
1.64494532,0,0
1.646028,0,0
1.64708646,0,0
1.6481436,0,0
1.64919254,0,0
1.65024416,0,0
1.65199834,0,0
1.65378022,0,0
1.6547855,0,0
1.65642564,0,0
1.65726066,0,0
1.6589445,0,0
1.65992754,0,0
1.66169468,0,0
1.66270084,0,0
1.6642062,0,0
1.6651888,0,0
1.66691542,0,0
1.66789584,0,0
1.66955378,0,0
1.67058184,0,0
1.67210866,0,0
1.67308406,0,0
1.67480028,0,0
1.67579012,0,0
1.67756534,0,0
1.679132,0,0
1.6801463,0,0
1.68183362,0,0
1.68286038,0,0
1.68447804,0,0
1.68578162,0,0
1.68759138,0,0
1.6886075,0,0
1.69011376,0,0
1.69113884,0,0
1.69286936,0,0
1.6938422,0,0
1.69552572,0,0
1.69648606,0,0
1.69853842,0,0
1.70008394,0,0
1.70112994,0,0
1.70284908,0,0
1.70392322,0,0
1.7056908,0,0
1.7067125,0,0
1.7080525,0,0
1.7090896,0,0
1.71020442,0,0
1.71143746,0,0
1.71249202,0,0
1.71354292,0,0
1.71458214,0,0
1.7156777,0,0
1.71673288,0,0
1.71804788,0,0
1.71912,0,0
1.72018342,0,0
1.72125398,0,0
1.72243156,0,0
1.72349016,0,0
1.7245287,0,0
1.7256155,0,0
1.72669066,0,0
1.7277673,0,0
1.72881138,0,0
1.73110876,0,0
1.73211272,0,0
1.7338254,0,0
1.73482744,0,0
1.73656516,0,0
1.73755516,0,0
1.7390697,0,0
1.74007672,0,0
1.74182572,0,0
1.74281248,0,0
1.7444704,0,0
1.74547264,0,0
1.74698136,0,0
1.74798424,0,0
1.74975332,0,0
1.75089212,0,0
1.75258416,0,0
1.75354182,0,0
1.75514636,0,0
1.75611462,0,0
1.75780416,0,0
1.75944002,0,0
1.7604749,0,0
1.76201218,0,0
1.7630366,0,0
1.76465728,0,0
1.76569292,0,0
1.76725962,0,0
1.768255,0,0
1.76990096,0,0
1.7709707,0,0
