exp4_time,exp4_angle,exp4_voltage
0.5474938,0,0
0.548923,0,0
0.54983884,0,0
0.55154424,0,0
0.55251558,0,0
0.5540307,0,0
0.55495128,0,0
0.55655412,0,0
0.55750702,0,0
0.55901974,0,0
0.55994378,0,0
0.5615789,0,0
0.56256654,0,0
0.5642219,0,0
0.56504498,0,0
0.56597212,0,0
0.56765396,0,0
0.56858668,0,0
0.57028394,0,0
0.57120692,0,0
0.57275352,0,0
0.57367958,0,0
0.57533158,0,0
0.57627716,0,0
0.57822848,0,0
0.5790075,0,0
0.58065796,0,0
0.58157714,0,0
0.58304094,0,0
0.58396392,0,0
0.58559174,0,0
0.5865181,0,0
0.58798258,0,0
0.58894208,0,0
0.59060656,0,0
0.5915377,0,0
0.59297368,0,0
0.59388812,0,0
0.59547672,0,0
0.59644722,0,0
0.59794454,0,0
0.59885458,0,0
0.6004333,0,0
0.60141586,0,0
0.60234406,0,0
0.60383964,0,0
0.604759,0,0
0.60634638,0,0
0.60726386,0,0
0.60876168,0,0
0.60968456,0,0
0.61134152,0,0
0.61226822,0,0
0.61370398,0,0
0.61464466,0,0
0.61628548,0,0
0.61722046,0,0
0.61867108,0,0
0.61962304,0,0
0.62128406,0,0
0.62222148,0,0
0.62299162,0,0
0.6246102,0,0
0.62555,0,0
0.62699586,0,0
0.62793142,0,0
0.62957222,0,0
0.63055962,0,0
0.63198438,0,0
0.63291196,0,0
0.63456026,0,0
0.63551356,0,0
0.63694676,0,0
0.63788964,0,0
0.63952878,0,0
0.64053658,0,0
0.64205384,0,0
0.6429711,0,0
0.64456492,0,0
0.64554878,0,0
0.64721692,0,0
0.64801094,0,0
0.64959132,0,0
0.65060914,0,0
0.65221346,0,0
0.65302904,0,0
0.65395086,0,0
0.65559272,0,0
0.65651832,0,0
0.65794526,0,0
0.6588688,0,0
0.66058162,0,0
0.66151572,0,0
0.66292804,0,0
0.66385086,0,0
0.66550336,0,0
0.66647048,0,0
0.66799332,0,0
0.66892914,0,0
0.67058532,0,0
0.67152426,0,0
