Sample,X(ms) [19.05.2017 19:42:24 517 UTC],"I_encoder"[%ID1000],"M_beam_PID_manual_control"[%M4.3]
2980,3640.174780,0,0
2981,3641.655220,0,0
2982,3642.627740,0,0
2983,3644.369980,0,0
2984,3645.440760,0,0
2985,3647.172800,0,0
2986,3648.138300,0,0
2987,3649.655920,0,0
2988,3650.678760,0,0
2989,3652.363100,0,0
2990,3654.300800,0,0
2991,3655.316760,0,0
2992,3657.084460,0,0
2993,3658.078040,0,0
2994,3659.593000,0,0
2995,3660.584360,0,0
2996,3662.336540,0,0
2997,3663.342380,0,0
2998,3665.087700,0,0
2999,3666.088400,0,0
3000,3667.602140,0,0
3001,3668.597100,0,0
3002,3670.355360,0,0
3003,3671.424560,0,0
3004,3673.084040,0,0
3005,3674.084340,0,0
3006,3675.588200,0,0
3007,3676.578440,0,0
3008,3678.304160,0,0
3009,3679.292020,0,0
3010,3680.803400,0,0
3011,3681.792500,0,0
3012,3683.513480,0,0
3013,3684.523760,0,0
3014,3686.194320,0,0
3015,3687.167700,0,0
3016,3688.775960,0,0
3017,3689.827360,0,0
3018,3691.528960,0,0
3019,3692.483580,0,0
3020,3694.220060,0,0
3021,3695.794480,0,0
3022,3696.800740,0,0
3023,3698.432800,0,0
3024,3699.494920,0,0
3025,3701.249920,0,0
3026,3702.271980,0,0
3027,3704.031560,0,0
3028,3705.040900,0,0
3029,3706.581700,0,0
3030,3707.635700,0,0
3031,3709.416600,0,0
3032,3710.736060,0,0
3033,3712.422320,0,0
3034,3714.074760,0,0
3035,3715.067360,0,0
3036,3716.580580,0,0
3037,3717.596700,0,0
3038,3719.289040,0,0
3039,3720.390820,0,0
3040,3722.165900,0,0
3041,3723.199060,0,0
3042,3724.747940,0,0
3043,3725.758700,0,0
3044,3727.433220,0,0
3045,3728.421280,0,0
3046,3730.144740,0,0
3047,3731.153260,0,0
3048,3732.689500,0,0
3049,3733.746900,0,0
3050,3735.505240,0,0
3051,3736.486240,0,0
3052,3738.007180,0,0
3053,3739.048600,0,0
3054,3740.119120,0,0
3055,3741.169840,0,0
3056,3742.256320,0,0
3057,3743.308300,0,0
3058,3744.381960,0,0
3059,3745.435580,0,0
3060,3746.456420,0,0
3061,3747.511880,0,0
3062,3748.541160,0,0
3063,3749.574720,0,0
3064,3750.638120,0,0
3065,3751.658020,0,0
3066,3752.720260,0,0
3067,3753.759720,0,0
3068,3754.834980,0,0
3069,3756.027000,0,0
3070,3757.042960,0,0
3071,3758.116380,0,0
3072,3759.138340,0,0
3073,3760.187600,0,0
3074,3761.226020,0,0
3075,3762.262020,0,0
3076,3763.316600,0,0
3077,3764.600680,0,0
3078,3765.686860,0,0
3079,3766.814840,0,0
3080,3769.020340,0,0
3081,3769.821260,0,0
3082,3771.520720,0,0
3083,3772.500160,0,0
3084,3774.225480,0,0
3085,3775.223640,0,0
3086,3776.759480,0,0
3087,3777.716620,0,0
3088,3779.413420,0,0
3089,3780.363500,0,0
3090,3782.045560,0,0
3091,3782.992900,0,0
3092,3784.599760,0,0
3093,3785.558880,0,0
3094,3787.216080,0,0
3095,3788.193480,0,0
3096,3789.693780,0,0
3097,3790.638520,0,0
3098,3792.376860,0,0
3099,3793.421720,0,0
3100,3795.080020,0,0
3101,3796.022060,0,0
3102,3797.606180,0,0
3103,3798.622760,0,0
3104,3800.304820,0,0
3105,3802.034260,0,0
3106,3803.114440,0,0
3107,3804.658280,0,0
3108,3805.642280,0,0
3109,3807.280600,0,0
3110,3808.283840,0,0
3111,3809.840980,0,0
3112,3811.315320,0,0
3113,3812.803180,0,0
3114,3813.778440,0,0
3115,3815.475360,0,0
3116,3816.443060,0,0
3117,3818.122460,0,0
3118,3819.083140,0,0
3119,3820.561100,0,0
3120,3821.548880,0,0
3121,3823.307360,0,0
3122,3824.406600,0,0
3123,3826.080800,0,0
3124,3827.043480,0,0
3125,3828.608440,0,0
3126,3829.575560,0,0
3127,3831.282320,0,0
3128,3832.293560,0,0
3129,3833.763140,0,0
3130,3834.754660,0,0
3131,3836.449260,0,0
3132,3837.423280,0,0
3133,3839.044480,0,0
3134,3839.849060,0,0
3135,3841.633060,0,0
3136,3842.589100,0,0
3137,3844.348960,0,0
3138,3845.312800,0,0
3139,3846.828800,0,0
3140,3848.002220,0,0
3141,3849.543700,0,0
3142,3850.493040,0,0
3143,3852.224340,0,0
3144,3853.197640,0,0
3145,3854.731160,0,0
3146,3855.673680,0,0
3147,3857.374420,0,0
3148,3858.318500,0,0
3149,3859.798980,0,0
3150,3860.760300,0,0
3151,3862.465760,0,0
3152,3863.424940,0,0
3153,3865.186240,0,0
3154,3866.164500,0,0
3155,3867.684800,0,0
3156,3868.646240,0,0
3157,3870.158840,0,0
3158,3871.206300,0,0
3159,3872.280520,0,0
3160,3873.302820,0,0
3161,3874.375100,0,0
3162,3875.393300,0,0
3163,3876.413720,0,0
3164,3877.449580,0,0
3165,3878.470520,0,0
3166,3879.494040,0,0
3167,3880.502480,0,0
3168,3881.495160,0,0
3169,3882.523780,0,0
3170,3883.532580,0,0
3171,3884.595480,0,0
3172,3885.626140,0,0
3173,3886.630000,0,0
3174,3887.668540,0,0
3175,3888.675420,0,0
3176,3889.714100,0,0
3177,3890.720240,0,0
3178,3891.727160,0,0
3179,3892.753720,0,0
3180,3893.758360,0,0
3181,3894.808080,0,0
3182,3895.827160,0,0
3183,3896.834300,0,0
3184,3898.015960,0,0
3185,3899.033980,0,0
3186,3900.065960,0,0
3187,3901.089460,0,0
3188,3902.123040,0,0
3189,3903.189600,0,0
3190,3904.267000,0,0
3191,3905.322180,0,0
3192,3906.362820,0,0
3193,3907.375940,0,0
3194,3908.429800,0,0
3195,3909.430320,0,0
3196,3910.774120,0,0
3197,3911.804220,0,0
3198,3912.842360,0,0
3199,3914.030020,0,0
3200,3915.052860,0,0
3201,3916.102380,0,0
3202,3917.119720,0,0
3203,3918.169480,0,0
3204,3919.216820,0,0
3205,3920.251900,0,0
3206,3921.302480,0,0
3207,3922.312720,0,0
3208,3923.367680,0,0
3209,3924.424480,0,0
3210,3925.476780,0,0
3211,3926.534100,0,0
3212,3927.839320,0,0
3213,3929.041400,0,0
3214,3930.048820,0,0
3215,3931.083980,0,0
3216,3932.142600,0,0
3217,3933.165300,0,0
3218,3934.274420,0,0
3219,3935.297300,0,0
3220,3936.351800,0,0
3221,3937.377820,0,0
3222,3938.384720,0,0
3223,3939.419020,0,0
3224,3940.429160,0,0
3225,3941.467920,0,0
3226,3942.474640,0,0
3227,3943.477740,0,0
3228,3944.545800,0,0
3229,3945.556740,0,0
3230,3946.596860,0,0
3231,3947.617760,0,0
3232,3948.621040,0,0
3233,3949.659700,0,0
3234,3950.680380,0,0
3235,3951.712080,0,0
3236,3952.704280,0,0
3237,3953.711100,0,0
3238,3955.494060,0,0
3239,3957.097600,0,0
3240,3958.085720,0,0
3241,3959.562600,0,0
3242,3960.560160,0,0
3243,3961.494740,0,0
3244,3963.163000,0,0
3245,3964.749460,0,0
3246,3965.766080,0,0
3247,3966.706500,0,0
3248,3968.415180,0,0
3249,3970.034880,0,0
3250,3971.021440,0,0
3251,3971.806400,0,0
3252,3973.533860,0,0
3253,3974.530060,0,0
3254,3976.217540,0,0
3255,3977.756900,0,0
3256,3978.754060,0,0
3257,3979.696020,0,0
3258,3981.377980,0,0
3259,3982.348280,0,0
3260,3984.134660,0,0
3261,3985.668880,0,0
3262,3986.659060,0,0
3263,3987.586740,0,0
3264,3989.335260,0,0
3265,3991.106840,0,0
3266,3992.085560,0,0
3267,3993.562240,0,0
3268,3994.573560,0,0
3269,3996.232600,0,0
3270,3997.245700,0,0
3271,3998.835700,0,0
3272,3999.796200,0,0
3273,4001.419880,0,0
3274,4002.397620,0,0
3275,4004.115780,0,0
3276,4005.098940,0,0
3277,4006.584260,0,0
3278,4007.590380,0,0
3279,4009.339400,0,0
3280,4010.639020,0,0
3281,4012.246720,0,0
3282,4013.286340,0,0
3283,4014.361740,0,0
3284,4015.484880,0,0
3285,4016.540140,0,0
3286,4017.556180,0,0
3287,4018.573200,0,0
3288,4019.607140,0,0
3289,4020.611320,0,0
3290,4021.649220,0,0
3291,4022.677160,0,0
3292,4023.704300,0,0
3293,4024.769720,0,0
3294,4025.790520,0,0
3295,4027.268140,0,0
3296,4028.325220,0,0
3297,4029.370200,0,0
3298,4030.390020,0,0
3299,4031.407960,0,0
3300,4033.243580,0,0
3301,4034.837080,0,0
3302,4035.831720,0,0
3303,4036.765740,0,0
3304,4038.469200,0,0
3305,4039.408000,0,0
3306,4041.066900,0,0
3307,4041.996980,0,0
3308,4043.566800,0,0
3309,4044.538240,0,0
3310,4046.230640,0,0
3311,4047.221160,0,0
3312,4048.780860,0,0
3313,4049.725580,0,0
3314,4051.481820,0,0
3315,4053.499060,0,0
3316,4054.530640,0,0
3317,4056.291340,0,0
3318,4057.293720,0,0
3319,4058.780280,0,0
3320,4059.764720,0,0
3321,4061.473180,0,0
3322,4062.461400,0,0
3323,4064.229220,0,0
3324,4065.267540,0,0
3325,4066.757740,0,0
3326,4067.737500,0,0
3327,4069.480800,0,0
3328,4070.478300,0,0
3329,4072.231140,0,0
3330,4074.054740,0,0
3331,4075.075200,0,0
3332,4076.574820,0,0
3333,4077.557160,0,0
3334,4078.519020,0,0
3335,4080.234440,0,0
3336,4081.816840,0,0
3337,4083.120100,0,0
3338,4084.655200,0,0
3339,4085.632260,0,0
3340,4087.316800,0,0
3341,4088.325720,0,0
3342,4090.033080,0,0
3343,4091.035880,0,0
3344,4092.600040,0,0
3345,4093.669440,0,0
3346,4095.420540,0,0
3347,4096.398740,0,0
3348,4098.060180,0,0
3349,4099.046320,0,0
3350,4100.681660,0,0
3351,4101.745580,0,0
3352,4103.455240,0,0
3353,4104.446540,0,0
3354,4106.155760,0,0
3355,4107.120520,0,0
3356,4108.698040,0,0
3357,4109.673700,0,0
3358,4111.701320,0,0
3359,4113.445880,0,0
3360,4114.542920,0,0
3361,4116.297260,0,0
3362,4117.296600,0,0
3363,4118.802060,0,0
3364,4119.778580,0,0
3365,4121.477600,0,0
3366,4122.440960,0,0
3367,4124.135940,0,0
3368,4125.123040,0,0
3369,4126.637820,0,0
3370,4127.633240,0,0
3371,4129.359240,0,0
3372,4130.334380,0,0
3373,4131.840820,0,0
3374,4132.828740,0,0
3375,4134.580120,0,0
3376,4135.550380,0,0
3377,4137.285160,0,0
3378,4138.290500,0,0
3379,4139.846640,0,0
3380,4140.785440,0,0
3381,4142.505800,0,0
3382,4143.452420,0,0
3383,4145.136800,0,0
3384,4146.077640,0,0
3385,4147.684000,0,0
3386,4148.687840,0,0
3387,4150.346900,0,0
3388,4151.301940,0,0
3389,4152.800040,0,0
3390,4153.744360,0,0
3391,4155.224860,0,0
3392,4156.467900,0,0
3393,4158.242220,0,0
3394,4159.798320,0,0
3395,4160.771580,0,0
3396,4162.364340,0,0
3397,4163.383880,0,0
3398,4165.113100,0,0
3399,4166.110220,0,0
3400,4167.619120,0,0
3401,4168.631320,0,0
3402,4170.278800,0,0
3403,4171.274080,0,0
3404,4173.061380,0,0
3405,4174.159820,0,0
3406,4175.710680,0,0
3407,4176.689000,0,0
3408,4178.353340,0,0
3409,4179.343340,0,0
3410,4181.026720,0,0
3411,4181.838200,0,0
3412,4183.557180,0,0
3413,4184.564920,0,0
3414,4186.290640,0,0
3415,4187.272120,0,0
3416,4188.758240,0,0
3417,4189.746840,0,0
3418,4191.421400,0,0
3419,4192.395500,0,0
3420,4194.083980,0,0
3421,4195.051620,0,0
3422,4196.555080,0,0
3423,4197.569440,0,0
3424,4199.326980,0,0
3425,4200.305940,0,0
3426,4201.783140,0,0
3427,4202.752460,0,0
3428,4204.458200,0,0
3429,4205.411400,0,0
3430,4207.106480,0,0
3431,4208.092200,0,0
3432,4209.554660,0,0
3433,4210.842720,0,0
3434,4212.568200,0,0
3435,4213.516100,0,0
3436,4215.184400,0,0
3437,4216.147560,0,0
3438,4217.718620,0,0
3439,4218.653520,0,0
3440,4220.382760,0,0
3441,4221.413440,0,0
3442,4223.063640,0,0
3443,4224.043300,0,0
3444,4225.346460,0,0
3445,4226.376840,0,0
3446,4227.695560,0,0
3447,4228.732700,0,0
3448,4229.818060,0,0
3449,4230.835680,0,0
3450,4231.838560,0,0
3451,4233.041160,0,0
3452,4234.072520,0,0
3453,4235.110040,0,0
3454,4236.148700,0,0
3455,4237.215580,0,0
3456,4238.258240,0,0
3457,4239.282880,0,0
3458,4240.329560,0,0
3459,4241.346760,0,0
3460,4242.383220,0,0
3461,4243.403480,0,0
3462,4244.434160,0,0
3463,4245.471780,0,0
3464,4246.491960,0,0
3465,4247.529180,0,0
3466,4248.548880,0,0
3467,4249.552940,0,0
3468,4250.580380,0,0
3469,4251.589880,0,0
3470,4252.625640,0,0
3471,4253.636560,0,0
3472,4254.659880,0,0
3473,4255.703560,0,0
3474,4256.696820,0,0
3475,4257.725320,0,0
3476,4258.744100,0,0
3477,4259.729220,0,0
3478,4260.763280,0,0
3479,4261.783280,0,0
3480,4262.825340,0,0
3481,4263.843540,0,0
3482,4265.019020,0,0
3483,4266.064680,0,0
3484,4267.323440,0,0
3485,4268.411000,0,0
3486,4269.539260,0,0
3487,4270.595380,0,0
3488,4271.607580,0,0
3489,4272.623640,0,0
3490,4273.656500,0,0
3491,4274.704560,0,0
3492,4275.749040,0,0
3493,4276.772460,0,0
3494,4277.779100,0,0
3495,4278.822080,0,0
3496,4279.824080,0,0
3497,4280.844580,0,0
3498,4282.548240,0,0
3499,4284.300680,0,0
3500,4285.297500,0,0
3501,4287.002220,0,0
3502,4287.826740,0,0
3503,4289.489560,0,0
3504,4290.454920,0,0
3505,4292.201740,0,0
3506,4293.192960,0,0
3507,4294.723860,0,0
3508,4295.709560,0,0
3509,4297.405700,0,0
3510,4298.362460,0,0
3511,4300.042500,0,0
3512,4301.017660,0,0
3513,4302.522180,0,0
3514,4303.499460,0,0
3515,4305.245760,0,0
3516,4306.249500,0,0
3517,4307.751020,0,0
3518,4308.760040,0,0
3519,4310.835640,0,0
3520,4311.807100,0,0
3521,4313.604500,0,0
3522,4315.355160,0,0
3523,4316.329820,0,0
3524,4318.060600,0,0
3525,4319.039160,0,0
3526,4320.541040,0,0
3527,4321.509180,0,0
3528,4323.198020,0,0
3529,4324.231580,0,0
3530,4325.789160,0,0
3531,4326.772500,0,0
3532,4328.436580,0,0
3533,4329.414540,0,0
3534,4331.177480,0,0
3535,4332.258520,0,0
3536,4333.787100,0,0
3537,4334.789780,0,0
3538,4336.369720,0,0
3539,4337.405920,0,0
3540,4338.480220,0,0
3541,4339.497500,0,0
3542,4340.534960,0,0
3543,4341.714160,0,0
3544,4342.734020,0,0
3545,4343.765760,0,0
3546,4344.808240,0,0
3547,4345.996560,0,0
3548,4347.007700,0,0
3549,4348.012420,0,0
3550,4349.036960,0,0
3551,4350.041500,0,0
3552,4351.080680,0,0
3553,4352.103040,0,0
3554,4353.111480,0,0
3555,4354.199640,0,0
3556,4355.246880,0,0
3557,4356.303600,0,0
3558,4357.321180,0,0
3559,4358.330640,0,0
3560,4359.373220,0,0
3561,4360.391940,0,0
3562,4361.435480,0,0
3563,4362.451940,0,0
3564,4363.457580,0,0
3565,4364.516560,0,0
3566,4365.538180,0,0
3567,4366.620620,0,0
3568,4368.036760,0,0
3569,4369.197120,0,0
3570,4370.248540,0,0
3571,4371.277440,0,0
3572,4372.331560,0,0
3573,4373.351440,0,0
3574,4374.429100,0,0
3575,4375.433740,0,0
3576,4376.445100,0,0
3577,4377.488300,0,0
3578,4378.498640,0,0
3579,4379.527920,0,0
3580,4380.547160,0,0
3581,4381.550340,0,0
3582,4382.631840,0,0
3583,4383.630100,0,0
3584,4384.701200,0,0
3585,4385.706460,0,0
3586,4386.712280,0,0
3587,4387.751420,0,0
3588,4388.753320,0,0
3589,4389.789740,0,0
3590,4390.805540,0,0
3591,4391.813220,0,0
3592,4393.485060,0,0
3593,4395.149800,0,0
3594,4396.179840,0,0
3595,4397.709060,0,0
3596,4398.705120,0,0
3597,4399.653360,0,0
3598,4401.297260,0,0
3599,4402.831140,0,0
3600,4403.802280,0,0
3601,4404.782380,0,0
3602,4406.524340,0,0
3603,4408.218360,0,0
3604,4409.231860,0,0
3605,4411.177300,0,0
3606,4412.248520,0,0
3607,4413.340200,0,0
3608,4414.392460,0,0
3609,4415.440700,0,0
3610,4416.471360,0,0
3611,4417.484720,0,0
3612,4418.518400,0,0
3613,4419.534640,0,0
3614,4420.576560,0,0
3615,4421.593560,0,0
3616,4424.049060,0,0
3617,4425.029400,0,0
3618,4426.535440,0,0
3619,4427.530860,0,0
3620,4429.256660,0,0
3621,4430.271240,0,0
3622,4431.757600,0,0
3623,4432.726660,0,0
3624,4434.440120,0,0
3625,4435.415460,0,0
3626,4437.160680,0,0
3627,4438.161960,0,0
3628,4439.637000,0,0
3629,4440.605660,0,0
3630,4442.348220,0,0
3631,4443.383340,0,0
3632,4445.063100,0,0
3633,4446.020840,0,0
3634,4448.011460,0,0
3635,4448.841620,0,0
3636,4450.576740,0,0
3637,4452.201500,0,0
3638,4453.233820,0,0
3639,4455.012780,0,0
3640,4456.020500,0,0
3641,4457.537120,0,0
3642,4458.545820,0,0
3643,4460.294960,0,0
3644,4461.305720,0,0
3645,4463.024600,0,0
3646,4464.043220,0,0
3647,4465.546280,0,0
3648,4466.529680,0,0
3649,4468.288420,0,0
3650,4469.291460,0,0
3651,4470.824140,0,0
3652,4471.834920,0,0
3653,4473.545280,0,0
3654,4474.559380,0,0
3655,4476.296940,0,0
3656,4477.293500,0,0
3657,4478.786800,0,0
3658,4479.758360,0,0
3659,4481.465100,0,0
3660,4482.436600,0,0
3661,4484.218800,0,0
3662,4486.021440,0,0
3663,4487.050300,0,0
3664,4488.560040,0,0
3665,4489.547480,0,0
3666,4491.142760,0,0
3667,4492.178800,0,0
3668,4493.738480,0,0
3669,4494.840100,0,0
3670,4496.652380,0,0
3671,4497.641700,0,0
3672,4499.334260,0,0
3673,4500.338140,0,0
3674,4502.105500,0,0
3675,4503.183260,0,0
3676,4504.731380,0,0
3677,4505.709240,0,0
3678,4507.433460,0,0
3679,4508.410640,0,0
3680,4510.352060,0,0
3681,4512.141420,0,0
3682,4513.252720,0,0
3683,4515.035360,0,0
3684,4516.029640,0,0
3685,4517.554620,0,0
3686,4518.555000,0,0
3687,4520.293300,0,0
3688,4521.280080,0,0
3689,4522.775940,0,0
3690,4523.737780,0,0
3691,4525.454100,0,0
3692,4526.498100,0,0
3693,4528.215660,0,0
3694,4529.202920,0,0
3695,4530.668780,0,0
3696,4531.687620,0,0
3697,4533.447140,0,0
3698,4534.451040,0,0
3699,4536.100920,0,0
3700,4537.054860,0,0
3701,4538.514780,0,0
3702,4539.471120,0,0
3703,4541.169180,0,0
3704,4542.149500,0,0
3705,4543.666940,0,0
3706,4544.739800,0,0
3707,4546.443300,0,0
3708,4547.402260,0,0
3709,4549.025220,0,0
3710,4549.998660,0,0
3711,4551.480000,0,0
3712,4552.451400,0,0
3713,4554.173900,0,0
3714,4555.149160,0,0
3715,4556.636840,0,0
3716,4557.703060,0,0
3717,4559.478000,0,0
3718,4560.413560,0,0
3719,4562.039720,0,0
3720,4562.999780,0,0
3721,4564.585140,0,0
3722,4565.617900,0,0
3723,4567.365320,0,0
3724,4568.333380,0,0
3725,4569.826820,0,0
3726,4570.777120,0,0
3727,4572.464820,0,0
3728,4573.409340,0,0
3729,4575.140780,0,0
3730,4576.154520,0,0
3731,4577.635100,0,0
3732,4578.569500,0,0
3733,4580.283340,0,0
3734,4581.264780,0,0
3735,4582.747660,0,0
3736,4583.694460,0,0
3737,4585.422180,0,0
3738,4586.387380,0,0
3739,4588.031760,0,0
3740,4589.066220,0,0
3741,4590.612580,0,0
3742,4591.572380,0,0
3743,4593.274220,0,0
3744,4594.292760,0,0
3745,4595.788100,0,0
3746,4596.752460,0,0
3747,4598.452060,0,0
3748,4599.419680,0,0
3749,4601.045900,0,0
3750,4601.850160,0,0
3751,4603.541100,0,0
3752,4604.540800,0,0
3753,4606.293860,0,0
3754,4607.352120,0,0
3755,4609.000020,0,0
3756,4609.791240,0,0
3757,4611.612680,0,0
3758,4612.630820,0,0
3759,4613.674160,0,0
3760,4614.724780,0,0
3761,4615.759960,0,0
3762,4616.777960,0,0
3763,4617.795800,0,0
3764,4618.829520,0,0
3765,4619.833180,0,0
3766,4621.004840,0,0
3767,4622.007920,0,0
3768,4623.045000,0,0
3769,4624.092680,0,0
3770,4625.119540,0,0
3771,4626.181000,0,0
3772,4627.819740,0,0
3773,4629.569820,0,0
3774,4630.529040,0,0
3775,4632.189160,0,0
3776,4633.157200,0,0
3777,4634.710460,0,0
3778,4635.660040,0,0
3779,4637.359300,0,0
3780,4638.323540,0,0
3781,4639.803880,0,0
3782,4640.754060,0,0
3783,4642.465520,0,0
3784,4643.408360,0,0
3785,4645.070040,0,0
3786,4646.030820,0,0
3787,4647.508780,0,0
3788,4648.480240,0,0
3789,4650.164640,0,0
3790,4651.406840,0,0
3791,4653.059240,0,0
3792,4654.040420,0,0
3793,4655.607240,0,0
3794,4656.561880,0,0
3795,4658.246260,0,0
3796,4659.234540,0,0
3797,4660.775820,0,0
3798,4661.737500,0,0
3799,4663.436780,0,0
3800,4664.433820,0,0
3801,4666.088240,0,0
3802,4667.024040,0,0
3803,4668.605520,0,0
3804,4669.559680,0,0
3805,4671.288080,0,0
3806,4672.296480,0,0
3807,4674.110080,0,0
3808,4675.651120,0,0
3809,4676.637500,0,0
3810,4678.271280,0,0
3811,4679.289560,0,0
3812,4681.017460,0,0
3813,4682.048780,0,0
3814,4683.556160,0,0
3815,4684.656400,0,0
3816,4686.395580,0,0
3817,4687.373580,0,0
3818,4689.067260,0,0
3819,4690.056120,0,0
3820,4691.550180,0,0
3821,4692.520280,0,0
3822,4694.275180,0,0
3823,4695.275780,0,0
3824,4696.754200,0,0
3825,4697.727140,0,0
3826,4699.415060,0,0
3827,4700.391540,0,0
3828,4702.079500,0,0
3829,4703.058700,0,0
3830,4704.560580,0,0
3831,4705.539440,0,0
3832,4707.262740,0,0
3833,4708.251720,0,0
3834,4709.738760,0,0
3835,4711.789560,0,0
3836,4712.788440,0,0
3837,4713.734160,0,0
3838,4715.422600,0,0
3839,4716.369700,0,0
3840,4718.015380,0,0
3841,4718.806100,0,0
3842,4720.517000,0,0
3843,4721.461700,0,0
3844,4723.095300,0,0
3845,4724.086200,0,0
3846,4725.654300,0,0
3847,4726.604460,0,0
3848,4728.269440,0,0
3849,4729.235960,0,0
3850,4730.764440,0,0
3851,4731.711900,0,0
3852,4733.429740,0,0
3853,4734.429440,0,0
3854,4736.131980,0,0
3855,4737.727640,0,0
3856,4738.791620,0,0
3857,4740.462460,0,0
3858,4741.436780,0,0
3859,4743.052220,0,0
3860,4744.060800,0,0
3861,4745.564560,0,0
3862,4746.585340,0,0
3863,4747.525740,0,0
3864,4749.230500,0,0
3865,4750.803980,0,0
3866,4751.784900,0,0
3867,4753.379280,0,0
3868,4754.406280,0,0
3869,4756.072660,0,0
3870,4757.064820,0,0
3871,4757.849960,0,0
3872,4759.548780,0,0
3873,4761.144960,0,0
3874,4762.154280,0,0
3875,4763.655160,0,0
3876,4764.679100,0,0
3877,4765.619640,0,0
3878,4767.289280,0,0
3879,4768.247780,0,0
3880,4769.836260,0,0
3881,4770.797200,0,0
3882,4772.498580,0,0
3883,4773.437380,0,0
3884,4775.158840,0,0
3885,4776.729240,0,0
3886,4777.743500,0,0
3887,4779.473020,0,0
3888,4780.446980,0,0
3889,4782.156380,0,0
3890,4783.150580,0,0
3891,4784.654540,0,0
3892,4785.636260,0,0
3893,4787.309140,0,0
3894,4788.296500,0,0
3895,4789.847520,0,0
3896,4790.805180,0,0
3897,4792.488320,0,0
3898,4793.465620,0,0
3899,4795.225720,0,0
3900,4796.226420,0,0
3901,4797.761000,0,0
3902,4798.746280,0,0
3903,4800.383020,0,0
3904,4801.357320,0,0
3905,4803.030640,0,0
3906,4804.038320,0,0
3907,4805.546600,0,0
3908,4807.015880,0,1
3909,4808.607980,0,1
3910,4809.570200,0,1
3911,4811.562780,0,1
3912,4813.302560,0,1
3913,4814.407820,0,1
3914,4816.127000,1,1
3915,4817.097900,1,1
3916,4818.585020,1,1
3917,4819.558840,2,1
3918,4821.287940,2,1
3919,4822.411620,2,1
3920,4824.183380,3,1
3921,4825.154880,4,1
3922,4826.645200,4,1
3923,4827.660340,5,1
3924,4829.401840,6,1
3925,4830.433660,6,1
3926,4832.159700,8,1
3927,4833.105680,8,1
3928,4834.703020,9,1
3929,4835.657660,10,1
3930,4837.346900,11,1
3931,4838.301540,12,1
3932,4839.831680,14,1
3933,4841.623520,15,1
3934,4842.608280,16,1
3935,4843.549020,17,1
3936,4845.240080,19,1
3937,4846.779660,20,1
3938,4847.766780,22,1
3939,4848.699500,23,1
3940,4850.334960,24,1
3941,4851.288060,25,1
3942,4852.997280,28,1
3943,4853.795980,29,1
3944,4855.575160,31,1
3945,4857.250640,32,1
3946,4858.264280,34,1
3947,4859.828640,36,1
3948,4860.820980,38,1
3949,4862.577240,40,1
3950,4863.582100,42,1
3951,4865.332160,44,1
3952,4866.324060,46,1
3953,4868.035020,48,1
3954,4869.008380,51,1
3955,4870.510600,52,1
3956,4871.508100,55,1
3957,4873.242200,56,1
3958,4874.276260,59,1
3959,4875.766440,61,1
3960,4876.723520,64,1
3961,4878.409560,66,1
3962,4879.421620,69,1
3963,4881.097440,70,1
3964,4882.064740,74,1
3965,4883.552200,75,1
3966,4884.559540,79,1
3967,4886.274200,80,1
3968,4887.272700,83,1
3969,4888.779200,85,1
3970,4889.758700,89,1
3971,4891.453860,91,1
3972,4892.414980,94,1
3973,4894.132600,96,1
3974,4895.107520,99,1
3975,4896.620320,101,1
3976,4897.672640,105,1
3977,4899.378640,108,1
3978,4900.361200,110,1
3979,4901.837800,112,1
3980,4902.781720,116,1
3981,4904.482800,118,1
3982,4905.455140,121,1
3983,4907.151420,123,1
3984,4908.127820,127,1
3985,4909.618380,129,1
3986,4911.065620,133,1
3987,4912.698100,137,1
3988,4913.710180,139,1
3989,4915.376220,143,1
3990,4917.432520,146,1
3991,4918.424000,150,1
3992,4920.159500,152,1
3993,4921.179940,156,1
3994,4922.662280,158,1
3995,4923.642240,162,1
3996,4925.365420,164,1
3997,4926.362680,168,1
3998,4927.836340,170,1
3999,4928.795960,174,1
4000,4930.469360,176,1
4001,4931.443120,180,1
4002,4933.181420,182,1
4003,4934.215380,187,1
4004,4935.671100,189,1
4005,4936.635700,193,1
4006,4938.335100,195,1
4007,4939.309460,199,1
4008,4940.798720,201,1
4009,4941.757500,205,1
4010,4943.444260,208,1
4011,4944.451040,211,1
4012,4946.157080,214,1
4013,4947.131400,218,1
4014,4948.658020,220,1
4015,4949.697020,225,1
4016,4951.414840,227,1
4017,4952.441700,231,1
4018,4954.123740,235,1
4019,4955.086920,238,1
4020,4956.599180,242,1
4021,4957.548560,244,1
4022,4959.285020,246,1
4023,4960.282640,251,1
4024,4961.769560,255,1
4025,4962.731100,258,1
4026,4964.468780,261,1
4027,4965.416640,264,1
4028,4967.121620,266,1
4029,4968.160400,271,1
4030,4969.676660,275,1
4031,4970.628860,278,1
4032,4972.345680,282,1
4033,4973.320720,284,1
4034,4974.841780,288,1
4035,4975.802160,291,1
4036,4977.504300,295,1
4037,4978.475900,298,1
4038,4980.115420,302,1
4039,4981.070480,304,1
4040,4982.665540,309,1
4041,4983.654760,311,1
4042,4985.369080,315,1
4043,4986.340500,318,1
4044,4987.826820,322,1
4045,4988.774960,325,1
4046,4990.524080,329,1
4047,4991.562600,332,1
4048,4993.243840,336,1
4049,4994.252520,339,1
4050,4995.748500,343,1
