timestamp [s],angle [rad],control [V]
6.21152504,0.418879020478639,12
6.21252304,0.439822971502571,12
6.21399278,0.439822971502571,12
6.21497658,0.460766922526503,12
6.21665072,0.481710873550435,12
6.21761542,0.481710873550435,12
6.21931884,0.502654824574367,12
6.2202817,0.523598775598299,12
6.221759,0.544542726622231,12
6.22272756,0.544542726622231,12
6.2244745,0.565486677646163,12
6.22547022,0.586430628670095,12
6.22694274,0.607374579694027,12
6.22791316,0.628318530717959,12
6.22960276,0.628318530717959,12
6.23057706,0.649262481741891,12
6.2322631,0.670206432765822,12
6.23307792,0.691150383789754,12
6.23474082,0.691150383789754,12
6.2357114,0.712094334813686,12
6.23743596,0.733038285837618,12
6.23842418,0.75398223686155,12
6.23990188,0.774926187885482,12
6.24089392,0.795870138909414,12
6.24264594,0.795870138909414,12
6.24360214,0.816814089933346,12
6.2453428,0.837758040957278,12
6.24664692,0.85870199198121,12
6.24829664,0.879645943005142,12
6.2490822,0.900589894029074,12
6.25078566,0.921533845053006,12
6.25173928,0.942477796076938,12
6.2533829,0.96342174710087,12
6.25437854,0.96342174710087,12
6.25586366,0.984365698124802,12
6.2568103,1.00530964914873,12
6.25856512,1.02625360017267,12
6.25953612,1.0471975511966,12
6.26105652,1.06814150222053,12
6.2620247,1.08908545324446,12
6.2637507,1.11002940426839,12
6.26479874,1.11002940426839,12
6.26645598,1.13097335529233,12
6.26740068,1.15191730631626,12
6.26942444,1.17286125734019,12
6.27096526,1.19380520836412,12
6.27193884,1.21474915938805,12
6.27354342,1.23569311041199,12
6.27456502,1.25663706143592,12
6.27627252,1.27758101245985,12
6.27723452,1.29852496348378,12
6.27868606,1.31946891450771,12
6.27964976,1.34041286553165,12
6.2812934,1.34041286553165,12
6.28227432,1.38230076757951,12
6.28305932,1.38230076757951,12
6.28476456,1.40324471860344,12
6.28568932,1.42418866962737,12
6.28733572,1.4451326206513,12
6.28824176,1.46607657167524,12
6.28984298,1.48702052269917,12
6.29084966,1.5079644737231,12
6.29251688,1.52890842474703,12
6.29346914,1.52890842474703,12
6.29505918,1.5707963267949,12
6.29599016,1.5707963267949,12
6.2976784,1.59174027781883,12
6.29862402,1.61268422884276,12
6.3002659,1.63362817986669,12
6.30105496,1.65457213089062,12
6.3027426,1.67551608191456,12
6.30368326,1.69646003293849,12
6.30537982,1.71740398396242,12
6.30632266,1.73834793498635,12
6.30781762,1.75929188601028,12
6.30876792,1.78023583703422,12
6.31054152,1.78023583703422,12
6.31159628,1.80117978805815,12
6.31324404,1.84306769010601,12
6.31404438,1.84306769010601,12
6.31576074,1.88495559215388,12
6.31671264,1.88495559215388,12
6.31833144,1.90589954317781,12
6.3192545,1.92684349420174,12
6.32072358,1.94778744522567,12
6.32168232,1.9687313962496,12
6.32343124,1.98967534727354,12
6.3245301,2.01061929829747,12
6.32598964,2.0315632493214,12
6.3269132,2.05250720034533,12
6.32860492,2.07345115136926,12
6.32957044,2.0943951023932,12
6.33104694,2.0943951023932,12
6.33205244,2.13628300444106,12
6.33375346,2.13628300444106,12
6.33473152,2.15722695546499,12
6.33640172,2.17817090648892,12
6.33737692,2.19911485751286,12
6.3388462,2.22005880853679,12
6.33979444,2.24100275956072,12
6.34157556,2.26194671058465,12
6.34262558,2.28289066160858,12
6.3442923,2.30383461263251,12
6.34525586,2.32477856365645,12
6.3470367,2.34572251468038,12
6.34798674,2.36666646570431,12
6.3496584,2.40855436775217,12
6.35059504,2.40855436775217,12
6.35207486,2.42949831877611,12
6.35301284,2.45044226980004,12
6.35476066,2.47138622082397,12
6.35579492,2.4923301718479,12
6.35745378,2.51327412287183,12
6.358401,2.53421807389577,12
6.35988684,2.5551620249197,12
6.36082428,2.57610597594363,12
6.3625285,2.59704992696756,12
6.36349788,2.61799387799149,12
6.36502958,2.63893782901543,12
6.36598286,2.65988178003936,12
6.36767084,2.68082573106329,12
6.36863366,2.70176968208722,12
6.37023138,2.70176968208722,12
6.37105048,2.74365758413509,12
6.37274,2.74365758413509,12
6.37377728,2.78554548618295,12
6.37553192,2.78554548618295,12
6.37650192,2.82743338823081,12
6.37783392,2.84837733925475,12
6.37885594,2.86932129027868,12
6.37987926,2.86932129027868,12
6.3808868,2.89026524130261,12
6.38192808,2.91120919232654,12
6.38293096,2.93215314335047,12
6.38392308,2.93215314335047,12
6.38498974,2.95309709437441,12
6.3859995,2.97404104539834,12
6.38699284,2.99498499642227,12
6.388034,2.99498499642227,12
6.38904028,3.0159289474462,12
6.39006386,3.03687289847013,12
6.39105754,3.05781684949407,12
6.3920545,3.05781684949407,12
6.39307672,3.078760800518,12
6.3940778,3.09970475154193,12
6.39528012,3.12064870256586,12
6.3962899,3.14159265358979,12
6.39727248,3.14159265358979,12
6.39831672,3.16253660461372,12
6.39956214,3.18348055563766,12
6.40065116,3.20442450666159,12
6.40175792,3.22536845768552,12
6.4028018,3.24631240870945,12
6.40381038,3.24631240870945,12
6.40484724,3.26725635973338,12
6.4058771,3.28820031075732,12
6.40688068,3.30914426178125,12
6.40790274,3.30914426178125,12
6.4089218,3.33008821280518,12
6.40992902,3.35103216382911,12
6.41142028,3.37197611485304,12
6.41246372,3.39292006587698,12
6.4135095,3.41386401690091,12
6.4145698,3.41386401690091,12
6.41561288,3.43480796792484,12
6.41663426,3.45575191894877,12
6.4176348,3.4766958699727,12
6.4187105,3.4766958699727,12
6.41971358,3.49763982099664,12
6.42081806,3.51858377202057,12
6.42182528,3.5395277230445,12
6.42283498,3.56047167406843,12
6.42395126,3.58141562509236,12
6.42498278,3.58141562509236,12
6.42600794,3.6023595761163,12
6.4270217,3.62330352714023,12
6.42801912,3.64424747816416,12
6.42904472,3.64424747816416,12
6.43003212,3.66519142918809,12
6.43106268,3.68613538021202,12
6.43208076,3.70707933123596,12
6.43324722,3.72802328225989,12
6.43430948,3.72802328225989,12
6.43532272,3.74896723328382,12
6.43636854,3.76991118430775,12
6.4374034,3.79085513533168,12
6.4384236,3.79085513533168,12
6.43947658,3.81179908635562,12
6.4404895,3.83274303737955,12
6.441525,3.85368698840348,12
6.4425514,3.87463093942741,12
6.44355368,3.87463093942741,12
6.44462158,3.89557489045134,12
6.44562304,3.91651884147528,12
6.44697806,3.93746279249921,12
6.44800814,3.95840674352314,12
6.44904158,3.97935069454707,12
6.45005408,3.97935069454707,12
6.45104016,4.000294645571,12
6.45206832,4.02123859659494,12
6.45306318,4.04218254761887,12
6.45407978,4.0631264986428,12
6.45527344,4.0631264986428,12
6.45626452,4.08407044966673,12
6.45729078,4.10501440069066,12
6.45829648,4.1259583517146,12
6.45933888,4.1259583517146,12
6.46036654,4.14690230273853,12
6.46138468,4.16784625376246,12
6.4624582,4.18879020478639,12
6.46350444,4.20973415581032,12
6.46459352,4.20973415581032,12
6.46560782,4.23067810683425,12
6.46661764,4.25162205785819,12
6.46765126,4.27256600888212,12
6.46868986,4.27256600888212,12
6.46971058,4.29350995990605,12
6.47071078,4.31445391092998,12
6.4717103,4.33539786195391,12
6.47273764,4.35634181297785,12
6.47374528,4.35634181297785,12
6.47480528,4.37728576400178,12
6.47582266,4.39822971502571,12
6.47682332,4.41917366604964,12
6.47785676,4.44011761707357,12
6.4788593,4.44011761707357,12
6.48007038,4.46106156809751,12
6.4810858,4.48200551912144,12
6.48226336,4.50294947014537,12
6.48327858,4.5238934211693,12
6.48430912,4.5238934211693,12
6.48534162,4.54483737219323,12
6.48635708,4.56578132321717,12
6.48738284,4.5867252742411,12
6.48841344,4.60766922526503,12
6.48943154,4.60766922526503,12
6.4904829,4.62861317628896,12
6.491511,4.64955712731289,12
6.4925524,4.67050107833683,12
6.4935687,4.67050107833683,12
6.49459656,4.69144502936076,12
6.4956317,4.71238898038469,12
6.49663608,4.73333293140862,12
6.497656,4.75427688243255,12
6.49866868,4.75427688243255,12
6.49975744,4.77522083345649,12
6.50079704,4.79616478448042,12
6.50179804,4.81710873550435,12
6.50282604,4.83805268652828,12
6.5038469,4.83805268652828,12
6.5048775,4.85899663755221,12
6.50590106,4.87994058857615,12
6.5069098,4.90088453960008,12
6.50793832,4.92182849062401,12
6.50895084,4.92182849062401,12
6.50994168,4.94277244164794,12
6.51141016,4.96371639267187,12
6.51246638,4.98466034369581,12
6.5135232,5.00560429471974,12
6.51458276,5.00560429471974,12
6.51559258,5.02654824574367,12
6.5166195,5.0474921967676,12
6.51762596,5.06843614779153,12
6.51866878,5.08938009881547,12
6.5197193,5.08938009881547,12
6.5207251,5.1103240498394,12
6.52175596,5.13126800086333,12
6.52277772,5.15221195188726,12
6.5238083,5.17315590291119,12
6.52484796,5.17315590291119,12
6.52583128,5.19409985393513,12
6.52684898,5.21504380495906,12
6.52783936,5.23598775598299,12
6.52885076,5.25693170700692,12
6.52985526,5.25693170700692,12
6.53084728,5.27787565803085,12
6.5318795,5.29881960905478,12
6.53287542,5.31976356007872,12
6.53389986,5.31976356007872,12
6.53494482,5.34070751110265,12
6.5359406,5.36165146212658,12
6.53697016,5.38259541315051,12
6.53797874,5.40353936417444,12
6.5390037,5.40353936417444,12
6.5400125,5.42448331519838,12
6.54101192,5.44542726622231,12
6.5420372,5.46637121724624,12
6.5430357,5.46637121724624,12
6.54405696,5.48731516827017,12
6.54524592,5.5082591192941,12
6.54659984,5.52920307031804,12
6.54764844,5.55014702134197,12
6.54867032,5.5710909723659,12
6.54970646,5.5710909723659,12
6.55071724,5.59203492338983,12
6.55173878,5.61297887441376,12
6.5527505,5.6339228254377,12
6.553757,5.65486677646163,12
6.55508624,5.67581072748556,12
6.55623698,5.67581072748556,12
6.55725898,5.69675467850949,12
6.55827562,5.71769862953342,12
6.55927434,5.73864258055736,12
6.56031238,5.75958653158129,12
6.56131806,5.75958653158129,12
6.56236484,5.78053048260522,12
6.56337228,5.80147443362915,12
6.56441906,5.82241838465308,12
6.56548376,5.82241838465308,12
6.56649976,5.84336233567702,12
6.5675249,5.86430628670095,12
6.56857482,5.88525023772488,12
6.56958152,5.90619418874881,12
6.57061312,5.90619418874881,12
6.57161946,5.92713813977274,12
6.57265492,5.94808209079668,12
6.57365308,5.96902604182061,12
6.57468492,5.96902604182061,12
6.57572586,5.98996999284454,12
6.57671978,6.01091394386847,12
6.57775422,6.0318578948924,12
6.5787705,6.05280184591634,12
6.57977058,6.07374579694027,12
6.58080444,6.07374579694027,12
6.5818018,6.0946897479642,12
6.58283848,6.11563369898813,12
6.58384904,6.13657765001206,12
6.58488492,6.13657765001206,12
6.58592324,6.157521601036,12
6.58693324,6.17846555205993,12
6.58796196,6.19940950308386,12
6.58896238,6.22035345410779,12
6.5899517,6.22035345410779,12
6.5909927,6.24129740513172,12
6.59199664,6.26224135615566,12
6.59302272,6.28318530717959,12
6.5940243,6.28318530717959,12
6.59505666,6.30412925820352,12
6.59607266,6.32507320922745,12
6.5970618,6.34601716025138,12
6.59807836,6.36696111127531,12
6.59908806,6.36696111127531,12
6.60035222,6.38790506229925,12
6.60140046,6.40884901332318,12
6.60242484,6.42979296434711,12
6.60347886,6.45073691537104,12
6.60455194,6.45073691537104,12
6.60556666,6.47168086639497,12
6.60660492,6.49262481741891,12
6.60761706,6.51356876844284,12
6.6086639,6.53451271946677,12
6.60968046,6.53451271946677,12
6.61096346,6.5554566704907,12
6.6119956,6.57640062151463,12
6.61299624,6.59734457253857,12
6.6140386,6.6182885235625,12
6.6150642,6.63923247458643,12
6.61608288,6.63923247458643,12
6.61723814,6.66017642561036,12
6.61827824,6.68112037663429,12
6.61930022,6.70206432765823,12
6.62034584,6.72300827868216,12
6.6213924,6.72300827868216,12
6.6224361,6.74395222970609,12
6.62346828,6.76489618073002,12
6.62454924,6.78584013175395,12
6.62556524,6.80678408277788,12
6.62738664,6.80678408277788,12
6.62836456,6.84867198482575,12
6.62982904,6.84867198482575,12
6.63078992,6.89055988687361,12
6.63249376,6.89055988687361,12
6.63347904,6.93244778892148,12
6.63497786,6.93244778892148,12
6.63593788,6.97433569096934,12
6.63760728,6.97433569096934,12
6.63857668,7.0162235930172,12
6.64026898,7.0162235930172,12
6.64123354,7.05811149506507,12
6.64271324,7.05811149506507,12
6.64366992,7.079055446089,12
6.6453859,7.09999939711293,12
6.646683,7.1418872991608,12
6.648348,7.16283125018473,12
6.64927028,7.18377520120866,12
6.65079438,7.20471915223259,12
6.65201122,7.22566310325653,12
6.65366554,7.24660705428046,12
6.65529308,7.26755100530439,12
6.65627914,7.28849495632832,12
6.65706384,7.30943890735225,12
6.65874728,7.33038285837618,12
6.65966926,7.35132680940012,12
6.66130044,7.37227076042405,12
6.66223812,7.39321471144798,12
6.66380828,7.41415866247191,12
6.66479914,7.43510261349584,12
6.66646882,7.45604656451978,12
6.6674533,7.47699051554371,12
6.66901404,7.49793446656764,12
6.66995638,7.51887841759157,12
6.67168748,7.5398223686155,12
6.6733804,7.56076631963944,12
6.67440838,7.58171027066337,12
6.67589822,7.6026542216873,12
6.6769033,7.62359817271123,12
6.67783942,7.64454212373516,12
6.6796156,7.6654860747591,12
6.68129726,7.68643002578303,12
6.68229502,7.70737397680696,12
6.68306848,7.72831792783089,12
6.68479342,7.74926187885482,12
6.68646634,7.77020582987876,12
6.68748528,7.79114978090269,12
6.6890132,7.81209373192662,12
6.68997948,7.83303768295055,12
6.69091548,7.85398163397448,12
6.69256862,7.87492558499842,12
6.69350478,7.89586953602235,12
6.6950792,7.91681348704628,12
6.69600828,7.93775743807021,12
6.69770132,7.95870138909414,12
6.69863802,7.97964534011807,12
6.70027934,8.00058929114201,12
6.70106984,8.02153324216594,12
6.70279328,8.04247719318987,12
6.70373546,8.0634211442138,12
6.70548896,8.08436509523773,12
6.7070256,8.10530904626167,12
6.70803212,8.1262529972856,12
6.70897646,8.14719694830953,12
6.71065276,8.16814089933346,12
6.71159306,8.18908485035739,12
6.71323678,8.21002880138133,12
6.71402044,8.23097275240526,12
6.71574652,8.25191670342919,12
6.71668792,8.27286065445312,12
6.71834418,8.29380460547706,12
6.71927458,8.31474855650099,12
6.7208493,8.33569250752492,12
6.72180936,8.35663645854885,12
6.7234794,8.37758040957278,12
6.72447958,8.39852436059671,12
6.7260048,8.41946831162065,12
6.72694398,8.44041226264458,12
6.72865418,8.46135621366851,12
6.72960284,8.48230016469244,12
6.73107584,8.50324411571637,12
6.73201906,8.52418806674031,12
6.73375252,8.54513201776424,12
6.73479756,8.56607596878817,12
6.7365248,8.5870199198121,12
6.73756242,8.60796387083603,12
6.7393167,8.62890782185997,12
6.74084052,8.6498517728839,12
6.74183738,8.67079572390783,12
6.74277098,8.69173967493176,12
6.74449038,8.71268362595569,12
6.74603078,8.73362757697963,12
6.7475341,8.77551547902749,12
6.74903136,8.77551547902749,12
6.7499977,8.81740338107535,12
6.75162108,8.81740338107535,12
6.75259376,8.83834733209929,12
6.75431882,8.85929128312322,12
6.75530776,8.90117918517108,12
6.75679776,8.90117918517108,12
6.75776482,8.94306708721895,12
6.75950276,8.94306708721895,12
6.76049784,8.98495498926681,12
6.76197876,8.98495498926681,12
6.76294718,9.02684289131467,12
6.76463454,9.02684289131467,12
6.76560318,9.06873079336254,12
6.76728364,9.06873079336254,12
6.76828172,9.1106186954104,12
6.76976836,9.1106186954104,12
6.77073122,9.13156264643433,12
6.7724545,9.15250659745826,12
6.7734425,9.19439449950613,12
6.7749444,9.19439449950613,12
6.77590898,9.23628240155399,12
6.77761566,9.23628240155399,12
6.77865782,9.27817030360186,12
6.78035096,9.27817030360186,12
6.78132428,9.32005820564972,12
6.78280628,9.32005820564972,12
6.78376762,9.36194610769758,12
6.78553286,9.36194610769758,12
6.78651618,9.40383400974545,12
6.7879939,9.40383400974545,12
6.78895528,9.44572191179331,12
6.79064566,9.44572191179331,12
6.79161852,9.48760981384118,12
6.79329114,9.48760981384118,12
6.7946363,9.52949771588904,0
6.79630086,9.55044166691297,0
6.79724168,9.5713856179369,0
6.79879748,9.59232956896083,0
6.7997542,9.61327351998477,0
6.80147728,9.6342174710087,0
6.80325354,9.65516142203263,0
6.80428762,9.67610537305656,0
6.80507996,9.69704932408049,0
6.806766,9.71799327510443,0
6.80770336,9.73893722612836,0
6.80938202,9.75988117715229,0
6.810906,9.78082512817622,0
6.8119053,9.80176907920015,0
6.81282068,9.82271303022409,0
6.81453406,9.84365698124802,0
6.81549172,9.86460093227195,0
6.8170542,9.88554488329588,0
6.81800174,9.90648883431981,0
6.81969482,9.92743278534375,0
6.8206225,9.94837673636768,0
6.82226444,9.96932068739161,0
6.82306182,9.99026463841554,0
6.8247943,10.0112085894395,0
6.82573578,10.0321525404634,0
6.82743138,10.0530964914873,0
6.82847664,10.0740404425113,0
6.83003768,10.0949843935352,0
6.8309742,10.1159283445591,0
6.83267692,10.1368722955831,0
6.83472238,10.157816246607,0
6.83568764,10.1997041486549,0
6.8374168,10.1997041486549,0
6.83839334,10.2415920507027,0
6.83988838,10.2415920507027,0
6.84084832,10.2834799527506,0
6.84256238,10.2834799527506,0
6.84354612,10.3253678547985,0
6.8453161,10.3253678547985,0
6.84668566,10.3672557568463,0
6.84832212,10.3881997078703,0
6.84924942,10.4091436588942,0
6.85080768,10.4300876099181,0
6.85173994,10.451031560942,0
6.85340592,10.471975511966,0
6.85438854,10.4929194629899,0
6.8559386,10.5138634140138,0
6.85687592,10.5348073650378,0
6.85856416,10.5557513160617,0
6.8595092,10.5557513160617,0
6.86099636,10.5766952670856,0
6.8619773,10.5976392181096,0
6.86375242,10.6185831691335,0
6.86474172,10.6395271201574,0
6.86639908,10.6604710711814,0
6.86734648,10.6604710711814,0
6.86889284,10.6814150222053,0
6.8698421,10.6814150222053,0
6.87158996,10.7023589732292,0
6.87261674,10.7233029242532,0
6.87429226,10.7442468752771,0
6.87523016,10.7442468752771,0
6.87679808,10.765190826301,0
6.87776498,10.765190826301,0
6.87939882,10.786134777325,0
6.88035708,10.786134777325,0
6.8819217,10.8070787283489,0
6.88287214,10.8070787283489,0
6.88464712,10.8280226793728,0
6.88566962,10.8280226793728,0
6.88732066,10.8489666303968,0
6.8882463,10.8489666303968,0
6.88985058,10.8699105814207,0
6.8907931,10.8699105814207,0
6.8924688,10.8699105814207,0
6.8934225,10.8908545324446,0
6.89499904,10.8908545324446,0
6.89592512,10.9117984834685,0
6.89761552,10.9117984834685,0
6.89857272,10.9117984834685,0
6.90004796,10.9327424344925,0
6.90099404,10.9327424344925,0
6.90271298,10.9327424344925,0
6.9036585,10.9536863855164,0
6.9053765,10.9536863855164,0
6.90631586,10.9536863855164,0
6.907858,10.9746303365403,0
6.9087945,10.9746303365403,0
6.91051766,10.9746303365403,0
6.91158582,10.9746303365403,0
6.91308494,10.9955742875643,0
6.91401482,10.9955742875643,0
6.9157648,10.9955742875643,0
6.91670368,10.9955742875643,0
6.91838976,10.9955742875643,0
6.91931944,11.0165182385882,0
6.920851,11.0165182385882,0
6.92178862,11.0165182385882,0
6.92343982,11.0165182385882,0
6.92444844,11.0165182385882,0
6.92596668,11.0374621896121,0
6.92692466,11.0374621896121,0
6.92867952,11.0374621896121,0
6.92972998,11.0374621896121,0
6.9313788,11.0374621896121,0
6.93231712,11.0584061406361,0
6.93388584,11.0584061406361,0
6.93484872,11.0584061406361,0
6.93652776,11.0584061406361,0
6.93748826,11.0584061406361,0
6.93900724,11.0584061406361,0
6.93993798,11.0584061406361,0
6.94172038,11.07935009166,0
6.9427235,11.07935009166,0
6.94444366,11.07935009166,0
6.9459744,11.07935009166,0
6.94746348,11.07935009166,0
6.94899702,11.07935009166,0
6.9499842,11.07935009166,0
6.95163306,11.07935009166,0
6.95260386,11.07935009166,0
6.95430198,11.07935009166,0
6.95527228,11.1002940426839,0
6.95677166,11.1002940426839,0
6.95774572,11.1002940426839,0
6.9594397,11.1002940426839,0
6.96042,11.1002940426839,0
6.96191986,11.1002940426839,0
6.96288172,11.1002940426839,0
6.964653,11.1002940426839,0
6.96570126,11.1002940426839,0
6.96739686,11.1002940426839,0
6.96841098,11.1002940426839,0
6.9698921,11.1002940426839,0
6.97086374,11.1002940426839,0
6.9725669,11.1002940426839,0
6.9735245,11.1002940426839,0
6.97503356,11.1002940426839,0
6.97598182,11.1002940426839,0
6.97766392,11.1002940426839,0
6.97864028,11.1002940426839,0
6.98030418,11.1002940426839,0
6.9812539,11.1002940426839,0
6.98276494,11.1002940426839,0
6.9837391,11.1002940426839,0
6.98553756,11.1002940426839,0
6.98659384,11.1002940426839,0
6.98805488,11.1002940426839,0
6.98900028,11.1002940426839,0
6.990682,11.1002940426839,0
6.99164982,11.1002940426839,0
6.99334028,11.1002940426839,0
6.9943234,11.1002940426839,0
6.99578614,11.1002940426839,0
6.99675262,11.1002940426839,0
6.99846562,11.1002940426839,0
6.9994742,11.1002940426839,0
7.00095548,11.1002940426839,0
7.00192516,11.1002940426839,0
7.00362522,11.1002940426839,0
7.00465844,11.1002940426839,0
7.00633742,11.1002940426839,0
7.00729602,11.1002940426839,0
7.0088105,11.1002940426839,0
7.00978956,11.1002940426839,0
7.0115074,11.1002940426839,0
7.01249568,11.1002940426839,0
7.013969,11.1002940426839,0
7.0149648,11.1002940426839,0
7.01666888,11.1002940426839,0
7.01771226,11.1002940426839,0
7.01941308,11.1002940426839,0
7.0203683,11.1002940426839,0
7.02183864,11.1002940426839,0
7.0227998,11.1002940426839,0
7.02456396,11.1002940426839,0
7.02554674,11.1002940426839,0
7.02702302,11.1002940426839,0
7.02797246,11.1002940426839,0
7.02966092,11.1002940426839,0
7.03064714,11.1002940426839,0
7.03237594,11.1002940426839,0
7.03342288,11.1002940426839,0
7.03491398,11.1002940426839,0
7.03587028,11.1002940426839,0
7.03758102,11.1002940426839,0
7.03855712,11.1002940426839,0
7.0400191,11.1002940426839,0
7.04096852,11.1002940426839,0
7.04265856,11.1002940426839,0
7.04362258,11.1002940426839,0
7.0453394,11.1002940426839,0
7.0466293,11.1002940426839,0
7.04839092,11.1002940426839,0
7.04991956,11.1002940426839,0
7.05091082,11.1002940426839,0
7.05183152,11.1002940426839,0
7.05352858,11.1002940426839,0
7.05522804,11.1002940426839,0
7.05606548,11.1002940426839,0
7.05699706,11.1002940426839,0
7.05869236,11.1002940426839,0
7.05965316,11.1002940426839,0
7.06127576,11.1002940426839,0
7.06206704,11.1002940426839,0
7.06381888,11.1002940426839,0
7.0648657,11.1002940426839,0
7.06655524,11.1002940426839,0
7.06801628,11.1002940426839,0
7.06908756,11.1002940426839,0
7.0700784,11.1002940426839,0
7.0712847,11.1002940426839,0
7.07229488,11.1002940426839,0
7.07334058,11.1002940426839,0
7.0743913,11.1002940426839,0
7.07545212,11.1002940426839,0
7.07648726,11.1002940426839,0
7.07751904,11.1002940426839,0
7.07856904,11.1002940426839,0
7.07958602,11.1002940426839,0
7.08062356,11.1002940426839,0
7.08164658,11.1002940426839,0
7.08264464,11.1002940426839,0
7.08368318,11.1002940426839,0
7.08471562,11.1002940426839,0
7.08575786,11.1002940426839,0
7.0867857,11.1002940426839,0
7.08779022,11.1002940426839,0
7.08881678,11.1002940426839,0
7.08982278,11.1002940426839,0
7.09084206,11.1002940426839,0
7.09186762,11.1002940426839,0
7.09286082,11.1002940426839,0
7.09388516,11.1002940426839,0
7.09492542,11.1002940426839,0
7.09595704,11.1002940426839,0
7.09697682,11.1002940426839,0
7.0979754,11.1002940426839,0
7.09899224,11.1002940426839,0
7.10042904,11.1002940426839,0
7.10161338,11.1002940426839,0
7.10264672,11.1002940426839,0
7.1036762,11.1002940426839,0
7.10471656,11.1002940426839,0
7.10572704,11.1002940426839,0
7.10675566,11.1002940426839,0
7.1077718,11.1002940426839,0
7.10880852,11.1002940426839,0
7.10983118,11.1002940426839,0
7.1110855,11.1002940426839,0
7.11228142,11.1002940426839,0
7.11329194,11.1002940426839,0
7.11436816,11.1002940426839,0
7.11539814,11.1002940426839,0
7.11641564,11.1002940426839,0
7.1174759,11.1002940426839,0
7.1185113,11.1002940426839,0
7.11954918,11.1002940426839,0
7.1205682,11.1002940426839,0
7.12158422,11.1002940426839,0
7.1226297,11.1002940426839,0
7.12363456,11.1002940426839,0
7.1246917,11.1002940426839,0
7.12570672,11.1002940426839,0
7.12677604,11.1002940426839,0
7.12780494,11.1002940426839,0
7.12882164,11.1002940426839,0
7.12983678,11.1002940426839,0
7.13084692,11.1002940426839,0
7.13188598,11.1002940426839,0
7.13289888,11.1002940426839,0
7.1339145,11.1002940426839,0
7.13497486,11.1002940426839,0
7.1359919,11.1002940426839,0
7.1369854,11.1002940426839,0
7.13801402,11.1002940426839,0
7.13901472,11.1002940426839,0
7.14004714,11.1002940426839,0
7.14105838,11.1002940426839,0
7.14205924,11.1002940426839,0
7.14324094,11.1002940426839,0
7.14426658,11.1002940426839,0
7.14531492,11.1002940426839,0
7.14663562,11.1002940426839,0
7.1476935,11.1002940426839,0
7.14870884,11.1002940426839,0
7.14971534,11.1002940426839,0
7.1507531,11.1002940426839,0
7.15176488,11.1002940426839,0
7.15278928,11.1002940426839,0
7.15379716,11.1002940426839,0
7.15481858,11.1002940426839,0
7.15585126,11.1002940426839,0
7.1568594,11.1002940426839,0
7.15787814,11.1002940426839,0
7.1589088,11.1002940426839,0
7.15990558,11.1002940426839,0
7.16093254,11.1002940426839,0
7.16193446,11.1002940426839,0
7.16296344,11.1002940426839,0
7.16397432,11.1002940426839,0
7.16500406,11.1002940426839,0
7.16603432,11.1002940426839,0
7.16703634,11.1002940426839,0
7.16807118,11.1002940426839,0
7.16923516,11.1002940426839,0
7.17008626,11.1002940426839,0
7.17126992,11.1002940426839,0
7.17228052,11.1002940426839,0
7.1733065,11.1002940426839,0
7.17435328,11.1002940426839,0
7.17536652,11.1002940426839,0
7.17642626,11.1002940426839,0
7.17745884,11.1002940426839,0
7.1785259,11.1002940426839,0
7.17955598,11.1002940426839,0
7.18055782,11.1002940426839,0
7.18161402,11.1002940426839,0
7.1826369,11.1002940426839,0
7.1836722,11.1002940426839,0
7.18472516,11.1002940426839,0
7.18573682,11.1002940426839,0
7.18678056,11.1002940426839,0
7.187789,11.1002940426839,0
7.18880982,11.1002940426839,0
7.1898157,11.1002940426839,0
7.1908073,11.1002940426839,0
7.19183724,11.1002940426839,0
7.19285076,11.1002940426839,0
7.19388058,11.1002940426839,0
7.19492416,11.1002940426839,0
7.19593492,11.1002940426839,0
7.19695454,11.1002940426839,0
7.1979561,11.1002940426839,0
7.19898058,11.1002940426839,0
7.20008572,11.1002940426839,0
7.20107806,11.1002940426839,0
7.2022706,11.1002940426839,0
7.2032759,11.1002940426839,0
7.20435206,11.1002940426839,0
7.20538236,11.1002940426839,0
7.20639152,11.1002940426839,0
7.20744742,11.1002940426839,0
7.20846584,11.1002940426839,0
7.21029878,11.1002940426839,0
7.21126544,11.1002940426839,0
7.21278902,11.1002940426839,0
7.21375434,11.1002940426839,0
7.21547802,11.1002940426839,0
7.2164618,11.1002940426839,0
7.2179324,11.1002940426839,0
7.21891372,11.1002940426839,0
7.22061482,11.1002940426839,0
7.2215817,11.1002940426839,0
7.2230473,11.1002940426839,0
7.2239998,11.1002940426839,0
7.22569938,11.1002940426839,0
7.2266613,11.1002940426839,0
7.22840304,11.1002940426839,0
7.22945868,11.1002940426839,0
7.23094496,11.1002940426839,0
7.23190502,11.1002940426839,0
7.23361076,11.1002940426839,0
7.23460878,11.1002940426839,0
7.23607014,11.1002940426839,0
7.2370231,11.1002940426839,0
7.23869446,11.1002940426839,0
7.23965704,11.1002940426839,0
7.24132204,11.1002940426839,0
7.24228324,11.1002940426839,0
7.24377544,11.1002940426839,0
7.24477166,11.1002940426839,0
7.24681934,11.1002940426839,0
7.24779508,11.1002940426839,0
7.24947766,11.1002940426839,0
7.2504435,11.1002940426839,0
7.2520406,11.1002940426839,0
7.25305078,11.1002940426839,0
7.25478926,11.1002940426839,0
7.25603602,11.1002940426839,0
7.25705762,11.1002940426839,0
