Sample,X(ms) [17.06.2017 18:22:03 256 UTC],"M_beam_angle"[%MD24],"M_ball_position"[%MD40],"M_ball_velocity"[%MD56],"M_ball_present"[%M4.4]
439,770.382800,0.16094782948494,-0.112280771136284,-1.03798055648804,0
440,772.058940,0.16094782948494,-0.112280771136284,-0.158612877130508,0
441,774.045780,0.16094782948494,-0.112280771136284,-0.158612877130508,0
442,776.083340,0.16094782948494,-0.112280771136284,-0.158612877130508,0
443,778.137320,0.16094782948494,-0.112280771136284,-0.158612877130508,0
444,779.629900,0.16094782948494,-0.0904729664325714,-0.158612877130508,0
445,781.629720,0.16094782948494,-0.0904729664325714,-0.158612877130508,0
446,783.733360,0.16094782948494,-0.0904729664325714,-0.158612877130508,0
447,785.743180,0.16094782948494,-0.0904729664325714,-0.158612877130508,0
448,787.099560,0.16094782948494,-0.0904729664325714,-0.158612877130508,0
449,789.116540,0.16094782948494,-0.030925864353776,-0.158612877130508,0
450,791.190420,0.16094782948494,-0.030925864353776,-0.158612877130508,0
451,792.727100,0.16094782948494,-0.030925864353776,-0.158612877130508,0
452,794.888160,0.16094782948494,-0.030925864353776,-0.158612877130508,0
453,796.941220,0.16094782948494,-0.030925864353776,-0.158612877130508,0
454,798.968120,0.16094782948494,0.00341428746469319,-0.158612877130508,0
455,800.414820,0.16094782948494,0.00341428746469319,-0.158612877130508,0
456,802.619080,0.16094782948494,0.00341428746469319,-0.158612877130508,0
457,804.747440,0.16094782948494,0.00341428746469319,-0.158612877130508,0
458,806.778880,0.16094782948494,0.00341428746469319,-0.158612877130508,0
459,808.100660,0.16094782948494,0.00341428746469319,-0.158612877130508,0
460,810.136780,0.16094782948494,0.0101170726120472,-0.158612877130508,0
461,812.133680,0.16094782948494,0.0101170726120472,-0.158612877130508,0
462,814.180140,0.16094782948494,0.0101170726120472,-0.158612877130508,0
463,815.797440,0.16094782948494,0.0101170726120472,-0.158612877130508,0
464,817.898680,0.16094782948494,0.0101170726120472,-0.158612877130508,0
465,820.016640,0.16094782948494,-0.000146579739521258,-0.158612877130508,0
466,822.359900,0.16094782948494,-0.000146579739521258,2.24268364906311,0
467,823.705240,0.16094782948494,-0.000146579739521258,2.24268364906311,0
468,825.712100,0.16094782948494,-0.000146579739521258,2.24268364906311,0
469,827.741060,0.16094782948494,-0.000146579739521258,2.24268364906311,0
470,829.051620,0.16094782948494,-0.020658303052187,2.24268364906311,0
471,831.158660,0.16094782948494,-0.020658303052187,2.24268364906311,0
472,833.364080,0.16094782948494,-0.020658303052187,2.24268364906311,0
473,835.494620,0.16094782948494,-0.020658303052187,2.24268364906311,0
474,836.816020,0.16094782948494,-0.020658303052187,2.24268364906311,0
475,838.802660,0.16094782948494,-0.05433389544487,2.24268364906311,0
476,840.909880,0.16094782948494,-0.05433389544487,2.24268364906311,0
477,843.024080,0.16094782948494,-0.05433389544487,2.24268364906311,0
478,844.574160,0.16094782948494,-0.05433389544487,2.24268364906311,0
479,846.561000,0.16094782948494,-0.05433389544487,2.24268364906311,0
480,848.669840,0.16094782948494,-0.05433389544487,2.24268364906311,0
481,849.988940,0.16094782948494,-0.0961545184254646,2.24268364906311,0
482,852.019840,0.16094782948494,-0.0961545184254646,2.24268364906311,0
483,854.071240,0.16094782948494,-0.0961545184254646,2.24268364906311,0
484,856.181820,0.16094782948494,-0.0961545184254646,2.24268364906311,0
485,857.670980,0.16094782948494,-0.0961545184254646,2.24268364906311,0
486,859.654980,0.16094782948494,-0.109242327511311,2.24268364906311,0
487,861.785340,0.16094782948494,-0.109242327511311,2.24268364906311,0
488,863.858360,0.16094782948494,-0.109242327511311,2.24268364906311,0
489,865.368960,0.16094782948494,-0.109242327511311,2.24268364906311,0
490,867.084840,0.16094782948494,-0.109242327511311,2.24268364906311,0
491,868.663360,0.16094782948494,-0.0739802569150925,2.24268364906311,0
492,870.040800,0.16094782948494,-0.0739802569150925,2.24268364906311,0
493,871.844080,0.16094782948494,-0.0739802569150925,-1.47667348384857,0
494,873.366960,0.16094782948494,-0.0739802569150925,-1.47667348384857,0
495,874.834360,0.16094782948494,-0.0739802569150925,-1.47667348384857,0
496,876.377440,0.16094782948494,-0.0739802569150925,-1.47667348384857,0
497,877.760080,0.16094782948494,-0.0739802569150925,-1.47667348384857,0
498,879.141760,0.16094782948494,-0.021586112678051,-1.47667348384857,0
499,880.669000,0.16094782948494,-0.021586112678051,-1.47667348384857,0
500,882.062340,0.16094782948494,-0.021586112678051,-1.47667348384857,0
501,883.598420,0.16094782948494,-0.021586112678051,-1.47667348384857,0
502,885.027440,0.16094782948494,-0.021586112678051,-1.47667348384857,0
503,886.608800,0.16094782948494,-0.021586112678051,-1.47667348384857,0
504,887.992100,0.16094782948494,-0.021586112678051,-1.47667348384857,0
505,889.545020,0.16094782948494,0.0080841826274991,-1.47667348384857,0
506,890.936380,0.16094782948494,0.0080841826274991,-1.47667348384857,0
507,892.514600,0.16094782948494,0.0080841826274991,-1.47667348384857,0
508,893.944740,0.16094782948494,0.0080841826274991,-1.47667348384857,0
509,895.542520,0.16094782948494,0.0080841826274991,-1.47667348384857,0
510,896.952060,0.16094782948494,0.0080841826274991,-1.47667348384857,0
511,898.483300,0.16094782948494,-0.00434679025784135,-1.47667348384857,0
512,899.886200,0.16094782948494,-0.00434679025784135,-1.47667348384857,0
513,901.394100,0.16094782948494,-0.00434679025784135,-1.47667348384857,0
514,903.077900,0.16094782948494,-0.00434679025784135,-1.47667348384857,0
515,904.671620,0.16094782948494,-0.00434679025784135,-1.47667348384857,0
516,906.050160,0.16094782948494,-0.00434679025784135,-1.47667348384857,0
517,907.616800,0.16094782948494,-0.00434679025784135,-1.47667348384857,0
518,908.993160,0.16094782948494,-0.0162943843752146,-1.47667348384857,0
519,910.550480,0.16094782948494,-0.0162943843752146,-1.47667348384857,0
520,911.941760,0.16094782948494,-0.0162943843752146,-1.47667348384857,0
521,913.498520,0.16094782948494,-0.0162943843752146,-1.47667348384857,0
522,914.970520,0.16094782948494,-0.0162943843752146,-1.47667348384857,0
523,916.478000,0.16094782948494,-0.0162943843752146,-1.47667348384857,0
524,917.913400,0.16094782948494,-0.0162943843752146,-1.47667348384857,0
525,919.429720,0.16094782948494,-0.0300546064972878,-1.47667348384857,0
526,920.850820,0.16094782948494,-0.0300546064972878,-1.47667348384857,0
527,922.501580,0.16094782948494,-0.0300546064972878,0.878512978553772,0
528,923.918740,0.16094782948494,-0.0300546064972878,0.878512978553772,0
