Sample,X(ms) [17.06.2017 18:19:29 114 UTC],"M_beam_angle"[%MD24],"M_ball_position"[%MD40],"M_ball_velocity"[%MD56],"M_ball_present"[%M4.4]
474,830.654800,0.16094782948494,-0.082275278866291,-0.984305560588837,0
475,832.186960,0.16094782948494,-0.076660081744194,-0.984305560588837,0
476,834.194060,0.16094782948494,-0.076660081744194,-0.984305560588837,0
477,836.341780,0.16094782948494,-0.076660081744194,-0.984305560588837,0
478,838.422620,0.16094782948494,-0.076660081744194,-0.984305560588837,0
479,839.730180,0.16094782948494,-0.076660081744194,-0.984305560588837,0
480,841.920940,0.16094782948494,-0.0570897683501244,-0.984305560588837,0
481,843.976080,0.16094782948494,-0.0570897683501244,-0.984305560588837,0
482,845.304940,0.16094782948494,-0.0570897683501244,-0.984305560588837,0
483,847.335660,0.16094782948494,-0.0570897683501244,-0.984305560588837,0
484,849.427820,0.16094782948494,-0.0570897683501244,-0.984305560588837,0
485,851.427580,0.16094782948494,-0.0551601983606815,-0.984305560588837,0
486,852.738940,0.16094782948494,-0.0469430349767208,-0.984305560588837,0
487,854.922940,0.16094782948494,-0.0469430349767208,-0.984305560588837,0
488,857.072500,0.16094782948494,-0.0469430349767208,-0.984305560588837,0
489,859.133640,0.16094782948494,-0.0469430349767208,-0.984305560588837,0
490,860.495960,0.16094782948494,-0.0469430349767208,-0.984305560588837,0
491,862.545500,0.16094782948494,-0.0467013567686081,-0.984305560588837,0
492,864.655000,0.16094782948494,-0.0467013567686081,0.397761166095734,0
493,867.026420,0.16094782948494,-0.0467013567686081,0.397761166095734,0
494,868.355500,0.16094782948494,-0.0467013567686081,0.397761166095734,0
495,870.456260,0.16094782948494,-0.0467013567686081,0.397761166095734,0
496,872.476740,0.16094782948494,-0.0463875569403172,0.397761166095734,0
497,873.916940,0.16094782948494,-0.0463875569403172,0.397761166095734,0
498,875.965960,0.16094782948494,-0.0463875569403172,0.397761166095734,0
499,878.077760,0.16094782948494,-0.0463875569403172,0.397761166095734,0
500,880.254300,0.16094782948494,-0.0463875569403172,0.397761166095734,0
501,881.569420,0.16094782948494,-0.0464596748352051,0.397761166095734,0
502,883.602880,0.16094782948494,-0.0464596748352051,0.397761166095734,0
503,885.635940,0.16094782948494,-0.0464596748352051,0.397761166095734,0
504,888.090660,0.16094782948494,-0.0464596748352051,0.397761166095734,0
505,889.517000,0.16094782948494,-0.0464596748352051,0.397761166095734,0
506,891.536700,0.16094782948494,-0.0239287763834,0.397761166095734,0
507,893.576220,0.16094782948494,-0.0239287763834,0.397761166095734,0
508,895.621360,0.16094782948494,-0.0239287763834,0.397761166095734,0
509,897.137300,0.16094782948494,-0.0239287763834,0.397761166095734,0
510,899.203020,0.16094782948494,-0.0239287763834,0.397761166095734,0
511,901.356620,0.16094782948494,-0.0239287763834,0.397761166095734,0
512,903.362200,0.16094782948494,0.0204314049333334,0.397761166095734,0
513,904.681080,0.16094782948494,0.0204314049333334,0.397761166095734,0
514,906.729900,0.16094782948494,0.0204314049333334,0.397761166095734,0
515,908.742220,0.16094782948494,0.0204314049333334,0.397761166095734,0
516,910.229620,0.16094782948494,0.0204314049333334,0.397761166095734,0
517,912.230540,0.16094782948494,0.0605757907032967,0.397761166095734,0
518,914.536020,0.16094782948494,0.0605757907032967,2.14554286003113,0
519,916.551180,0.16094782948494,0.0605757907032967,2.14554286003113,0
520,918.652660,0.16094782948494,0.0605757907032967,2.14554286003113,0
521,920.253940,0.16094782948494,0.0605757907032967,2.14554286003113,0
522,922.235200,0.16094782948494,0.076238252222538,2.14554286003113,0
523,924.104660,0.16094782948494,0.076238252222538,2.14554286003113,0
524,925.498560,0.16094782948494,0.076238252222538,2.14554286003113,0
525,927.136260,0.16094782948494,0.076238252222538,2.14554286003113,0
526,928.547740,0.16094782948494,0.076238252222538,2.14554286003113,0
527,930.091760,0.16094782948494,0.076238252222538,2.14554286003113,0
528,931.505280,0.16094782948494,0.0615385994315147,2.14554286003113,0
529,933.036960,0.16094782948494,0.0615385994315147,2.14554286003113,0
530,934.452800,0.16094782948494,0.0615385994315147,2.14554286003113,0
531,935.974020,0.16094782948494,0.0615385994315147,2.14554286003113,0
532,937.426080,0.16094782948494,0.0615385994315147,2.14554286003113,0
533,938.970120,0.16094782948494,0.0615385994315147,2.14554286003113,0
534,940.346640,0.16094782948494,0.0615385994315147,2.14554286003113,0
535,941.737420,0.16094782948494,0.0346730425953865,2.14554286003113,0
536,943.259400,0.16094782948494,0.0346730425953865,2.14554286003113,0
537,945.064160,0.16094782948494,0.0346730425953865,2.14554286003113,0
538,946.486400,0.16094782948494,0.0346730425953865,2.14554286003113,0
539,948.056100,0.16094782948494,0.0346730425953865,2.14554286003113,0
540,949.483040,0.16094782948494,0.0346730425953865,2.14554286003113,0
541,951.009180,0.16094782948494,0.0075891874730587,2.14554286003113,0
542,952.416160,0.16094782948494,0.0075891874730587,2.14554286003113,0
543,953.926240,0.16094782948494,0.0075891874730587,2.14554286003113,0
544,955.334800,0.16094782948494,0.0075891874730587,2.14554286003113,0
545,956.730400,0.16094782948494,0.0075891874730587,2.14554286003113,0
546,958.301820,0.16094782948494,0.0075891874730587,2.14554286003113,0
547,959.686340,0.16094782948494,0.0075891874730587,2.14554286003113,0
548,961.215100,0.16094782948494,-0.0179803092032671,2.14554286003113,0
549,962.592880,0.16094782948494,-0.0179803092032671,2.14554286003113,0
550,964.235100,0.16094782948494,-0.0179803092032671,-1.57112193107605,0
551,965.626920,0.16094782948494,-0.0179803092032671,-1.57112193107605,0
