Sample,X(ms) [17.06.2017 18:20:51 921 UTC],"M_beam_angle"[%MD24],"M_ball_position"[%MD40],"M_ball_velocity"[%MD56],"M_ball_present"[%M4.4]
443,777.365220,0.16094782948494,-0.118159882724285,-2.30441069602966,0
444,778.725780,0.16094782948494,-0.118159882724285,-2.30441069602966,0
445,780.813880,0.16094782948494,-0.118159882724285,-2.30441069602966,0
446,782.808480,0.16094782948494,-0.118159882724285,-2.30441069602966,0
447,785.151340,0.16094782948494,-0.105429857969284,-2.30441069602966,0
448,786.480060,0.16094782948494,-0.105429857969284,-2.30441069602966,0
449,788.475680,0.16094782948494,-0.105429857969284,-2.30441069602966,0
450,790.580220,0.16094782948494,-0.105429857969284,-2.30441069602966,0
451,792.585160,0.16094782948494,-0.105429857969284,-2.30441069602966,0
452,794.066060,0.16094782948494,-0.0914572179317474,-2.30441069602966,0
453,796.028540,0.16094782948494,-0.0914572179317474,-2.30441069602966,0
454,798.076420,0.16094782948494,-0.0914572179317474,-2.30441069602966,0
455,799.437560,0.16094782948494,-0.0914572179317474,-2.30441069602966,0
456,801.429880,0.16094782948494,-0.0914572179317474,-2.30441069602966,0
457,803.562720,0.16094782948494,-0.0914572179317474,-2.30441069602966,0
458,805.662420,0.16094782948494,-0.0720096752047539,-2.30441069602966,0
459,808.103980,0.16094782948494,-0.0720096752047539,1.40551280975342,0
460,809.471060,0.16094782948494,-0.0720096752047539,1.40551280975342,0
461,811.592260,0.16094782948494,-0.0720096752047539,1.40551280975342,0
462,813.653020,0.16094782948494,-0.0263689998537302,1.40551280975342,0
463,815.684720,0.16094782948494,-0.0263689998537302,1.40551280975342,0
464,817.176100,0.16094782948494,-0.0263689998537302,1.40551280975342,0
465,819.211600,0.16094782948494,-0.0263689998537302,1.40551280975342,0
466,821.378520,0.16094782948494,-0.0263689998537302,1.40551280975342,0
467,822.771400,0.16094782948494,-0.0263689998537302,1.40551280975342,0
468,824.824060,0.16094782948494,0.0281632039695978,1.40551280975342,0
469,826.785200,0.16094782948494,0.0281632039695978,1.40551280975342,0
470,829.056640,0.16094782948494,0.0281632039695978,1.40551280975342,0
471,830.411040,0.16094782948494,0.0281632039695978,1.40551280975342,0
472,832.475400,0.16094782948494,0.0281632039695978,1.40551280975342,0
473,834.638700,0.16094782948494,0.0646707117557526,1.40551280975342,0
474,836.654300,0.16094782948494,0.0646707117557526,1.40551280975342,0
475,838.160620,0.16094782948494,0.0646707117557526,1.40551280975342,0
476,840.190140,0.16094782948494,0.0646707117557526,1.40551280975342,0
477,842.282700,0.16094782948494,0.0646707117557526,1.40551280975342,0
478,843.609000,0.16094782948494,0.0723850280046463,1.40551280975342,0
479,845.662340,0.16094782948494,0.0723850280046463,1.40551280975342,0
480,847.758380,0.16094782948494,0.0723850280046463,1.40551280975342,0
481,850.013860,0.16094782948494,0.0723850280046463,1.40551280975342,0
482,851.336680,0.16094782948494,0.0723850280046463,1.40551280975342,0
483,853.332760,0.16094782948494,0.0537833794951439,1.40551280975342,0
484,855.425980,0.16094782948494,0.0537833794951439,1.40551280975342,0
485,857.530600,0.16094782948494,0.0537833794951439,2.51586103439331,0
486,859.035160,0.16094782948494,0.0537833794951439,2.51586103439331,0
487,861.090620,0.16094782948494,0.0537833794951439,2.51586103439331,0
488,863.180840,0.16094782948494,0.0537833794951439,2.51586103439331,0
489,865.290580,0.16094782948494,0.0263857077807188,2.51586103439331,0
490,866.612360,0.16094782948494,0.0263857077807188,2.51586103439331,0
491,868.590380,0.16094782948494,0.0263857077807188,2.51586103439331,0
492,870.203020,0.16094782948494,0.0263857077807188,2.51586103439331,0
493,871.591060,0.16094782948494,0.0263857077807188,2.51586103439331,0
494,873.158520,0.16094782948494,0.000165252684382722,2.51586103439331,0
495,874.557040,0.16094782948494,0.000165252684382722,2.51586103439331,0
496,876.098960,0.16094782948494,0.000165252684382722,2.51586103439331,0
497,877.553240,0.16094782948494,0.000165252684382722,2.51586103439331,0
498,879.103900,0.16094782948494,0.000165252684382722,2.51586103439331,0
499,880.517180,0.16094782948494,0.000165252684382722,2.51586103439331,0
500,882.048120,0.16094782948494,0.000165252684382722,2.51586103439331,0
501,883.453440,0.16094782948494,-0.0316294878721237,2.51586103439331,0
502,884.818420,0.16094782948494,-0.0316294878721237,2.51586103439331,0
503,886.370460,0.16094782948494,-0.0316294878721237,2.51586103439331,0
504,887.754360,0.16094782948494,-0.0316294878721237,2.51586103439331,0
505,889.316140,0.16094782948494,-0.0316294878721237,2.51586103439331,0
506,890.716240,0.16094782948494,-0.0316294878721237,2.51586103439331,0
507,892.263160,0.16094782948494,-0.0316294878721237,2.51586103439331,0
508,893.656180,0.16094782948494,-0.072606161236763,2.51586103439331,0
509,895.186440,0.16094782948494,-0.072606161236763,2.51586103439331,0
510,896.590080,0.16094782948494,-0.072606161236763,2.51586103439331,0
511,898.133880,0.16094782948494,-0.072606161236763,2.51586103439331,0
512,899.556540,0.16094782948494,-0.072606161236763,2.51586103439331,0
513,901.099480,0.16094782948494,-0.072606161236763,2.51586103439331,0
514,902.489900,0.16094782948494,-0.072606161236763,2.51586103439331,0
515,904.037420,0.16094782948494,-0.0926364883780479,2.51586103439331,0
516,905.420180,0.16094782948494,-0.0926364883780479,2.51586103439331,0
517,907.226920,0.16094782948494,-0.0926364883780479,-2.92839741706848,0
518,908.654440,0.16094782948494,-0.0926364883780479,-2.92839741706848,0
519,910.239800,0.16094782948494,-0.0926364883780479,-2.92839741706848,0
520,911.643160,0.16094782948494,-0.0926364883780479,-2.92839741706848,0
