time,motor,crank angle,crank angular velocity
0.91090706,7,2.2619469165802,0
0.9121305,7,2.2619469165802,0
0.91332936,7,2.2619469165802,0
0.91454656,7,2.2619469165802,0
0.91588876,7,2.2619469165802,0
0.91711496,7,2.2619469165802,0
0.918367,7,2.2619469165802,0
0.91956994,7,2.2619469165802,0
0.92089256,7,2.2619469165802,0
0.92212372,7,2.2619469165802,0
0.9235673,7,2.2619469165802,0
0.92509276,7,2.2619469165802,0
0.9263173,7,2.2619469165802,0
0.92754136,7,2.2619469165802,0
0.9289197,7,2.2619469165802,0
0.93019874,7,2.2619469165802,0
0.93137804,7,2.2619469165802,0
0.93261432,7,2.2619469165802,0
0.93421182,7,2.2619469165802,0
0.93543652,7,2.2619469165802,0
0.93663148,7,2.2619469165802,0
0.93802994,7,2.2619469165802,0
0.93925028,7,2.2619469165802,0
0.94046274,7,2.2619469165802,0
0.94164832,7,2.2619469165802,0
0.94313336,7,2.2619469165802,0
0.94433918,7,2.2619469165802,0
0.94555268,7,2.2619469165802,0
0.94688406,7,2.2619469165802,0
0.9481505,7,2.2619469165802,0
0.94935308,7,2.2619469165802,0
0.95056756,7,2.2619469165802,0
0.95188984,7,2.2619469165802,0
0.95312056,7,2.2619469165802,0
0.95431346,7,2.2619469165802,0
0.95552704,7,2.2619469165802,0
0.9568715,7,2.2619469165802,0
0.95810966,7,2.2619469165802,0
0.95946214,7,2.2619469165802,0
0.9606554,7,2.2619469165802,0
0.9619829,7,2.2619469165802,0
0.96316178,7,2.2619469165802,0
0.96433974,7,2.2619469165802,0
0.96549722,7,2.2619469165802,0
0.9666905,7,2.2619469165802,0
0.96802456,7,2.2619469165802,0
0.9692576,7,2.2619469165802,0
0.97041444,7,2.2619469165802,0
0.9716023,7,2.2619469165802,0
0.97290536,7,2.2619469165802,0
0.97411984,7,2.2619469165802,0
0.97530696,7,2.2619469165802,0
0.9764849,7,2.2619469165802,0
0.97764028,7,2.2619469165802,0
0.97901672,7,2.2619469165802,0
0.98019812,7,2.2619469165802,0
0.98138506,7,2.2619469165802,0
0.98254888,7,2.2619469165802,0
0.98388316,7,2.2619469165802,0
0.98506166,7,2.2619469165802,0
0.9862762,7,2.2619469165802,0
0.98743692,7,2.2619469165802,0
0.98865618,7,2.2619469165802,0
0.9899827,7,2.2619469165802,0
0.99114266,7,2.2619469165802,0
0.9925826,7,2.2619469165802,0
0.99394896,7,2.2619469165802,0
0.99512296,7,2.2619469165802,0
0.99629988,7,2.2619469165802,0
0.99749696,7,2.2619469165802,0
0.99868412,7,2.2619469165802,0
1.00002876,7,2.2619469165802,0
1.00121208,7,2.2619469165802,0
1.002407,7,2.2619469165802,0
1.00357574,7,2.2619469165802,0
1.004915,7,2.2619469165802,0
1.00609932,7,2.2619469165802,0
1.00731866,7,2.2619469165802,0
1.00851508,7,2.2619469165802,0
1.00970644,7,2.2619469165802,0
1.01103776,7,2.2619469165802,0
1.01225842,7,2.2619469165802,0
1.01342614,7,2.2619469165802,0
1.01461656,7,2.2619469165802,0
1.01592046,7,2.2619469165802,0
1.01711644,7,2.2619469165802,0
1.01835018,7,2.2619469165802,0
1.01950838,7,2.2619469165802,0
1.02069732,7,2.2619469165802,0
1.0220142,7,2.2619469165802,0
1.023365,7,2.2619469165802,0
1.02454476,7,2.2619469165802,0
1.02588712,7,2.2619469165802,0
1.0270595,7,2.2619469165802,0
1.02908364,7,2.2619469165802,0
1.03098896,7,2.2619469165802,0
1.03208966,7,2.2619469165802,0
1.03390314,7,2.2619469165802,0
1.03502508,7,2.2619469165802,0
1.03687794,7,2.2619469165802,0
1.03853404,7,2.2619469165802,0
1.03965618,7,2.2619469165802,0
1.0414293,7,2.2619469165802,0
1.04266052,7,2.2619469165802,0
1.04450344,7,2.2619469165802,0
1.04629782,7,2.2619469165802,0
1.04743816,7,2.2619469165802,0
1.04938034,7,2.2619469165802,0
1.05056698,7,2.2619469165802,0
1.0525219,7,2.2619469165802,0
1.05438358,7,2.2619469165802,0
1.05554444,7,2.2619469165802,0
1.05741008,7,2.2619469165802,0
1.05925056,7,2.2619469165802,0
1.06039116,7,2.2619469165802,0
1.06230636,7,2.2619469165802,0
1.06343524,7,2.2619469165802,0
1.06525354,7,2.2619469165802,0
1.06712744,7,2.2619469165802,0
1.06834056,7,2.2619469165802,0
1.07025728,7,2.2619469165802,0
1.07212248,7,2.2619469165802,0
1.07328112,7,2.2619469165802,0
1.0751747,7,2.2619469165802,0
1.07632776,7,2.2619469165802,0
1.07826408,7,2.2619469165802,0
1.08020564,7,2.2619469165802,0
1.08134152,7,2.2619469165802,0
1.08318588,7,2.2619469165802,0
1.08500812,7,2.2619469165802,0
1.08622724,7,2.2619469165802,0
1.08818764,7,2.2619469165802,0
1.08933608,7,2.2619469165802,0
1.09120128,7,2.2619469165802,0
1.09330592,7,2.2619469165802,0
1.09443732,7,2.2619469165802,0
1.09632372,7,2.2619469165802,0
1.09822232,7,2.2619469165802,0
1.09944482,7,2.2619469165802,0
1.10132348,7,2.2619469165802,0
1.10245272,7,2.2619469165802,0
1.10429094,7,2.2619469165802,0
1.1061749,7,2.2619469165802,0
1.10732348,7,2.2619469165802,0
1.10927848,7,2.2619469165802,0
1.11116102,7,2.2619469165802,0
1.11232136,7,2.2619469165802,0
1.11409044,7,2.2619469165802,0
1.11530766,7,2.2619469165802,0
1.11653388,7,2.2619469165802,0
1.11789474,7,2.2619469165802,0
1.11912954,7,2.2619469165802,0
1.12032884,7,2.2619469165802,0
1.1215516,7,2.2619469165802,0
1.12308824,7,2.2619469165802,0
1.1243717,7,2.2619469165802,0
1.12565682,7,2.2619469165802,0
1.12705072,7,2.2619469165802,0
1.12831392,7,2.2619469165802,0
1.12953768,7,2.2619469165802,0
1.13088212,7,2.2619469165802,0
1.1321108,7,2.2619469165802,0
1.13336276,7,2.2619469165802,0
1.13501686,7,2.2619469165802,0
1.1362553,7,2.2619469165802,0
1.13745222,7,2.2619469165802,0
1.13870054,7,2.2619469165802,0
1.14005598,7,2.2619469165802,0
1.14129004,7,2.2619469165802,0
1.14259176,7,2.2619469165802,0
1.14394582,7,2.2619469165802,0
1.14514676,7,2.2619469165802,0
1.14633166,7,2.2619469165802,0
1.1475387,7,2.2619469165802,0
1.14891468,7,2.2619469165802,0
1.15013872,7,2.2619469165802,0
1.15133442,7,2.2619469165802,0
1.15254774,7,2.2619469165802,0
1.15388956,7,2.2619469165802,0
1.15512476,7,2.2619469165802,0
1.15632324,7,2.2619469165802,0
1.15752868,7,2.2619469165802,0
1.1589034,7,2.2619469165802,0
1.16012752,7,2.2619469165802,0
1.16133586,7,2.2619469165802,0
1.16255316,7,2.2619469165802,0
1.1638988,7,2.2619469165802,0
1.16512176,7,2.2619469165802,0
1.1663245,7,2.2619469165802,0
1.16754274,7,2.2619469165802,0
1.16889944,7,2.2619469165802,0
1.17013412,7,2.2619469165802,0
1.1713256,7,2.2619469165802,0
1.17254048,7,2.2619469165802,0
1.17403122,7,2.2619469165802,0
1.17530192,7,2.2619469165802,0
1.17648844,7,2.2619469165802,0
1.17769336,7,2.2619469165802,0
1.1790791,7,2.2619469165802,0
1.180319,7,2.2619469165802,0
1.18150478,7,2.2619469165802,0
1.18287034,7,2.2619469165802,0
1.18408368,7,2.2619469165802,0
1.18531698,7,2.2619469165802,0
1.18651092,7,2.2619469165802,0
1.18790638,7,2.2619469165802,0
1.18911622,7,2.2619469165802,0
1.19034676,7,2.2619469165802,0
1.19153962,7,2.2619469165802,0
1.1931614,7,2.2619469165802,0
1.1943659,7,2.2619469165802,0
1.19557674,7,2.2619469165802,0
1.1969293,7,2.2619469165802,0
1.19818166,7,2.2619469165802,0
1.19938036,7,2.2619469165802,0
1.20060358,7,2.2619469165802,0
1.20195256,7,2.2619469165802,0
1.20317106,7,2.2619469165802,0
1.20437144,7,2.2619469165802,0
1.20561378,7,2.2619469165802,0
1.20694674,7,2.2619469165802,0
1.20819296,7,2.2619469165802,0
1.20938624,7,2.2619469165802,0
1.21056044,7,2.2619469165802,0
1.21191444,7,2.2619469165802,0
1.21311312,7,2.2619469165802,0
1.21434534,7,2.2619469165802,0
1.21699906,7,2.2619469165802,0
1.21818852,7,2.2619469165802,0
1.22001026,7,2.2619469165802,0
1.22187712,7,2.2619469165802,0
1.22305618,7,2.2619469165802,0
1.22486478,7,2.2619469165802,0
1.22601808,7,2.2619469165802,0
1.22791584,7,2.2619469165802,0
1.2296302,7,2.2619469165802,0
1.2309893,7,2.2619469165802,0
1.23262708,7,2.2619469165802,0
1.2345198,7,2.2619469165802,0
1.23569824,7,2.2619469165802,0
1.23761944,7,2.2619469165802,0
1.2389468,7,2.2619469165802,0
1.24066942,7,2.2619469165802,0
1.24264792,7,2.2619469165802,0
1.24394022,7,2.2619469165802,0
1.24559584,7,2.2619469165802,0
1.24686482,7,2.2619469165802,0
1.2486433,7,2.2619469165802,0
1.2504285,7,2.2619469165802,0
1.25153992,7,2.2619469165802,0
1.25337298,7,2.2619469165802,0
1.25449214,7,2.2619469165802,0
1.25635332,7,2.2619469165802,0
1.25821082,7,2.2619469165802,0
1.25940584,7,2.2619469165802,0
1.26129804,7,2.2619469165802,0
1.2624002,7,2.2619469165802,0
1.2641655,7,2.2619469165802,0
1.26541814,7,2.2619469165802,0
1.26657488,7,2.2619469165802,0
1.26793534,7,2.2619469165802,0
1.26911494,7,2.2619469165802,0
1.27031544,7,2.2619469165802,0
1.27148774,7,2.2619469165802,0
1.2726443,7,2.2619469165802,0
1.27399256,7,2.2619469165802,0
1.27515198,7,2.2619469165802,0
1.27634912,7,2.2619469165802,0
1.27750336,7,2.2619469165802,0
1.27888502,7,2.2619469165802,0
1.28006336,7,2.2619469165802,0
1.281287,7,2.2619469165802,0
1.28245232,7,2.2619469165802,0
1.28363564,7,2.2619469165802,0
1.2849467,7,2.2619469165802,0
1.2861333,7,2.2619469165802,0
1.28731442,7,2.2619469165802,0
1.28853786,7,2.2619469165802,0
1.28969412,7,2.2619469165802,0
1.29103988,7,2.2619469165802,0
1.29246598,7,2.2619469165802,0
1.29369104,7,2.2619469165802,0
1.29502624,7,2.2619469165802,0
1.29623474,7,2.2619469165802,0
1.29739746,7,2.2619469165802,0
1.29861902,7,2.2619469165802,0
1.29992462,7,2.2619469165802,0
1.30111378,7,2.2619469165802,0
1.30229988,7,2.2619469165802,0
1.30345924,7,2.2619469165802,0
1.30465502,7,2.2619469165802,0
1.30596798,7,2.2619469165802,0
1.30717892,7,2.2619469165802,0
1.30838434,7,2.2619469165802,0
1.30956894,7,2.2619469165802,0
1.3108689,7,2.2619469165802,0
1.3120623,7,2.2619469165802,0
1.31324866,7,2.2619469165802,0
1.3144423,7,2.2619469165802,0
1.31560056,7,2.2619469165802,0
1.31692894,7,2.2619469165802,0
1.31813846,7,2.2619469165802,0
1.3193538,7,2.2619469165802,0
1.32051108,7,2.2619469165802,0
1.3216902,7,2.2619469165802,0
1.32324544,7,2.2619469165802,0
1.32448328,7,2.2619469165802,0
1.32591932,7,2.2619469165802,0
1.32712148,7,2.2619469165802,0
1.3283491,7,2.2619469165802,0
1.32953382,7,2.2619469165802,0
1.33069846,7,2.2619469165802,0
1.33205216,7,2.2619469165802,0
1.33325366,7,2.2619469165802,0
1.33469364,7,2.2619469165802,0
1.33606484,7,2.2619469165802,0
1.3372797,7,2.2619469165802,0
1.33848564,7,2.2619469165802,0
1.33963416,7,2.2619469165802,0
1.34097356,7,2.2619469165802,0
1.34229006,7,2.2619469165802,0
1.34346978,7,2.2619469165802,0
1.34463992,7,2.2619469165802,0
1.34599046,7,2.2619469165802,0
1.3471756,7,2.2619469165802,0
1.34840608,7,2.2619469165802,0
1.34956692,7,2.2619469165802,0
1.35089476,7,2.2619469165802,0
1.3520789,7,2.2619469165802,0
1.35328958,7,2.2619469165802,0
1.3544454,7,2.2619469165802,0
1.35566272,7,2.2619469165802,0
1.35698818,7,2.2619469165802,0
1.35821246,7,2.2619469165802,0
1.3593926,7,2.2619469165802,0
1.36059756,7,2.2619469165802,0
1.36190186,7,2.2619469165802,0
1.36311236,7,2.2619469165802,0
1.36430776,7,2.2619469165802,0
1.3654957,7,2.2619469165802,0
1.36665566,7,2.2619469165802,0
1.36804054,7,2.2619469165802,0
1.36922682,7,2.2619469165802,0
1.37038632,7,2.2619469165802,0
1.37157452,7,2.2619469165802,0
1.37288392,7,2.2619469165802,0
1.37408906,7,2.2619469165802,0
1.37643676,7,2.2619469165802,0
1.3775648,7,2.2619469165802,0
1.37941002,7,2.2619469165802,0
1.3805277,7,2.2619469165802,0
1.38237196,7,2.2619469165802,0
1.38414622,7,2.2619469165802,0
1.38529302,7,2.2619469165802,0
1.38724738,7,2.2619469165802,0
1.38846246,7,2.2619469165802,0
1.39028904,7,2.2619469165802,0
1.3922697,7,2.2619469165802,0
1.3934555,7,2.2619469165802,0
1.39466756,7,2.2619469165802,0
1.3960059,7,2.2619469165802,0
1.39722262,7,2.2619469165802,0
1.3984231,7,2.2619469165802,0
1.39960192,7,2.2619469165802,0
1.40089686,7,2.2619469165802,0
1.40210624,7,2.2619469165802,0
1.40329094,7,2.2619469165802,0
1.40448062,7,2.2619469165802,0
1.40565142,7,2.2619469165802,0
1.4070039,7,2.2619469165802,0
1.40821232,7,2.2619469165802,0
1.40940436,7,2.2619469165802,0
1.41056868,7,2.2619469165802,0
1.41189674,7,2.2619469165802,0
1.41307138,7,2.2619469165802,0
1.41426324,7,2.2619469165802,0
1.41545192,7,2.2619469165802,0
1.41661854,7,2.2619469165802,0
1.41853642,7,2.2619469165802,0
1.42034788,7,2.2619469165802,0
1.4214465,7,2.2619469165802,0
1.42333696,7,2.2619469165802,0
1.4244606,7,2.2619469165802,0
1.42628996,7,2.2619469165802,0
1.42812094,7,2.2619469165802,0
1.42925848,7,2.2619469165802,0
1.43112398,7,2.2619469165802,0
1.43228892,7,2.2619469165802,0
1.43409524,7,2.2619469165802,0
1.43599828,7,2.2619469165802,0
1.4371227,7,2.2619469165802,0
1.43898674,7,2.2619469165802,0
1.44018432,7,2.2619469165802,0
1.44211682,7,2.2619469165802,0
1.44428876,7,2.2619469165802,0
1.44608774,7,2.2619469165802,0
1.44727512,7,2.2619469165802,0
1.44922004,7,2.2619469165802,0
1.45035428,7,2.2619469165802,0
1.4522032,7,2.2619469165802,0
1.4540676,7,2.2619469165802,0
1.45521354,7,2.2619469165802,0
1.457081,7,2.2619469165802,0
1.45828768,7,2.2619469165802,0
1.46022954,7,2.2619469165802,0
1.46215882,7,2.2619469165802,0
1.46331972,7,2.2619469165802,0
1.46512966,7,2.2619469165802,0
1.46702442,7,2.2619469165802,0
1.46822968,7,2.2619469165802,0
1.47016004,7,2.2619469165802,0
1.47206104,7,2.2619469165802,0
1.47323642,7,2.2619469165802,0
1.47512102,7,2.2619469165802,0
1.4762851,7,2.2619469165802,0
1.47815846,7,2.2619469165802,0
1.48012652,7,2.2619469165802,0
1.48137416,7,2.2619469165802,0
1.48322472,7,2.2619469165802,0
1.4850272,7,2.2619469165802,0
1.48616742,7,2.2619469165802,0
1.48814622,7,2.2619469165802,0
1.4893708,7,2.2619469165802,0
1.49120844,7,2.2619469165802,0
1.49333076,7,2.2619469165802,0
1.4944743,7,2.2619469165802,0
1.49629938,7,2.2619469165802,0
1.49813544,7,2.2619469165802,0
1.4992855,7,2.2619469165802,0
1.50120208,7,2.2619469165802,0
1.50241296,7,2.2619469165802,0
1.50426378,7,2.2619469165802,0
1.50615196,7,2.2619469165802,0
1.50738188,7,2.2619469165802,0
1.50858026,7,2.2619469165802,0
1.50991418,7,2.2619469165802,0
1.51113548,7,2.2619469165802,0
1.51234412,7,2.2619469165802,0
1.51356958,7,2.2619469165802,0
1.51489278,7,2.2619469165802,0
1.51613112,7,2.2619469165802,0
1.5173322,7,2.2619469165802,0
1.51856682,7,2.2619469165802,0
1.51991354,7,2.2619469165802,0
1.5211421,7,2.2619469165802,0
1.52234104,7,2.2619469165802,0
1.52355416,7,2.2619469165802,0
1.52512234,7,2.2619469165802,0
1.52638402,7,2.2619469165802,0
1.52767674,7,2.2619469165802,0
1.52910692,7,2.2619469165802,0
1.5303156,7,2.2619469165802,0
1.53155006,7,2.2619469165802,0
1.53288378,7,2.2619469165802,0
1.53438912,7,2.2619469165802,0
1.53559218,7,2.2619469165802,0
1.5369597,7,2.2619469165802,0
1.5382346,7,2.2619469165802,0
1.53945648,7,2.2619469165802,0
1.540606,7,2.2619469165802,0
1.54205822,7,2.2619469165802,0
1.54324254,7,2.2619469165802,0
1.54443262,7,2.2619469165802,0
1.5455897,7,2.2619469165802,0
1.5469305,7,2.2619469165802,0
1.54814472,7,2.2619469165802,0
1.54934746,7,2.2619469165802,0
1.55051868,7,2.2619469165802,0
1.55170612,7,2.2619469165802,0
1.5530352,7,2.2619469165802,0
1.55423092,7,2.2619469165802,0
1.55540248,7,2.2619469165802,0
1.55657794,7,2.2619469165802,0
1.5579137,7,2.2619469165802,0
1.55911378,7,2.2619469165802,0
1.56029898,7,2.2619469165802,0
1.56145148,7,2.2619469165802,0
1.56264038,7,2.2619469165802,0
1.56396942,7,2.2619469165802,0
1.56517096,7,2.2619469165802,0
1.56633876,7,2.2619469165802,0
1.56753416,7,2.2619469165802,0
1.56887548,7,2.2619469165802,0
1.57008364,7,2.2619469165802,0
1.57127202,7,2.2619469165802,0
1.5724635,7,2.2619469165802,0
1.573642,7,2.2619469165802,0
1.57499144,7,2.2619469165802,0
1.57616786,7,2.2619469165802,0
1.57736498,7,2.2619469165802,0
1.57856732,7,2.2619469165802,0
1.58003376,7,2.2619469165802,0
1.58128694,7,2.2619469165802,0
1.58254266,7,2.2619469165802,0
1.58386484,7,2.2619469165802,0
1.5850583,7,2.2619469165802,0
1.58624586,7,2.2619469165802,0
1.58742672,7,2.2619469165802,0
1.58863246,7,2.2619469165802,0
1.59057386,7,2.2619469165802,0
1.59212598,7,2.2619469165802,0
1.59392008,7,2.2619469165802,0
1.59503982,7,2.2619469165802,0
1.5968931,7,2.2619469165802,0
1.59856132,7,2.2619469165802,0
1.59968424,7,2.2619469165802,0
1.60145652,7,2.2619469165802,0
1.60257664,7,2.2619469165802,0
1.60442392,7,2.2619469165802,0
1.60625068,7,2.2619469165802,0
1.60737372,7,2.2619469165802,0
1.6092889,7,2.2619469165802,0
1.61040446,7,2.2619469165802,0
1.6122402,7,2.2619469165802,0
1.61411542,7,2.2619469165802,0
1.61526882,7,2.2619469165802,0
1.61712564,7,2.2619469165802,0
1.61830622,7,2.2619469165802,0
1.62008604,7,2.2619469165802,0
1.62194364,7,2.2619469165802,0
1.62306382,7,2.2619469165802,0
1.62489006,7,2.2619469165802,0
1.626019,7,2.2619469165802,0
1.62770038,7,2.2619469165802,0
1.62957168,7,2.2619469165802,0
1.63068214,7,2.2619469165802,0
1.6325405,7,2.2619469165802,0
1.63393064,7,2.2619469165802,0
1.63566086,7,2.2619469165802,0
1.6374337,7,2.2619469165802,0
1.63858304,7,2.2619469165802,0
1.64022792,7,2.2619469165802,0
1.6414105,7,2.2619469165802,0
1.64286834,7,2.2619469165802,0
1.64404892,7,2.2619469165802,0
1.64527526,7,2.2619469165802,0
1.64642366,7,2.2619469165802,0
1.64760102,7,2.2619469165802,0
1.64895366,7,2.2619469165802,0
1.65015138,7,2.2619469165802,0
1.65133076,7,2.2619469165802,0
1.65252552,7,2.2619469165802,0
1.65368956,7,2.2619469165802,0
1.65507742,7,2.2619469165802,0
1.6562692,7,2.2619469165802,0
1.65743994,7,2.2619469165802,0
1.65863778,7,2.2619469165802,0
1.65996766,7,2.2619469165802,0
1.66114222,7,2.2619469165802,0
1.66231168,7,2.2619469165802,0
1.66350392,7,2.2619469165802,0
1.66468616,7,2.2619469165802,0
1.66604528,7,2.2619469165802,0
1.6672298,7,2.2619469165802,0
1.66843256,7,2.2619469165802,0
1.66958396,7,2.2619469165802,0
1.67091172,7,2.2619469165802,0
1.6720879,7,2.2619469165802,0
1.6732957,7,2.2619469165802,0
1.6744767,7,2.2619469165802,0
1.67567028,7,2.2619469165802,0
1.67699306,7,2.2619469165802,0
1.67821848,7,2.2619469165802,0
1.6793745,7,2.2619469165802,0
1.68057646,7,2.2619469165802,0
1.6818906,7,2.2619469165802,0
1.68308478,7,2.2619469165802,0
1.68427634,7,2.2619469165802,0
1.68543048,7,2.2619469165802,0
1.68662434,7,2.2619469165802,0
1.68794664,7,2.2619469165802,0
1.68915232,7,2.2619469165802,0
1.69031534,7,2.2619469165802,0
1.6915016,7,2.2619469165802,0
1.6930738,7,2.2619469165802,0
1.69430908,7,2.2619469165802,0
1.69545984,7,2.2619469165802,0
1.6966377,7,2.2619469165802,0
1.69799482,7,2.2619469165802,0
1.69919918,7,2.2619469165802,0
1.7003633,7,2.2619469165802,0
1.70154444,7,2.2619469165802,0
1.70271146,7,2.2619469165802,0
1.70406506,7,2.2619469165802,0
1.70528046,7,2.2619469165802,0
1.70646996,7,2.2619469165802,0
1.70762664,7,2.2619469165802,0
1.70900496,7,2.2619469165802,0
1.7101836,7,2.2619469165802,0
1.71137966,7,2.2619469165802,0
1.71254006,7,2.2619469165802,0
1.7137028,7,2.2619469165802,0
1.7150589,7,2.2619469165802,0
1.71623164,7,2.2619469165802,0
1.71742296,7,2.2619469165802,0
1.71862504,7,2.2619469165802,0
1.71997504,7,2.2619469165802,0
1.72113834,7,2.2619469165802,0
1.72233422,7,2.2619469165802,0
