Sample,X(ms) [18.05.2017 16:39:42 546 UTC],"I_encoder"[%ID1000],"M_beam_angle"[%MD24]
597,720.727320,84,-0.00457292515784502
598,722.514540,84,-0.00457292515784502
599,723.502720,84,-0.00457292515784502
600,725.238580,84,-0.00457292515784502
601,726.227560,84,-0.00457292515784502
602,727.711720,84,-0.00457292515784502
603,728.697420,84,-0.00457292515784502
604,730.409900,84,-0.00457292515784502
605,731.435920,84,-0.00457292515784502
606,733.135760,84,-0.00457292515784502
607,734.101080,84,-0.00457292515784502
608,735.625580,84,-0.00457292515784502
609,736.652460,84,-0.00457292515784502
610,738.453560,84,-0.00457292515784502
611,739.415400,84,-0.00457292515784502
612,741.105640,84,-0.00457292515784502
613,742.086480,84,-0.00457292515784502
614,743.644120,84,-0.00457292515784502
615,744.593740,84,-0.00457292515784502
616,746.366880,84,-0.00457292515784502
617,748.079200,84,-0.00457292515784502
618,749.107540,84,-0.00457292515784502
619,750.632440,84,-0.00457292515784502
620,751.657460,84,-0.00457292515784502
621,753.272560,84,-0.00457292515784502
622,754.292960,84,-0.00457292515784502
623,756.066880,84,-0.00457292515784502
624,757.133980,84,-0.00457292515784502
625,758.684120,84,-0.00457292515784502
626,759.668040,84,-0.00457292515784502
627,761.360020,84,-0.00457292515784502
628,762.335940,84,-0.00457292515784502
629,764.060460,84,-0.00457292515784502
630,765.041100,84,-0.00457292515784502
631,766.575080,84,-0.00457292515784502
632,767.649720,84,-0.00457292515784502
633,769.393640,84,-0.00457292515784502
634,770.371380,84,-0.00457292515784502
635,772.069200,84,-0.00457292515784502
636,773.064820,84,-0.00457292515784502
637,774.573580,84,-0.00457292515784502
638,775.537280,84,-0.00457292515784502
639,777.242300,84,-0.00457292515784502
640,778.230480,84,-0.00457292515784502
641,779.761060,84,-0.00457292515784502
642,780.774220,84,-0.00457292515784502
643,782.609760,84,-0.00457292515784502
644,784.626360,84,-0.00457292515784502
645,785.621240,84,-0.00457292515784502
646,786.616740,84,-0.00457292515784502
647,787.647380,84,-0.00457292515784502
648,788.675920,84,-0.00457292515784502
649,789.725680,84,-0.00457292515784502
650,790.740560,84,-0.00457292515784502
651,791.954100,84,-0.00457292515784502
652,792.994020,84,-0.00457292515784502
653,794.034080,84,-0.00457292515784502
654,795.068400,84,-0.00457292515784502
655,796.125760,84,-0.00457292515784502
656,797.200400,84,-0.00457292515784502
657,798.514220,84,-0.00457292515784502
658,799.591340,84,-0.00457292515784502
659,800.623000,84,-0.00457292515784502
660,801.679760,84,-0.00457292515784502
661,802.738060,84,-0.00457292515784502
662,803.755020,84,-0.00457292515784502
663,804.948840,84,-0.00457292515784502
664,805.956880,84,-0.00457292515784502
665,806.994800,84,-0.00457292515784502
666,808.048820,84,-0.00457292515784502
667,809.089620,84,-0.00457292515784502
668,810.165120,84,-0.00457292515784502
669,811.235660,84,-0.00457292515784502
670,812.284760,84,-0.00457292515784502
671,813.329420,84,-0.00457292515784502
672,814.353880,84,-0.00457292515784502
673,815.406440,84,-0.00457292515784502
674,816.430080,84,-0.00457292515784502
675,817.479540,84,-0.00457292515784502
676,818.517940,84,-0.00457292515784502
677,819.540780,84,-0.00457292515784502
678,820.583040,84,-0.00457292515784502
679,821.640320,84,-0.00457292515784502
680,822.695380,84,-0.00457292515784502
681,824.068700,84,-0.00457292515784502
682,825.127480,84,-0.00457292515784502
683,826.190360,84,-0.00457292515784502
684,827.213120,84,-0.00457292515784502
685,828.275180,84,-0.00457292515784502
686,829.309240,84,-0.00457292515784502
687,830.360680,84,-0.00457292515784502
688,831.421980,84,-0.00457292515784502
689,832.439400,84,-0.00457292515784502
690,833.480260,84,-0.00457292515784502
691,834.502200,84,-0.00457292515784502
692,835.546560,84,-0.00457292515784502
693,836.574180,84,-0.00457292515784502
694,837.588740,84,-0.00457292515784502
695,838.638840,84,-0.00457292515784502
696,839.648900,84,-0.00457292515784502
697,840.687560,84,-0.00457292515784502
698,841.747320,84,-0.00457292515784502
699,842.762920,84,-0.00457292515784502
700,843.960800,84,-0.00457292515784502
701,844.976440,84,-0.00457292515784502
702,846.021820,84,-0.00457292515784502
703,847.068320,84,-0.00457292515784502
704,848.141980,84,-0.00457292515784502
705,849.204260,84,-0.00457292515784502
706,850.241960,84,-0.00457292515784502
707,851.373560,84,-0.00457292515784502
708,852.394660,84,-0.00457292515784502
709,853.442060,84,-0.00457292515784502
710,854.479300,84,-0.00457292515784502
711,855.504180,84,-0.00457292515784502
712,856.552920,84,-0.00457292515784502
713,857.578920,84,-0.00457292515784502
714,858.616760,84,-0.00457292515784502
715,859.647100,84,-0.00457292515784502
716,860.674880,84,-0.00457292515784502
717,861.762880,84,-0.00457292515784502
718,862.929960,84,-0.00457292515784502
719,864.013440,84,-0.00457292515784502
720,865.049040,84,-0.00457292515784502
721,866.099500,84,-0.00457292515784502
