Sample,X(ms) [18.05.2017 16:36:07 100 UTC],"I_encoder"[%ID1000],"M_beam_angle"[%MD24]
8834,10149.962440,-1028,0.098564088344574
8835,10150.932780,-1028,0.098564088344574
8836,10152.424280,-1028,0.098564088344574
8837,10153.411540,-1028,0.098564088344574
8838,10155.177200,-1028,0.098564088344574
8839,10156.173720,-1028,0.098564088344574
8840,10157.921180,-1028,0.098564088344574
8841,10158.868820,-1028,0.098564088344574
8842,10160.354820,-1028,0.098564088344574
8843,10161.319360,-1028,0.098564088344574
8844,10163.085680,-1028,0.098564088344574
8845,10164.136940,-1028,0.098564088344574
8846,10165.623520,-1028,0.098564088344574
8847,10166.571200,-1028,0.098564088344574
8848,10168.291200,-1028,0.098564088344574
8849,10169.254700,-1028,0.098564088344574
8850,10170.855580,-1028,0.098564088344574
8851,10171.788500,-1028,0.098564088344574
8852,10173.268260,-1028,0.098564088344574
8853,10174.289420,-1028,0.098564088344574
8854,10176.054300,-1028,0.098564088344574
8855,10177.074820,-1028,0.098564088344574
8856,10178.540000,-1028,0.098564088344574
8857,10179.487060,-1028,0.098564088344574
8858,10181.163180,-1028,0.098564088344574
8859,10182.116320,-1028,0.098564088344574
8860,10183.597260,-1028,0.098564088344574
8861,10184.835540,-1028,0.098564088344574
8862,10186.358360,-1028,0.098564088344574
8863,10187.343360,-1028,0.098564088344574
8864,10189.068480,-1028,0.098564088344574
8865,10190.056820,-1028,0.098564088344574
8866,10191.533160,-1028,0.098564088344574
8867,10192.475060,-1028,0.098564088344574
8868,10194.228860,-1028,0.098564088344574
8869,10195.248740,-1028,0.098564088344574
8870,10196.939320,-1028,0.098564088344574
8871,10197.888920,-1028,0.098564088344574
8872,10199.431520,-1028,0.098564088344574
8873,10200.385960,-1028,0.098564088344574
8874,10201.458280,-1028,0.098564088344574
8875,10202.483740,-1028,0.098564088344574
8876,10203.509420,-1028,0.098564088344574
8877,10204.524180,-1028,0.098564088344574
8878,10205.517700,-1028,0.098564088344574
8879,10206.540080,-1028,0.098564088344574
8880,10207.565820,-1028,0.098564088344574
8881,10208.589380,-1028,0.098564088344574
8882,10209.598120,-1028,0.098564088344574
8883,10210.780560,-1028,0.098564088344574
8884,10211.820380,-1028,0.098564088344574
8885,10212.815860,-1028,0.098564088344574
8886,10213.839600,-1028,0.098564088344574
8887,10214.845280,-1028,0.098564088344574
8888,10215.845600,-1028,0.098564088344574
8889,10216.898600,-1028,0.098564088344574
8890,10217.922880,-1028,0.098564088344574
8891,10218.966120,-1028,0.098564088344574
