Sample,X(ms) [18.05.2017 16:29:34 522 UTC],"I_encoder"[%ID1000],"M_beam_angle"[%MD24]
672,814.420780,77,-0.021778080612421
673,815.961040,77,-0.021778080612421
674,816.954860,77,-0.021778080612421
675,818.678220,77,-0.021778080612421
676,819.662880,77,-0.021778080612421
677,821.304660,77,-0.021778080612421
678,822.130120,77,-0.021778080612421
679,823.833180,77,-0.021778080612421
680,824.854840,77,-0.021778080612421
681,826.567220,77,-0.021778080612421
682,827.564500,77,-0.021778080612421
683,829.057200,77,-0.021778080612421
684,830.031920,77,-0.021778080612421
685,831.796080,77,-0.021778080612421
686,832.846160,77,-0.021778080612421
687,834.583540,77,-0.021778080612421
688,835.570500,77,-0.021778080612421
689,837.056620,77,-0.021778080612421
690,838.042540,77,-0.021778080612421
691,839.807860,77,-0.021778080612421
692,841.495180,77,-0.021778080612421
693,842.525640,77,-0.021778080612421
694,844.099460,77,-0.021778080612421
695,845.281780,77,-0.021778080612421
696,846.844460,77,-0.021778080612421
697,847.824640,77,-0.021778080612421
698,849.559600,77,-0.021778080612421
699,850.578060,77,-0.021778080612421
700,852.359620,77,-0.021778080612421
701,853.427160,77,-0.021778080612421
702,854.964460,77,-0.021778080612421
703,855.950640,77,-0.021778080612421
704,857.641960,77,-0.021778080612421
705,858.619440,77,-0.021778080612421
706,860.124120,77,-0.021778080612421
707,861.113800,77,-0.021778080612421
708,862.793920,77,-0.021778080612421
709,863.855940,77,-0.021778080612421
710,865.626500,77,-0.021778080612421
711,866.615520,77,-0.021778080612421
712,868.130080,77,-0.021778080612421
713,869.102080,77,-0.021778080612421
714,870.824200,77,-0.021778080612421
715,871.802880,77,-0.021778080612421
716,873.541400,77,-0.021778080612421
717,874.602220,77,-0.021778080612421
718,876.389000,77,-0.021778080612421
719,877.922840,77,-0.021778080612421
720,878.928560,77,-0.021778080612421
721,880.543480,77,-0.021778080612421
722,881.567240,77,-0.021778080612421
723,882.650880,77,-0.021778080612421
724,883.684060,77,-0.021778080612421
725,884.744880,77,-0.021778080612421
726,885.800100,77,-0.021778080612421
727,886.822720,77,-0.021778080612421
728,887.879800,77,-0.021778080612421
729,888.915340,77,-0.021778080612421
730,889.927400,77,-0.021778080612421
731,890.972940,77,-0.021778080612421
732,892.005340,77,-0.021778080612421
733,893.056620,77,-0.021778080612421
734,894.088080,77,-0.021778080612421
735,895.357320,77,-0.021778080612421
736,896.406220,77,-0.021778080612421
737,897.450580,77,-0.021778080612421
738,898.529200,77,-0.021778080612421
739,899.573960,77,-0.021778080612421
740,900.632860,77,-0.021778080612421
741,901.667760,77,-0.021778080612421
742,902.688580,77,-0.021778080612421
743,903.744160,77,-0.021778080612421
744,904.808880,77,-0.021778080612421
745,905.866280,77,-0.021778080612421
746,907.398400,77,-0.021778080612421
747,908.492080,77,-0.021778080612421
748,909.559860,77,-0.021778080612421
749,910.580740,77,-0.021778080612421
750,911.639460,77,-0.021778080612421
751,912.669140,77,-0.021778080612421
752,913.717480,77,-0.021778080612421
753,914.767720,77,-0.021778080612421
754,915.800820,77,-0.021778080612421
755,916.856500,77,-0.021778080612421
756,917.870280,77,-0.021778080612421
757,918.914800,77,-0.021778080612421
758,919.934360,77,-0.021778080612421
759,920.958000,77,-0.021778080612421
760,922.466860,77,-0.021778080612421
761,923.524840,77,-0.021778080612421
762,924.628860,77,-0.021778080612421
763,925.670300,77,-0.021778080612421
764,926.720240,77,-0.021778080612421
765,927.755120,77,-0.021778080612421
766,928.805360,77,-0.021778080612421
767,929.835620,77,-0.021778080612421
768,930.855780,77,-0.021778080612421
769,931.907920,77,-0.021778080612421
770,932.929380,77,-0.021778080612421
771,933.969460,77,-0.021778080612421
772,935.033680,77,-0.021778080612421
773,936.038500,77,-0.021778080612421
774,937.080880,77,-0.021778080612421
775,938.282680,77,-0.021778080612421
776,939.336960,77,-0.021778080612421
777,940.363880,77,-0.021778080612421
778,941.403660,77,-0.021778080612421
779,942.475000,77,-0.021778080612421
780,943.527240,77,-0.021778080612421
781,944.614380,77,-0.021778080612421
782,945.648200,77,-0.021778080612421
783,946.702280,77,-0.021778080612421
784,947.733060,77,-0.021778080612421
785,948.747100,77,-0.021778080612421
786,949.794440,77,-0.021778080612421
787,950.829480,77,-0.021778080612421
788,951.884580,77,-0.021778080612421
789,952.920260,77,-0.021778080612421
790,953.940180,77,-0.021778080612421
791,955.026400,77,-0.021778080612421
792,956.038220,77,-0.021778080612421
793,957.088280,77,-0.021778080612421
794,958.116940,77,-0.021778080612421
795,959.279800,77,-0.021778080612421
796,960.332080,77,-0.021778080612421
797,961.360340,77,-0.021778080612421
798,962.422480,77,-0.021778080612421
799,963.477720,77,-0.021778080612421
800,964.550020,77,-0.021778080612421
801,965.624980,77,-0.021778080612421
802,966.651480,77,-0.021778080612421
803,967.700440,77,-0.021778080612421
