time [s],angle [rad],voltage [V]
6.57894274,109.264592491853,11.95
6.58000478,109.369312246973,11.95
6.58171168,109.411200149021,11.95
6.58268486,109.494975953116,11.95
6.584384,109.557807806188,11.95
6.58537666,109.641583610284,11.95
6.58687024,109.704415463356,11.95
6.58784726,109.788191267451,11.95
6.58958056,109.851023120523,11.95
6.59055752,109.934798924619,11.95
6.59232712,109.976686826667,11.95
6.59339708,110.081406581786,11.95
6.59491168,110.144238434858,11.95
6.59587444,110.228014238954,11.95
6.59754988,110.31179004305,11.95
6.59850552,110.374621896121,11.95
6.60002356,110.416509798169,11.95
6.60099468,110.500285602265,11.95
6.60269514,110.563117455337,11.95
6.60367082,110.646893259433,11.95
6.60537892,110.709725112504,11.95
6.60638616,110.7935009166,11.95
6.60791552,110.856332769672,11.95
6.60897644,110.940108573768,11.95
6.61102992,111.065772279911,11.95
6.61263898,111.128604132983,11.95
6.61361856,111.191435986055,11.95
6.61526338,111.254267839127,11.95
6.6162483,111.338043643222,11.95
6.61703384,111.400875496294,11.95
6.61878012,111.505595251414,11.95
6.62050814,111.547483153462,11.95
6.62150218,111.631258957557,11.95
6.62320388,111.694090810629,11.95
6.62403788,111.798810565749,11.95
6.62563956,111.840698467797,11.95
6.62663048,111.924474271892,11.95
6.62826166,111.987306124964,11.95
6.62928644,112.07108192906,11.95
6.63077278,112.133913782132,11.95
6.6317888,112.217689586227,11.95
6.63339432,112.280521439299,11.95
6.63444764,112.364297243395,11.95
6.63600464,112.427129096467,11.95
6.63698768,112.510904900562,11.95
6.6385892,112.573736753634,11.95
6.6396227,112.65751255773,11.95
6.64129342,112.720344410802,11.95
6.6422799,112.804120214898,11.95
6.64376716,112.866952067969,11.95
6.6447616,112.950727872065,11.95
6.64635284,113.013559725137,11.95
6.64736844,113.097335529233,11.95
6.6489074,113.160167382304,11.95
6.6499457,113.2439431864,11.95
6.65157926,113.306775039472,11.95
6.65263588,113.390550843568,11.95
6.65434896,113.453382696639,11.95
6.6553437,113.558102451759,11.95
6.65686024,113.599990353807,11.95
6.65786456,113.704710108927,11.95
6.65957218,113.767541961998,11.95
6.66053996,113.851317766094,11.95
6.66223124,113.893205668142,11.95
6.66318506,113.997925423262,11.95
6.66468286,114.060757276333,11.95
6.66566922,114.144533080429,11.95
6.6673574,114.186420982477,11.95
6.66836114,114.291140737597,11.95
6.66994696,114.353972590668,11.95
6.6709613,114.458692345788,11.95
6.67269178,114.500580247836,11.95
6.67367704,114.605300002956,11.95
6.67539928,114.647187905004,11.95
6.67639662,114.751907660123,11.95
6.6778882,114.814739513195,11.95
6.67887586,114.898515317291,11.95
6.68060352,114.961347170363,11.95
6.68161792,115.045122974458,11.95
6.68331032,115.10795482753,11.95
6.68427464,115.21267458265,11.95
6.68576626,115.254562484698,11.95
6.68674782,115.359282239817,11.95
6.68848448,115.401170141865,11.95
6.68951866,115.505889896985,11.95
6.6910041,115.568721750057,11.95
6.69199292,115.652497554152,11.95
6.69376314,115.757217309272,11.95
6.69472308,115.820049162344,11.95
6.69642218,115.861937064392,11.95
6.69742776,115.966656819511,11.95
6.69894414,116.050432623607,11.95
6.69993202,116.113264476679,11.95
6.70162478,116.197040280774,11.95
6.70256364,116.259872133846,11.95
6.7042505,116.343647937942,11.95
6.705287,116.406479791014,11.95
6.7068914,116.511199546133,11.95
6.70788828,116.574031399205,11.95
6.70995792,116.657807203301,11.95
6.71163808,116.741583007397,11.95
6.71261768,116.846302762516,11.95
6.71430814,116.888190664564,11.95
6.7152774,116.992910419684,11.95
6.71648936,117.055742272756,11.95
6.71754638,117.118574125827,11.95
6.7185897,117.181405978899,11.95
6.7196438,117.244237831971,11.95
6.72066476,117.307069685043,11.95
6.72170716,117.369901538115,11.95
6.7227292,117.432733391186,11.95
6.7237668,117.495565244258,11.95
6.72478594,117.55839709733,11.95
6.72579426,117.621228950402,11.95
6.72683688,117.66311685245,11.95
6.72785676,117.725948705522,11.95
6.72889132,117.788780558593,11.95
6.72995876,117.851612411665,11.95
6.73097442,117.914444264737,11.95
6.73202074,117.977276117809,11.95
6.73302568,118.040107970881,11.95
6.73445792,118.081995872928,11.95
6.73552778,118.165771677024,11.95
6.73656618,118.228603530096,11.95
6.73759366,118.291435383168,11.95
6.73860622,118.354267236239,11.95
6.73967084,118.396155138287,11.95
6.74069916,118.458986991359,11.95
6.74173826,118.542762795455,11.95
6.74276488,118.605594648527,11.95
6.74376698,118.647482550575,11.95
6.74481114,118.710314403646,11.95
6.7458339,118.773146256718,11.95
6.74686618,118.83597810979,11.95
6.7478854,118.898809962862,11.95
6.74888814,118.961641815934,11.95
6.7499627,119.003529717981,11.95
6.75097986,119.066361571053,11.95
6.75201386,119.129193424125,11.95
6.75302414,119.192025277197,11.95
6.75403262,119.254857130269,11.95
6.75520984,119.31768898334,11.95
6.75621928,119.359576885388,11.95
6.75726774,119.42240873846,11.95
6.75829748,119.485240591532,11.95
6.75934162,119.548072444604,11.95
6.76041466,119.610904297675,11.95
6.76146312,119.673736150747,11.95
6.76251396,119.736568003819,11.95
6.76354796,119.799399856891,11.95
6.76572892,119.862231709963,11.95
6.76672676,119.987895416106,11.95
6.768485,120.029783318154,11.95
6.76950644,120.134503073274,11.95
6.77098118,120.197334926345,11.95
6.77195808,120.302054681465,11.95
6.7736513,120.343942583513,11.95
6.77463208,120.448662338633,11.95
6.77632796,120.490550240681,11.95
6.7773176,120.5952699958,11.95
6.77885946,120.658101848872,11.95
6.77985604,120.762821603992,11.95
6.78158038,120.80470950604,11.95
6.7825468,120.909429261159,11.95
6.7840371,120.951317163207,11.95
6.78499842,121.056036918327,11.95
6.78666818,121.097924820375,11.95
6.78765848,121.202644575494,11.95
6.78941942,121.265476428566,11.95
6.79050258,121.349252232662,11.95
6.7920005,121.453971987781,11.95
6.79295072,121.516803840853,11.95
6.79466492,121.600579644949,11.95
6.79572058,121.663411498021,11.95
6.79746256,121.76813125314,11.95
6.79846216,121.830963106212,11.95
6.80003044,121.935682861332,11.95
6.80098318,121.97757076338,11.95
6.80270158,122.082290518499,11.95
6.80364042,122.124178420547,11.95
6.80530602,122.228898175667,11.95
6.80624396,122.291730028739,11.95
6.80783916,122.375505832834,11.95
6.80878436,122.438337685906,11.95
6.81083562,122.56400139205,11.95
6.8125764,122.605889294098,11.95
6.81363982,122.710609049217,11.95
6.81534786,122.773440902289,11.95
6.8163467,122.878160657409,11.95
6.81776336,122.920048559457,11.95
6.8188063,123.024768314576,11.95
6.81983992,123.087600167648,11.95
6.82086162,123.15043202072,11.95
6.82188396,123.213263873792,11.95
6.8229118,123.25515177584,11.95
6.82391246,123.317983628911,11.95
6.8249553,123.380815481983,11.95
6.82598098,123.443647335055,11.95
6.82699732,123.506479188127,11.95
6.82803014,123.569311041199,11.95
6.82922058,123.63214289427,11.95
6.83026694,123.674030796318,11.95
6.83134802,123.73686264939,11.95
6.83238858,123.799694502462,11.95
6.83343136,123.862526355534,11.95
6.83476534,123.925358208605,11.95
6.8358089,124.009134012701,11.95
6.83682346,124.071965865773,11.95
6.8378662,124.134797718845,11.95
6.8395415,124.21857352294,11.95
6.84103806,124.281405376012,11.95
6.84221006,124.386125131132,11.95
6.84377212,124.490844886252,11.95
6.84474216,124.532732788299,11.95
6.8464667,124.595564641371,11.95
6.84746074,124.679340445467,11.95
6.8489699,124.784060200587,11.95
6.84995038,124.846892053658,11.95
6.85166434,124.930667857754,11.95
6.85260894,124.993499710826,11.95
6.85423616,125.077275514922,11.95
6.855183,125.140107367993,11.95
6.85675152,125.244827123113,11.95
6.85772392,125.307658976185,11.95
6.85949704,125.349546878233,11.95
6.86056322,125.454266633352,11.95
6.86219714,125.558986388472,11.95
6.86299378,125.60087429052,11.95
6.8647304,125.70559404564,11.95
6.86568584,125.747481947687,11.95
6.86732496,125.852201702807,11.95
6.8682965,125.915033555879,11.95
6.8698825,125.998809359975,11.95
6.87083524,126.061641213046,11.95
6.87253436,126.145417017142,11.95
6.87349842,126.208248870214,11.95
6.87527802,126.312968625334,11.95
6.87624522,126.375800478405,11.95
6.87786426,126.480520233525,11.95
6.87881106,126.522408135573,11.95
6.88050276,126.627127890693,11.95
6.88203364,126.66901579274,11.95
6.88302478,126.77373554786,11.95
6.88396844,126.836567400932,11.95
6.88567842,126.920343205028,11.95
6.88727756,126.983175058099,11.95
6.88827892,127.066950862195,11.95
6.8897942,127.129782715267,11.95
6.89079736,127.234502470387,11.95
6.89172656,127.297334323458,11.95
6.8934279,127.381110127554,11.95
6.89495442,127.422998029602,11.95
6.89595856,127.527717784722,11.95
6.89689814,127.590549637793,11.95
6.89856622,127.674325441889,11.95
6.8995549,127.737157294961,11.95
6.90120158,127.820933099057,11.95
6.90199622,127.883764952129,11.95
6.9036805,127.967540756224,11.95
6.90462052,128.030372609296,11.95
6.90628682,128.135092364416,11.95
6.90724862,128.176980266464,11.95
6.90881966,128.281700021583,11.95
6.91087098,128.365475825679,11.95
6.91186028,128.470195580799,11.95
6.9135864,128.512083482846,11.95
6.91464322,128.616803237966,11.95
6.91635176,128.679635091038,11.95
6.91731376,128.784354846158,11.95
6.91880356,128.826242748205,11.95
6.9198112,128.930962503325,11.95
6.92152198,128.993794356397,11.95
6.92251254,129.077570160493,11.95
6.92399392,129.140402013564,11.95
6.92496238,129.22417781766,11.95
6.92664396,129.287009670732,11.95
6.92760196,129.370785474828,11.95
6.92931126,129.433617327899,11.95
6.93051514,129.538337083019,11.95
6.93201856,129.643056838139,11.95
6.93296692,129.705888691211,11.95
6.93468356,129.789664495306,11.95
6.93562976,129.852496348378,11.95
6.93730244,129.936272152474,11.95
6.93830214,129.999104005546,11.95
6.9399329,130.103823760665,11.95
6.9409506,130.166655613737,11.95
6.94269324,130.250431417833,11.95
6.94434106,130.313263270905,11.95
6.94535788,130.417983026024,11.95
6.94690796,130.480814879096,11.95
6.94788734,130.564590683192,11.95
6.9488356,130.627422536264,11.95
6.95051824,130.711198340359,11.95
6.9522348,130.774030193431,11.95
6.95327844,130.878749948551,11.95
6.95478142,130.941581801623,11.95
6.95576824,131.025357605718,11.95
6.95737556,131.08818945879,11.95
6.95839422,131.171965262886,11.95
6.95996102,131.234797115958,11.95
6.96095356,131.339516871077,11.95
6.96259392,131.402348724149,11.95
6.96359398,131.486124528245,11.95
6.96527532,131.528012430293,11.95
6.9662705,131.632732185412,11.95
6.96774036,131.695564038484,11.95
6.9687612,131.800283793604,11.95
6.97054578,131.863115646676,11.95
6.97153636,131.946891450771,11.95
6.97325642,132.009723303843,11.95
6.97423204,132.114443058963,11.95
6.97576836,132.156330961011,11.95
6.97675068,132.26105071613,11.95
6.97848362,132.323882569202,11.95
6.979515,132.407658373298,11.95
6.9810161,132.47049022637,11.95
6.98201514,132.575209981489,11.95
6.98370586,132.617097883537,11.95
6.98468758,132.721817638657,11.95
6.9863759,132.763705540705,11.95
6.9873721,132.868425295824,11.95
6.98887084,132.931257148896,11.95
6.98988928,133.035976904016,11.95
6.99159348,133.119752708112,11.95
6.99256702,133.182584561183,11.95
6.99420216,133.224472463231,11.95
6.9950236,133.329192218351,11.95
6.99669936,133.392024071423,11.95
6.99767522,133.475799875518,11.95
6.99941028,133.53863172859,11.95
7.00042554,133.64335148371,11.95
7.00198054,133.727127287806,11.95
7.00293484,133.789959140877,11.95
7.00462908,133.873734944973,11.95
7.00558622,133.936566798045,11.95
7.00723718,133.999398651117,11.95
7.00820968,134.083174455212,11.95
7.0103461,134.146006308284,11.95
7.0119387,134.271670014428,11.95
7.01292178,134.376389769547,11.95
7.01466392,134.439221622619,11.95
7.01569642,134.522997426715,11.95
7.0174434,134.585829279787,11.95
7.0184635,134.690549034906,11.95
7.02003492,134.753380887978,11.95
7.02101128,134.858100643098,11.95
7.02264234,134.899988545146,11.95
7.02360518,135.004708300265,11.95
7.02532702,135.046596202313,11.95
7.02631334,135.151315957433,11.95
7.0277974,135.214147810505,11.95
7.02876762,135.2979236146,11.95
7.03051634,135.360755467672,11.95
7.03150652,135.465475222792,11.95
7.03299222,135.50736312484,11.95
7.03401678,135.612082879959,11.95
7.03575606,135.674914733031,11.95
7.03673618,135.779634488151,11.95
7.03848556,135.821522390199,11.95
7.03950782,135.926242145318,11.95
7.04102098,136.010017949414,11.95
7.04200048,136.072849802486,11.95
7.04369352,136.177569557606,11.95
7.04465792,136.219457459653,11.95
7.046327,136.324177214773,11.95
7.0472851,136.387009067845,11.95
7.0487967,136.470784871941,11.95
7.04980004,136.533616725012,11.95
7.05153782,136.617392529108,11.95
7.05251094,136.68022438218,11.95
7.05402294,136.7849441373,11.95
7.05499342,136.847775990371,11.95
7.0566935,136.931551794467,11.95
7.05766078,136.994383647539,11.95
7.05937044,137.036271549587,11.95
7.06036586,137.140991304706,11.95
7.0618465,137.245711059826,11.95
7.06280014,137.287598961874,11.95
7.06451352,137.392318716994,11.95
7.06548724,137.455150570065,11.95
7.06700364,137.538926374161,11.95
7.06803786,137.601758227233,11.95
7.06977556,137.706477982353,11.95
7.07072298,137.769309835424,11.95
7.0724225,137.85308563952,11.95
7.0734116,137.915917492592,11.95
7.0748962,137.999693296688,11.95
7.07584016,138.062525149759,11.95
7.07755892,138.146300953855,11.95
7.07853698,138.209132806927,11.95
7.08020782,138.313852562047,11.95
7.08101658,138.355740464094,11.95
7.08273588,138.460460219214,11.95
7.08368594,138.502348121262,11.95
7.0854186,138.607067876382,11.95
7.08642248,138.669899729453,11.95
7.08845964,138.795563435597,11.95
7.09021568,138.837451337645,11.95
7.09103778,138.942171092765,11.95
7.09270544,139.005002945836,11.95
7.09369362,139.088778749932,11.95
7.09541902,139.151610603004,11.95
7.09642364,139.256330358124,11.95
7.0979099,139.319162211195,11.95
7.0988889,139.402938015291,11.95
7.10066956,139.465769868363,11.95
7.10172344,139.570489623483,11.95
7.10345036,139.633321476554,11.95
7.10442938,139.71709728065,11.95
7.1059547,139.779929133722,11.95
7.1069207,139.884648888842,11.95
7.10864924,139.968424692937,11.95
7.11063358,140.031256546009,0
7.1116304,140.135976301129,0
7.11330658,140.198808154201,0
7.11429434,140.30352790932,0
7.11580628,140.345415811368,0
7.11690248,140.450135566488,0
7.11867904,140.51296741956,0
7.11970134,140.596743223655,0
7.12144828,140.638631125703,0
7.12245968,140.743350880823,0
7.12422856,140.785238782871,0
7.12528304,140.869014586966,0
7.12677412,140.910902489014,0
7.12774284,140.99467829311,0
7.12950954,141.036566195158,0
7.13049184,141.120341999254,0
7.13200552,141.162229901301,0
7.13299558,141.225061754373,0
7.13471174,141.266949656421,0
7.13565062,141.329781509493,0
7.1377881,141.413557313589,0
7.1394386,141.455445215636,0
7.14044458,141.518277068708,0
7.14199172,141.539221019732,0
7.1429835,141.602052872804,0
7.14458012,141.643940774852,0
7.14555938,141.6858286769,0
7.14725404,141.727716578948,0
7.14824724,141.769604480995,0
7.14903238,141.811492383043,0
7.15081046,141.853380285091,0
7.15258082,141.895268187139,0
7.15356594,141.937156089187,0
7.15530606,141.958100040211,0
7.1562996,142.020931893283,0
7.15779158,142.041875844307,0
7.1587732,142.083763746354,0
7.16053052,142.104707697378,0
7.16150534,142.146595599426,0
7.16298374,142.16753955045,0
7.16395564,142.209427452498,0
7.1655968,142.230371403522,0
7.16657578,142.27225930557,0
7.16829182,142.293203256594,0
7.16938308,142.335091158642,0
7.17085704,142.356035109666,0
7.17183188,142.376979060689,0
7.17353788,142.397923011713,0
7.17452226,142.439810913761,0
7.1760085,142.439810913761,0
7.17699838,142.481698815809,0
7.17873926,142.502642766833,0
7.17972668,142.523586717857,0
7.1814991,142.544530668881,0
7.1824799,142.565474619905,0
7.18399466,142.586418570929,0
7.18502292,142.607362521953,0
7.1867528,142.628306472977,0
7.1877266,142.649250424001,0
7.18951384,142.670194375024,0
7.19047846,142.691138326048,0
7.19203348,142.712082277072,0
7.19303318,142.712082277072,0
7.1947434,142.733026228096,0
7.1956942,142.75397017912,0
7.19736986,142.774914130144,0
7.198913,142.774914130144,0
7.19995214,142.795858081168,0
7.20090652,142.795858081168,0
7.20255422,142.816802032192,0
7.20422946,142.837745983216,0
7.205214,142.837745983216,0
7.20600494,142.85868993424,0
7.20770186,142.85868993424,0
7.20864742,142.879633885264,0
7.21064292,142.900577836288,0
7.2124397,142.900577836288,0
7.21354006,142.921521787312,0
7.21502492,142.921521787312,0
7.21599128,142.942465738336,0
7.21766392,142.942465738336,0
7.21864922,142.942465738336,0
7.22041048,142.96340968936,0
7.2214208,142.96340968936,0
7.22291934,142.984353640383,0
7.22389476,142.984353640383,0
7.22556428,142.984353640383,0
7.22654104,143.005297591407,0
7.22801752,143.005297591407,0
7.22898488,143.005297591407,0
7.2307109,143.026241542431,0
7.23171726,143.026241542431,0
7.2335415,143.026241542431,0
7.23458424,143.026241542431,0
7.23622072,143.047185493455,0
7.2370347,143.047185493455,0
7.23877758,143.047185493455,0
7.23974828,143.047185493455,0
7.24145912,143.068129444479,0
7.24244014,143.068129444479,0
7.24395984,143.068129444479,0
7.24489716,143.068129444479,0
7.24660214,143.089073395503,0
7.24757976,143.089073395503,0
7.24937742,143.089073395503,0
7.25091198,143.089073395503,0
7.25188952,143.089073395503,0
7.25283026,143.089073395503,0
7.2544993,143.110017346527,0
7.25602586,143.110017346527,0
7.25700518,143.110017346527,0
7.25794606,143.110017346527,0
7.259667,143.110017346527,0
7.26060782,143.110017346527,0
7.26230294,143.110017346527,0
7.26325622,143.110017346527,0
7.26481598,143.130961297551,0
7.2657591,143.130961297551,0
7.26745158,143.130961297551,0
7.2684308,143.130961297551,0
7.27028694,143.130961297551,0
7.27176846,143.130961297551,0
7.2727309,143.130961297551,0
7.27431836,143.130961297551,0
7.27532994,143.130961297551,0
7.27684892,143.130961297551,0
7.27791636,143.130961297551,0
7.27963802,143.130961297551,0
7.28063704,143.130961297551,0
7.28238458,143.130961297551,0
7.28336994,143.130961297551,0
7.28488406,143.130961297551,0
7.28586018,143.151905248575,0
7.28751504,143.151905248575,0
7.28850544,143.151905248575,0
7.2902963,143.151905248575,0
7.29127136,143.151905248575,0
7.29280818,143.151905248575,0
7.29381814,143.151905248575,0
7.29557748,143.151905248575,0
7.2965517,143.151905248575,0
7.29822206,143.151905248575,0
7.29922792,143.151905248575,0
7.30074246,143.151905248575,0
7.30173006,143.151905248575,0
7.30346462,143.151905248575,0
7.30444932,143.151905248575,0
7.3059162,143.151905248575,0
7.30686856,143.151905248575,0
7.30858772,143.151905248575,0
7.30994432,143.151905248575,0
7.31166422,143.151905248575,0
7.31261716,143.151905248575,0
7.31430652,143.151905248575,0
7.31525092,143.151905248575,0
7.31685962,143.151905248575,0
7.31854332,143.151905248575,0
7.31956992,143.151905248575,0
7.32122358,143.151905248575,0
7.32222852,143.151905248575,0
7.32302528,143.151905248575,0
7.3247251,143.151905248575,0
7.326359,143.151905248575,0
7.3273643,143.151905248575,0
7.32891366,143.151905248575,0
7.32996136,143.151905248575,0
7.33154918,143.151905248575,0
7.33254876,143.151905248575,0
7.33421224,143.151905248575,0
7.33520792,143.151905248575,0
7.33600546,143.151905248575,0
7.33775214,143.151905248575,0
7.3394507,143.151905248575,0
7.3404672,143.151905248575,0
7.34219774,143.151905248575,0
7.34302882,143.151905248575,0
7.3446531,143.151905248575,0
7.34565492,143.151905248575,0
7.34734098,143.151905248575,0
7.3483216,143.151905248575,0
7.3498641,143.151905248575,0
7.35085374,143.151905248575,0
7.35245096,143.151905248575,0
7.3534646,143.151905248575,0
7.35502996,143.151905248575,0
7.35602374,143.151905248575,0
7.35762666,143.151905248575,0
7.3586101,143.151905248575,0
7.36032072,143.151905248575,0
7.36131814,143.151905248575,0
7.36283018,143.151905248575,0
7.363811,143.151905248575,0
7.36544754,143.151905248575,0
7.36652962,143.151905248575,0
7.36828054,143.151905248575,0
7.3692732,143.151905248575,0
7.3708416,143.151905248575,0
7.37181046,143.151905248575,0
7.37352856,143.151905248575,0
7.37451728,143.151905248575,0
7.37621226,143.151905248575,0
7.37703298,143.151905248575,0
7.37870124,143.151905248575,0
7.37971116,143.151905248575,0
7.38142424,143.151905248575,0
7.38242358,143.151905248575,0
7.38392378,143.151905248575,0
7.38490464,143.151905248575,0
7.38661178,143.151905248575,0
7.3876662,143.151905248575,0
7.38944786,143.151905248575,0
7.39043488,143.151905248575,0
7.39194034,143.151905248575,0
7.39290326,143.151905248575,0
7.39462458,143.151905248575,0
7.3955826,143.151905248575,0
7.39720156,143.151905248575,0
7.3980215,143.151905248575,0
7.39972506,143.151905248575,0
7.4006962,143.151905248575,0
7.40237498,143.151905248575,0
7.40337048,143.151905248575,0
7.40482878,143.151905248575,0
7.40579854,143.151905248575,0
7.40750084,143.151905248575,0
7.40847484,143.151905248575,0
7.41051622,143.151905248575,0
7.4122237,143.151905248575,0
7.41321272,143.151905248575,0
7.4140022,143.151905248575,0
7.41573994,143.151905248575,0
7.41741772,143.151905248575,0
7.41844556,143.151905248575,0
7.42003804,143.151905248575,0
7.42102754,143.151905248575,0
7.42195226,143.151905248575,0
7.42362318,143.151905248575,0
7.42522692,143.151905248575,0
7.42621246,143.151905248575,0
7.42701576,143.151905248575,0
7.42871362,143.151905248575,0
7.42968076,143.151905248575,0
7.43140198,143.151905248575,0
7.43290802,143.151905248575,0
7.43389588,143.151905248575,0
7.43483082,143.151905248575,0
7.43651528,143.151905248575,0
7.43748118,143.151905248575,0
7.43901302,143.151905248575,0
7.43999364,143.151905248575,0
7.44167212,143.151905248575,0
7.44260832,143.151905248575,0
7.44425602,143.151905248575,0
7.4451952,143.151905248575,0
7.44679916,143.151905248575,0
7.4478346,143.151905248575,0
7.44951436,143.151905248575,0
7.45047862,143.151905248575,0
7.4520004,143.151905248575,0
7.45295066,143.151905248575,0
7.45466352,143.151905248575,0
7.45567212,143.151905248575,0
7.45747434,143.151905248575,0
7.4593184,143.151905248575,0
7.46031104,143.151905248575,0
7.46184022,143.151905248575,0
7.46282764,143.151905248575,0
7.46452724,143.151905248575,0
7.46551164,143.151905248575,0
7.46720868,143.151905248575,0
7.46817994,143.151905248575,0
7.4697049,143.151905248575,0
7.47067948,143.151905248575,0
7.47240852,143.151905248575,0
7.47341642,143.151905248575,0
7.47490508,143.151905248575,0
7.47590826,143.151905248575,0
7.47766068,143.151905248575,0
7.4786299,143.151905248575,0
7.48037402,143.151905248575,0
7.48139682,143.151905248575,0
7.48289276,143.151905248575,0
7.48385214,143.151905248575,0
7.48556718,143.151905248575,0
7.48653396,143.151905248575,0
7.48800634,143.151905248575,0
7.48898346,143.151905248575,0
7.49075028,143.151905248575,0
7.49179372,143.151905248575,0
7.49355102,143.151905248575,0
7.49450078,143.151905248575,0
7.49598616,143.151905248575,0
7.49695366,143.151905248575,0
7.49865984,143.151905248575,0
7.49964694,143.151905248575,0
7.50129336,143.151905248575,0
7.50222614,143.151905248575,0
7.50377614,143.151905248575,0
7.50474314,143.151905248575,0
7.50646104,143.151905248575,0
7.5074438,143.151905248575,0
7.50894464,143.151905248575,0
7.51126358,143.151905248575,0
7.5123195,143.151905248575,0
7.51385426,143.151905248575,0
7.5148252,143.151905248575,0
7.51653166,143.151905248575,0
7.51753746,143.151905248575,0
7.51930522,143.151905248575,0
7.52032474,143.151905248575,0
7.52181562,143.151905248575,0
7.52279166,143.151905248575,0
7.5245101,143.151905248575,0
7.52549868,143.151905248575,0
7.52699518,143.151905248575,0
7.52796252,143.151905248575,0
7.52969198,143.151905248575,0
7.5307325,143.151905248575,0
7.53250728,143.151905248575,0
7.53348636,143.151905248575,0
7.53497858,143.151905248575,0
7.53594378,143.151905248575,0
7.537644,143.151905248575,0
7.53861102,143.151905248575,0
7.54025444,143.151905248575,0
7.54120354,143.151905248575,0
7.54273272,143.151905248575,0
7.54369774,143.151905248575,0
7.54539076,143.151905248575,0
7.54636946,143.151905248575,0
7.54784116,143.151905248575,0
7.54882218,143.151905248575,0
7.55054942,143.151905248575,0
7.55151082,143.151905248575,0
7.55298862,143.151905248575,0
7.55396306,143.151905248575,0
7.55569646,143.151905248575,0
7.55673294,143.151905248575,0
7.5584613,143.151905248575,0
7.5594995,143.151905248575,0
7.56087794,143.151905248575,0
7.56189618,143.151905248575,0
7.5629341,143.151905248575,0
7.56394666,143.151905248575,0
7.56498696,143.151905248575,0
7.56601252,143.151905248575,0
7.56701378,143.151905248575,0
7.5682011,143.151905248575,0
7.56925028,143.151905248575,0
7.57030848,143.151905248575,0
7.57134958,143.151905248575,0
7.57237492,143.151905248575,0
7.57344346,143.151905248575,0
7.57447762,143.151905248575,0
7.57553952,143.151905248575,0
7.57655672,143.151905248575,0
7.57758706,143.151905248575,0
7.57864994,143.151905248575,0
7.57969594,143.151905248575,0
7.58073008,143.151905248575,0
7.5818008,143.151905248575,0
7.58281486,143.151905248575,0
7.58386214,143.151905248575,0
7.58487824,143.151905248575,0
7.5859194,143.151905248575,0
7.5869352,143.151905248575,0
7.58793228,143.151905248575,0
7.58895792,143.151905248575,0
7.58999888,143.151905248575,0
7.59103052,143.151905248575,0
7.59219384,143.151905248575,0
7.59323698,143.151905248575,0
7.59426098,143.151905248575,0
7.59527662,143.151905248575,0
7.59632282,143.151905248575,0
7.59736754,143.151905248575,0
7.59843636,143.151905248575,0
7.59967118,143.151905248575,0
7.60071734,143.151905248575,0
7.60178058,143.151905248575,0
7.60279076,143.151905248575,0
7.60382912,143.151905248575,0
7.60485234,143.151905248575,0
7.60586568,143.151905248575,0
7.60765344,143.151905248575,0
7.60859882,143.151905248575,0
7.61061256,143.151905248575,0
7.61235706,143.151905248575,0
7.61335844,143.151905248575,0
7.61485056,143.151905248575,0
7.61583988,143.151905248575,0
7.61762244,143.151905248575,0
7.61863442,143.151905248575,0
7.62039174,143.151905248575,0
7.6213923,143.151905248575,0
7.62288042,143.151905248575,0
7.62384194,143.151905248575,0
7.6255643,143.151905248575,0
7.62652052,143.151905248575,0
7.62798504,143.151905248575,0
7.62894392,143.151905248575,0
7.63068272,143.151905248575,0
7.63165792,143.151905248575,0
7.6333962,143.151905248575,0
7.63447594,143.151905248575,0
7.63597052,143.151905248575,0
7.63692946,143.151905248575,0
7.6386385,143.151905248575,0
7.63963836,143.151905248575,0
7.64130598,143.151905248575,0
7.64226352,143.151905248575,0
7.6437985,143.151905248575,0
7.6447444,143.151905248575,0
7.64647602,143.151905248575,0
7.6474612,143.151905248575,0
7.64958954,143.151905248575,0
7.65133884,143.151905248575,0
7.6523154,143.151905248575,0
7.6538215,143.151905248575,0
7.65479656,143.151905248575,0
7.65651206,143.151905248575,0
7.657501,143.151905248575,0
7.65923336,143.151905248575,0
7.66022718,143.151905248575,0
7.66172038,143.151905248575,0
7.66268942,143.151905248575,0
7.66441676,143.151905248575,0
7.66563116,143.151905248575,0
7.66730824,143.151905248575,0
7.66828374,143.151905248575,0
7.66985968,143.151905248575,0
7.67080976,143.151905248575,0
7.67251458,143.151905248575,0
7.67348406,143.151905248575,0
7.67497228,143.151905248575,0
7.67593042,143.151905248575,0
7.67764984,143.151905248575,0
7.67860048,143.151905248575,0
7.68040338,143.151905248575,0
7.68196334,143.151905248575,0
7.6829593,143.151905248575,0
7.68389926,143.151905248575,0
7.68555878,143.151905248575,0
7.686513,143.151905248575,0
7.6879821,143.151905248575,0
7.68891876,143.151905248575,0
7.69072282,143.151905248575,0
7.69241748,143.151905248575,0
7.69345278,143.151905248575,0
7.69500174,143.151905248575,0
7.69598758,143.151905248575,0
7.69758566,143.151905248575,0
7.69857528,143.151905248575,0
7.70029356,143.151905248575,0
7.70138462,143.151905248575,0
7.70292892,143.151905248575,0
7.70389288,143.151905248575,0
7.705519,143.151905248575,0
7.70650624,143.151905248575,0
7.70828346,143.151905248575,0
7.70969654,143.151905248575,0
7.71139446,143.151905248575,0
7.71238436,143.151905248575,0
7.71391976,143.151905248575,0
7.71489244,143.151905248575,0
