Sample,X(ms) [24.05.2017 18:25:20 218 UTC],"I_encoder"[%ID1000],"Q_motor_PWM"[%QW1000],"Q_motor_direction"[%Q4.0]
726,891.311840,0,0,0
727,892.414120,0,0,0
728,893.477780,0,0,0
729,894.542640,0,0,0
730,895.590400,0,0,0
731,896.623820,0,0,0
732,897.693260,0,0,0
733,898.732340,0,0,0
734,899.820420,0,0,0
735,900.865820,0,0,0
736,901.928780,0,0,0
737,902.956640,0,0,0
738,903.989340,0,0,0
739,905.201860,0,0,0
740,906.244760,0,0,0
741,907.333560,0,0,0
742,908.425940,0,0,0
743,909.866560,0,0,0
744,910.929420,0,0,0
745,911.955940,0,0,0
746,913.012140,0,0,0
747,914.204460,0,0,0
748,915.278980,0,0,0
749,916.333940,0,0,0
750,917.430600,0,0,0
751,918.491180,0,0,0
752,919.564700,0,0,0
753,920.637380,0,0,0
754,921.682520,0,0,0
755,922.740700,0,0,0
756,923.770820,0,0,0
757,924.800320,0,0,0
758,925.858180,0,0,0
759,926.890140,0,0,0
760,927.951040,0,0,0
761,928.989560,0,0,0
762,930.228620,0,0,0
763,931.286220,0,0,0
764,932.337160,0,0,0
765,933.422820,0,0,0
766,934.748360,0,0,0
767,935.835980,0,0,0
768,936.872160,0,0,0
769,937.948620,0,0,0
770,938.990060,0,0,0
771,940.038540,0,0,0
772,941.260480,0,0,0
773,942.298600,0,0,0
774,943.438920,0,0,0
775,944.494700,0,0,0
776,945.569500,0,0,0
777,946.614900,0,0,0
778,947.658400,0,0,0
779,948.706880,0,0,0
780,949.781640,0,0,0
781,950.853760,0,0,0
782,951.911900,0,0,0
783,952.932920,0,0,0
784,953.985160,0,0,0
785,955.012780,0,0,0
786,956.209800,0,0,0
787,957.262500,0,0,0
788,958.301620,0,0,0
789,959.538520,0,0,0
790,960.598160,0,0,0
791,961.676440,0,0,0
792,962.710900,0,0,0
793,963.759760,0,0,0
794,964.808440,0,0,0
795,965.833940,0,0,0
796,966.893920,0,0,0
797,967.930700,0,0,0
798,968.982200,0,0,0
799,970.201940,0,0,0
800,971.239180,0,0,0
801,972.316820,0,0,0
802,973.375760,0,0,0
803,974.454460,0,0,0
804,975.507260,0,0,0
805,976.572940,0,0,0
806,977.609060,0,0,0
807,978.642580,0,0,0
808,979.737160,0,0,0
809,980.778100,0,0,0
810,981.874680,0,0,0
811,982.899000,0,0,0
812,983.931240,0,0,0
813,984.988940,0,0,0
814,986.020160,0,0,0
815,987.220160,0,0,0
816,988.270200,0,0,0
817,989.371920,0,0,0
818,990.443360,0,0,0
819,991.492160,0,0,0
820,992.569920,0,0,0
821,993.611260,0,0,0
822,994.678180,0,0,0
823,995.726840,0,0,0
824,996.765120,0,0,0
825,997.823300,0,0,0
826,998.866940,0,0,0
827,999.962320,0,0,0
828,1001.000000,0,0,0
829,1002.038340,0,0,0
830,1003.237420,0,0,0
831,1004.269640,0,0,0
832,1005.342600,0,0,0
833,1006.409560,0,0,0
834,1007.498540,0,0,0
835,1008.539000,0,0,0
836,1009.950920,0,0,0
837,1011.026360,0,0,0
838,1012.208800,0,0,0
839,1013.287780,0,0,0
840,1014.333380,0,0,0
841,1015.418600,0,0,0
842,1016.479860,0,0,0
843,1017.522160,0,0,0
844,1018.595900,0,0,0
845,1019.674460,0,0,0
846,1020.749420,0,0,0
847,1021.779100,0,0,0
848,1022.826800,0,0,0
849,1023.850880,0,0,0
850,1024.874640,0,0,0
851,1025.917120,0,0,0
852,1026.934660,0,0,0
853,1027.961260,0,0,0
854,1028.983320,0,0,0
855,1030.038180,0,0,0
856,1031.233460,0,0,0
857,1032.253560,0,0,0
858,1033.290800,0,0,0
859,1034.583060,0,0,0
860,1035.646180,0,0,0
861,1036.669500,0,0,0
862,1037.689800,0,0,0
863,1039.554200,0,0,0
864,1040.524300,0,0,0
865,1042.011380,0,0,0
866,1042.959300,0,0,0
867,1044.665440,0,0,0
868,1045.623360,0,0,0
869,1047.280820,0,0,0
870,1048.233160,0,0,0
871,1049.751220,0,0,0
872,1050.712100,0,0,0
873,1052.419740,0,0,0
874,1053.406980,0,0,0
875,1054.875880,0,0,0
876,1055.838440,0,0,0
877,1057.564280,0,0,0
878,1058.617840,0,0,0
879,1060.331580,0,0,0
880,1061.324200,0,0,0
881,1062.848480,0,0,0
882,1063.803000,0,0,0
883,1065.489420,0,0,0
884,1066.463540,0,0,0
885,1067.982520,0,0,0
886,1068.957160,0,0,0
887,1070.678440,0,0,0
888,1071.623840,0,0,0
889,1073.257940,0,0,0
890,1074.201520,0,0,0
891,1075.758200,0,0,0
892,1076.731300,0,0,0
893,1078.464620,0,0,0
894,1079.496180,0,0,0
895,1080.998680,0,0,0
896,1081.980840,0,0,0
897,1083.764140,0,0,0
898,1084.714060,0,0,0
899,1086.362340,0,0,0
900,1087.339340,0,0,0
901,1088.484080,0,0,0
902,1089.551560,0,0,0
903,1090.599400,0,0,0
904,1091.623660,0,0,0
905,1092.653620,0,0,0
906,1093.673440,0,0,0
907,1094.686200,0,0,0
908,1095.727040,0,0,0
909,1096.737400,0,0,0
910,1097.770960,0,0,0
911,1098.799820,0,0,0
912,1099.845920,0,0,0
913,1101.775900,0,0,0
914,1102.734640,0,0,0
915,1104.422920,0,0,0
916,1105.378880,0,0,0
917,1106.953020,0,0,0
918,1107.892420,0,0,0
919,1109.941240,0,0,0
920,1111.659720,0,0,0
921,1112.650660,0,0,0
922,1114.381340,0,0,0
923,1115.380840,0,0,0
924,1116.894600,0,0,0
925,1117.879840,0,0,0
926,1119.598840,0,0,0
927,1120.574940,0,0,0
928,1122.272020,0,0,0
929,1123.249180,0,0,0
930,1124.739800,0,0,0
931,1125.706960,0,0,0
932,1127.409840,0,0,0
933,1128.440400,0,0,0
934,1129.956520,0,0,0
935,1130.977540,0,0,0
936,1132.725940,0,0,0
937,1133.696600,0,0,0
938,1135.392840,0,0,0
939,1136.385380,0,0,0
940,1137.884720,0,0,0
941,1138.860420,0,0,0
942,1140.594220,0,0,0
943,1141.561760,0,0,0
944,1143.193860,0,0,0
945,1144.019640,0,0,0
946,1145.689820,0,0,0
947,1146.753860,0,0,0
948,1148.527840,0,0,0
949,1149.533620,0,0,0
950,1151.191200,0,0,0
951,1151.990560,0,0,0
952,1153.690380,0,0,0
953,1154.641060,0,0,0
954,1156.325780,0,0,0
955,1157.378920,0,0,0
956,1158.883660,0,0,0
957,1160.791580,0,0,0
958,1161.850540,0,0,0
959,1163.542580,0,0,0
960,1164.548940,0,0,0
961,1166.297520,0,0,0
962,1167.305400,0,0,0
963,1168.861360,0,0,0
964,1169.906520,0,0,0
965,1171.613780,0,0,0
966,1172.613920,0,0,0
967,1174.351140,0,0,0
968,1175.363860,0,0,0
969,1176.891340,0,0,0
970,1177.959640,0,0,0
971,1179.715060,0,0,0
972,1180.689160,0,0,0
973,1182.399440,0,0,0
974,1183.407300,0,0,0
975,1184.959340,0,0,0
976,1185.933600,0,0,0
977,1187.678960,0,0,0
978,1188.766060,0,0,0
979,1190.493820,0,0,0
980,1192.027700,0,0,0
981,1193.006920,0,0,0
982,1193.965540,0,0,0
983,1195.704420,0,0,0
984,1197.452260,0,0,0
985,1198.484980,0,0,0
986,1200.223540,0,0,0
987,1201.216360,0,0,0
988,1202.739020,0,0,0
989,1203.735160,0,0,0
990,1205.534000,0,0,0
991,1206.614360,0,0,0
992,1208.325840,0,0,0
993,1210.338200,0,0,0
994,1211.355320,0,0,0
995,1212.912020,0,0,0
996,1213.987380,0,0,0
997,1215.727840,0,0,0
998,1216.731580,0,0,0
999,1218.492980,0,0,0
1000,1219.547940,0,0,0
1001,1221.027060,0,0,0
1002,1221.989140,0,0,0
1003,1223.671040,0,0,0
1004,1224.671880,0,0,0
1005,1226.442620,0,0,0
1006,1227.537780,0,0,0
1007,1229.261580,0,0,0
1008,1230.254180,0,0,0
1009,1231.852380,0,0,0
1010,1232.805880,0,0,0
1011,1234.483920,0,0,0
1012,1235.471920,0,0,0
1013,1237.208160,0,0,0
1014,1238.020880,0,0,0
1015,1239.815840,0,0,0
1016,1241.547840,0,0,0
1017,1242.560880,0,0,0
1018,1243.959660,0,0,0
1019,1245.009580,0,0,0
1020,1246.216520,0,0,0
1021,1247.262460,0,0,0
1022,1248.355280,0,0,0
1023,1249.488980,0,0,0
1024,1250.529560,0,0,0
1025,1251.599140,0,0,0
1026,1252.619840,0,0,0
1027,1253.648380,0,0,0
1028,1254.721000,0,0,0
1029,1255.753480,0,0,0
1030,1256.812240,0,0,0
1031,1257.847360,0,0,0
1032,1258.908440,0,0,0
1033,1259.981100,0,0,0
1034,1261.515440,0,0,0
1035,1262.684820,0,0,0
1036,1263.745460,0,0,0
1037,1264.807160,0,0,0
1038,1265.838560,0,0,0
1039,1266.897340,0,0,0
1040,1267.946320,0,0,0
1041,1268.980140,0,0,0
1042,1270.223680,0,0,0
1043,1271.270580,0,0,0
1044,1272.336720,0,0,0
1045,1273.418340,0,0,0
1046,1274.501500,0,0,0
1047,1275.555520,0,0,0
1048,1276.591820,0,0,0
1049,1277.649560,0,0,0
1050,1278.679180,0,0,0
1051,1279.770700,0,0,0
1052,1280.820600,0,0,0
1053,1281.879380,0,0,0
1054,1282.941820,0,0,0
1055,1283.970920,0,0,0
1056,1285.022100,0,0,0
1057,1286.197100,0,0,0
1058,1287.253580,0,0,0
1059,1288.882200,0,0,0
1060,1290.648500,0,0,0
1061,1291.651340,0,0,0
1062,1293.405200,0,0,0
1063,1294.424720,0,0,0
1064,1295.933160,0,0,0
1065,1296.956060,0,0,0
1066,1298.662300,0,0,0
1067,1299.685000,0,0,0
1068,1301.416300,0,0,0
1069,1302.439440,0,0,0
1070,1303.966420,0,0,0
1071,1304.952920,0,0,0
1072,1306.671380,0,0,0
1073,1307.650640,0,0,0
1074,1309.694180,0,0,0
1075,1311.488520,0,0,0
1076,1312.493280,0,0,0
1077,1314.263880,0,0,0
1078,1315.325440,0,0,0
1079,1316.836140,0,0,0
1080,1317.839140,0,0,0
1081,1319.621180,0,0,0
1082,1320.702940,0,0,0
1083,1322.508440,0,0,0
1084,1323.489800,0,0,0
1085,1325.025020,0,0,0
1086,1325.998520,0,0,0
1087,1327.731020,0,0,0
1088,1328.698460,0,0,0
1089,1330.409260,0,0,0
1090,1331.414740,0,0,0
1091,1333.001420,0,0,0
1092,1333.967920,0,0,0
1093,1335.693060,0,0,0
1094,1337.315140,0,0,0
1095,1338.355960,0,0,0
1096,1339.958100,0,0,0
1097,1340.999440,0,0,0
1098,1342.771080,0,0,0
1099,1343.777880,0,0,0
1100,1345.219880,0,0,0
1101,1346.282820,0,0,0
1102,1347.367860,0,0,0
1103,1348.439560,0,0,0
1104,1349.593280,0,0,0
1105,1350.646580,0,0,0
1106,1351.695580,0,0,0
1107,1352.763180,0,0,0
1108,1353.804000,0,0,0
1109,1354.866040,0,0,0
1110,1355.901780,0,0,0
1111,1356.942540,0,0,0
1112,1357.989300,0,0,0
1113,1359.022040,0,0,0
1114,1360.495400,0,0,0
1115,1361.590800,0,0,0
1116,1362.744920,0,0,0
1117,1363.781540,0,0,0
1118,1364.791020,0,0,0
1119,1365.824020,0,0,0
1120,1366.830200,0,0,0
1121,1367.870460,0,0,0
1122,1368.885420,0,0,0
1123,1369.934780,0,0,0
1124,1370.963140,0,0,0
1125,1371.976820,0,0,0
1126,1373.014360,0,0,0
1127,1374.034760,0,0,0
1128,1375.185240,0,0,0
1129,1376.222460,0,0,0
1130,1377.236180,0,0,0
1131,1378.291920,0,0,0
1132,1379.358440,0,0,0
1133,1380.423600,0,0,0
1134,1381.473620,0,0,0
1135,1382.504980,0,0,0
1136,1383.539580,0,0,0
1137,1384.559620,0,0,0
1138,1385.597600,0,0,0
1139,1386.623400,0,0,0
1140,1387.638060,0,0,0
1141,1388.674820,0,0,0
1142,1389.731080,0,0,0
1143,1390.777420,0,0,0
1144,1391.810580,0,0,0
1145,1392.814580,0,0,0
1146,1393.843760,0,0,0
1147,1394.859740,0,0,0
1148,1395.901180,0,0,0
1149,1396.917280,0,0,0
1150,1397.938540,0,0,0
1151,1398.966560,0,0,0
1152,1400.014580,0,0,0
1153,1401.191120,0,0,0
1154,1402.212140,0,0,0
1155,1403.232300,0,0,0
1156,1404.263840,0,0,0
1157,1405.285680,0,0,0
1158,1406.332760,0,0,0
1159,1407.388180,0,0,0
1160,1408.424960,0,0,0
1161,1409.838460,0,0,0
1162,1410.880920,0,0,0
1163,1411.923920,0,0,0
1164,1412.944580,0,0,0
1165,1415.280780,0,0,0
1166,1416.246140,0,0,0
1167,1417.814480,0,0,0
1168,1418.774920,0,0,0
1169,1420.472000,0,0,0
1170,1421.446140,0,0,0
1171,1422.945440,0,0,0
1172,1423.911660,0,0,0
1173,1425.603600,0,0,0
1174,1426.549140,0,0,0
1175,1428.198580,0,0,0
1176,1429.003080,0,0,0
1177,1430.769100,0,0,0
1178,1431.777840,0,0,0
1179,1433.451660,0,0,0
1180,1434.446820,0,0,0
1181,1435.993360,0,0,0
1182,1436.935260,0,0,0
1183,1438.644300,0,0,0
1184,1439.689760,0,0,0
1185,1441.331280,0,0,0
1186,1442.289960,0,0,0
1187,1443.857400,0,0,0
1188,1444.866900,0,0,0
1189,1446.588520,0,0,0
1190,1447.554100,0,0,0
1191,1449.230600,0,0,0
1192,1450.031180,0,0,0
1193,1451.745640,0,0,0
1194,1452.691320,0,0,0
1195,1454.366540,0,0,0
1196,1455.317540,0,0,0
1197,1456.863140,0,0,0
1198,1457.806840,0,0,0
1199,1459.544000,0,0,0
1200,1460.526680,0,0,0
1201,1462.021760,0,0,0
1202,1462.966540,0,0,0
1203,1464.719240,0,0,0
1204,1465.737140,0,0,0
1205,1467.437580,0,0,0
1206,1468.975440,0,0,0
1207,1470.008880,0,0,0
1208,1470.955440,0,0,0
1209,1472.611880,0,0,0
1210,1473.551100,0,0,0
1211,1475.032520,0,0,0
1212,1475.964560,0,0,0
1213,1477.674120,0,0,0
1214,1478.619740,0,0,0
1215,1480.317880,0,0,0
1216,1481.274080,0,0,0
1217,1482.817080,0,0,0
1218,1483.763140,0,0,0
1219,1485.461640,0,0,0
1220,1486.430200,0,0,0
1221,1487.976760,0,0,0
1222,1488.921940,0,0,0
1223,1490.680880,0,0,0
1224,1492.374920,0,0,0
1225,1493.415500,0,0,0
1226,1494.960260,0,0,0
1227,1495.950780,0,0,0
1228,1496.887640,0,0,0
1229,1498.531880,0,0,0
1230,1500.222180,0,0,0
1231,1501.213980,0,0,0
1232,1502.007380,0,0,0
1233,1503.734020,0,0,0
1234,1505.409060,0,0,0
1235,1506.431860,0,0,0
1236,1508.013800,0,0,0
1237,1509.616780,0,0,0
1238,1511.364360,0,0,0
1239,1512.343960,0,0,0
1240,1513.868620,0,0,0
1241,1514.821600,0,0,0
1242,1516.509380,0,0,0
1243,1517.481940,0,0,0
1244,1518.978440,0,0,0
1245,1519.984080,0,0,0
1246,1521.672200,0,0,0
1247,1522.614620,0,0,0
1248,1524.261740,0,0,0
1249,1525.224760,0,0,0
1250,1526.806960,0,0,0
1251,1527.845760,0,0,0
1252,1529.590220,0,0,0
1253,1530.558620,0,0,0
1254,1531.927020,0,0,0
1255,1532.932520,0,0,0
1256,1533.963300,0,0,0
1257,1535.441200,0,0,0
1258,1536.508640,0,0,0
1259,1537.539660,0,0,0
1260,1538.573740,0,0,0
1261,1539.616060,0,0,0
1262,1540.627120,0,0,0
1263,1541.671460,0,0,0
1264,1542.701340,0,0,0
1265,1543.740940,0,0,0
1266,1544.769560,0,0,0
1267,1545.773640,0,0,0
1268,1546.808100,0,0,0
1269,1547.834760,0,0,0
1270,1548.859240,0,0,0
1271,1549.923720,0,0,0
1272,1550.935540,0,0,0
1273,1552.026480,0,0,0
1274,1553.704460,0,0,0
1275,1555.417260,0,0,0
1276,1556.397720,0,0,0
1277,1557.968800,0,0,0
1278,1558.914980,0,0,0
1279,1560.669400,0,0,0
1280,1561.642220,0,0,0
1281,1563.306700,0,0,0
1282,1564.248640,0,0,0
1283,1565.802700,0,0,0
1284,1566.734800,0,0,0
1285,1568.476200,0,0,0
1286,1570.196680,0,0,0
1287,1571.203340,0,0,0
1288,1571.995320,0,0,0
1289,1573.745920,0,0,0
1290,1575.459440,0,0,0
1291,1576.467220,0,0,0
1292,1578.485160,0,0,0
1293,1579.533900,0,0,0
1294,1581.037780,0,0,0
1295,1582.234040,0,0,0
1296,1583.847240,0,0,0
1297,1584.818100,0,0,0
1298,1586.530060,0,0,0
1299,1587.507700,0,0,0
1300,1589.222440,0,0,0
1301,1590.761720,0,0,0
1302,1591.766160,0,0,0
1303,1592.727660,0,0,0
1304,1594.454580,0,0,0
1305,1596.032500,0,0,0
1306,1597.300920,0,0,0
1307,1598.854960,0,0,0
1308,1599.882520,0,0,0
1309,1601.551280,0,0,0
1310,1602.548160,0,0,0
1311,1604.337560,0,0,0
1312,1605.451500,0,0,0
1313,1606.959220,0,0,0
1314,1607.956120,0,0,0
1315,1610.006360,0,0,0
1316,1611.003380,0,0,0
1317,1612.702760,0,0,0
1318,1614.326960,0,0,0
1319,1615.410540,0,0,0
1320,1617.225100,0,0,0
1321,1618.213940,0,0,0
1322,1619.779660,0,0,0
1323,1620.770360,0,0,0
1324,1622.496000,0,0,0
1325,1623.495840,0,0,0
1326,1625.006700,0,0,0
1327,1626.279080,0,0,0
1328,1627.799920,0,0,0
1329,1628.789780,0,0,0
1330,1630.558520,0,0,0
1331,1631.599600,0,0,0
1332,1633.264720,0,0,0
1333,1634.240960,0,0,0
1334,1635.833220,0,0,0
1335,1636.796080,0,0,0
1336,1638.520100,0,0,0
1337,1640.293600,0,0,0
1338,1641.320200,0,0,0
1339,1642.857240,0,0,0
1340,1643.865340,0,0,0
1341,1645.473360,0,0,0
1342,1646.494620,0,0,0
1343,1648.207480,0,0,0
1344,1649.250400,0,0,0
1345,1650.752660,0,0,0
1346,1651.754440,0,0,0
1347,1653.463300,0,0,0
1348,1654.469440,0,0,0
1349,1656.198980,0,0,0
1350,1657.195940,0,0,0
1351,1658.733460,0,0,0
1352,1659.780020,0,0,0
1353,1661.527960,0,0,0
1354,1662.541480,0,0,0
1355,1664.199180,0,0,0
1356,1665.185580,0,0,0
1357,1666.704540,0,0,0
1358,1667.741320,0,0,0
1359,1669.505920,0,0,0
1360,1670.488560,0,0,0
1361,1672.029500,0,0,0
1362,1673.245280,0,0,0
1363,1674.864360,0,0,0
1364,1675.825120,0,0,0
1365,1677.539720,0,0,0
1366,1678.510320,0,0,0
1367,1680.408580,0,0,0
1368,1682.226920,0,0,0
1369,1683.211040,0,0,0
1370,1684.717620,0,0,0
1371,1685.710340,0,0,0
1372,1687.462540,0,0,0
1373,1688.471400,0,0,0
1374,1690.006940,0,0,0
1375,1690.982760,0,0,0
1376,1692.681340,0,0,0
1377,1693.673360,0,0,0
1378,1695.422020,0,0,0
1379,1696.516040,0,0,0
1380,1698.192580,0,0,0
1381,1699.010000,0,0,0
1382,1700.769120,0,0,0
1383,1701.721120,0,0,0
1384,1702.758000,0,0,0
1385,1703.764420,0,0,0
1386,1704.793220,0,0,0
1387,1705.818560,0,0,0
1388,1706.833440,0,0,0
1389,1707.880760,0,0,0
1390,1708.890360,0,0,0
1391,1710.487280,0,0,0
1392,1711.536180,0,0,0
1393,1712.566580,0,0,0
1394,1713.603140,0,0,0
1395,1714.619240,0,0,0
1396,1715.656680,0,0,0
1397,1716.659420,0,0,0
1398,1717.696880,0,0,0
1399,1718.710380,0,0,0
1400,1719.768580,0,0,0
1401,1720.813560,0,0,0
1402,1721.838300,0,0,0
1403,1722.877200,0,0,0
1404,1723.895520,0,0,0
1405,1724.894600,0,0,0
1406,1725.948140,0,0,0
1407,1726.969160,0,0,0
1408,1728.005900,0,0,0
1409,1729.028620,0,0,0
1410,1730.237400,0,0,0
1411,1731.304800,0,0,0
1412,1732.327400,0,0,0
1413,1733.661240,0,0,0
1414,1734.717080,0,0,0
1415,1735.761400,0,0,0
1416,1736.791840,0,0,0
1417,1737.798160,0,0,0
1418,1738.829340,0,0,0
1419,1739.863140,0,0,0
1420,1740.901960,0,0,0
1421,1741.925740,0,0,0
1422,1742.923500,0,0,0
1423,1743.963540,0,0,0
1424,1744.970920,0,0,0
1425,1746.011900,0,0,0
1426,1747.035760,0,0,0
1427,1748.028540,0,0,0
1428,1749.241200,0,0,0
1429,1750.246000,0,0,0
1430,1751.299500,0,0,0
1431,1752.326400,0,0,0
1432,1753.428380,0,0,0
1433,1754.482380,0,0,0
1434,1755.513240,0,0,0
1435,1756.569280,0,0,0
1436,1757.581100,0,0,0
1437,1758.627320,0,0,0
1438,1759.681720,0,0,0
1439,1760.697480,0,0,0
1440,1761.729280,0,0,0
1441,1762.991400,0,0,0
1442,1764.314520,0,0,0
1443,1765.389620,0,0,0
1444,1766.466380,0,0,0
1445,1767.510780,0,0,0
1446,1768.530140,0,0,0
1447,1769.613400,0,0,0
1448,1770.624540,0,0,0
1449,1771.663920,0,0,0
1450,1773.439240,0,0,0
1451,1774.950540,0,0,0
1452,1775.913400,0,0,0
1453,1777.598620,0,0,0
1454,1778.581420,0,0,0
1455,1780.299620,0,0,0
1456,1781.286000,0,0,0
1457,1782.774260,0,0,0
1458,1783.756620,0,0,0
1459,1785.466380,0,0,0
1460,1786.466580,0,0,0
1461,1787.957460,0,0,0
1462,1788.938100,0,0,0
1463,1790.675260,0,0,0
1464,1791.722020,0,0,0
1465,1793.450960,0,0,0
1466,1794.441920,0,0,0
1467,1795.942340,0,0,0
1468,1796.908540,0,0,0
1469,1798.635200,0,0,0
1470,1799.624580,0,0,0
1471,1801.258300,0,0,0
1472,1802.211520,0,0,0
1473,1803.832240,0,0,0
1474,1804.796140,0,0,0
1475,1806.484960,0,0,0
1476,1807.461460,0,0,0
1477,1808.949360,0,0,0
1478,1811.264180,0,0,0
1479,1812.289080,0,0,0
1480,1813.834900,0,0,0
1481,1814.824460,0,0,0
1482,1816.524000,0,0,0
1483,1817.519860,0,0,0
1484,1819.254520,0,0,0
1485,1820.232560,0,0,0
1486,1821.715240,0,0,0
1487,1822.692220,0,0,0
1488,1824.414340,0,0,0
1489,1825.423040,0,0,0
1490,1826.885500,0,0,0
1491,1827.855340,0,0,0
1492,1829.571760,0,0,0
1493,1830.540980,0,0,0
1494,1832.027500,0,0,0
1495,1832.997040,0,0,0
1496,1834.640780,0,0,0
1497,1835.608040,0,0,0
1498,1837.321560,0,0,0
1499,1838.313120,0,0,0
1500,1839.825760,0,0,0
1501,1840.802540,0,0,0
1502,1842.547060,0,0,0
1503,1843.571720,0,0,0
1504,1845.208840,0,0,0
1505,1846.014140,0,0,0
1506,1847.660060,0,0,0
1507,1848.625740,0,0,0
1508,1850.236040,0,0,0
1509,1851.450360,0,0,0
1510,1853.012140,0,0,0
1511,1853.972140,0,0,0
1512,1855.690260,0,0,0
1513,1856.657220,0,0,0
1514,1858.300380,0,0,0
1515,1859.305860,0,0,0
1516,1860.847140,0,0,0
1517,1861.811280,0,0,0
1518,1863.502380,0,0,0
1519,1864.467540,0,0,0
1520,1865.957420,0,0,0
1521,1866.921580,0,0,0
1522,1868.685560,0,0,0
1523,1869.758400,0,0,0
1524,1871.452100,0,0,0
1525,1872.441120,0,0,0
1526,1873.957360,0,0,0
1527,1874.985260,0,0,0
1528,1876.196160,0,0,0
1529,1877.199660,0,0,0
1530,1878.250560,0,0,0
1531,1879.313820,0,0,0
1532,1880.374020,0,0,0
1533,1881.471900,0,0,0
1534,1882.493220,0,0,0
1535,1883.540900,0,0,0
1536,1884.563180,0,0,0
1537,1885.615440,0,0,0
1538,1886.642040,0,0,0
1539,1887.649340,0,0,0
1540,1888.697920,0,0,0
1541,1889.744320,0,0,0
1542,1890.778600,0,0,0
1543,1891.798140,0,0,0
1544,1892.802540,0,0,0
1545,1893.831420,0,0,0
1546,1894.846560,0,0,0
