Sample,X(ms) [24.05.2017 18:30:12 365 UTC],"I_encoder"[%ID1000],"Q_motor_PWM"[%QW1000],"Q_motor_direction"[%Q4.0]
1464,1821.969800,1631,0,0
1465,1823.030940,1631,0,0
1466,1824.046500,1631,0,0
1467,1825.236440,1631,0,0
1468,1826.264100,1631,0,0
1469,1827.296920,1631,0,0
1470,1828.329440,1631,0,0
1471,1829.362900,1631,0,0
1472,1830.429800,1631,0,0
1473,1831.493020,1631,0,0
1474,1833.355140,1631,0,0
1475,1834.353040,1631,0,0
1476,1835.854140,1631,0,0
1477,1836.830500,1631,0,0
1478,1838.552280,1631,0,0
1479,1839.538140,1631,0,0
1480,1841.240600,1631,0,0
1481,1842.067620,1631,0,0
1482,1843.773020,1631,0,0
1483,1844.744940,1631,0,0
1484,1846.468400,1631,0,0
1485,1847.454680,1631,0,0
1486,1848.942340,1631,0,0
1487,1849.926940,1631,0,0
1488,1851.641220,1631,0,0
1489,1852.653360,1631,0,0
1490,1854.284360,1631,0,0
1491,1855.246040,1631,0,0
1492,1856.752840,1631,0,0
1493,1857.723920,1631,0,0
1494,1859.421900,1631,0,0
1495,1860.633340,1631,0,0
1496,1862.638060,1631,0,0
1497,1864.429460,1631,0,0
1498,1865.427580,1631,0,0
1499,1866.951220,1631,0,0
1500,1867.941300,1631,0,0
1501,1869.633140,1631,0,0
1502,1870.636660,1631,0,0
1503,1872.417460,1631,0,0
1504,1873.500400,1631,0,0
1505,1875.063240,1631,0,0
1506,1876.037780,1631,0,0
1507,1877.735460,1631,0,0
1508,1878.700340,1631,0,0
1509,1880.327660,1631,0,0
1510,1881.296140,1631,0,0
1511,1882.821180,1631,0,0
1512,1883.793180,1631,0,0
1513,1885.531320,1631,0,0
1514,1886.517360,1631,0,0
1515,1888.006940,1631,0,0
1516,1888.976620,1631,0,0
1517,1890.696440,1631,0,0
1518,1891.655760,1631,0,0
1519,1893.360200,1631,0,0
1520,1894.398160,1631,0,0
1521,1895.901960,1631,0,0
1522,1896.853900,1631,0,0
1523,1898.586640,1631,0,0
1524,1899.565520,1631,0,0
1525,1901.068220,1631,0,0
1526,1902.014780,1631,0,0
1527,1903.779200,1631,0,0
1528,1904.743960,1631,0,0
1529,1906.405580,1631,0,0
1530,1907.379280,1631,0,0
1531,1908.944060,1631,0,0
1532,1909.896780,1631,0,0
1533,1911.605660,1631,0,0
1534,1912.607580,1631,0,0
1535,1914.247760,1631,0,0
1536,1915.048620,1631,0,0
1537,1916.747840,1631,0,0
1538,1917.704720,1631,0,0
1539,1919.351440,1631,0,0
1540,1920.312260,1631,0,0
1541,1921.875020,1631,0,0
1542,1922.875520,1631,0,0
1543,1924.532440,1631,0,0
1544,1925.495240,1631,0,0
1545,1927.028060,1631,0,0
1546,1927.993840,1631,0,0
1547,1929.707500,1631,0,0
1548,1930.659680,1631,0,0
1549,1932.354440,1631,0,0
1550,1933.313820,1631,0,0
1551,1934.920220,1631,0,0
1552,1935.871560,1631,0,0
1553,1937.578740,1631,0,0
1554,1938.616100,1631,0,0
1555,1940.348380,1631,0,0
1556,1941.880600,1631,0,0
1557,1942.960120,1631,0,0
1558,1944.693500,1631,0,0
1559,1945.683580,1631,0,0
1560,1947.453340,1631,0,0
1561,1948.470360,1631,0,0
1562,1950.009720,1631,0,0
1563,1950.995520,1631,0,0
1564,1952.667340,1631,0,0
1565,1953.643740,1631,0,0
1566,1955.344620,1631,0,0
1567,1956.385080,1631,0,0
1568,1957.872820,1631,0,0
1569,1958.853060,1631,0,0
1570,1960.574760,1631,0,0
1571,1961.547120,1631,0,0
1572,1963.563380,1631,0,0
1573,1964.550380,1631,0,0
1574,1966.244880,1631,0,0
1575,1967.038640,1631,0,0
1576,1968.743960,1631,0,0
1577,1969.677800,1631,0,0
1578,1971.346060,1631,0,0
1579,1972.332440,1631,0,0
1580,1973.898460,1631,0,0
1581,1974.855420,1631,0,0
1582,1976.568100,1631,0,0
1583,1977.552080,1631,0,0
1584,1979.055200,1631,0,0
1585,1980.009720,1631,0,0
1586,1981.718120,1631,0,0
1587,1982.708840,1631,0,0
1588,1984.549220,1631,0,0
1589,1986.264420,1631,0,0
1590,1987.255920,1631,0,0
1591,1988.714080,1631,0,0
1592,1989.704620,1631,0,0
1593,1991.330080,1631,0,0
1594,1992.366780,1631,0,0
1595,1993.888320,1631,0,0
1596,1994.882060,1631,0,0
1597,1996.493780,1631,0,0
1598,1997.512560,1631,0,0
1599,1999.074040,1631,0,0
1600,2000.061000,1631,0,0
1601,2001.699980,1631,0,0
1602,2002.718980,1631,0,0
1603,2004.390360,1631,0,0
1604,2005.495760,1631,0,0
1605,2007.261760,1631,0,0
1606,2008.083900,1631,0,0
1607,2009.753040,1631,0,0
1608,2010.742500,1631,0,0
1609,2012.541460,1631,0,0
1610,2013.619960,1631,0,0
1611,2015.244140,1631,0,0
1612,2016.061160,1631,0,0
1613,2017.737620,1631,0,0
1614,2018.699380,1631,0,0
1615,2020.465620,1631,0,0
1616,2021.471720,1631,0,0
1617,2022.988940,1631,0,0
1618,2023.947840,1631,0,0
1619,2025.681920,1631,0,0
1620,2026.650240,1631,0,0
1621,2028.278880,1631,0,0
1622,2029.086660,1631,0,0
1623,2030.796580,1631,0,0
1624,2031.756020,1631,0,0
1625,2033.508940,1631,0,0
1626,2035.472740,1631,0,0
1627,2036.480140,1631,0,0
1628,2038.031880,1631,0,0
1629,2039.018020,1631,0,0
1630,2040.631440,1631,0,0
1631,2041.756100,1631,0,0
1632,2043.562220,1631,0,0
1633,2044.636640,1631,0,0
1634,2046.337860,1631,0,0
1635,2047.312700,1631,0,0
1636,2048.821480,1631,0,0
1637,2049.814460,1631,0,0
1638,2051.528980,1631,0,0
1639,2052.547520,1631,0,0
1640,2054.029820,1631,0,0
1641,2055.001720,1631,0,0
1642,2056.699500,1631,0,0
1643,2057.676660,1631,0,0
1644,2059.358020,1631,0,0
1645,2060.328180,1631,0,0
1646,2062.751720,1631,100,0
1647,2064.513500,1631,100,0
1648,2065.525840,1631,100,0
1649,2067.016960,1631,100,0
1650,2068.004660,1631,100,0
1651,2069.731640,1632,100,0
1652,2070.731080,1632,100,0
1653,2072.475140,1633,100,0
1654,2073.499480,1633,100,0
1655,2075.042740,1634,100,0
1656,2076.052140,1634,100,0
1657,2077.844460,1635,100,0
1658,2078.805660,1635,100,0
1659,2080.510400,1636,100,0
1660,2082.084640,1637,100,0
1661,2083.251540,1638,100,0
1662,2084.752560,1639,100,0
1663,2085.791660,1640,100,0
1664,2087.581400,1641,100,0
1665,2088.598020,1642,100,0
1666,2090.337220,1643,100,0
1667,2091.351460,1644,100,0
1668,2092.877160,1645,100,0
1669,2093.878580,1647,100,0
1670,2095.577340,1648,100,0
1671,2096.561560,1649,100,0
1672,2098.046980,1650,100,0
1673,2099.004120,1652,100,0
1674,2100.693120,1653,100,0
1675,2101.664360,1655,100,0
1676,2103.431700,1656,100,0
1677,2104.501200,1658,100,0
1678,2106.002600,1661,100,0
1679,2106.973720,1662,100,0
1680,2108.694860,1664,100,0
1681,2109.660760,1665,100,0
1682,2111.288660,1667,100,0
1683,2112.283940,1669,100,0
1684,2113.840400,1671,100,0
1685,2114.805580,1673,100,0
1686,2116.520320,1674,100,0
1687,2117.511180,1677,100,0
1688,2118.987500,1679,100,0
1689,2119.940940,1681,100,0
1690,2121.678600,1682,100,0
1691,2122.751380,1685,100,0
1692,2124.411360,1688,100,0
1693,2125.367860,1690,100,0
1694,2126.873880,1693,100,0
1695,2127.826960,1694,100,0
1696,2129.550940,1697,100,0
1697,2130.623540,1699,100,0
1698,2132.320040,1702,100,0
1699,2133.268480,1704,100,0
1700,2134.825060,1707,100,0
1701,2135.775100,1709,100,0
1702,2137.497820,1712,100,0
1703,2138.483300,1714,100,0
1704,2140.038740,1717,100,0
1705,2140.984720,1719,100,0
1706,2142.775080,1722,100,0
1707,2144.454000,1724,100,0
1708,2145.464060,1727,100,0
1709,2146.990000,1729,100,0
1710,2147.999720,1733,100,0
1711,2148.936980,1735,100,0
1712,2150.597120,1738,100,0
1713,2151.548120,1740,100,0
1714,2153.285000,1744,100,0
1715,2154.077000,1746,100,0
1716,2155.780760,1749,100,0
1717,2156.730580,1751,100,0
1718,2158.385320,1754,100,0
1719,2159.338560,1757,100,0
1720,2160.968440,1760,100,0
1721,2162.006080,1763,100,0
1722,2164.005300,1767,100,0
1723,2165.654060,1769,100,0
1724,2166.637840,1773,100,0
1725,2168.344260,1775,100,0
1726,2169.324760,1779,100,0
1727,2170.829340,1781,100,0
1728,2171.806180,1785,100,0
1729,2173.587960,1787,100,0
1730,2174.591120,1791,100,0
1731,2176.087960,1793,100,0
1732,2177.339940,1797,100,0
1733,2178.813600,1799,100,0
1734,2179.812600,1803,100,0
1735,2181.536020,1805,100,0
1736,2182.564820,1809,100,0
1737,2184.061660,1813,100,0
1738,2185.025100,1815,100,0
1739,2186.719240,1819,100,0
1740,2187.698160,1821,100,0
1741,2189.382240,1824,100,0
1742,2190.444900,1828,100,0
1743,2191.986580,1832,100,0
1744,2192.984980,1834,100,0
1745,2194.684780,1838,100,0
1746,2195.634580,1840,100,0
1747,2197.346800,1844,100,0
1748,2198.360780,1847,100,0
1749,2199.954280,1851,100,0
1750,2200.912600,1854,100,0
1751,2202.658880,1857,100,0
1752,2203.633520,1860,100,0
1753,2205.283680,1864,100,0
1754,2206.062780,1866,100,0
1755,2207.750760,1870,100,0
1756,2208.690640,1872,100,0
1757,2210.346200,1876,100,0
1758,2211.310820,1879,100,0
1759,2212.974940,1883,100,0
1760,2214.653000,1886,100,0
1761,2215.641020,1890,100,0
1762,2217.266740,1892,100,0
1763,2218.258120,1896,100,0
1764,2219.056260,1899,100,0
1765,2220.788540,1903,100,0
1766,2221.737600,1905,100,0
1767,2223.455220,1909,100,0
1768,2224.974460,1912,100,0
1769,2225.998040,1916,100,0
1770,2226.948100,1919,100,0
1771,2228.597860,1922,100,0
1772,2229.542220,1925,100,0
1773,2231.080560,1929,100,0
1774,2232.018820,1932,100,0
1775,2233.794480,1936,100,0
1776,2235.533640,1939,100,0
1777,2236.534980,1943,100,0
1778,2238.243120,1945,100,0
1779,2239.076660,1950,100,0
1780,2240.701280,1952,100,0
1781,2241.690600,1956,100,0
1782,2243.394420,1959,100,0
1783,2244.382840,1963,100,0
1784,2245.892800,1966,100,0
1785,2246.876420,1970,100,0
1786,2248.486200,1973,100,0
1787,2249.480160,1976,100,0
1788,2251.051620,1979,100,0
1789,2252.032240,1984,100,0
1790,2253.703480,1986,100,0
1791,2254.687160,1990,100,0
1792,2256.386320,1993,100,0
1793,2257.355340,1997,100,0
1794,2258.867160,2000,100,0
1795,2259.875820,2004,100,0
1796,2261.622760,2007,100,0
1797,2262.957220,2011,100,0
1798,2264.676940,2016,100,0
1799,2265.636320,2019,100,0
1800,2267.291040,2023,100,0
1801,2268.244760,2026,100,0
1802,2269.789000,2030,100,0
1803,2270.747960,2033,100,0
1804,2272.474240,2035,100,0
1805,2273.554220,2040,100,0
1806,2275.075800,2045,100,0
1807,2276.033860,2047,100,0
1808,2277.761840,2051,100,0
1809,2278.701980,2054,100,0
1810,2280.382440,2058,100,0
1811,2281.354620,2061,100,0
1812,2282.993840,2066,100,0
1813,2283.967720,2068,100,0
1814,2285.624140,2072,100,0
1815,2286.575020,2075,100,0
1816,2288.241680,2079,100,0
1817,2289.029420,2082,100,0
1818,2290.730580,2086,100,0
1819,2291.682580,2089,100,0
1820,2293.374440,2093,100,0
1821,2294.335440,2096,100,0
1822,2295.901060,2100,100,0
1823,2296.846160,2103,100,0
1824,2298.523860,2107,100,0
1825,2299.499180,2110,100,0
1826,2301.042580,2114,100,0
1827,2301.994540,2117,100,0
1828,2303.708100,2121,100,0
1829,2304.650040,2124,100,0
1830,2306.301920,2128,100,0
1831,2307.253220,2131,100,0
1832,2308.860020,2135,100,0
1833,2309.880520,2138,100,0
1834,2311.557280,2142,100,0
1835,2313.260420,2145,100,0
1836,2314.268040,2150,100,0
1837,2315.064320,2152,100,0
1838,2316.788880,2157,100,0
1839,2317.736480,2159,100,0
1840,2319.401300,2163,100,0
1841,2320.369380,2166,100,0
1842,2321.942740,2171,100,0
1843,2322.914580,2174,100,0
1844,2324.575340,2178,100,0
1845,2325.527300,2180,100,0
1846,2327.237820,2185,100,0
1847,2328.033400,2188,100,0
1848,2329.733280,2192,100,0
1849,2330.671400,2194,100,0
1850,2332.357880,2199,100,0
1851,2333.314140,2201,100,0
1852,2334.883400,2206,100,0
1853,2335.812200,2209,100,0
1854,2337.533180,2213,100,0
1855,2339.291260,2216,100,0
1856,2340.281280,2220,100,0
1857,2341.807980,2223,100,0
1858,2342.849220,2228,100,0
1859,2344.319300,2231,100,0
1860,2345.554400,2235,100,0
1861,2347.471960,2238,100,0
1862,2348.478560,2243,100,0
1863,2349.961760,2246,100,0
1864,2350.929440,2250,100,0
1865,2352.668540,2253,100,0
1866,2353.652260,2257,100,0
1867,2355.323480,2260,100,0
1868,2356.275900,2264,100,0
1869,2357.755600,2267,100,0
1870,2358.736660,2271,100,0
1871,2360.510220,2274,100,0
1872,2361.587580,2279,100,0
1873,2363.606440,2282,100,0
1874,2365.284600,2287,100,0
1875,2366.271560,2292,100,0
1876,2367.059560,2294,100,0
1877,2368.292860,2297,100,0
1878,2369.307620,2300,100,0
1879,2370.378080,2303,100,0
1880,2371.406800,2306,100,0
1881,2372.512840,2309,100,0
1882,2373.542540,2312,100,0
1883,2374.575020,2314,100,0
1884,2375.616400,2317,100,0
1885,2376.857640,2320,100,0
1886,2377.944760,2324,100,0
1887,2379.081220,2327,100,0
1888,2380.290360,2330,100,0
1889,2381.334840,2333,100,0
1890,2382.385000,2336,100,0
1891,2383.453840,2339,100,0
1892,2384.542100,2342,100,0
1893,2385.572660,2345,100,0
1894,2386.595620,2348,100,0
1895,2387.901140,2350,100,0
1896,2388.950740,2355,100,0
1897,2389.965800,2357,100,0
1898,2391.023200,2360,100,0
1899,2392.030780,2363,100,0
1900,2393.299780,2366,100,0
1901,2394.319420,2369,100,0
1902,2395.349720,2372,100,0
1903,2396.408640,2375,100,0
1904,2397.454200,2378,100,0
1905,2398.521120,2380,100,0
1906,2399.562440,2383,100,0
1907,2400.581940,2386,100,0
1908,2401.652560,2389,100,0
1909,2402.695180,2392,100,0
1910,2403.742920,2395,100,0
1911,2404.760400,2398,100,0
1912,2405.797240,2401,100,0
1913,2406.838040,2404,100,0
1914,2407.853860,2407,100,0
1915,2408.879300,2410,100,0
1916,2409.900580,2412,100,0
1917,2410.957280,2415,100,0
1918,2411.973260,2418,100,0
1919,2413.024700,2421,100,0
1920,2414.060920,2424,100,0
1921,2415.076240,2427,100,0
1922,2416.258180,2430,100,0
1923,2417.279860,2432,100,0
1924,2418.298140,2435,100,0
1925,2419.342420,2438,100,0
1926,2420.369200,2441,100,0
1927,2421.431300,2444,100,0
1928,2422.518800,2447,100,0
1929,2423.546700,2450,100,0
1930,2424.601320,2453,100,0
1931,2425.612800,2455,100,0
1932,2426.665620,2458,100,0
1933,2427.697060,2461,100,0
1934,2428.698420,2464,100,0
1935,2429.751800,2467,100,0
1936,2430.786100,2470,100,0
1937,2431.820260,2473,100,0
1938,2432.884280,2476,100,0
1939,2433.907280,2479,100,0
1940,2434.950780,2482,100,0
1941,2435.972160,2485,100,0
1942,2437.001660,2487,100,0
1943,2438.019660,2490,100,0
1944,2439.040160,2493,100,0
1945,2440.076240,2496,100,0
1946,2441.083480,2499,100,0
1947,2442.294320,2502,100,0
1948,2443.319380,2504,100,0
1949,2444.368900,2507,100,0
1950,2445.405860,2510,100,0
1951,2446.457800,2513,100,0
1952,2447.526720,2516,100,0
1953,2448.553240,2519,100,0
1954,2449.606600,2522,100,0
1955,2450.634080,2525,100,0
1956,2451.646960,2528,100,0
1957,2452.721380,2530,100,0
1958,2453.743320,2533,100,0
1959,2454.769540,2536,100,0
1960,2455.795020,2539,100,0
1961,2456.806000,2542,100,0
1962,2457.849840,2545,100,0
1963,2458.849160,2548,100,0
1964,2459.881540,2551,100,0
1965,2460.927180,2554,100,0
1966,2461.941880,2557,100,0
1967,2463.551320,2561,100,0
1968,2464.588080,2563,100,0
1969,2465.643080,2566,100,0
1970,2466.672380,2569,100,0
1971,2467.720220,2572,100,0
1972,2468.751760,2575,100,0
1973,2469.771860,2578,100,0
1974,2470.819360,2581,100,0
1975,2473.277500,2586,100,0
1976,2474.284700,2590,100,0
1977,2475.071980,2593,100,0
1978,2476.791160,2597,100,0
1979,2477.749200,2600,100,0
1980,2479.475860,2605,100,0
1981,2481.086240,2608,100,0
1982,2482.065320,2612,100,0
1983,2483.712620,2615,100,0
1984,2484.699060,2619,100,0
1985,2486.379060,2622,100,0
1986,2487.399220,2627,100,0
1987,2488.923620,2630,100,0
1988,2489.915680,2634,100,0
1989,2491.621800,2637,100,0
1990,2492.640920,2641,100,0
1991,2494.387340,2644,100,0
1992,2495.368300,2649,100,0
1993,2496.893060,2652,100,0
1994,2497.871940,2656,100,0
1995,2499.606220,2659,100,0
1996,2500.668600,2664,100,0
1997,2502.408620,2666,100,0
1998,2503.402420,2671,100,0
1999,2504.877220,2674,100,0
2000,2505.918220,2679,100,0
2001,2507.679180,2683,100,0
2002,2508.636560,2686,100,0
2003,2510.295240,2690,100,0
2004,2511.273280,2693,100,0
2005,2512.833360,2698,100,0
2006,2513.785200,2701,100,0
2007,2515.497480,2703,100,0
2008,2516.490080,2708,100,0
2009,2517.971620,2712,100,0
2010,2518.980420,2715,100,0
2011,2520.698260,2719,100,0
2012,2521.650980,2722,100,0
2013,2523.447020,2727,100,0
2014,2525.015560,2730,100,0
2015,2526.017780,2735,100,0
2016,2526.957100,2737,100,0
2017,2528.612280,2741,100,0
2018,2529.547500,2744,100,0
2019,2531.059320,2749,100,0
2020,2532.001160,2751,100,0
2021,2533.725140,2756,100,0
2022,2534.708080,2758,100,0
2023,2536.383080,2763,100,0
2024,2537.332020,2766,100,0
2025,2538.891500,2770,100,0
2026,2539.829640,2773,100,0
2027,2541.499620,2777,100,0
2028,2542.509200,2780,100,0
2029,2544.058440,2785,100,0
2030,2545.006540,2788,100,0
2031,2546.740100,2792,100,0
2032,2548.432620,2795,100,0
2033,2549.504020,2799,100,0
2034,2551.664460,2805,100,0
2035,2552.664220,2808,100,0
2036,2554.326160,2811,100,0
2037,2555.271120,2816,100,0
2038,2556.814080,2820,100,0
2039,2557.777940,2823,100,0
2040,2559.499760,2825,100,0
2041,2560.498260,2830,100,0
2042,2562.013560,2835,100,0
2043,2564.309720,2839,100,0
2044,2565.275440,2844,100,0
2045,2566.783220,2846,100,0
2046,2567.771660,2851,100,0
2047,2569.488320,2853,100,0
2048,2570.495260,2858,100,0
2049,2572.309940,2861,100,0
2050,2573.293380,2866,100,0
2051,2574.770440,2869,100,0
2052,2575.739080,2873,100,0
2053,2577.435880,2875,100,0
2054,2578.439920,2880,100,0
2055,2579.940000,2883,100,0
2056,2580.980960,2888,100,0
2057,2582.773260,2892,100,0
2058,2583.737220,2895,100,0
2059,2585.372280,2898,100,0
2060,2586.344020,2902,100,0
2061,2587.827340,2907,100,0
2062,2588.783360,2910,100,0
2063,2590.512640,2912,100,0
2064,2591.498320,2917,100,0
2065,2593.078040,2921,100,0
2066,2594.264720,2924,100,0
2067,2595.802740,2929,100,0
2068,2596.732240,2931,100,0
2069,2598.417900,2936,100,0
2070,2599.390660,2939,100,0
2071,2600.983640,2943,100,0
2072,2601.997040,2946,100,0
2073,2603.727080,2951,100,0
2074,2604.669540,2953,100,0
2075,2606.340600,2958,100,0
2076,2607.285000,2961,100,0
2077,2608.833240,2965,100,0
2078,2609.777260,2968,100,0
2079,2611.476340,2972,100,0
2080,2612.504060,2975,100,0
2081,2614.339460,2980,100,0
2082,2615.850860,2983,100,0
2083,2616.838480,2988,100,0
2084,2618.450560,2990,100,0
2085,2619.479540,2995,100,0
2086,2621.034860,2997,100,0
2087,2622.031980,3002,100,0
2088,2623.696100,3005,100,0
2089,2624.716700,3009,100,0
2090,2626.531060,3012,100,0
2091,2627.528020,3017,100,0
2092,2629.088720,3020,100,0
2093,2630.053740,3025,100,0
2094,2631.779480,3027,100,0
2095,2632.799680,3032,100,0
2096,2634.594680,3035,100,0
2097,2635.625860,3040,100,0
2098,2637.278680,3042,100,0
2099,2638.244320,3047,100,0
2100,2639.803460,3052,100,0
2101,2640.781780,3055,100,0
2102,2642.540620,3057,100,0
2103,2643.519040,3062,100,0
2104,2645.001260,3066,100,0
2105,2645.947600,3069,100,0
2106,2647.644060,3073,100,0
2107,2648.608020,3076,100,0
2108,2650.251560,3080,100,0
2109,2651.061620,3083,100,0
2110,2652.804000,3087,100,0
2111,2653.774800,3091,100,0
2112,2655.440500,3093,100,0
2113,2656.415000,3098,100,0
2114,2657.917960,3102,100,0
2115,2658.878420,3105,100,0
2116,2660.574880,3109,100,0
2117,2661.573860,3112,100,0
2118,2663.589200,3118,100,0
2119,2665.289500,3120,100,0
2120,2666.255640,3125,100,0
2121,2667.699320,3128,100,0
2122,2668.700920,3132,100,0
2123,2670.288360,3135,100,0
2124,2671.288640,3139,100,0
2125,2672.083160,3142,100,0
2126,2673.804580,3147,100,0
2127,2674.752200,3149,100,0
2128,2676.495900,3154,100,0
2129,2678.338320,3156,100,0
2130,2679.353840,3162,100,0
2131,2680.907280,3164,100,0
2132,2681.876940,3169,100,0
2133,2683.601640,3172,100,0
2134,2684.633740,3176,100,0
2135,2686.384640,3179,100,0
2136,2687.446500,3184,100,0
2137,2688.925440,3187,100,0
2138,2689.904020,3192,100,0
2139,2691.640800,3194,100,0
2140,2692.658020,3199,100,0
2141,2694.263260,3202,100,0
2142,2695.082320,3206,100,0
2143,2696.739500,3209,100,0
2144,2697.720720,3213,100,0
2145,2699.416860,3216,100,0
2146,2700.526860,3221,100,0
2147,2702.264220,3226,100,0
2148,2703.081200,3228,100,0
2149,2704.805740,3233,100,0
2150,2705.784380,3236,100,0
2151,2707.459060,3240,100,0
2152,2708.433700,3243,100,0
2153,2709.948860,3248,100,0
2154,2710.893600,3250,100,0
2155,2712.621460,3254,100,0
2156,2713.580360,3257,100,0
2157,2715.074980,3262,100,0
2158,2716.019820,3265,100,0
2159,2717.728280,3269,100,0
2160,2718.694080,3272,100,0
2161,2720.331020,3276,100,0
2162,2721.287600,3279,100,0
2163,2722.866600,3284,100,0
2164,2723.818820,3286,100,0
2165,2725.526600,3291,100,0
2166,2726.513680,3293,100,0
2167,2727.999060,3298,100,0
2168,2728.965500,3301,100,0
2169,2730.723200,3305,100,0
2170,2731.757960,3308,100,0
2171,2733.449900,3313,100,0
2172,2734.434320,3316,100,0
2173,2736.003580,3320,100,0
2174,2736.948380,3323,100,0
2175,2738.659500,3327,100,0
2176,2740.540040,3331,100,0
2177,2741.544200,3335,100,0
2178,2743.303280,3338,100,0
2179,2744.285440,3343,100,0
2180,2745.811200,3346,100,0
2181,2746.792820,3351,100,0
2182,2748.520420,3353,100,0
2183,2749.510420,3358,100,0
2184,2751.079740,3360,100,0
2185,2752.060220,3365,100,0
2186,2753.730720,3368,100,0
2187,2754.714880,3372,100,0
2188,2756.438680,3375,100,0
2189,2757.455600,3380,100,0
2190,2758.949200,3383,100,0
2191,2759.956420,3387,100,0
2192,2761.732380,3392,100,0
2193,2763.697580,3395,100,0
2194,2764.704220,3400,100,0
2195,2765.645120,3403,100,0
2196,2767.324540,3407,100,0
2197,2768.828360,3410,100,0
2198,2769.833940,3415,100,0
2199,2770.772940,3418,100,0
2200,2772.538380,3422,100,0
2201,2774.394460,3425,100,0
2202,2775.410040,3430,100,0
2203,2776.913240,3433,100,0
2204,2777.897740,3437,100,0
2205,2779.611540,3440,100,0
2206,2780.588280,3445,100,0
2207,2782.335840,3447,100,0
2208,2783.356420,3452,100,0
2209,2784.847600,3455,100,0
2210,2785.827840,3460,100,0
2211,2787.555260,3462,100,0
2212,2788.532180,3467,100,0
2213,2790.019000,3469,100,0
2214,2791.010900,3474,100,0
2215,2792.697880,3477,100,0
2216,2793.666520,3481,100,0
2217,2795.384880,3484,100,0
2218,2796.383240,3489,100,0
2219,2797.874220,3491,100,0
2220,2798.844760,3496,100,0
2221,2800.594620,3499,100,0
2222,2801.635460,3503,100,0
2223,2803.308080,3506,100,0
2224,2804.284160,3511,100,0
2225,2805.844000,3515,100,0
2226,2806.807600,3518,100,0
2227,2808.528580,3522,100,0
2228,2809.523680,3525,100,0
2229,2811.007160,3530,100,0
2230,2811.960400,3533,100,0
2231,2813.710000,3537,100,0
2232,2814.671560,3540,100,0
2233,2816.317080,3544,100,0
2234,2817.263380,3547,100,0
2235,2818.812820,3552,100,0
2236,2819.785680,3555,100,0
2237,2821.472540,3559,100,0
2238,2822.509220,3562,100,0
2239,2824.014160,3566,100,0
2240,2824.958740,3569,100,0
2241,2826.672600,3573,100,0
2242,2827.632160,3576,100,0
2243,2829.281040,3581,100,0
2244,2830.241580,3583,100,0
2245,2831.853200,3588,100,0
2246,2832.904140,3591,100,0
2247,2834.629740,3595,100,0
2248,2835.574680,3598,100,0
2249,2837.077960,3603,100,0
2250,2838.031540,3606,100,0
2251,2839.764580,3610,100,0
2252,2840.713940,3613,100,0
2253,2842.510780,3617,100,0
2254,2844.307120,3620,100,0
2255,2845.278160,3625,100,0
2256,2846.756900,3628,100,0
2257,2847.740040,3632,100,0
2258,2849.448660,3635,100,0
2259,2850.476460,3640,100,0
2260,2852.051180,3643,100,0
2261,2853.071680,3648,100,0
2262,2854.745180,3650,100,0
2263,2855.728380,3655,100,0
2264,2857.478080,3657,100,0
2265,2858.499080,3662,100,0
2266,2859.985420,3665,100,0
2267,2860.966660,3670,100,0
2268,2863.075000,3672,100,0
2269,2864.053020,3678,100,0
2270,2865.748520,3683,100,0
2271,2866.700540,3685,100,0
2272,2868.367000,3690,100,0
2273,2869.886340,3693,100,0
2274,2870.892960,3697,100,0
2275,2871.839700,3700,100,0
2276,2873.537200,3704,100,0
2277,2875.078600,3707,100,0
2278,2876.305200,3712,100,0
2279,2877.823420,3715,100,0
2280,2878.817120,3720,100,0
2281,2880.463600,3722,100,0
2282,2881.500280,3727,100,0
2283,2883.277100,3729,100,0
2284,2884.606260,3735,100,0
2285,2886.252800,3740,100,0
2286,2887.061780,3743,100,0
2287,2888.788600,3745,100,0
2288,2889.756280,3750,100,0
2289,2891.521000,3752,100,0
2290,2892.573860,3757,100,0
2291,2894.060360,3762,100,0
2292,2895.008040,3765,100,0
2293,2896.717920,3769,100,0
2294,2897.678040,3772,100,0
2295,2899.310680,3775,100,0
2296,2900.280220,3779,100,0
2297,2901.764340,3782,100,0
2298,2902.758560,3786,100,0
2299,2904.487340,3789,100,0
2300,2905.489760,3794,100,0
2301,2906.991800,3798,100,0
2302,2907.958160,3801,100,0
2303,2909.666180,3805,100,0
2304,2910.637640,3808,100,0
2305,2912.325140,3811,100,0
2306,2913.299020,3816,100,0
2307,2914.856240,3820,100,0
2308,2915.894920,3823,100,0
2309,2917.618560,3828,100,0
2310,2918.587900,3830,100,0
2311,2920.078340,3835,100,0
2312,2921.034380,3838,100,0
2313,2922.772580,3842,100,0
2314,2923.843340,3845,100,0
2315,2925.606360,3850,100,0
2316,2926.570700,3853,100,0
2317,2928.078420,3857,100,0
2318,2929.029460,3860,100,0
2319,2930.751780,3864,100,0
2320,2931.708580,3867,100,0
2321,2933.399860,3872,100,0
2322,2934.375600,3875,100,0
2323,2935.943260,3879,100,0
2324,2936.897560,3882,100,0
2325,2938.588580,3886,100,0
2326,2940.299740,3889,100,0
2327,2941.291500,3894,100,0
2328,2942.835940,3897,100,0
2329,2943.834340,3901,100,0
2330,2944.774540,3904,100,0
2331,2946.470540,3908,100,0
2332,2948.039960,3911,100,0
2333,2949.028220,3916,100,0
