time,ang,angvel,control
1.30043034,0.172971397638321,0,-7
1.30737792,0.172971397638321,0,-7
1.31427826,0.172971397638321,0,-7
1.32102486,0.172971397638321,0,-7
1.32838546,0.172971397638321,0,-7
1.33528712,0.172971397638321,0,-7
1.34238486,0.172971397638321,0,-7
1.34928684,0.172971397638321,0,-7
1.35849002,0.172971397638321,0,-7
1.36764372,0.172971397638321,0,-7
1.37652294,0.172971397638321,0,-7
1.38561944,0.172971397638321,0,-7
1.39403174,0.172971397638321,0,-7
1.40132912,0.172971397638321,0,-7
1.40831246,0.172971397638321,0,-7
1.41522626,0.172971397638321,0,-7
1.4224062,0.172971397638321,0,-7
1.42932014,0.172971397638321,0,-7
1.43642026,0.172971397638321,0,-7
1.44375826,0.172971397638321,0,-7
1.45063668,0.172971397638321,0,-7
1.45756464,0.172971397638321,0,-7
1.46452404,0.172971397638321,0,-7
1.4716488,0.172971397638321,0,-7
1.47986954,0.172971397638321,0,-7
1.48895074,0.172971397638321,0,-7
1.49764714,0.172971397638321,0,-7
1.50680168,0.172971397638321,0,-7
1.51539872,0.172971397638321,0,-7
1.52501342,0.172971397638321,0,-7
1.53374858,0.172971397638321,0,-7
1.54328722,0.172971397638321,0,-7
1.55190382,0.172971397638321,0,-7
1.56136354,0.172971397638321,0,-7
1.56998218,0.172971397638321,0,-7
1.5795669,0.172971397638321,0,-7
1.58802974,0.172971397638321,0,-7
1.59670572,0.172971397638321,0,-7
1.60586234,0.172971397638321,0,-7
1.61459046,0.172971397638321,0,-7
1.62206914,0.172971397638321,0,-7
1.628995,0.172971397638321,0,-7
1.63593446,0.172971397638321,0,-7
1.64338512,0.172971397638321,0,-7
1.65030798,0.172971397638321,0,-7
1.6572474,0.172971397638321,0,-7
1.664002,0.172971397638321,0,-7
1.67088724,0.172971397638321,0,-7
1.67824668,0.172971397638321,0,-7
1.6849861,0.172971397638321,0,-7
1.69186198,0.172971397638321,0,-7
1.69882288,0.172971397638321,0,-7
1.70599996,0.172971397638321,0,-7
1.71292716,0.172971397638321,0,-7
1.71981876,0.172971397638321,0,-7
1.72698106,0.172971397638321,0,-7
1.7339177,0.172971397638321,0,-7
1.74234054,0.172971397638321,0,-7
1.75076042,0.172971397638321,0,-7
1.7599422,0.172971397638321,0,-7
1.76866234,0.172971397638321,0,-7
1.77798766,0.172971397638321,0,-7
1.78655714,0.172971397638321,0,-7
1.79348172,0.172971397638321,0,-7
1.80061012,0.172971397638321,0,-7
1.8075851,0.172971397638321,0,-7
1.814513,0.172971397638321,0,-7
1.82160058,0.172971397638321,0,-7
1.8285163,0.172971397638321,0,-7
1.83541156,0.172971397638321,0,-7
1.842728,0.172971397638321,0,-7
1.84968594,0.172971397638321,0,-7
1.85659112,0.172971397638321,0,-7
1.8635058,0.172971397638321,0,-7
1.87242572,0.172971397638321,0,-7
1.88158378,0.172971397638321,0,-7
1.8902605,0.172971397638321,0,-7
1.89935204,0.172971397638321,0,-7
1.90786258,0.172971397638321,0,-7
1.91651558,0.172971397638321,0,-7
1.926054,0.172971397638321,0,-7
1.93471378,0.172971397638321,0,-7
1.94389092,0.172971397638321,0,-7
1.952624,0.172971397638321,0,-7
1.96178638,0.172971397638321,0,-7
1.97050502,0.172971397638321,0,-7
1.9799878,0.172971397638321,0,-7
1.98857526,0.172971397638321,0,-7
1.99787708,0.172971397638321,0,-7
2.00643322,0.172971397638321,0,-7
2.01497346,0.172971397638321,0,-7
2.02273688,0.172971397638321,0,-7
2.0295936,0.172971397638321,0,-7
2.03651082,0.172971397638321,0,-7
2.04383734,0.172971397638321,0,-7
2.05076974,0.172971397638321,0,-7
2.05770282,0.172971397638321,0,-7
2.0646293,0.172971397638321,0,-7
2.0717196,0.172971397638321,0,-7
2.07863866,0.172971397638321,0,-7
2.08663946,0.172971397638321,0,-7
2.0957395,0.172971397638321,0,-7
2.10438384,0.172971397638321,0,-7
2.11285164,0.172971397638321,0,-7
2.12231536,0.172971397638321,0,-7
2.13079814,0.172971397638321,0,-7
2.13771758,0.172971397638321,0,-7
2.14496904,0.172971397638321,0,-7
2.1518913,0.172971397638321,0,-7
2.15884548,0.172971397638321,0,-7
2.16579204,0.172971397638321,0,-7
2.1729551,0.172971397638321,0,-7
2.17985412,0.172971397638321,0,-7
2.18677,0.172971397638321,0,-7
2.19368848,0.172971397638321,0,-7
2.20084224,0.172971397638321,0,-7
2.2078152,0.172971397638321,0,-7
2.21476782,0.172971397638321,0,-7
2.22187328,0.172971397638321,0,-7
2.22884372,0.172971397638321,0,-7
2.23579148,0.172971397638321,0,-7
2.2428714,0.172971397638321,0,-7
2.24976558,0.172971397638321,0,-7
2.25672546,0.172971397638321,0,-7
2.26361528,0.172971397638321,0,-7
2.27051912,0.172971397638321,0,-7
2.2799675,0.172971397638321,0,-7
2.28906208,0.172971397638321,0,-7
2.2977695,0.172971397638321,0,-7
2.30722666,0.172971397638321,0,-7
2.31587348,0.172971397638321,0,-7
2.32552374,0.172971397638321,0,-7
2.33407224,0.172971397638321,0,-7
2.34346766,0.172971397638321,0,-7
2.35201872,0.172971397638321,0,-7
2.3606608,0.172971397638321,0,-7
2.36987838,0.172971397638321,0,-7
2.37867246,0.172971397638321,0,-7
2.38782694,0.172971397638321,0,-7
2.39634464,0.172971397638321,0,-7
2.40494376,0.172971397638321,0,-7
2.41235498,0.172971397638321,0,-7
2.41923798,0.172971397638321,0,-7
2.42640124,0.172971397638321,0,-7
2.43347544,0.172971397638321,0,-7
2.44055592,0.172971397638321,0,-7
2.44981446,0.172971397638321,0,-7
2.45836906,0.172971397638321,0,-7
2.46698746,0.172971397638321,0,-7
2.47651962,0.172971397638321,0,-7
2.48527848,0.172971397638321,0,-7
2.49272664,0.172971397638321,0,-7
2.49959944,0.172971397638321,0,-7
2.50681662,0.172971397638321,0,-7
2.513716,0.172971397638321,0,-7
2.52059084,0.172971397638321,0,-7
2.52781386,0.172971397638321,0,-7
2.53475622,0.172971397638321,0,-7
2.54246898,0.172971397638321,0,-7
2.5493649,0.172971397638321,0,-7
2.55639548,0.172971397638321,0,-7
2.56333544,0.172971397638321,0,-7
2.57005986,0.172971397638321,0,-7
2.57741392,0.172971397638321,0,-7
2.58432468,0.172971397638321,0,-7
2.5910436,0.172971397638321,0,-7
2.59793006,0.172971397638321,0,-7
2.60532296,0.172971397638321,0,-7
2.61201206,0.172971397638321,0,-7
2.61887386,0.172971397638321,0,-7
2.62624192,0.172971397638321,0,-7
2.6330334,0.172971397638321,0,-7
2.63990214,0.172971397638321,0,-7
2.64691182,0.172971397638321,0,-7
2.65385008,0.172971397638321,0,-7
2.66079736,0.172971397638321,0,-7
2.66769742,0.172971397638321,0,-7
2.67488844,0.172971397638321,0,-7
2.6843457,0.172971397638321,0,-7
2.69279074,0.172971397638321,0,-7
2.70134092,0.172971397638321,0,-7
2.71060022,0.172971397638321,0,-7
2.71924926,0.172971397638321,0,-7
2.72877922,0.172971397638321,0,-7
2.73741392,0.172971397638321,0,-7
2.74667404,0.172971397638321,0,-7
2.75539318,0.172971397638321,0,-7
2.7645829,0.172971397638321,0,-7
2.77304076,0.172971397638321,0,-7
2.78161,0.172971397638321,0,-7
2.79090394,0.172971397638321,0,-7
2.79949636,0.172971397638321,0,-7
2.8086212,0.172971397638321,0,-7
2.81732572,0.172971397638321,0,-7
2.82664808,0.172971397638321,0,-7
2.83506966,0.172971397638321,0,-7
2.84389344,0.172971397638321,0,-7
2.85297476,0.172971397638321,0,-7
2.86163992,0.172971397638321,0,-7
2.86894634,0.172971397638321,0,-7
2.87886948,0.172971397638321,0,-7
2.8875425,0.172971397638321,0,-7
2.89449782,0.172971397638321,0,-7
2.90165364,0.172971397638321,0,-7
2.90855028,0.172971397638321,0,-7
2.91546788,0.172971397638321,0,-7
2.92264892,0.172971397638321,0,-7
2.92954532,0.172971397638321,0,-7
2.9364239,0.172971397638321,0,-7
2.94374976,0.172971397638321,0,-7
2.9506352,0.172971397638321,0,-7
2.95757318,0.172971397638321,0,-7
2.96453002,0.172971397638321,0,-7
2.9716784,0.172971397638321,0,-32
2.97864394,0.174296349287033,0,-32
2.98555336,0.175519734621048,0,-32
2.99250096,0.17664110660553,0,-32
2.99937912,0.178575605154037,0,-32
3.00667346,0.180701017379761,0,-32
3.01358886,0.18188750743866,0,-32
3.02050246,0.182130455970764,0,-32
3.0277299,0.180985480546951,0.180602073669434,-35
3.03464118,0.179029494524002,0.180602073669434,-35
3.0416419,0.17497318983078,0.180602073669434,-35
3.04856448,0.169288486242294,0.180602073669434,-35
3.05548436,0.162015348672867,0.180602073669434,-35
3.06243636,0.15320497751236,0.180602073669434,-35
3.07106458,0.140125632286072,0.180602073669434,-35
3.07994746,0.121592633426189,-0.837517380714417,-19
3.08863324,0.103982754051685,-0.837517380714417,-19
3.09786246,0.0846092328429222,-0.837517380714417,-19
3.10655056,0.0636849924921989,-0.837517380714417,-19
3.11567532,0.0459829717874527,-0.837517380714417,-19
3.12467106,0.0228564739227295,-2.15798830986023,6
3.13376056,0.00371459499001503,-2.15798830986023,6
3.14246812,-0.00602381676435471,-2.15798830986023,6
3.1518706,-0.0207926444709301,-2.15798830986023,6
3.15882728,-0.0257499311119318,-2.15798830986023,6
3.16799408,-0.0357030443847179,-2.15798830986023,6
3.17693192,-0.0406943783164024,-1.45841193199158,1
3.18630296,-0.0456927381455898,-1.45841193199158,1
3.1948297,-0.0506958439946175,-1.45841193199158,1
3.20390124,-0.0506958439946175,-1.45841193199158,1
3.21260228,-0.0506958439946175,-1.45841193199158,1
3.22194092,-0.0506958439946175,-1.45841193199158,-14
3.23061968,-0.0506958439946175,-0.200029313564301,-14
3.2389787,-0.0506958439946175,-0.200029313564301,-14
3.24836822,-0.0557015240192413,-0.200029313564301,-14
3.25651446,-0.0557015240192413,-0.200029313564301,-14
3.26344756,-0.0607076063752174,-0.200029313564301,-14
3.27036336,-0.0607076063752174,-0.200029313564301,-14
3.27755422,-0.0657118260860443,-0.200235247612,-14
3.28447778,-0.0707120448350906,-0.200235247612,-14
3.29136516,-0.0757060050964355,-0.200235247612,-14
3.29827444,-0.0806915462017059,-0.200235247612,-14
3.3057155,-0.0856664851307869,-0.200235247612,-14
3.31266476,-0.09062859416008,-0.200235247612,-14
3.31956882,-0.0955757051706314,-0.200235247612,-14
3.32675866,-0.10050567984581,-0.697361946105957,-5
3.33363724,-0.105416297912598,-0.697361946105957,-5
3.34055118,-0.110305473208427,-0.697361946105957,-5
3.34788228,-0.110305473208427,-0.697361946105957,-5
3.35482222,-0.115170940756798,-0.697361946105957,-5
3.3617127,-0.12001059949398,-0.697361946105957,-5
3.36868798,-0.124822407960892,-0.697361946105957,-5
3.37589124,-0.124822407960892,-0.584934055805206,-4
3.3828321,-0.129604160785675,-0.584934055805206,-4
3.38969674,-0.129604160785675,-0.584934055805206,-4
3.3966143,-0.129604160785675,-0.584934055805206,-4
3.40388434,-0.129604160785675,-0.584934055805206,-4
3.4107682,-0.134353786706924,-0.584934055805206,-4
3.4177136,-0.134353786706924,-0.584934055805206,-4
3.42493188,-0.134353786706924,-0.190627574920654,-9
3.4318686,-0.134353786706924,-0.190627574920654,-9
3.43898308,-0.134353786706924,-0.190627574920654,-9
3.44622546,-0.134353786706924,-0.190627574920654,-9
3.45301852,-0.139069199562073,-0.190627574920654,-9
3.4617666,-0.139069199562073,-0.190627574920654,-9
3.4704084,-0.139069199562073,-0.190627574920654,-9
3.47995734,-0.14374828338623,-0.0943082571029663,-10
3.48857318,-0.14374828338623,-0.0943082571029663,-10
3.49774234,-0.148389041423798,-0.0943082571029663,-10
3.50640372,-0.148389041423798,-0.0943082571029663,-10
3.51574264,-0.152989387512207,-0.0943082571029663,-10
3.5246764,-0.152989387512207,-0.278403759002686,-6
3.53391714,-0.15754733979702,-0.278403759002686,-6
3.54254974,-0.162060856819153,-0.278403759002686,-6
3.55097218,-0.162060856819153,-0.278403759002686,-6
3.56028362,-0.166527956724167,-0.278403759002686,-6
3.56881378,-0.166527956724167,-0.278403759002686,-6
3.57839574,-0.170946672558784,-0.270771384239197,-6
3.5868475,-0.170946672558784,-0.270771384239197,-6
3.59604194,-0.170946672558784,-0.270771384239197,-6
3.6048655,-0.175315096974373,-0.270771384239197,-6
3.61341788,-0.175315096974373,-0.270771384239197,-6
3.62293156,-0.175315096974373,-0.17574280500412,-6
3.6314773,-0.175315096974373,-0.17574280500412,-6
3.64068702,-0.179631263017654,-0.17574280500412,-6
3.64804546,-0.179631263017654,-0.17574280500412,-6
3.65498908,-0.179631263017654,-0.17574280500412,-6
3.66186578,-0.179631263017654,-0.17574280500412,-6
3.66886064,-0.179631263017654,-0.17574280500412,-6
3.67628764,-0.179631263017654,-0.0863233208656311,-7
3.68300106,-0.179631263017654,-0.0863233208656311,-7
3.68990212,-0.183893322944641,-0.0863233208656311,-7
3.69685406,-0.183893322944641,-0.0863233208656311,-7
3.704232,-0.183893322944641,-0.0863233208656311,-7
3.71096538,-0.183893322944641,-0.0863233208656311,-7
3.71792196,-0.183893322944641,-0.0863233208656311,-7
3.7253251,-0.183893322944641,-0.0852411985397339,-7
3.73203278,-0.183893322944641,-0.0852411985397339,-7
3.73890378,-0.188099324703217,-0.0852411985397339,-7
3.74597148,-0.188099324703217,-0.0852411985397339,-7
3.75289738,-0.188099324703217,-0.0852411985397339,-7
3.75983388,-0.188099324703217,-0.0852411985397339,-7
3.76675308,-0.188099324703217,-0.0852411985397339,-7
3.77653768,-0.188099324703217,-0.0841200351715088,-7
3.78526704,-0.188099324703217,-0.0841200351715088,-7
3.79253222,-0.188099324703217,-0.0841200351715088,-7
3.7994221,-0.192247480154037,-0.0841200351715088,-7
3.8066785,-0.192247480154037,-0.0841200351715088,-7
3.81361414,-0.192247480154037,-0.0841200351715088,-7
3.82053984,-0.192247480154037,-0.0841200351715088,-7
3.82771682,-0.192247480154037,-0.0829631090164185,-6
3.83463442,-0.192247480154037,-0.0829631090164185,-6
3.84177198,-0.192247480154037,-0.0829631090164185,-6
3.84992714,-0.196335971355438,-0.0829631090164185,-6
3.8590584,-0.196335971355438,-0.0829631090164185,-6
3.86777884,-0.196335971355438,-0.0829631090164185,-6
3.87733868,-0.196335971355438,-0.0817698240280151,-6
3.88580948,-0.196335971355438,-0.0817698240280151,-6
3.89494772,-0.196335971355438,-0.0817698240280151,-6
3.90376648,-0.200362950563431,-0.0817698240280151,-6
3.91229566,-0.200362950563431,-0.0817698240280151,-6
3.92185788,-0.200362950563431,-0.0805395841598511,-6
3.93051752,-0.200362950563431,-0.0805395841598511,-6
3.93779198,-0.200362950563431,-0.0805395841598511,-6
3.9450599,-0.200362950563431,-0.0805395841598511,-6
3.95191704,-0.200362950563431,-0.0805395841598511,-6
3.95885542,-0.200362950563431,-0.0805395841598511,-6
3.96576128,-0.200362950563431,-0.0805395841598511,-6
3.97398204,-0.200362950563431,0,-7
3.98326432,-0.200362950563431,0,-7
3.9916408,-0.200362950563431,0,-7
4.00006418,-0.200362950563431,0,-7
4.00936318,-0.200362950563431,0,-7
4.01789054,-0.200362950563431,0,-7
4.02744204,-0.200362950563431,0,-7
4.03591004,-0.200362950563431,0,-7
4.04538542,-0.200362950563431,0,-7
4.05393782,-0.200362950563431,0,-7
4.06256542,-0.200362950563431,0,-7
4.06947392,-0.200362950563431,0,-7
4.07667204,-0.200362950563431,0,-7
4.08365354,-0.200362950563431,0,-7
4.09052794,-0.200362950563431,0,-7
4.09743574,-0.200362950563431,0,-7
4.10465758,-0.200362950563431,0,-7
4.11156792,-0.200362950563431,0,-7
4.11847212,-0.200362950563431,0,-7
4.12567588,-0.200362950563431,0,-7
4.1325984,-0.200362950563431,0,-7
4.13944416,-0.200362950563431,0,-7
4.1467987,-0.200362950563431,0,-7
4.1537392,-0.200362950563431,0,-7
4.16064384,-0.200362950563431,0,-7
4.1675332,-0.200362950563431,0,-7
4.17474824,-0.200362950563431,0,-7
4.18168768,-0.200362950563431,0,-7
4.18859148,-0.200362950563431,0,-7
4.19549628,-0.200362950563431,0,-7
4.20270402,-0.200362950563431,0,-7
4.2096244,-0.200362950563431,0,-7
4.21654416,-0.200362950563431,0,-7
4.22379546,-0.200362950563431,0,-7
4.23067566,-0.200362950563431,0,-7
4.23853008,-0.200362950563431,0,-7
4.24696978,-0.200362950563431,0,-7
4.2563861,-0.200362950563431,0,-7
4.26494804,-0.200362950563431,0,-7
4.27447434,-0.200362950563431,0,-7
4.28307328,-0.200362950563431,0,-7
4.29175542,-0.200362950563431,0,-7
4.30130868,-0.200362950563431,0,-7
4.30994328,-0.200362950563431,0,-7
4.31901298,-0.200362950563431,0,-7
4.3277116,-0.200362950563431,0,-7
4.3346455,-0.200362950563431,0,-7
4.3415524,-0.200362950563431,0,-7
4.34886296,-0.200362950563431,0,-7
4.35580326,-0.200362950563431,0,-7
4.36274556,-0.200362950563431,0,-7
4.36965972,-0.200362950563431,0,-7
4.37683378,-0.200362950563431,0,-7
4.38382756,-0.200362950563431,0,-7
4.3906995,-0.200362950563431,0,-7
4.39760612,-0.200362950563431,0,-7
4.40484096,-0.200362950563431,0,-7
4.41173978,-0.200362950563431,0,-7
4.4186441,-0.200362950563431,0,-7
4.42584036,-0.200362950563431,0,-7
4.43275474,-0.200362950563431,0,-7
4.43986306,-0.200362950563431,0,-7
4.4469007,-0.200362950563431,0,-7
4.45382946,-0.200362950563431,0,-7
4.46334596,-0.200362950563431,0,-7
4.47202286,-0.200362950563431,0,-7
4.48146896,-0.200362950563431,0,-7
4.489937,-0.200362950563431,0,-7
4.49925698,-0.200362950563431,0,-7
4.5078168,-0.200362950563431,0,-7
4.5162557,-0.200362950563431,0,-7
4.52578466,-0.200362950563431,0,-7
4.53428158,-0.200362950563431,0,-7
4.54369028,-0.200362950563431,0,-7
4.55145296,-0.200362950563431,0,-7
4.55846374,-0.200362950563431,0,-7
4.56538162,-0.200362950563431,0,-7
4.57265852,-0.200362950563431,0,-7
4.5796207,-0.200362950563431,0,-7
4.58661604,-0.200362950563431,0,-7
4.59354062,-0.200362950563431,0,-7
4.60067002,-0.200362950563431,0,-7
4.6076024,-0.200362950563431,0,-7
4.6145037,-0.200362950563431,0,-7
4.62165798,-0.200362950563431,0,-7
4.62943468,-0.200362950563431,0,-7
4.63854188,-0.200362950563431,0,-7
4.64707116,-0.200362950563431,0,-7
4.65584946,-0.200362950563431,0,-7
4.66495272,-0.200362950563431,0,-7
4.67395318,-0.200362950563431,0,-7
4.683417,-0.200362950563431,0,-7
4.6919699,-0.200362950563431,0,-7
4.70137998,-0.200362950563431,0,-7
4.70980916,-0.200362950563431,0,-7
4.7190536,-0.200362950563431,0,-7
4.72790472,-0.200362950563431,0,-7
4.73645898,-0.200362950563431,0,-7
4.74366182,-0.200362950563431,0,-7
4.75064346,-0.200362950563431,0,-7
4.75759096,-0.200362950563431,0,-7
4.76449646,-0.200362950563431,0,-7
4.77167226,-0.200362950563431,0,-7
4.77858978,-0.200362950563431,0,-7
4.78547076,-0.200362950563431,0,-7
4.79243576,-0.200362950563431,0,-7
4.7993227,-0.200362950563431,0,-7
4.80654972,-0.200362950563431,0,-7
4.81347576,-0.200362950563431,0,-7
4.82035872,-0.200362950563431,0,-7
4.82760412,-0.200362950563431,0,-7
4.8362704,-0.200362950563431,0,-7
4.84545782,-0.200362950563431,0,-7
4.85389818,-0.200362950563431,0,-7
4.86252466,-0.200362950563431,0,-7
4.87199148,-0.200362950563431,0,-7
4.88066914,-0.200362950563431,0,-7
4.88986078,-0.200362950563431,0,-7
4.89854084,-0.200362950563431,0,-7
4.90765132,-0.200362950563431,0,-7
4.91604114,-0.200362950563431,0,-7
4.92444542,-0.200362950563431,0,-7
4.93133964,-0.200362950563431,0,-7
4.9382791,-0.200362950563431,0,-7
4.94556482,-0.200362950563431,0,-7
4.95249668,-0.200362950563431,0,-7
4.95942698,-0.200362950563431,0,-7
4.96636288,-0.200362950563431,0,-7
4.97359726,-0.200362950563431,0,-7
4.9804617,-0.200362950563431,0,-7
4.98743154,-0.200362950563431,0,-7
4.99440548,-0.200362950563431,0,-7
5.00160438,-0.200362950563431,0,-7
5.00854188,-0.200362950563431,0,-7
5.01546952,-0.200362950563431,0,-7
5.0247238,-0.200362950563431,0,-7
5.03389412,-0.200362950563431,0,-7
5.0425914,-0.200362950563431,0,-7
5.05104766,-0.200362950563431,0,-7
5.06049308,-0.200362950563431,0,-7
5.06905086,-0.200362950563431,0,-7
5.07875754,-0.200362950563431,0,-7
5.08742214,-0.200362950563431,0,-7
5.09674272,-0.200362950563431,0,-7
5.1055206,-0.200362950563431,0,-7
5.11268176,-0.200362950563431,0,-7
5.11961048,-0.200362950563431,0,-7
5.12683824,-0.200362950563431,0,-7
5.13374758,-0.200362950563431,0,-7
5.14062878,-0.200362950563431,0,-7
5.14790472,-0.200362950563431,0,-7
5.15485006,-0.200362950563431,0,-7
5.16172712,-0.200362950563431,0,-7
5.16863814,-0.200362950563431,0,-7
5.17587024,-0.200362950563431,0,-7
5.18279266,-0.200362950563431,0,-7
5.1896707,-0.200362950563431,0,-7
5.19667582,-0.200362950563431,0,-7
5.20388798,-0.200362950563431,0,-7
5.2130146,-0.200362950563431,0,-7
5.22250878,-0.200362950563431,0,-7
5.23092756,-0.200362950563431,0,-7
5.2396596,-0.200362950563431,0,-7
5.24881676,-0.200362950563431,0,-7
5.25757162,-0.200362950563431,0,-7
5.26669766,-0.200362950563431,0,-7
5.2755969,-0.200362950563431,0,-7
5.28481128,-0.200362950563431,0,-7
5.29352408,-0.200362950563431,0,-7
5.3013907,-0.200362950563431,0,-7
5.30832644,-0.200362950563431,0,-7
5.31504198,-0.200362950563431,0,-7
5.32237738,-0.200362950563431,0,-7
5.32931638,-0.200362950563431,0,-7
5.3362796,-0.200362950563431,0,-7
5.3430332,-0.200362950563431,0,-7
5.35046798,-0.200362950563431,0,-7
5.35739162,-0.200362950563431,0,-7
5.36436218,-0.200362950563431,0,-7
5.37149412,-0.200362950563431,0,-7
5.37846336,-0.200362950563431,0,-7
5.38541844,-0.200362950563431,0,-7
5.39234678,-0.200362950563431,0,-7
5.39928262,-0.200362950563431,0,-7
5.40723782,-0.200362950563431,0,-7
5.4163721,-0.200362950563431,0,-7
5.4253019,-0.200362950563431,0,-7
5.43445856,-0.200362950563431,0,-7
5.44287434,-0.200362950563431,0,-7
5.4522751,-0.200362950563431,0,-7
5.4608623,-0.200362950563431,0,-7
5.46960672,-0.200362950563431,0,-7
5.47902978,-0.200362950563431,0,-7
5.48767822,-0.200362950563431,0,-7
5.49599616,-0.200362950563431,0,-7
5.50343272,-0.200362950563431,0,-7
5.51033182,-0.200362950563431,0,-7
5.51731346,-0.200362950563431,0,-7
5.52449876,-0.200362950563431,0,-7
5.5313633,-0.200362950563431,0,-7
5.53856854,-0.200362950563431,0,-7
5.5455202,-0.200362950563431,0,-7
5.55278902,-0.200362950563431,0,-7
5.55967418,-0.200362950563431,0,-7
5.56660888,-0.200362950563431,0,-7
5.57624044,-0.200362950563431,0,-7
5.5848037,-0.200362950563431,0,-7
5.59228634,-0.200362950563431,0,-7
5.59907228,-0.200362950563431,0,-7
5.60790284,-0.200362950563431,0,-7
5.61487584,-0.200362950563431,0,-7
5.62207378,-0.200362950563431,0,-7
5.62898374,-0.200362950563431,0,-7
5.63590822,-0.200362950563431,0,-7
5.64467368,-0.200362950563431,0,-7
5.65379852,-0.200362950563431,0,-7
5.66232752,-0.200362950563431,0,-7
5.67090902,-0.200362950563431,0,-7
5.6804353,-0.200362950563431,0,-7
5.68980248,-0.200362950563431,0,-7
5.69839836,-0.200362950563431,0,-7
5.70702176,-0.200362950563431,0,-7
5.7162994,-0.200362950563431,0,-7
5.72523312,-0.200362950563431,0,-7
5.732999,-0.200362950563431,0,-7
5.73989074,-0.200362950563431,0,-7
5.74683838,-0.200362950563431,0,-7
5.75428144,-0.200362950563431,0,-7
5.76099468,-0.200362950563431,0,-7
5.76790176,-0.200362950563431,0,-7
5.77531904,-0.200362950563431,0,-7
5.78227306,-0.200362950563431,0,-7
5.78898206,-0.200362950563431,0,-7
5.79590366,-0.200362950563431,0,-7
5.80331184,-0.200362950563431,0,-7
5.80999006,-0.200362950563431,0,-7
5.81928362,-0.200362950563431,0,-7
5.8279195,-0.200362950563431,0,-7
5.83730004,-0.200362950563431,0,-7
5.8457406,-0.200362950563431,0,-7
5.855314,-0.200362950563431,0,-7
5.86374188,-0.200362950563431,0,-7
5.87346474,-0.200362950563431,0,-7
5.88195958,-0.200362950563431,0,-7
5.8905646,-0.200362950563431,0,-7
5.89972994,-0.200362950563431,0,-7
5.90726938,-0.200362950563431,0,-7
5.91406164,-0.200362950563431,0,-7
5.9209375,-0.200362950563431,0,-7
5.92830164,-0.200362950563431,0,-7
5.93525172,-0.200362950563431,0,-7
5.94197746,-0.200362950563431,0,-7
