time,ang,angvel,control
3.16019056,-0.227749854326248,0,-5
3.1696765,-0.227749854326248,0,-5
3.17816574,-0.227749854326248,0,-5
3.18681874,-0.227749854326248,0,-5
3.19595704,-0.227749854326248,0,-5
3.20461408,-0.227749854326248,0,-5
3.21393178,-0.227749854326248,0,-5
3.22300492,-0.227749854326248,0,-5
3.23223046,-0.227749854326248,0,-5
3.24086604,-0.227749854326248,0,-5
3.24975008,-0.227749854326248,0,-5
3.25666858,-0.227749854326248,0,-5
3.26358262,-0.227749854326248,0,-5
3.27088034,-0.227749854326248,0,-5
3.2778244,-0.227749854326248,0,-5
3.28471886,-0.227749854326248,0,-5
3.29164722,-0.227749854326248,0,-5
3.2985926,-0.227749854326248,0,-5
3.30580764,-0.227749854326248,0,-5
3.31281144,-0.227749854326248,0,-5
3.3201097,-0.227749854326248,0,-5
3.32708518,-0.227749854326248,0,-5
3.33394852,-0.227749854326248,0,-5
3.3408386,-0.227749854326248,0,-5
3.34813296,-0.227749854326248,0,-5
3.35504618,-0.227749854326248,0,-5
3.36194966,-0.227749854326248,0,-5
3.36917228,-0.227749854326248,0,-5
3.37629776,-0.227749854326248,0,-5
3.38361906,-0.227749854326248,0,-5
3.39051922,-0.227749854326248,0,-5
3.3974607,-0.227749854326248,0,-5
3.40420112,-0.227749854326248,0,-5
3.41273592,-0.227749854326248,0,-5
3.42152332,-0.227749854326248,0,-5
3.43065974,-0.227749854326248,0,-5
3.43916688,-0.227749854326248,0,-5
3.44848164,-0.227749854326248,0,-5
3.45705526,-0.227749854326248,0,-5
3.46654438,-0.227749854326248,0,-5
3.47508118,-0.227749854326248,0,-5
3.4837222,-0.227749854326248,0,-5
3.492941,-0.227749854326248,0,-5
3.50092888,-0.227749854326248,0,-5
3.50824852,-0.227749854326248,0,-5
3.51560222,-0.227749854326248,0,-5
3.5224849,-0.227749854326248,0,-5
3.5292286,-0.227749854326248,0,-5
3.53616532,-0.227749854326248,0,-5
3.54355128,-0.227749854326248,0,-5
3.55181582,-0.227749854326248,0,-5
3.56024942,-0.227749854326248,0,-5
3.56993944,-0.227749854326248,0,-5
3.5785042,-0.227749854326248,0,-5
3.5869547,-0.227749854326248,0,-5
3.59610436,-0.227749854326248,0,-5
3.6048317,-0.227749854326248,0,-5
3.61415012,-0.227749854326248,0,-5
3.62315956,-0.227749854326248,0,-5
3.63248832,-0.227749854326248,0,-5
3.64028668,-0.227749854326248,0,-5
3.64761918,-0.227749854326248,0,-5
3.654545,-0.227749854326248,0,-5
3.66149278,-0.227749854326248,0,-5
3.66869874,-0.227749854326248,0,-5
3.67569518,-0.227749854326248,0,-5
3.68255984,-0.227749854326248,0,-5
3.68949218,-0.227749854326248,0,-5
3.69627754,-0.227749854326248,0,-5
3.70314342,-0.227749854326248,0,-5
3.7106467,-0.227749854326248,0,-5
3.71785912,-0.227749854326248,0,-5
3.7247536,-0.227749854326248,0,-5
3.73163516,-0.227749854326248,0,-5
3.7385523,-0.227749854326248,0,-5
3.74581578,-0.227749854326248,0,-5
3.7527913,-0.227749854326248,0,-5
3.7597084,-0.227749854326248,0,-5
3.76693036,-0.227749854326248,0,-5
3.77386692,-0.227749854326248,0,-5
3.78082774,-0.227749854326248,0,-5
3.7899422,-0.227749854326248,0,-5
3.79856112,-0.227749854326248,0,-5
3.8079298,-0.227749854326248,0,-5
3.81681108,-0.227749854326248,0,-5
3.8260509,-0.227749854326248,0,-5
3.83468112,-0.227749854326248,0,-5
3.84376734,-0.227749854326248,0,-5
3.85225618,-0.227749854326248,0,-5
3.86086852,-0.227749854326248,0,-5
3.87022558,-0.227749854326248,0,-5
3.87862256,-0.227749854326248,0,-5
3.88557216,-0.227749854326248,0,-5
3.8924779,-0.227749854326248,0,-5
3.89922764,-0.227749854326248,0,-5
3.90615292,-0.227749854326248,0,-5
3.91359598,-0.227749854326248,0,-5
3.92084218,-0.227749854326248,0,-5
3.92770992,-0.227749854326248,0,-5
3.9345736,-0.227749854326248,0,-5
3.9426898,-0.227749854326248,0,-5
3.95189712,-0.227749854326248,0,-5
3.96057474,-0.227749854326248,0,-5
3.97005758,-0.227749854326248,0,-5
3.978676,-0.227749854326248,0,-5
3.98723136,-0.227749854326248,0,-5
3.99672054,-0.227749854326248,0,-5
4.00518952,-0.227749854326248,0,-5
4.0149804,-0.227749854326248,0,-5
4.02371752,-0.227749854326248,0,-5
4.032892,-0.227749854326248,0,-5
4.0415527,-0.227749854326248,0,-5
4.04959624,-0.227749854326248,0,-5
4.0565654,-0.227749854326248,0,-5
4.0634894,-0.227749854326248,0,-5
4.07068916,-0.227749854326248,0,-5
4.07763194,-0.227749854326248,0,-5
4.08453786,-0.227749854326248,0,-5
4.09147224,-0.227749854326248,0,-5
4.09825064,-0.227749854326248,0,-5
4.10514068,-0.227749854326248,0,-5
4.11264728,-0.227749854326248,0,-5
4.11987442,-0.227749854326248,0,-5
4.1267542,-0.227749854326248,0,-5
4.13361708,-0.227749854326248,0,-5
4.14059068,-0.227749854326248,0,-5
4.1479841,-0.227749854326248,0,-5
4.1548321,-0.227749854326248,0,-5
4.16405092,-0.227749854326248,0,-5
4.17299752,-0.227749854326248,0,-5
4.18226492,-0.227749854326248,0,-5
4.19088034,-0.227749854326248,0,-5
4.2001336,-0.227749854326248,0,-5
4.20870202,-0.227749854326248,0,-5
4.21823294,-0.227749854326248,0,-5
4.22700862,-0.227749854326248,0,-5
4.23529982,-0.227749854326248,0,-5
4.24467246,-0.227749854326248,0,-5
4.25207288,-0.227749854326248,0,-5
4.25900612,-0.227749854326248,0,-5
4.26615008,-0.227749854326248,0,-5
4.2730703,-0.227749854326248,0,-5
4.28001616,-0.227749854326248,0,-5
4.28692516,-0.227749854326248,0,-5
4.29383794,-0.227749854326248,0,-5
4.30080964,-0.227749854326248,0,-5
4.30774506,-0.227749854326248,0,-5
4.31566428,-0.227749854326248,0,-5
4.32267948,-0.227749854326248,0,-5
4.33012908,-0.227749854326248,0,-5
4.33928902,-0.227749854326248,0,-5
4.34797176,-0.227749854326248,0,-5
4.35658692,-0.227749854326248,0,-5
4.3660021,-0.227749854326248,0,-5
4.37473802,-0.227749854326248,0,-5
4.38400774,-0.227749854326248,0,-5
4.39271372,-0.227749854326248,0,-5
4.40184512,-0.227749854326248,0,-5
4.41059978,-0.227749854326248,0,-5
4.42001268,-0.227749854326248,0,-5
4.42700156,-0.227749854326248,0,-5
4.43387018,-0.227749854326248,0,-5
4.44080376,-0.227749854326248,0,-5
4.44808258,-0.227749854326248,0,-5
4.4549589,-0.227749854326248,0,-5
4.46187252,-0.227749854326248,0,-5
4.46910552,-0.227749854326248,0,-5
4.47601512,-0.227749854326248,0,-5
4.4829415,-0.227749854326248,0,-5
4.48985132,-0.227749854326248,0,-5
4.49686002,-0.227749854326248,0,-5
4.50374684,-0.227749854326248,0,-5
4.51064828,-0.227749854326248,0,-5
4.51846948,-0.227749854326248,0,-5
4.52520276,-0.227749854326248,0,-5
4.53212018,-0.227749854326248,0,-5
4.54096336,-0.227749854326248,0,-5
4.5493038,-0.227749854326248,0,-5
4.55789372,-0.227749854326248,0,-5
4.5674872,-0.227749854326248,0,-5
4.5758737,-0.227749854326248,0,-5
4.58413418,-0.227749854326248,0,-5
4.59319844,-0.227749854326248,0,-5
4.60188884,-0.227749854326248,0,-5
4.61086076,-0.227749854326248,0,-5
4.61953284,-0.227749854326248,0,-5
4.62805948,-0.227749854326248,0,-5
4.63722928,-0.227749854326248,0,-5
4.64584866,-0.227749854326248,0,-5
4.65488528,-0.227749854326248,0,-5
4.66321244,-0.227749854326248,0,-5
4.67198372,-0.227749854326248,0,-5
4.68102388,-0.227749854326248,0,-5
4.68959098,-0.227749854326248,0,-5
4.69808118,-0.227749854326248,0,-5
4.7070585,-0.227749854326248,0,-5
4.71585494,-0.227749854326248,0,-5
4.72488486,-0.227749854326248,0,-5
4.73317236,-0.227749854326248,0,-5
4.74161644,-0.227749854326248,0,-5
4.74999546,-0.227749854326248,0,-5
4.75887154,-0.227749854326248,0,-5
4.76776522,-0.227749854326248,0,-5
4.77693874,-0.227749854326248,0,-5
4.78524358,-0.227749854326248,0,-5
4.79370336,-0.227749854326248,0,-5
4.8026279,-0.227749854326248,0,-5
4.8109105,-0.227749854326248,0,-5
4.81957534,-0.227749854326248,0,-5
4.82851972,-0.227749854326248,0,-5
4.83679924,-0.227749854326248,0,-5
4.84504534,-0.227749854326248,0,-5
4.85328248,-0.227749854326248,0,-5
4.8626423,-0.227749854326248,0,-5
4.87146052,-0.227749854326248,0,-5
4.88024786,-0.227749854326248,0,-5
4.88864308,-0.227749854326248,0,-5
4.8969494,-0.227749854326248,0,-5
4.90596834,-0.227749854326248,0,-5
4.91413736,-0.227749854326248,0,-5
4.9229266,-0.227749854326248,0,-5
4.93194756,-0.227749854326248,0,-5
4.94015254,-0.227749854326248,0,-5
4.94873738,-0.227749854326248,0,-5
4.9578104,-0.227749854326248,0,-5
4.9665381,-0.227749854326248,0,-5
4.97482878,-0.227749854326248,0,-5
4.98381716,-0.227749854326248,0,-5
4.99208718,-0.227749854326248,0,-5
5.00030112,-0.227749854326248,0,-5
5.0086665,-0.227749854326248,0,-5
5.0179344,-0.227749854326248,0,-5
5.0261563,-0.227749854326248,0,-5
5.03530172,-0.227749854326248,0,-5
5.04399396,-0.227749854326248,0,-5
5.05253606,-0.227749854326248,0,-5
5.06154472,-0.227749854326248,0,-5
5.07006226,-0.227749854326248,0,-5
5.07829724,-0.227749854326248,0,-5
5.08721764,-0.227749854326248,0,-5
5.09563584,-0.227749854326248,0,-5
5.10393108,-0.227749854326248,0,-5
5.11217644,-0.227749854326248,0,-5
5.12150766,-0.227749854326248,0,-5
5.12977968,-0.227749854326248,0,-5
5.13806994,-0.227749854326248,0,-5
5.14724522,-0.227749854326248,0,-5
5.15595936,-0.227749854326248,0,-5
5.1654967,-0.227749854326248,0,-5
5.1740809,-0.227749854326248,0,-5
5.18321736,-0.227749854326248,0,-5
