Sample,X(ms) [18.06.2017 17:27:22 855 UTC],"M_beam_angle"[%MD24],"M_beam_angular_velocity"[%MD48],"M_beam_PWM_output"[%MW22]
356,2861.144220,-0.227749854326248,0,-5
357,2868.598720,-0.227749854326248,0,-5
358,2875.554860,-0.227749854326248,0,-5
359,2882.280240,-0.227749854326248,0,-5
360,2889.207780,-0.227749854326248,0,-5
361,2896.163060,-0.227749854326248,0,-5
362,2903.130280,-0.227749854326248,0,-5
363,2910.558020,-0.227749854326248,0,-5
364,2917.759540,-0.227749854326248,0,-5
365,2925.245280,-0.227749854326248,0,-5
366,2933.847580,-0.227749854326248,0,-5
367,2943.089840,-0.227749854326248,0,-5
368,2951.842040,-0.227749854326248,0,-5
369,2961.012900,-0.227749854326248,0,-5
370,2969.970960,-0.227749854326248,0,-5
371,2979.064320,-0.227749854326248,0,-5
372,2987.662940,-0.227749854326248,0,-5
373,2997.031840,-0.227749854326248,0,-5
374,3005.516300,-0.227749854326248,0,-5
375,3014.133060,-0.227749854326248,0,-5
376,3021.781800,-0.227749854326248,0,-5
377,3028.718500,-0.227749854326248,0,-5
378,3035.664200,-0.227749854326248,0,-5
379,3042.539820,-0.227749854326248,0,-5
380,3049.809480,-0.227749854326248,0,-5
381,3056.745800,-0.227749854326248,0,-5
382,3063.621380,-0.227749854326248,0,-5
383,3070.868600,-0.227749854326248,0,-5
384,3077.797640,-0.227749854326248,0,-5
385,3084.682120,-0.227749854326248,0,-5
386,3091.612880,-0.227749854326248,0,-5
387,3098.603420,-0.227749854326248,0,-5
388,3105.855340,-0.227749854326248,0,-5
389,3113.603060,-0.227749854326248,0,-5
390,3123.017220,-0.227749854326248,0,-5
391,3131.243500,-0.227749854326248,0,-5
392,3138.167520,-0.227749854326248,0,-5
393,3145.748260,-0.227749854326248,0,-5
394,3152.630780,-0.227749854326248,0,-5
395,3160.190560,-0.227749854326248,0,-5
396,3169.676500,-0.227749854326248,0,-5
397,3178.165740,-0.227749854326248,0,-5
398,3186.818740,-0.227749854326248,0,-5
399,3195.957040,-0.227749854326248,0,-5
400,3204.614080,-0.227749854326248,0,-5
401,3213.931780,-0.227749854326248,0,-5
402,3223.004920,-0.227749854326248,0,-5
403,3232.230460,-0.227749854326248,0,-5
404,3240.866040,-0.227749854326248,0,-5
405,3249.750080,-0.227749854326248,0,-5
406,3256.668580,-0.227749854326248,0,-5
407,3263.582620,-0.227749854326248,0,-5
408,3270.880340,-0.227749854326248,0,-5
409,3277.824400,-0.227749854326248,0,-5
410,3284.718860,-0.227749854326248,0,-5
411,3291.647220,-0.227749854326248,0,-5
412,3298.592600,-0.227749854326248,0,-5
413,3305.807640,-0.227749854326248,0,-5
414,3312.811440,-0.227749854326248,0,-5
415,3320.109700,-0.227749854326248,0,-5
416,3327.085180,-0.227749854326248,0,-5
417,3333.948520,-0.227749854326248,0,-5
418,3340.838600,-0.227749854326248,0,-5
419,3348.132960,-0.227749854326248,0,-5
420,3355.046180,-0.227749854326248,0,-5
421,3361.949660,-0.227749854326248,0,-5
422,3369.172280,-0.227749854326248,0,-5
423,3376.297760,-0.227749854326248,0,-5
424,3383.619060,-0.227749854326248,0,-5
425,3390.519220,-0.227749854326248,0,-5
426,3397.460700,-0.227749854326248,0,-5
427,3404.201120,-0.227749854326248,0,-5
428,3412.735920,-0.227749854326248,0,-5
429,3421.523320,-0.227749854326248,0,-5
430,3430.659740,-0.227749854326248,0,-5
431,3439.166880,-0.227749854326248,0,-5
432,3448.481640,-0.227749854326248,0,-5
433,3457.055260,-0.227749854326248,0,-5
434,3466.544380,-0.227749854326248,0,-5
435,3475.081180,-0.227749854326248,0,-5
436,3483.722200,-0.227749854326248,0,-5
437,3492.941000,-0.227749854326248,0,-5
438,3500.928880,-0.227749854326248,0,-5
439,3508.248520,-0.227749854326248,0,-5
440,3515.602220,-0.227749854326248,0,-5
441,3522.484900,-0.227749854326248,0,-5
442,3529.228600,-0.227749854326248,0,-5
443,3536.165320,-0.227749854326248,0,-5
444,3543.551280,-0.227749854326248,0,-5
445,3551.815820,-0.227749854326248,0,-5
446,3560.249420,-0.227749854326248,0,-5
447,3569.939440,-0.227749854326248,0,-5
448,3578.504200,-0.227749854326248,0,-5
449,3586.954700,-0.227749854326248,0,-5
450,3596.104360,-0.227749854326248,0,-5
451,3604.831700,-0.227749854326248,0,-5
452,3614.150120,-0.227749854326248,0,-5
453,3623.159560,-0.227749854326248,0,-5
454,3632.488320,-0.227749854326248,0,-5
455,3640.286680,-0.227749854326248,0,-5
456,3647.619180,-0.227749854326248,0,-5
457,3654.545000,-0.227749854326248,0,-5
458,3661.492780,-0.227749854326248,0,-5
459,3668.698740,-0.227749854326248,0,-5
460,3675.695180,-0.227749854326248,0,-5
