Sample,X(ms) [01.05.2017 19:42:28 533 UTC],"I_distance_left"[%IW64],"I_distance_right"[%IW66]
91,9100.001820,1604,2244
92,9200.030140,1604,2193
93,9299.999120,1604,2218
94,9400.037140,1604,2218
95,9500.000260,1604,2219
96,9600.009520,1604,2218
97,9700.005020,1604,2186
98,9800.003820,1604,2218
99,9900.034980,1604,2218
100,10000.004580,1604,2218
101,10100.008920,1604,2211
102,10200.004320,1604,2216
103,10300.010440,1604,2224
104,10400.001760,1604,2229
105,10500.006880,1604,2218
106,10600.022760,1571,2223
107,10700.042500,1604,2248
108,10799.993920,1596,2218
109,10900.035880,1604,2220
110,11000.020820,1602,2244
111,11099.995360,1604,2224
112,11200.005300,1604,2242
113,11300.004580,1604,2218
114,11400.067760,1604,2212
115,11500.040320,1604,2212
116,11600.003080,1604,2218
117,11700.002720,1604,2218
118,11800.035100,1604,2216
119,11899.998680,1604,2218
120,12000.014980,1604,2226
121,12100.011240,1604,2218
122,12200.049080,1604,2192
123,12300.027020,1604,2218
124,12400.010460,1604,2218
125,12499.999800,1604,2218
126,12600.003960,1604,2192
127,12700.007700,1604,2218
128,12800.000800,1604,2224
129,12900.009280,1604,2244
130,13000.045760,1604,2218
131,13100.004760,1604,2212
132,13200.012480,1604,2243
133,13299.995160,1604,2220
134,13399.995200,1604,2248
135,13500.005320,1604,2218
136,13600.030180,1604,2218
137,13700.016760,1604,2218
138,13800.005740,1604,2218
139,13900.026900,1604,2222
140,14000.010160,1604,2218
141,14100.040680,1604,2212
142,14200.021640,1604,2248
143,14300.010200,1604,2193
144,14399.997080,1604,2186
145,14500.071480,1604,2218
146,14600.000000,1617,2186
147,14700.021260,1604,2210
148,14799.997600,1604,2224
149,14900.021340,1604,2218
150,14999.998080,1604,2192
151,15100.035900,1604,2218
152,15200.004720,1604,2218
153,15300.058040,1604,2218
154,15400.031580,1604,2192
155,15500.006460,1604,2186
156,15600.032180,1604,2243
157,15700.074820,1604,2220
158,15800.006480,1604,2244
159,15899.997580,1604,2216
160,15999.999060,1604,2229
161,16100.072480,1604,2218
162,16200.010680,1604,2217
163,16299.999700,1596,2244
164,16400.027820,1604,2214
165,16500.008660,1604,2186
166,16600.029420,1604,2184
167,16700.000700,1604,2218
168,16800.024460,1604,2216
169,16900.006760,1604,2218
170,17000.008520,1604,2218
171,17100.049040,1604,2190
172,17200.003360,1604,2224
173,17300.007960,1603,2244
174,17400.010140,1604,2218
175,17500.005380,1604,2218
176,17600.020880,1604,2218
177,17700.004340,1604,2218
178,17800.030840,1604,2224
179,17900.000300,1604,2186
180,18000.051640,1604,2223
181,18100.008380,1604,2218
182,18199.999880,1604,2193
183,18300.070620,1604,2185
184,18399.999020,1604,2218
185,18500.010560,1604,2186
186,18600.003360,1604,2218
187,18700.001460,1604,2184
188,18800.098360,1604,2192
189,18900.015880,1570,2212
190,19000.018620,1604,2218
191,19100.011540,1602,2216
192,19200.025640,1604,2218
193,19300.000080,1604,2225
194,19399.998180,1604,2216
195,19500.024500,1604,2191
196,19600.072220,1604,2192
197,19700.017120,1604,2218
198,19800.007100,1604,2224
199,19899.998880,1604,2211
200,20000.070860,1604,2192
201,20100.030520,1604,2243
202,20200.013180,1604,2212
203,20300.000900,1596,2218
204,20400.016020,1604,2212
205,20499.999880,1604,2212
206,20600.013180,1604,2243
207,20700.050500,1604,2220
208,20800.012240,1604,2248
209,20900.028500,1604,2218
210,20999.996660,1604,2218
211,21100.002540,1604,2218
212,21199.997180,1604,2211
213,21300.049000,1604,2210
214,21400.040480,1578,2242
215,21500.002580,1600,2191
216,21600.027980,1604,2218
217,21700.000300,1604,2218
218,21800.002220,1604,2220
219,21900.051340,1604,2193
220,22000.043680,1604,2210
221,22100.032160,1604,2209
222,22200.001860,1604,2201
223,22300.008460,1604,2216
224,22400.056280,1604,2186
225,22500.010080,1604,2217
226,22600.026120,1604,2210
227,22700.007780,1604,2192
228,22800.020380,1604,2207
229,22900.005880,1604,2192
230,22999.998180,1604,2226
231,23100.011220,1604,2219
232,23200.020060,1604,2193
233,23300.026080,1604,2218
234,23400.002060,1604,2216
235,23500.064860,1604,2209
236,23600.030300,1604,2185
237,23700.002240,1604,2192
238,23800.016780,1604,2210
239,23900.012200,1604,2216
240,24000.027580,1604,2216
241,24100.002080,1604,2185
242,24199.999620,1571,2241
243,24300.007760,1604,2214
244,24400.012620,1604,2194
245,24500.003660,1604,2218
246,24600.008280,1604,2219
247,24700.019240,1604,2210
248,24800.000120,1604,2235
249,24900.001800,1604,2224
250,24999.996300,1604,2185
251,25100.015760,1604,2216
252,25199.997780,1604,2185
253,25300.010980,1604,2218
254,25399.996560,1604,2185
255,25500.004400,1604,2218
256,25600.012740,1604,2218
257,25700.002520,1604,2243
258,25800.032060,1604,2220
259,25899.998080,1604,2218
260,26000.005300,1603,2218
261,26100.048760,1604,2192
262,26200.012540,1604,2218
263,26300.023060,1604,2251
264,26399.995060,1604,2186
265,26500.001900,1604,2250
266,26600.027120,1604,2218
267,26700.010540,1604,2191
268,26800.020000,1604,2225
269,26899.994420,1604,2218
270,26999.997000,1604,2193
271,27100.001040,1602,2219
272,27200.004520,1604,2209
273,27300.027280,1604,2192
274,27400.004140,1604,2216
275,27500.006420,1604,2241
276,27600.005900,1604,2193
277,27700.003760,1604,2218
278,27800.028900,1604,2192
279,27900.001620,1604,2218
280,28000.004420,1604,2218
281,28100.006420,1604,2219
282,28200.019380,1604,2218
283,28300.078800,1604,2186
284,28399.995220,1604,2217
285,28500.023120,1604,2218
286,28600.012920,1578,2218
287,28700.036940,1603,2220
288,28799.999860,1578,2250
289,28900.006720,1603,2216
290,29000.008340,1571,2218
291,29100.014780,1604,2210
292,29199.994420,1604,2218
293,29300.007200,1604,2233
294,29400.012000,1604,2212
295,29500.009200,1604,2216
296,29600.004160,1604,2243
297,29700.024020,1604,2224
298,29799.998480,1604,2185
299,29900.007120,1604,2218
300,30000.002880,1604,2218
301,30100.008000,1604,2220
302,30200.007300,1604,2250
303,30300.020400,1604,2218
304,30400.025200,1604,2218
305,30500.006740,1604,2219
306,30600.061180,1604,2218
307,30700.003360,1604,2225
308,30800.000660,1604,2224
309,30899.995100,1604,2216
310,31000.001540,1604,2222
311,31100.006440,1604,2218
312,31200.008820,1606,2193
313,31300.024020,1604,2224
314,31399.996760,1604,2210
315,31499.998300,1604,2218
316,31600.068400,1604,2226
317,31700.030320,1604,2218
318,31800.031060,1604,2192
319,31900.003100,1604,2194
320,32000.001420,1604,2243
321,32100.022840,1604,2242
322,32200.038180,1604,2218
323,32300.034040,1604,2211
324,32400.043240,1604,2218
325,32500.024880,1604,2212
326,32600.067140,1602,2218
327,32700.017900,1604,2212
328,32800.023520,1604,2218
329,32900.011800,1604,2224
330,33000.049240,1604,2218
331,33100.005800,1604,2218
332,33200.008940,1604,2218
333,33299.996880,1604,2218
334,33400.020100,1604,2218
335,33500.021660,1604,2218
336,33600.003540,1604,2218
337,33700.008900,1604,2218
338,33799.999900,1604,2218
339,33900.000380,1604,2218
340,34000.020360,1604,2218
341,34100.012300,1604,2242
342,34200.070900,1603,2219
343,34299.997000,1571,2218
344,34400.044360,1604,2218
345,34499.998040,1604,2218
346,34600.001780,1604,2222
347,34700.027660,1604,2218
348,34800.032680,1604,2218
349,34900.023640,1604,2218
350,35000.004840,1604,2218
351,35100.015780,1604,2218
352,35200.026640,1604,2218
353,35300.006700,1604,2224
354,35400.038760,1604,2222
355,35500.053260,1604,2244
356,35600.007840,1604,2225
357,35700.064500,1571,2218
358,35800.002280,1604,2250
359,35900.021660,1602,2212
360,36000.002560,1604,2224
361,36100.023780,1604,2250
362,36199.998840,1604,2218
363,36300.000080,1604,2218
364,36400.027320,1604,2218
365,36500.001840,1604,2216
366,36600.015440,1604,2218
367,36700.000780,1604,2218
368,36800.026960,1604,2218
369,36900.005380,1604,2218
370,37000.010560,1604,2218
371,37100.024920,1597,2226
372,37200.006920,1604,2218
373,37300.020560,1596,2220
374,37399.999940,1604,2248
375,37500.010260,1604,2212
376,37600.026260,1604,2218
377,37700.010380,1604,2218
378,37800.030780,1604,2218
379,37900.007380,1604,2219
380,38000.023740,1604,2218
381,38100.004800,1604,2218
382,38200.035000,1604,2227
383,38300.025160,1604,2218
384,38400.007360,1604,2193
385,38499.997860,1604,2250
386,38600.007080,1604,2218
387,38700.014640,1604,2218
388,38800.024660,1604,2218
389,38900.013600,1604,2218
390,39000.023920,1604,2219
391,39100.010140,1604,2220
392,39200.016240,1604,2218
393,39300.005440,1604,2234
394,39400.027960,1604,2218
395,39500.008180,1604,2218
396,39600.003880,1578,2218
397,39700.019880,1604,2218
398,39800.009140,1597,2219
399,39900.006060,1606,2218
400,40000.056580,1602,2218
401,40100.007380,1604,2225
402,40199.994420,1604,2224
403,40299.999300,1604,2219
404,40399.997660,1604,2218
405,40500.019320,1604,2218
406,40600.011760,1604,2220
407,40700.019620,1604,2235
408,40800.008520,1604,2222
409,40900.018780,1604,2218
410,41000.021520,1604,2235
411,41099.999660,1604,2218
412,41200.032740,1604,2218
413,41300.001780,1604,2218
414,41399.998480,1604,2224
415,41500.007360,1604,2235
416,41600.036200,1604,2222
417,41699.997860,1604,2220
418,41800.002560,1604,2218
419,41900.003540,1604,2218
420,42000.001800,1604,2244
421,42100.001120,1604,2218
422,42200.041260,1604,2228
423,42299.993240,1578,2227
424,42400.100160,1604,2218
425,42500.013380,1604,2220
426,42600.002500,1604,2218
427,42700.032040,1604,2218
428,42800.010560,1604,2250
429,42900.072560,1604,2219
430,43000.016980,1604,2219
431,43100.019360,1604,2218
432,43200.003440,1604,2219
433,43300.035780,1604,2218
434,43400.034520,1604,2218
435,43500.001100,1604,2218
436,43600.004220,1604,2218
437,43700.004960,1604,2219
438,43800.029700,1604,2218
439,43900.005940,1604,2218
440,44000.004800,1604,2218
441,44100.027600,1603,2218
442,44200.013420,1587,2235
443,44300.013180,1604,2219
444,44400.001740,1604,2220
445,44499.995740,1604,2218
446,44600.077480,1604,2218
447,44700.011520,1604,2237
448,44800.020880,1604,2218
449,44900.017560,1604,2235
450,45000.013140,1604,2219
451,45100.012880,1604,2222
452,45200.005680,1604,2218
453,45300.017820,1600,2221
454,45399.999860,1604,2218
455,45500.002780,1604,2218
456,45600.008740,1604,2218
457,45700.010580,1604,2218
458,45800.010040,1604,2218
459,45899.999000,1604,2220
460,46000.042340,1604,2218
461,46100.013860,1604,2218
462,46200.047140,1604,2218
463,46299.986940,1604,2218
