Sample,X(ms) [01.05.2017 19:29:33 633 UTC],"I_distance_left"[%IW64],"I_distance_right"[%IW66]
8,799.954200,7320,925
9,899.951680,7319,959
10,999.966820,7320,913
11,1099.978680,7337,966
12,1199.953940,7320,966
13,1299.952040,7304,926
14,1399.948620,7350,958
15,1499.958620,7333,972
16,1599.966720,7304,938
17,1700.023880,7334,984
18,1799.992500,7336,974
19,1899.952120,7337,919
20,1999.961480,7324,982
21,2099.947860,7335,938
22,2199.961480,7337,926
23,2299.979520,7337,970
24,2399.960120,7320,975
25,2499.951920,7329,988
26,2599.981260,7337,936
27,2699.996600,7329,939
28,2799.981680,7333,969
29,2899.950860,7335,931
30,2999.985100,7304,989
31,3099.957000,7337,969
32,3199.960840,7321,970
33,3299.952240,7337,943
34,3399.951260,7320,968
35,3499.975360,7336,956
36,3599.981540,7319,956
37,3699.970500,7337,953
38,3799.959700,7354,937
39,3899.959500,7308,966
40,4000.011260,7311,957
41,4099.956120,7324,938
42,4199.943560,7337,1002
43,4299.945600,7337,956
44,4399.953700,7337,938
45,4499.951340,7324,966
46,4599.955900,7337,925
47,4699.981520,7337,922
48,4799.948700,7333,971
49,4899.980400,7337,921
50,4999.947260,7337,934
51,5099.978840,7321,956
52,5200.022280,7307,924
53,5299.966980,7333,971
54,5400.021600,7337,954
55,5499.953380,7333,972
56,5599.955420,7337,946
57,5699.998060,7333,973
58,5799.959640,7340,933
59,5899.987980,7350,939
60,5999.949920,7337,989
61,6099.950880,7337,951
62,6199.951760,7337,956
63,6299.957120,7337,967
64,6399.957080,7337,942
65,6499.951220,7368,985
66,6599.953480,7308,945
67,6699.950040,7322,942
68,6799.945120,7337,953
69,6899.973680,7337,987
70,6999.952400,7337,981
71,7099.952200,7336,944
72,7199.944980,7337,969
73,7299.950100,7334,977
74,7399.976620,7336,938
75,7499.958440,7337,942
76,7599.944920,7306,948
77,7699.942020,7320,942
78,7799.956480,7350,926
79,7899.950880,7337,985
80,7999.952740,7337,974
81,8099.991440,7337,980
82,8199.958920,7337,957
83,8299.980580,7340,924
84,8399.954240,7337,952
85,8499.946500,7337,944
86,8599.984480,7333,942
87,8699.994700,7333,972
88,8799.959400,7337,968
89,8899.998160,7335,969
90,8999.964040,7337,985
91,9100.003960,7337,933
92,9199.956360,7330,922
93,9299.944940,7334,968
94,9399.951660,7337,922
95,9500.006200,7324,972
96,9599.950520,7337,968
97,9699.958680,7307,941
98,9799.974460,7337,971
99,9899.959400,7340,925
100,9999.976120,7337,931
101,10099.956720,7337,936
102,10200.000100,7337,926
103,10299.953600,7337,955
104,10399.940580,7337,924
105,10499.976760,7340,939
106,10599.950120,7338,929
107,10699.949500,7337,953
108,10799.943420,7337,984
109,10899.958420,7337,953
110,10999.968560,7337,940
111,11099.955220,7337,905
112,11199.972960,7336,984
113,11299.956760,7337,917
114,11399.968940,7354,958
115,11499.948300,7340,954
116,11599.948460,7320,955
117,11699.970420,7337,938
118,11799.956820,7368,922
119,11899.990400,7337,921
120,11999.975660,7355,941
121,12099.946400,7337,972
122,12199.951460,7337,947
123,12300.014520,7337,938
124,12399.974720,7320,938
125,12499.951920,7317,913
126,12600.005480,7337,985
127,12699.975680,7337,967
128,12799.958240,7350,925
129,12899.960080,7337,929
130,12999.973840,7358,976
131,13099.989860,7350,992
132,13199.955140,7337,926
133,13299.944180,7337,947
134,13399.947860,7337,925
135,13499.953960,7337,987
136,13599.961020,7337,939
137,13699.959480,7337,948
138,13799.980800,7354,970
139,13899.953820,7337,912
140,13999.950060,7337,954
141,14099.952880,7336,939
142,14199.996860,7337,943
143,14299.950240,7336,971
144,14399.950440,7338,947
145,14499.958760,7336,929
146,14599.965280,7337,986
147,14699.992560,7354,956
148,14799.944640,7337,974
149,14900.021780,7358,988
150,14999.956340,7337,941
151,15099.967040,7337,1013
152,15199.965940,7337,938
153,15300.035620,7337,945
154,15399.956540,7354,987
155,15499.984060,7337,935
156,15599.952360,7337,974
157,15699.971100,7337,958
158,15799.946320,7337,985
159,15899.949500,7337,959
160,15999.952360,7337,948
161,16099.956200,7337,968
162,16199.949580,7338,955
163,16299.950580,7337,988
164,16399.958020,7337,937
165,16499.991360,7337,971
166,16599.958040,7337,983
167,16699.956880,7337,913
168,16799.956660,7337,967
169,16899.987740,7337,938
170,16999.962080,7337,985
171,17099.972540,7337,968
172,17199.956820,7350,921
173,17299.976420,7337,959
174,17399.999160,7337,984
175,17499.948080,7337,971
176,17599.947660,7337,989
177,17699.957140,7337,929
178,17799.948120,7337,922
179,17899.960600,7340,988
180,17999.950460,7337,950
181,18099.967080,7337,926
182,18199.968460,7337,978
183,18299.944460,7355,956
184,18399.957680,7337,952
185,18499.974880,7336,956
186,18599.965440,7337,940
187,18699.967060,7350,976
188,18799.945780,7337,961
189,18899.957180,7355,983
190,18999.952480,7337,954
191,19099.993820,7337,944
192,19199.977600,7337,954
193,19299.958720,7337,968
194,19399.965720,7337,941
195,19499.994660,7341,969
196,19599.970960,7338,987
197,19700.012580,7337,953
198,19799.954180,7337,938
199,19899.959700,7337,951
200,19999.950760,7337,972
201,20099.957360,7337,962
202,20199.950980,7340,955
203,20299.957460,7337,988
204,20399.954620,7337,932
205,20499.961880,7338,983
206,20599.971540,7338,956
