Sample,X(ms) [01.05.2017 19:41:11 833 UTC],"I_distance_left"[%IW64],"I_distance_right"[%IW66]
150,15000.006760,1674,2107
151,15100.053040,1656,2088
152,15200.034260,1647,2116
153,15300.069980,1640,2108
154,15400.021360,1674,2081
155,15500.019760,1672,2088
156,15600.007180,1664,2082
157,15700.036660,1664,2114
158,15800.016980,1682,2088
159,15900.022780,1698,2116
160,15999.996420,1673,2083
161,16100.083460,1699,2081
162,16199.998520,1678,2081
163,16299.999820,1672,2116
164,16400.016660,1705,2107
165,16500.028440,1670,2075
166,16600.027680,1672,2114
167,16700.012860,1696,2116
168,16800.003740,1672,2114
169,16899.992160,1673,2107
170,16999.993400,1705,2081
171,17099.998940,1696,2087
172,17200.014800,1648,2083
173,17300.012000,1699,2083
174,17400.005400,1664,2115
175,17499.998160,1678,2081
176,17600.045480,1647,2081
177,17699.999460,1690,2114
178,17800.025700,1671,2088
179,17899.999980,1648,2114
180,18000.008900,1680,2089
181,18100.003480,1670,2090
182,18200.000600,1674,2109
183,18299.999800,1664,2116
184,18400.073200,1704,2114
185,18500.019740,1668,2083
186,18599.996540,1673,2109
187,18700.005260,1672,2083
188,18800.030820,1672,2116
189,18900.033440,1704,2080
190,19000.001700,1673,2083
191,19100.011020,1672,2114
192,19200.017120,1696,2083
193,19300.049560,1674,2114
194,19400.009000,1670,2114
195,19500.068500,1676,2082
196,19599.999860,1672,2114
197,19700.014380,1671,2116
198,19800.008360,1680,2081
199,19900.002560,1666,2088
200,20000.025880,1672,2109
201,20100.003340,1672,2083
202,20200.017420,1673,2088
203,20300.009280,1706,2081
204,20400.020120,1687,2081
205,20500.002540,1674,2088
206,20599.996400,1705,2107
207,20700.000220,1664,2089
208,20799.998400,1698,2116
209,20900.054440,1673,2116
210,21000.024380,1706,2114
211,21100.003020,1679,2116
212,21200.021720,1705,2116
213,21299.992300,1674,2082
214,21400.034020,1672,2107
215,21500.072480,1679,2082
216,21600.008340,1673,2116
217,21700.024900,1680,2107
218,21800.005200,1699,2083
219,21900.023220,1672,2115
220,22000.109420,1689,2085
221,22100.000340,1680,2116
222,22200.028120,1672,2082
223,22299.998780,1639,2116
224,22400.005020,1699,2107
225,22500.003200,1672,2107
226,22599.991420,1673,2116
227,22700.023000,1672,2116
228,22800.004080,1675,2116
229,22900.019980,1672,2082
230,23000.009220,1672,2116
231,23100.013380,1699,2107
232,23199.999600,1672,2098
233,23300.002780,1681,2115
234,23400.005060,1705,2083
235,23500.027740,1676,2116
236,23600.009280,1706,2082
237,23700.005420,1673,2116
238,23799.993680,1666,2116
239,23900.007140,1672,2114
240,24000.015840,1706,2116
241,24099.998220,1675,2116
242,24199.996200,1676,2116
243,24300.025500,1685,2108
244,24400.025060,1672,2116
245,24500.009140,1698,2114
246,24599.997480,1680,2098
247,24699.995880,1672,2116
248,24800.005860,1672,2083
249,24900.009120,1672,2116
250,25000.003780,1673,2099
251,25100.007100,1698,2116
252,25200.034840,1672,2116
253,25300.002280,1689,2116
254,25399.998940,1685,2116
255,25500.026600,1672,2085
256,25600.051780,1672,2116
257,25700.020240,1702,2108
258,25799.992020,1673,2116
259,25900.006320,1680,2112
260,26000.007820,1672,2098
261,26100.001860,1681,2116
262,26200.062000,1689,2083
263,26300.013040,1689,2116
264,26400.024580,1675,2108
265,26500.003760,1687,2116
266,26600.041240,1679,2114
267,26700.046760,1672,2113
268,26799.997880,1674,2085
269,26900.007440,1689,2116
270,27000.002620,1700,2116
271,27100.022260,1674,2099
272,27200.004560,1672,2114
273,27300.009000,1693,2115
274,27400.079080,1689,2090
275,27500.014760,1685,2112
276,27600.005620,1672,2082
277,27699.998960,1659,2112
278,27800.007320,1673,2099
279,27900.022540,1642,2116
280,28000.003980,1672,2113
281,28100.024740,1685,2116
282,28200.059140,1676,2116
283,28300.030380,1659,2116
284,28400.001760,1638,2099
285,28500.007260,1671,2112
286,28600.014660,1675,2113
287,28700.031980,1689,2099
288,28799.995740,1672,2090
289,28900.000700,1680,2116
290,29000.008180,1676,2082
291,29099.994660,1672,2098
292,29199.998420,1688,2116
293,29299.999500,1669,2116
294,29400.002140,1673,2116
295,29500.026100,1675,2115
296,29600.016400,1672,2095
297,29700.005980,1672,2102
298,29800.007000,1689,2099
299,29900.002260,1655,2103
300,30000.006560,1673,2099
301,30100.003020,1703,2051
302,30200.003380,1656,2084
303,30300.002620,1672,2113
304,30400.003040,1689,2099
305,30500.003920,1674,2103
306,30599.998900,1669,2115
307,30700.054580,1689,2112
308,30799.999060,1673,2116
309,30900.023640,1659,2116
310,31000.061880,1672,2099
311,31100.010180,1642,2113
312,31200.018340,1673,2081
313,31300.003180,1672,2099
314,31399.998560,1655,2094
315,31500.001400,1706,2081
316,31599.998340,1675,2116
317,31700.012300,1689,2082
318,31800.009420,1677,2112
319,31900.022680,1672,2099
320,32000.002580,1692,2115
321,32100.013540,1703,2085
322,32200.008980,1676,2084
323,32300.007220,1701,2103
324,32400.020800,1702,2085
325,32499.995960,1702,2113
326,32600.022820,1656,2081
327,32699.990500,1669,2099
328,32799.999100,1685,2084
329,32900.035780,1702,2081
330,33000.030940,1675,2097
331,33100.018940,1688,2082
332,33200.005620,1685,2081
333,33300.064340,1659,2094
334,33400.009120,1659,2100
335,33499.999020,1668,2081
336,33600.028300,1690,2085
337,33700.006800,1689,2081
338,33800.043600,1680,2095
339,33900.002220,1659,2095
340,34000.008440,1681,2081
341,34100.070220,1679,2081
342,34200.007640,1689,2081
343,34300.013560,1655,2081
344,34400.012220,1706,2097
345,34500.018660,1656,2099
346,34600.001980,1685,2082
347,34700.009060,1677,2081
348,34800.017140,1671,2112
349,34900.003380,1673,2084
350,35000.051940,1658,2085
351,35099.993700,1690,2094
352,35200.043840,1675,2081
353,35300.004360,1685,2098
354,35400.001200,1685,2094
355,35500.003800,1692,2094
356,35600.006160,1686,2094
357,35700.021540,1686,2068
358,35800.003280,1675,2085
359,35900.005600,1689,2081
360,36000.097780,1672,2082
361,36100.008220,1688,2081
362,36200.080140,1692,2081
363,36300.001380,1672,2094
364,36400.014500,1694,2099
365,36500.001780,1676,2099
366,36600.001280,1674,2081
367,36700.022820,1682,2094
368,36800.055960,1676,2081
369,36900.023320,1685,2081
370,36999.992540,1676,2102
371,37100.040140,1690,2081
372,37200.089440,1673,2081
373,37300.017960,1692,2081
374,37400.007260,1689,2080
375,37500.007560,1673,2098
376,37600.076180,1668,2081
377,37700.004520,1672,2099
378,37799.999780,1706,2094
379,37900.005560,1672,2084
380,37999.998500,1672,2084
381,38100.032700,1705,2084
382,38199.996900,1680,2081
383,38300.004960,1685,2064
384,38400.000660,1675,2081
385,38499.999280,1669,2082
386,38600.024220,1673,2084
387,38700.010120,1642,2081
388,38800.014540,1701,2099
389,38900.071520,1671,2081
390,39000.002440,1675,2099
391,39100.021900,1689,2094
392,39200.016520,1685,2081
393,39300.026040,1655,2094
394,39400.005580,1655,2099
395,39499.999620,1672,2099
396,39600.008840,1706,2081
397,39700.000600,1655,2084
398,39800.027780,1672,2099
399,39900.038920,1685,2081
400,40000.000500,1669,2081
401,40100.004260,1676,2098
402,40200.010000,1668,2081
403,40300.019600,1702,2081
404,40400.007020,1655,2099
405,40500.034340,1680,2081
406,40600.001220,1674,2085
407,40700.005720,1689,2081
408,40800.017120,1655,2079
409,40899.998160,1668,2084
410,40999.994440,1705,2094
411,41100.009300,1671,2081
412,41200.024520,1675,2081
413,41300.003500,1672,2079
414,41400.002540,1642,2094
415,41500.026320,1664,2064
416,41600.010180,1685,2081
417,41700.008100,1673,2081
418,41800.012120,1663,2072
419,41900.003680,1675,2081
420,42000.057360,1665,2094
421,42099.996980,1672,2081
422,42199.997060,1685,2082
423,42300.009440,1658,2081
424,42400.025520,1706,2081
425,42500.006500,1663,2081
426,42600.008520,1655,2082
427,42700.033840,1696,2081
428,42800.019420,1673,2081
429,42900.027900,1688,2081
430,43000.010960,1670,2081
431,43100.032660,1673,2081
432,43200.017680,1691,2081
433,43300.051260,1689,2081
434,43400.021020,1649,2081
435,43500.025800,1639,2081
436,43600.012840,1702,2081
437,43700.000760,1671,2081
438,43800.023920,1661,2081
439,43900.007920,1692,2097
440,44000.020760,1670,2081
441,44100.048120,1673,2080
442,44200.002360,1706,2098
443,44300.066880,1705,2081
444,44400.005820,1675,2082
445,44500.005180,1689,2081
446,44600.007160,1665,2081
447,44700.006640,1696,2081
448,44799.996780,1655,2082
449,44900.032740,1689,2081
450,45000.022720,1672,2081
451,45100.003600,1686,2081
452,45200.003520,1668,2081
453,45300.013020,1676,2081
454,45400.019360,1679,2081
455,45499.996340,1686,2081
456,45600.005300,1660,2081
457,45700.020380,1689,2081
458,45800.003700,1649,2081
459,45900.001280,1658,2081
460,45999.993280,1643,2081
461,46100.003020,1697,2081
462,46200.027880,1687,2081
463,46300.014700,1702,2081
464,46400.034840,1680,2084
465,46499.995760,1689,2081
466,46600.041140,1672,2081
467,46700.000940,1673,2081
468,46800.003720,1685,2081
469,46900.001580,1639,2081
470,47000.000880,1672,2081
471,47100.025200,1705,2064
472,47200.003600,1689,2094
473,47300.004500,1705,2081
474,47400.020400,1686,2081
475,47500.030860,1675,2081
476,47600.002740,1693,2081
477,47699.997100,1689,2084
478,47800.049800,1648,2081
479,47899.992120,1670,2081
480,48000.007580,1642,2077
481,48100.004060,1674,2081
482,48200.004180,1671,2081
483,48300.002360,1702,2081
484,48400.002440,1657,2081
485,48500.055300,1688,2081
486,48600.003620,1701,2081
487,48700.015220,1669,2081
488,48800.006420,1685,2081
489,48900.005160,1639,2094
490,49000.015240,1666,2094
491,49100.004240,1668,2094
492,49200.003700,1688,2081
493,49300.007420,1704,2094
494,49399.999680,1672,2089
495,49500.035080,1693,2081
496,49600.029880,1671,2080
497,49700.001600,1689,2081
498,49800.012200,1672,2081
499,49900.005980,1672,2081
500,50000.007120,1705,2081
501,50100.026320,1672,2084
502,50200.011200,1686,2081
503,50300.016240,1658,2081
504,50400.013660,1696,2081
505,50500.039060,1685,2081
506,50599.998040,1672,2084
507,50700.009220,1703,2081
508,50799.997800,1664,2081
509,50900.004000,1672,2081
510,51000.020820,1638,2081
511,51099.998880,1692,2081
512,51200.002620,1673,2081
513,51300.012740,1643,2081
514,51400.033640,1672,2081
515,51500.025100,1658,2081
516,51600.040260,1672,2112
517,51700.000440,1672,2081
518,51800.020500,1669,2095
519,51899.998040,1670,2084
520,52000.009260,1638,2081
521,52100.008940,1676,2081
522,52199.996520,1671,2081
523,52300.008800,1680,2081
524,52399.991240,1689,2081
525,52500.011860,1688,2081
526,52599.998300,1675,2081
527,52700.026600,1689,2072
528,52800.004880,1675,2081
529,52900.019160,1689,2081
530,53000.003900,1655,2102
531,53100.006720,1687,2099
532,53200.017600,1672,2112
533,53300.029280,1669,2099
534,53400.019260,1675,2084
535,53500.003220,1705,2094
536,53600.003660,1702,2081
537,53699.998200,1643,2080
538,53800.007260,1705,2081
539,53900.029100,1675,2081
540,54000.005460,1688,2081
541,54099.997040,1692,2082
542,54199.997580,1702,2113
543,54300.000980,1686,2081
544,54400.048560,1673,2082
545,54500.003680,1686,2097
546,54600.020940,1659,2084
547,54699.999960,1673,2081
548,54800.005040,1676,2103
549,54900.026980,1652,2081
550,54999.999860,1656,2100
551,55100.019220,1672,2094
552,55200.003020,1671,2084
553,55300.003720,1675,2081
554,55399.999600,1688,2069
555,55500.001160,1671,2085
556,55600.022360,1659,2094
557,55700.010400,1672,2098
558,55800.002420,1685,2115
559,55900.004160,1705,2116
560,56000.019000,1688,2085
561,56100.043420,1689,2084
562,56200.049700,1656,2095
563,56300.053840,1689,2096
564,56400.066980,1701,2100
565,56500.046540,1676,2112
566,56600.045620,1675,2098
567,56700.008920,1642,2067
568,56800.027200,1689,2082
569,56899.998520,1689,2115
570,57000.036860,1639,2112
571,57100.007340,1680,2085
572,57200.062000,1675,2112
573,57300.025600,1685,2115
574,57400.007620,1676,2116
575,57500.003440,1672,2095
576,57600.008780,1675,2116
577,57700.006940,1675,2094
578,57800.004460,1680,2103
579,57900.011460,1706,2099
580,58000.008080,1671,2089
581,58100.008540,1672,2116
582,58199.996680,1672,2100
583,58299.986720,1672,2116
584,58400.001960,1706,2107
585,58499.987360,1672,2116
