Sample,X(ms) [01.05.2017 19:32:26 733 UTC],"I_distance_left"[%IW64],"I_distance_right"[%IW66]
8,799.987240,7781,895
9,900.018460,7781,904
10,1000.038020,7781,912
11,1100.004360,7781,948
12,1199.998220,7781,902
13,1299.991940,7781,893
14,1400.063400,7781,920
15,1499.993680,7781,902
16,1600.042240,7781,893
17,1699.994440,7781,917
18,1800.026720,7781,918
19,1899.997980,7781,908
20,1999.996000,7781,921
21,2100.025520,7781,920
22,2199.987980,7781,889
23,2299.994980,7781,917
24,2400.031060,7781,914
25,2499.994000,7781,919
26,2600.000060,7781,893
27,2699.991000,7781,904
28,2799.999900,7781,915
29,2899.991980,7781,920
30,3000.005560,7781,865
31,3100.019140,7781,902
32,3200.004000,7781,917
33,3300.024080,7781,917
34,3400.026700,7781,887
35,3499.991340,7781,910
36,3599.993940,7781,878
37,3699.995740,7781,920
38,3800.016180,7781,907
39,3899.993020,7781,895
40,4000.003940,7781,903
41,4100.002480,7781,921
42,4200.005980,7781,929
43,4300.017540,7781,891
44,4400.045100,7781,921
45,4500.014180,7781,895
46,4600.001960,7781,919
47,4699.995520,7781,904
48,4800.051720,7781,887
49,4900.005100,7781,919
50,5000.012920,7781,877
51,5099.992480,7781,914
52,5200.042940,7781,911
53,5299.992000,7781,891
54,5400.018280,7781,885
55,5500.006120,7781,872
56,5600.002540,7781,912
57,5700.019780,7781,855
58,5799.995360,7781,895
59,5900.017840,7781,915
60,5999.999300,7781,918
61,6100.001220,7781,889
62,6200.011720,7781,918
63,6299.997740,7781,921
64,6400.017000,7781,865
65,6500.004160,7781,919
66,6599.997640,7781,888
67,6699.992460,7781,920
68,6800.003400,7781,885
69,6900.015820,7781,904
70,7000.012920,7781,901
71,7100.004660,7781,895
72,7199.994860,7781,921
73,7300.006640,7781,900
74,7399.989460,7781,912
75,7499.996440,7781,920
76,7600.026060,7781,895
77,7699.998660,7781,891
78,7799.993940,7781,889
79,7900.000060,7781,946
