Sample,X(ms) [02.05.2017 17:12:35 328 UTC],"I_distance_left"[%IW64],"I_distance_right"[%IW66]
868,1244.725940,1054,535
869,1245.844740,1054,535
870,1247.753820,1054,535
871,1248.956820,1054,535
872,1250.772640,1054,535
873,1252.635340,1054,535
874,1253.762340,971,523
875,1255.784820,971,523
876,1257.681380,971,523
877,1258.828320,971,523
878,1260.746100,971,523
879,1261.840780,971,523
880,1263.651220,895,483
881,1265.497940,895,483
882,1266.639480,895,483
883,1268.530480,895,483
884,1269.739000,895,483
885,1271.538080,895,483
886,1273.409520,895,483
887,1274.545840,771,480
888,1276.151340,771,480
889,1277.393400,771,480
890,1279.174580,771,480
891,1281.094240,771,480
892,1282.347200,771,480
893,1283.992820,590,495
894,1285.097960,590,495
895,1286.928660,590,495
896,1288.756740,590,495
897,1289.954740,590,495
898,1291.839920,590,495
899,1292.964700,483,503
900,1294.811880,483,503
901,1296.523720,483,503
902,1297.723440,483,503
903,1298.981360,483,503
904,1300.127580,483,503
905,1301.782100,483,503
906,1302.955260,514,525
907,1304.134760,514,525
908,1305.440980,514,525
909,1306.629400,514,525
910,1307.797540,514,525
911,1309.004700,514,525
912,1310.148960,514,525
913,1311.487940,514,525
914,1312.670860,581,535
915,1313.848400,581,535
916,1315.013780,581,535
917,1316.170980,581,535
918,1317.526160,581,535
919,1318.729640,581,535
920,1319.907940,581,535
921,1321.057300,581,535
922,1322.382820,581,535
923,1323.555260,649,541
924,1324.724360,649,541
925,1325.880380,649,541
926,1327.050540,649,541
927,1328.646420,649,541
928,1329.873940,649,541
929,1331.036880,649,541
930,1332.357740,649,541
931,1333.532840,699,543
932,1334.721760,699,543
933,1335.872640,699,543
934,1337.040120,699,543
935,1338.191700,699,543
936,1339.576180,699,543
937,1340.730260,699,543
938,1341.887320,699,543
939,1343.065560,725,579
940,1344.364140,725,579
941,1345.584080,725,579
942,1346.741760,725,579
943,1347.929960,725,579
944,1349.116320,725,579
945,1350.460180,725,579
946,1352.914800,725,579
947,1354.052960,737,647
948,1355.867180,737,647
949,1356.971160,737,647
950,1358.838460,737,647
951,1359.923680,737,647
952,1361.723420,737,647
953,1363.591500,727,665
954,1364.710600,727,665
955,1366.575340,727,665
956,1367.699520,727,665
957,1369.525920,727,665
958,1371.404220,727,665
959,1372.545820,727,665
960,1374.161120,619,639
961,1375.420120,619,639
962,1377.146560,619,639
963,1379.068860,619,639
964,1380.182880,619,639
965,1381.978720,619,639
966,1383.172080,497,610
967,1385.124820,497,610
968,1386.945940,497,610
969,1388.051420,497,610
970,1389.927020,497,610
971,1391.031960,497,610
972,1392.873300,487,595
973,1394.698140,487,595
974,1395.800520,487,595
975,1397.667580,487,595
976,1398.841040,487,595
977,1400.711560,487,595
978,1402.865120,487,595
979,1403.983860,567,570
980,1405.782360,567,570
981,1407.173340,567,570
982,1408.548520,567,570
983,1409.737300,567,570
984,1410.918640,567,570
985,1412.091900,567,570
986,1413.388240,642,558
987,1414.588240,642,558
988,1415.758920,642,558
989,1416.888040,642,558
990,1418.069520,642,558
991,1419.411380,642,558
992,1420.618900,642,558
993,1421.771640,642,558
994,1422.937880,696,535
995,1424.081020,696,535
996,1425.391120,696,535
997,1426.577220,696,535
998,1427.744940,696,535
999,1429.642240,696,535
1000,1431.468140,696,535
1001,1433.173020,696,535
1002,1434.458540,740,489
1003,1436.119640,740,489
1004,1437.401820,740,489
1005,1439.081720,740,489
1006,1440.169100,740,489
1007,1442.013060,740,489
1008,1443.819060,762,466
1009,1444.902620,762,466
1010,1446.788640,762,466
1011,1447.944860,762,466
1012,1449.809900,762,466
1013,1451.659200,762,466
1014,1452.760060,756,437
1015,1454.597540,756,437
1016,1455.700540,756,437
1017,1457.503340,756,437
1018,1459.411060,756,437
1019,1460.540300,756,437
1020,1462.170360,756,437
1021,1463.425940,753,406
1022,1465.098720,753,406
1023,1466.178940,753,406
1024,1468.032180,753,406
1025,1469.907940,753,406
1026,1471.083780,753,406
1027,1472.931900,717,425
1028,1474.538100,717,425
1029,1475.732480,717,425
1030,1476.907680,717,425
1031,1478.054120,717,425
1032,1479.411660,717,425
1033,1480.595180,717,425
1034,1481.753460,717,425
1035,1482.940720,717,468
1036,1484.088760,717,468
1037,1485.405120,717,468
1038,1486.607160,717,468
1039,1487.782460,717,468
1040,1488.963180,717,468
1041,1490.137400,717,468
1042,1491.696700,717,468
1043,1492.914820,768,489
1044,1494.189340,768,489
1045,1495.559600,768,489
1046,1496.713840,768,489
1047,1497.876800,768,489
1048,1499.066160,768,489
1049,1500.448940,768,489
1050,1501.993740,768,489
1051,1503.336100,793,518
1052,1504.510560,793,518
1053,1505.714160,793,518
1054,1506.872080,793,518
1055,1508.982880,793,518
1056,1510.765560,793,518
1057,1511.904940,793,518
1058,1513.760200,789,532
1059,1514.859240,789,532
1060,1516.700040,789,532
1061,1517.798240,789,532
1062,1519.651240,789,532
1063,1521.520440,789,532
1064,1522.651760,789,532
1065,1524.445180,769,470
1066,1525.576660,769,470
1067,1527.425820,769,470
1068,1529.159420,769,470
1069,1530.531960,769,470
1070,1532.154080,769,470
1071,1533.400060,743,440
1072,1535.112540,743,440
1073,1536.900940,743,440
1074,1538.016200,743,440
1075,1539.879860,743,440
1076,1540.982000,743,440
1077,1542.812720,712,458
1078,1544.602280,712,458
1079,1545.735520,712,458
1080,1547.589400,712,458
1081,1548.736920,712,458
1082,1550.532520,712,458
1083,1552.335160,712,458
1084,1553.493360,714,451
1085,1555.344140,714,451
1086,1556.461360,714,451
1087,1558.113740,714,451
1088,1559.406020,714,451
1089,1561.166180,714,451
1090,1563.066280,714,451
1091,1564.179780,715,430
1092,1566.018120,715,430
1093,1567.106880,715,430
1094,1569.041840,715,430
1095,1570.906180,715,430
1096,1572.004180,715,430
1097,1573.842760,699,453
1098,1574.920920,699,453
1099,1576.728420,699,453
1100,1578.637000,699,453
1101,1579.754880,699,453
1102,1581.652940,699,453
1103,1582.844440,707,500
1104,1584.730920,707,500
1105,1586.617580,707,500
1106,1587.735900,707,500
1107,1589.549140,707,500
1108,1590.667780,707,500
1109,1592.524560,707,500
1110,1594.403400,729,523
1111,1595.528680,729,523
1112,1597.170640,729,523
1113,1599.089180,729,523
1114,1600.360460,729,523
1115,1602.513900,729,523
1116,1603.684340,756,517
1117,1605.610180,756,517
1118,1607.471820,756,517
1119,1608.649100,756,517
1120,1610.497000,756,517
1121,1612.184200,756,517
1122,1613.463780,770,463
1123,1615.133400,770,463
1124,1616.381340,770,463
1125,1618.039020,770,463
1126,1619.158920,770,463
1127,1620.994760,770,463
1128,1622.809160,770,463
1129,1623.900120,743,385
1130,1625.751040,743,385
1131,1626.845800,743,385
1132,1628.691260,743,385
1133,1630.526080,743,385
1134,1631.664700,743,385
1135,1633.480220,679,346
1136,1634.604900,679,346
1137,1636.358820,679,346
1138,1637.479740,679,346
1139,1639.369700,679,346
1140,1641.000320,679,346
1141,1642.114160,679,346
1142,1643.931640,612,360
1143,1645.100960,612,360
1144,1646.953640,612,360
1145,1648.745560,612,360
