Sample,X(ms) [01.05.2017 19:52:56 233 UTC],"I_distance_left"[%IW64],"I_distance_right"[%IW66]
150,14999.991880,1366,2825
151,15099.981140,1372,2826
152,15199.989000,1365,2832
153,15300.037280,1365,2834
154,15399.982860,1363,2830
155,15499.987000,1390,2830
156,15599.998540,1391,2832
157,15699.984420,1367,2805
158,15800.015800,1365,2806
159,15899.984960,1380,2830
160,16000.045060,1365,2832
161,16099.983480,1367,2832
162,16199.988240,1365,2826
163,16300.056000,1363,2832
164,16399.988720,1399,2832
165,16499.977760,1373,2805
166,16599.981540,1342,2828
167,16700.003820,1358,2799
168,16800.037900,1390,2832
169,16899.980460,1365,2838
170,17000.007200,1365,2807
171,17099.990100,1367,2830
172,17199.987160,1365,2826
173,17299.993820,1367,2824
174,17400.040380,1365,2830
175,17499.979340,1365,2800
176,17599.991780,1365,2800
177,17699.985160,1367,2804
178,17799.982080,1365,2825
179,17899.988280,1365,2800
180,17999.984000,1367,2824
181,18099.979380,1363,2832
182,18200.004340,1371,2798
183,18299.981060,1365,2807
184,18399.994040,1365,2806
185,18499.993220,1373,2798
186,18600.016780,1365,2824
187,18700.005260,1365,2800
188,18799.983040,1371,2804
189,18899.987280,1365,2806
190,18999.987820,1371,2798
191,19099.981220,1365,2831
192,19200.000840,1339,2806
193,19299.996760,1365,2798
194,19400.098100,1365,2824
195,19499.984180,1397,2800
196,19600.006480,1364,2806
197,19700.095240,1363,2806
198,19800.002640,1365,2824
199,19899.983820,1359,2798
200,19999.996160,1355,2830
201,20100.012560,1365,2832
202,20199.986060,1365,2830
203,20299.985240,1365,2805
204,20399.997280,1358,2799
205,20500.002660,1371,2832
206,20599.979100,1356,2831
207,20699.983420,1365,2832
208,20799.991680,1371,2798
209,20899.995980,1365,2832
210,20999.995440,1365,2815
211,21099.990220,1365,2799
212,21199.985680,1361,2798
213,21299.990180,1365,2824
214,21400.055260,1365,2806
215,21499.992300,1365,2798
216,21600.011220,1363,2798
217,21699.989360,1365,2798
218,21800.001800,1348,2824
219,21899.979380,1365,2824
220,21999.977580,1365,2831
221,22099.987540,1365,2798
222,22199.993560,1364,2798
223,22300.002940,1365,2798
224,22399.995860,1365,2800
225,22500.056020,1365,2798
226,22599.986940,1364,2798
227,22699.981380,1365,2806
228,22800.012980,1357,2802
229,22899.982160,1365,2830
230,22999.999560,1365,2806
231,23099.991400,1390,2830
232,23199.992520,1365,2798
233,23299.992120,1365,2814
234,23400.034120,1365,2798
235,23499.981660,1364,2825
236,23599.987980,1365,2798
237,23699.979420,1365,2804
238,23799.990120,1365,2798
239,23899.992820,1365,2798
240,24000.005400,1346,2798
241,24099.987160,1365,2798
242,24200.007880,1365,2798
243,24299.993560,1365,2798
244,24399.986220,1365,2798
245,24499.983080,1365,2798
246,24600.016320,1365,2814
247,24699.987740,1365,2798
248,24800.005520,1364,2798
249,24900.007380,1365,2798
250,24999.991260,1365,2798
251,25099.982120,1365,2815
252,25199.984280,1364,2798
253,25299.990080,1365,2798
254,25400.010220,1365,2798
255,25499.984360,1365,2800
256,25600.023920,1365,2798
257,25699.982880,1365,2798
258,25800.030260,1361,2798
259,25899.977320,1364,2831
260,26000.024460,1365,2806
261,26100.007160,1365,2800
262,26199.986480,1358,2799
263,26299.993400,1365,2798
264,26399.982620,1365,2798
265,26500.034080,1356,2798
266,26600.035160,1365,2798
267,26699.984440,1365,2828
268,26799.983280,1365,2798
269,26899.976380,1365,2798
270,26999.992240,1365,2798
271,27099.985020,1364,2830
272,27199.991980,1339,2800
273,27300.008620,1365,2824
274,27399.988240,1365,2798
275,27499.985220,1365,2798
276,27600.006260,1363,2824
277,27699.979500,1365,2799
278,27800.011740,1356,2814
279,27900.013940,1365,2798
280,27999.984380,1365,2798
281,28099.994440,1365,2806
282,28200.009920,1365,2798
283,28299.984580,1365,2798
284,28399.991140,1365,2798
285,28500.004380,1361,2800
286,28600.038480,1365,2800
287,28699.983880,1365,2799
288,28799.987300,1365,2804
289,28899.985840,1365,2824
290,29000.050660,1339,2823
291,29099.985180,1356,2831
292,29199.985440,1365,2798
293,29299.991000,1363,2806
294,29399.982500,1365,2800
295,29499.979120,1365,2798
296,29599.984340,1365,2798
297,29700.026200,1339,2798
298,29800.015860,1365,2798
299,29899.989040,1363,2832
300,29999.982360,1365,2799
301,30100.047840,1363,2798
302,30200.023460,1365,2831
303,30299.986140,1390,2799
304,30399.976860,1357,2831
305,30499.984800,1365,2806
306,30600.002820,1365,2824
307,30699.992680,1361,2798
308,30799.985400,1365,2798
309,30900.045960,1365,2824
310,30999.985420,1348,2798
311,31100.011260,1364,2798
312,31199.991240,1365,2798
313,31300.038600,1365,2798
314,31400.017700,1365,2798
315,31499.984880,1367,2825
316,31599.997860,1348,2799
317,31699.997580,1390,2824
318,31799.997820,1371,2798
319,31900.025220,1365,2800
320,32000.001400,1373,2806
321,32100.026380,1365,2806
322,32200.007780,1363,2815
323,32300.003420,1367,2826
324,32400.007080,1367,2798
325,32500.003420,1365,2798
326,32600.027800,1365,2800
327,32700.013120,1340,2804
328,32800.021240,1367,2830
329,32900.059700,1365,2830
330,32999.992980,1390,2830
331,33100.011620,1372,2824
332,33200.026860,1333,2806
333,33300.006140,1390,2804
334,33399.982220,1365,2840
335,33499.990860,1367,2830
336,33600.048800,1365,2832
337,33700.015920,1367,2824
338,33800.008240,1365,2826
339,33899.993680,1392,2826
340,33999.988700,1365,2826
341,34099.996780,1373,2824
342,34199.982100,1363,2832
343,34300.014800,1391,2830
344,34399.983740,1359,2832
345,34499.999700,1392,2824
346,34599.989080,1365,2832
347,34699.989480,1367,2825
348,34799.982780,1365,2832
349,34899.990800,1365,2806
350,35000.015180,1365,2824
351,35099.990720,1391,2826
352,35199.994780,1367,2800
353,35299.975620,1397,2832
354,35399.980960,1371,2830
355,35500.002500,1365,2832
356,35600.042480,1365,2832
357,35700.005520,1365,2832
358,35800.001880,1398,2806
359,35900.002500,1391,2832
360,36000.028040,1397,2832
361,36099.983000,1398,2832
362,36200.000440,1373,2832
363,36299.987060,1398,2832
364,36400.020860,1373,2832
365,36500.019900,1399,2832
366,36599.992420,1397,2832
367,36699.991960,1373,2836
368,36799.990900,1373,2832
369,36899.986200,1399,2849
370,37000.037480,1366,2832
371,37099.996460,1390,2832
372,37199.976400,1391,2832
373,37299.982540,1369,2832
374,37399.983020,1398,2832
375,37500.048240,1399,2832
376,37599.996220,1397,2832
377,37699.981640,1399,2849
378,37799.989760,1399,2832
379,37900.007060,1381,2832
380,37999.987820,1379,2832
381,38100.008660,1352,2818
382,38199.991300,1367,2829
383,38300.024740,1383,2832
384,38399.996720,1399,2832
385,38499.987400,1365,2834
386,38600.006500,1378,2831
387,38699.991700,1382,2831
388,38799.992360,1368,2832
389,38899.993080,1382,2819
390,38999.985920,1362,2815
391,39100.004600,1379,2831
392,39200.025680,1365,2811
393,39299.999140,1365,2833
394,39399.978600,1365,2815
395,39499.992640,1365,2831
396,39599.983560,1368,2832
397,39700.029560,1382,2816
398,39800.003580,1365,2819
399,39899.989920,1366,2815
400,40000.008960,1358,2832
401,40099.979620,1348,2799
402,40199.994940,1378,2811
403,40299.981160,1365,2815
404,40400.005440,1365,2819
405,40500.012320,1365,2799
406,40599.984020,1368,2814
407,40699.999840,1365,2798
408,40799.985920,1364,2799
409,40900.013680,1364,2802
410,41000.001560,1365,2801
411,41099.998680,1365,2814
412,41200.007480,1365,2818
413,41299.988840,1365,2799
414,41399.982200,1348,2828
415,41499.986280,1368,2815
416,41599.986620,1365,2814
417,41700.006200,1365,2798
418,41799.990440,1363,2798
419,41899.980880,1365,2798
420,41999.981140,1365,2798
421,42100.031720,1365,2798
422,42199.999880,1364,2815
423,42300.048500,1365,2798
424,42399.985520,1365,2802
425,42500.006640,1365,2835
426,42599.980920,1365,2810
427,42700.006800,1348,2828
428,42799.982000,1365,2798
429,42899.985560,1365,2803
430,42999.990240,1365,2798
431,43099.990280,1365,2812
432,43200.011580,1365,2798
433,43300.006960,1365,2811
434,43400.003000,1357,2828
435,43499.985780,1361,2798
436,43599.985660,1365,2798
437,43700.023820,1365,2798
438,43799.998280,1365,2816
439,43899.994540,1365,2799
440,43999.991220,1348,2829
441,44099.976520,1365,2798
442,44199.987080,1365,2806
443,44299.982800,1365,2799
444,44399.977800,1348,2816
445,44499.998560,1365,2798
446,44600.025060,1365,2798
447,44700.012700,1365,2798
448,44800.011960,1364,2811
449,44899.988680,1365,2815
450,44999.986940,1356,2811
451,45100.024360,1365,2798
452,45199.993560,1365,2799
453,45300.005440,1365,2828
454,45399.988980,1365,2798
455,45500.000200,1360,2831
456,45600.011500,1365,2798
457,45699.992860,1365,2799
458,45800.016740,1365,2798
459,45899.991060,1365,2798
460,45999.990760,1365,2802
461,46099.986280,1365,2798
462,46200.044160,1365,2798
463,46299.985060,1365,2815
464,46399.980360,1361,2798
465,46499.987240,1365,2798
466,46599.992340,1345,2798
467,46699.992820,1365,2798
468,46800.011440,1365,2814
469,46899.990580,1364,2798
470,47000.002580,1365,2832
471,47100.052360,1365,2815
472,47199.994220,1364,2815
473,47299.991760,1365,2828
474,47399.993540,1365,2802
475,47500.010540,1365,2798
476,47599.996740,1363,2814
477,47699.985800,1364,2798
478,47799.988060,1365,2831
479,47899.997200,1348,2828
480,47999.991120,1365,2814
481,48099.982500,1332,2814
482,48199.983860,1365,2798
483,48299.984940,1365,2802
484,48399.986800,1365,2815
485,48499.981900,1365,2798
486,48599.985180,1346,2828
487,48699.987640,1368,2798
488,48800.022300,1365,2845
489,48899.998680,1365,2799
490,49000.026620,1365,2798
491,49099.977960,1335,2802
492,49199.991240,1365,2802
493,49300.063980,1365,2815
494,49400.022400,1365,2815
495,49500.000040,1365,2798
496,49599.993080,1348,2802
497,49699.989620,1365,2818
498,49799.984480,1365,2819
499,49899.990300,1348,2828
500,50000.052460,1365,2798
501,50100.002220,1365,2828
502,50199.987580,1364,2798
503,50299.985940,1378,2798
504,50399.983120,1365,2815
505,50499.990800,1365,2824
506,50600.022780,1378,2798
507,50699.991040,1368,2827
508,50800.003420,1365,2799
509,50900.012340,1365,2819
510,50999.993400,1365,2798
511,51099.982700,1365,2798
512,51199.995060,1365,2815
513,51300.011540,1349,2815
514,51399.999980,1366,2799
515,51499.992320,1357,2815
516,51599.987300,1356,2828
517,51699.980280,1365,2815
518,51800.013940,1365,2798
519,51899.982900,1365,2799
520,51999.986040,1364,2801
