Sample,X(ms) [16.06.2017 16:26:20 534 UTC],"Q_motor_PWM"[%QW1000],"Q_motor_direction"[%Q4.0],"M_crank_angle"[%MD72],"M_crank_angular_velocity"[%MD80]
2039,2821.873900,7,1,2.2619469165802,0
2040,2823.055560,7,1,2.2619469165802,0
2041,2824.274660,7,1,2.2619469165802,0
2042,2825.433080,7,1,2.2619469165802,0
2043,2826.622820,7,1,2.2619469165802,0
2044,2828.254960,7,1,2.2619469165802,0
2045,2829.541100,7,1,2.2619469165802,0
2046,2830.876040,7,1,2.2619469165802,0
2047,2832.097400,7,1,2.2619469165802,0
2048,2833.572800,7,1,2.2619469165802,0
2049,2834.949060,7,1,2.2619469165802,0
2050,2836.130480,7,1,2.2619469165802,0
2051,2837.327460,7,1,2.2619469165802,0
2052,2838.528680,7,1,2.2619469165802,0
2053,2839.867440,7,1,2.2619469165802,0
2054,2841.037480,7,1,2.2619469165802,0
2055,2842.361840,7,1,2.2619469165802,0
2056,2843.541260,7,1,2.2619469165802,0
2057,2844.880080,7,1,2.2619469165802,0
2058,2846.063160,7,1,2.2619469165802,0
2059,2847.273900,7,1,2.2619469165802,0
2060,2848.466900,7,1,2.2619469165802,0
2061,2849.652180,7,1,2.2619469165802,0
2062,2850.968840,7,1,2.2619469165802,0
2063,2852.158360,7,1,2.2619469165802,0
2064,2853.383220,7,1,2.2619469165802,0
2065,2854.558900,7,1,2.2619469165802,0
2066,2855.913740,7,1,2.2619469165802,0
2067,2857.086680,7,1,2.2619469165802,0
2068,2858.335040,7,1,2.2619469165802,0
2069,2859.502060,7,1,2.2619469165802,0
2070,2860.695000,7,1,2.2619469165802,0
2071,2862.018680,7,1,2.2619469165802,0
2072,2863.227080,7,1,2.2619469165802,0
2073,2864.389080,7,1,2.2619469165802,0
2074,2865.585100,7,1,2.2619469165802,0
2075,2866.899560,7,1,2.2619469165802,0
2076,2868.141080,7,1,2.2619469165802,0
2077,2869.323920,7,1,2.2619469165802,0
2078,2870.494980,7,1,2.2619469165802,0
2079,2871.667000,7,1,2.2619469165802,0
2080,2873.008100,7,1,2.2619469165802,0
2081,2874.197100,7,1,2.2619469165802,0
2082,2875.377260,7,1,2.2619469165802,0
2083,2876.540420,7,1,2.2619469165802,0
2084,2877.696440,7,1,2.2619469165802,0
2085,2879.088760,7,1,2.2619469165802,0
2086,2880.273800,7,1,2.2619469165802,0
2087,2881.460280,7,1,2.2619469165802,0
2088,2882.630400,7,1,2.2619469165802,0
2089,2883.970020,7,1,2.2619469165802,0
2090,2885.135360,7,1,2.2619469165802,0
2091,2886.329440,7,1,2.2619469165802,0
2092,2887.494960,7,1,2.2619469165802,0
2093,2888.875100,7,1,2.2619469165802,0
2094,2890.054880,7,1,2.2619469165802,0
2095,2891.287040,7,1,2.2619469165802,0
2096,2892.654020,7,1,2.2619469165802,0
2097,2894.023800,7,1,2.2619469165802,0
2098,2895.220620,7,1,2.2619469165802,0
2099,2896.408820,7,1,2.2619469165802,0
2100,2897.575240,7,1,2.2619469165802,0
2101,2898.955560,7,1,2.2619469165802,0
2102,2900.127300,7,1,2.2619469165802,0
2103,2901.333160,7,1,2.2619469165802,0
2104,2902.499960,7,1,2.2619469165802,0
2105,2903.706740,7,1,2.2619469165802,0
2106,2905.039860,7,1,2.2619469165802,0
2107,2906.237760,7,1,2.2619469165802,0
2108,2907.394740,7,1,2.2619469165802,0
2109,2908.587960,7,1,2.2619469165802,0
2110,2909.906300,7,1,2.2619469165802,0
2111,2911.087540,7,1,2.2619469165802,0
2112,2912.293040,7,1,2.2619469165802,0
2113,2913.468700,7,1,2.2619469165802,0
2114,2914.650660,7,1,2.2619469165802,0
2115,2915.970260,7,1,2.2619469165802,0
2116,2917.170460,7,1,2.2619469165802,0
2117,2918.376060,7,1,2.2619469165802,0
2118,2919.560120,7,1,2.2619469165802,0
2119,2920.883700,7,1,2.2619469165802,0
2120,2922.082620,7,1,2.2619469165802,0
2121,2923.286660,7,1,2.2619469165802,0
2122,2924.476440,7,1,2.2619469165802,0
2123,2925.652560,7,1,2.2619469165802,0
2124,2927.099780,7,1,2.2619469165802,0
2125,2928.329720,7,1,2.2619469165802,0
2126,2929.528740,7,1,2.2619469165802,0
2127,2930.705320,7,1,2.2619469165802,0
2128,2932.060900,7,1,2.2619469165802,0
2129,2933.253700,7,1,2.2619469165802,0
2130,2934.710240,7,1,2.2619469165802,0
2131,2936.047300,7,1,2.2619469165802,0
2132,2937.262060,7,1,2.2619469165802,0
2133,2938.460620,7,1,2.2619469165802,0
2134,2939.607280,7,1,2.2619469165802,0
2135,2940.963880,7,1,2.2619469165802,0
2136,2942.273780,7,1,2.2619469165802,0
2137,2943.437640,7,1,2.2619469165802,0
2138,2944.603760,7,1,2.2619469165802,0
2139,2945.951640,7,1,2.2619469165802,0
2140,2947.118340,7,1,2.2619469165802,0
2141,2948.348940,7,1,2.2619469165802,0
2142,2949.514540,7,1,2.2619469165802,0
2143,2950.706180,7,1,2.2619469165802,0
2144,2952.024160,7,1,2.2619469165802,0
2145,2953.243040,7,1,2.2619469165802,0
2146,2954.449440,7,1,2.2619469165802,0
2147,2955.644040,7,1,2.2619469165802,0
2148,2956.970900,7,1,2.2619469165802,0
2149,2958.206880,7,1,2.2619469165802,0
2150,2959.514720,7,1,2.2619469165802,0
2151,2960.707460,7,1,2.2619469165802,0
2152,2962.014000,7,1,2.2619469165802,0
2153,2963.197040,7,1,2.2619469165802,0
2154,2964.368400,7,1,2.2619469165802,0
2155,2965.559540,7,1,2.2619469165802,0
2156,2966.871520,7,1,2.2619469165802,0
2157,2968.100320,7,1,2.2619469165802,0
2158,2969.287040,7,1,2.2619469165802,0
2159,2970.444080,7,1,2.2619469165802,0
2160,2971.631760,7,1,2.2619469165802,0
2161,2972.948040,7,1,2.2619469165802,0
2162,2974.150640,7,1,2.2619469165802,0
2163,2975.323340,7,1,2.2619469165802,0
2164,2976.500140,7,1,2.2619469165802,0
2165,2977.664400,7,1,2.2619469165802,0
2166,2980.004300,7,1,2.2619469165802,0
2167,2981.689580,7,1,2.2619469165802,0
2168,2982.981000,7,1,2.2619469165802,0
2169,2984.605260,7,1,2.2619469165802,0
2170,2985.863960,7,1,2.2619469165802,0
2171,2987.560060,7,1,2.2619469165802,0
2172,2989.394200,7,1,2.2619469165802,0
2173,2990.512160,7,1,2.2619469165802,0
2174,2992.586420,7,1,2.2619469165802,0
2175,2993.711240,7,1,2.2619469165802,0
2176,2995.588640,7,1,2.2619469165802,0
2177,2997.500320,7,1,2.2619469165802,0
2178,2998.653160,7,1,2.2619469165802,0
2179,3000.495900,7,1,2.2619469165802,0
2180,3002.882220,7,1,2.2619469165802,0
2181,3004.018440,7,1,2.2619469165802,0
2182,3005.889760,7,1,2.2619469165802,0
2183,3007.576000,7,1,2.2619469165802,0
2184,3008.889300,7,1,2.2619469165802,0
2185,3010.536640,7,1,2.2619469165802,0
2186,3011.658060,7,1,2.2619469165802,0
2187,3013.468860,7,1,2.2619469165802,0
2188,3015.231400,7,1,2.2619469165802,0
2189,3016.380060,7,1,2.2619469165802,0
2190,3018.377940,7,1,2.2619469165802,0
2191,3019.564740,7,1,2.2619469165802,0
2192,3021.401160,7,1,2.2619469165802,0
2193,3023.189320,7,1,2.2619469165802,0
2194,3024.323420,7,1,2.2619469165802,0
2195,3026.229540,7,1,2.2619469165802,0
2196,3027.442460,7,1,2.2619469165802,0
2197,3029.341580,7,1,2.2619469165802,0
2198,3031.210020,7,1,2.2619469165802,0
2199,3032.331240,7,1,2.2619469165802,0
2200,3034.183440,7,1,2.2619469165802,0
2201,3035.310480,7,1,2.2619469165802,0
2202,3037.117160,7,1,2.2619469165802,0
2203,3039.101680,7,1,2.2619469165802,0
2204,3040.329700,7,1,2.2619469165802,0
2205,3042.228480,7,1,2.2619469165802,0
2206,3044.098260,7,1,2.2619469165802,0
2207,3045.381580,7,1,2.2619469165802,0
2208,3047.235240,7,1,2.2619469165802,0
2209,3049.066260,7,1,2.2619469165802,0
2210,3050.295800,7,1,2.2619469165802,0
2211,3052.160120,7,1,2.2619469165802,0
2212,3053.281460,7,1,2.2619469165802,0
2213,3055.244320,7,1,2.2619469165802,0
2214,3057.123840,7,1,2.2619469165802,0
2215,3058.312960,7,1,2.2619469165802,0
2216,3060.210140,7,1,2.2619469165802,0
2217,3062.064640,7,1,2.2619469165802,0
2218,3063.199000,7,1,2.2619469165802,0
2219,3065.064580,7,1,2.2619469165802,0
2220,3066.297760,7,1,2.2619469165802,0
2221,3067.443380,7,1,2.2619469165802,0
2222,3068.641180,7,1,2.2619469165802,0
2223,3069.975980,7,1,2.2619469165802,0
2224,3071.141280,7,1,2.2619469165802,0
2225,3073.107880,7,1,2.2619469165802,0
2226,3074.251440,7,1,2.2619469165802,0
2227,3076.093860,7,1,2.2619469165802,0
2228,3077.999580,7,1,2.2619469165802,0
2229,3079.119740,7,1,2.2619469165802,0
2230,3080.881940,7,1,2.2619469165802,0
2231,3081.992880,7,1,2.2619469165802,0
2232,3083.708660,7,1,2.2619469165802,0
2233,3085.553000,7,1,2.2619469165802,0
2234,3086.661300,7,1,2.2619469165802,0
2235,3088.468660,7,1,2.2619469165802,0
2236,3089.585180,7,1,2.2619469165802,0
2237,3091.468680,7,1,2.2619469165802,0
2238,3093.577460,7,1,2.2619469165802,0
2239,3094.903500,7,1,2.2619469165802,0
2240,3096.598280,7,1,2.2619469165802,0
2241,3098.392100,7,1,2.2619469165802,0
2242,3099.523900,7,1,2.2619469165802,0
2243,3101.336740,7,1,2.2619469165802,0
2244,3102.458100,7,1,2.2619469165802,0
2245,3104.312160,7,1,2.2619469165802,0
2246,3106.147260,7,1,2.2619469165802,0
2247,3107.286540,7,1,2.2619469165802,0
2248,3109.184940,7,1,2.2619469165802,0
2249,3110.308920,7,1,2.2619469165802,0
2250,3112.129940,7,1,2.2619469165802,0
2251,3114.105060,7,1,2.2619469165802,0
2252,3115.259700,7,1,2.2619469165802,0
2253,3117.045560,7,1,2.2619469165802,0
2254,3118.297820,7,1,2.2619469165802,0
2255,3119.500340,7,1,2.2619469165802,0
2256,3120.654660,7,1,2.2619469165802,0
2257,3121.998200,7,1,2.2619469165802,0
2258,3123.175040,7,1,2.2619469165802,0
2259,3124.359160,7,1,2.2619469165802,0
2260,3125.524380,7,1,2.2619469165802,0
2261,3127.071780,7,1,2.2619469165802,0
2262,3128.343420,7,1,2.2619469165802,0
2263,3129.632060,7,1,2.2619469165802,0
2264,3130.964440,7,1,2.2619469165802,0
2265,3132.156920,7,1,2.2619469165802,0
2266,3133.335500,7,1,2.2619469165802,0
2267,3134.945320,7,1,2.2619469165802,0
2268,3136.125560,7,1,2.2619469165802,0
2269,3137.331380,7,1,2.2619469165802,0
2270,3138.528420,7,1,2.2619469165802,0
2271,3139.869780,7,1,2.2619469165802,0
2272,3141.044700,7,1,2.2619469165802,0
2273,3142.388100,7,1,2.2619469165802,0
2274,3143.551500,7,1,2.2619469165802,0
2275,3144.906540,7,1,2.2619469165802,0
2276,3146.083920,7,1,2.2619469165802,0
2277,3147.298320,7,1,2.2619469165802,0
2278,3148.494680,7,1,2.2619469165802,0
2279,3149.686940,7,1,2.2619469165802,0
2280,3151.010360,7,1,2.2619469165802,0
2281,3152.206480,7,1,2.2619469165802,0
2282,3153.371860,7,1,2.2619469165802,0
2283,3154.565420,7,1,2.2619469165802,0
2284,3155.937540,7,1,2.2619469165802,0
2285,3157.185180,7,1,2.2619469165802,0
2286,3158.401140,7,1,2.2619469165802,0
2287,3159.587040,7,1,2.2619469165802,0
2288,3160.893060,7,1,2.2619469165802,0
2289,3162.096200,7,1,2.2619469165802,0
2290,3163.291080,7,1,2.2619469165802,0
2291,3164.456420,7,1,2.2619469165802,0
2292,3165.649740,7,1,2.2619469165802,0
2293,3166.956400,7,1,2.2619469165802,0
2294,3168.187960,7,1,2.2619469165802,0
2295,3169.351320,7,1,2.2619469165802,0
2296,3170.537620,7,1,2.2619469165802,0
2297,3171.708120,7,1,2.2619469165802,0
2298,3173.055840,7,1,2.2619469165802,0
2299,3174.428080,7,1,2.2619469165802,0
2300,3176.445820,7,1,2.2619469165802,0
2301,3178.231100,7,1,2.2619469165802,0
2302,3179.359540,7,1,2.2619469165802,0
2303,3181.223720,7,1,2.2619469165802,0
2304,3182.333020,7,1,2.2619469165802,0
2305,3184.167140,7,1,2.2619469165802,0
2306,3185.944620,7,1,2.2619469165802,0
2307,3187.095320,7,1,2.2619469165802,0
2308,3189.031740,7,1,2.2619469165802,0
2309,3190.225660,7,1,2.2619469165802,0
2310,3192.279760,7,1,2.2619469165802,0
2311,3194.027060,7,1,2.2619469165802,0
2312,3195.213420,7,1,2.2619469165802,0
2313,3196.411440,7,1,2.2619469165802,0
2314,3197.580920,7,1,2.2619469165802,0
2315,3198.958580,7,1,2.2619469165802,0
2316,3200.136580,7,1,2.2619469165802,0
2317,3201.354300,7,1,2.2619469165802,0
2318,3202.518780,7,1,2.2619469165802,0
2319,3203.706740,7,1,2.2619469165802,0
2320,3205.032860,7,1,2.2619469165802,0
2321,3206.231460,7,1,2.2619469165802,0
2322,3207.403520,7,1,2.2619469165802,0
2323,3208.609780,7,1,2.2619469165802,0
2324,3209.932040,7,1,2.2619469165802,0
2325,3211.121820,7,1,2.2619469165802,0
2326,3212.312440,7,1,2.2619469165802,0
2327,3213.460800,7,1,2.2619469165802,0
2328,3214.657660,7,1,2.2619469165802,0
2329,3215.970980,7,1,2.2619469165802,0
2330,3217.172340,7,1,2.2619469165802,0
2331,3218.370640,7,1,2.2619469165802,0
2332,3219.565040,7,1,2.2619469165802,0
2333,3220.890160,7,1,2.2619469165802,0
2334,3222.078240,7,1,2.2619469165802,0
2335,3223.272720,7,1,2.2619469165802,0
2336,3224.451820,7,1,2.2619469165802,0
2337,3225.616500,7,1,2.2619469165802,0
2338,3227.178180,7,1,2.2619469165802,0
2339,3228.426660,7,1,2.2619469165802,0
2340,3229.879120,7,1,2.2619469165802,0
2341,3231.065960,7,1,2.2619469165802,0
2342,3232.283920,7,1,2.2619469165802,0
2343,3233.440100,7,1,2.2619469165802,0
2344,3235.135220,7,1,2.2619469165802,0
2345,3236.316000,7,1,2.2619469165802,0
2346,3237.514940,7,1,2.2619469165802,0
2347,3238.858740,7,1,2.2619469165802,0
2348,3240.047740,7,1,2.2619469165802,0
2349,3241.233940,7,1,2.2619469165802,0
2350,3242.538780,7,1,2.2619469165802,0
2351,3243.869060,7,1,2.2619469165802,0
2352,3245.344060,7,1,2.2619469165802,0
2353,3246.528760,7,1,2.2619469165802,0
2354,3247.914020,7,1,2.2619469165802,0
2355,3249.093720,7,1,2.2619469165802,0
2356,3250.297240,7,1,2.2619469165802,0
2357,3251.467680,7,1,2.2619469165802,0
2358,3252.655320,7,1,2.2619469165802,0
2359,3253.980060,7,1,2.2619469165802,0
2360,3255.252060,7,1,2.2619469165802,0
2361,3256.431920,7,1,2.2619469165802,0
2362,3257.627980,7,1,2.2619469165802,0
2363,3259.043540,7,1,2.2619469165802,0
2364,3260.247540,7,1,2.2619469165802,0
2365,3261.408080,7,1,2.2619469165802,0
2366,3262.588340,7,1,2.2619469165802,0
2367,3263.898900,7,1,2.2619469165802,0
2368,3265.103980,7,1,2.2619469165802,0
2369,3266.315780,7,1,2.2619469165802,0
2370,3267.466580,7,1,2.2619469165802,0
2371,3268.669140,7,1,2.2619469165802,0
2372,3269.994560,7,1,2.2619469165802,0
2373,3271.202240,7,1,2.2619469165802,0
2374,3272.362280,7,1,2.2619469165802,0
2375,3273.555940,7,1,2.2619469165802,0
2376,3274.869300,7,1,2.2619469165802,0
2377,3276.077920,7,1,2.2619469165802,0
2378,3277.270580,7,1,2.2619469165802,0
2379,3278.481820,7,1,2.2619469165802,0
2380,3279.645700,7,1,2.2619469165802,0
2381,3280.996440,7,1,2.2619469165802,0
2382,3282.160340,7,1,2.2619469165802,0
2383,3283.353700,7,1,2.2619469165802,0
2384,3284.512840,7,1,2.2619469165802,0
2385,3285.698400,7,1,2.2619469165802,0
2386,3287.013220,7,1,2.2619469165802,0
2387,3288.226780,7,1,2.2619469165802,0
2388,3289.385580,7,1,2.2619469165802,0
2389,3290.539120,7,1,2.2619469165802,0
2390,3292.115360,7,1,2.2619469165802,0
2391,3293.319300,7,1,2.2619469165802,0
2392,3294.528960,7,1,2.2619469165802,0
2393,3295.686100,7,1,2.2619469165802,0
2394,3297.040820,7,1,2.2619469165802,0
2395,3298.263000,7,1,2.2619469165802,0
2396,3299.438940,7,1,2.2619469165802,0
2397,3300.598220,7,1,2.2619469165802,0
2398,3301.923020,7,1,2.2619469165802,0
2399,3303.094120,7,1,2.2619469165802,0
2400,3304.302700,7,1,2.2619469165802,0
2401,3305.505340,7,1,2.2619469165802,0
2402,3306.681380,7,1,2.2619469165802,0
2403,3308.033380,7,1,2.2619469165802,0
2404,3309.238080,7,1,2.2619469165802,0
2405,3310.403660,7,1,2.2619469165802,0
2406,3311.596660,7,1,2.2619469165802,0
2407,3312.905380,7,1,2.2619469165802,0
2408,3314.117760,7,1,2.2619469165802,0
2409,3315.305100,7,1,2.2619469165802,0
2410,3316.457540,7,1,2.2619469165802,0
2411,3317.636420,7,1,2.2619469165802,0
2412,3318.999040,7,1,2.2619469165802,0
2413,3320.211960,7,1,2.2619469165802,0
2414,3321.373100,7,1,2.2619469165802,0
2415,3322.560540,7,1,2.2619469165802,0
2416,3323.873980,7,1,2.2619469165802,0
2417,3325.084360,7,1,2.2619469165802,0
2418,3326.279660,7,1,2.2619469165802,0
2419,3327.569120,7,1,2.2619469165802,0
2420,3328.934520,7,1,2.2619469165802,0
2421,3330.154180,7,1,2.2619469165802,0
2422,3331.327640,7,1,2.2619469165802,0
2423,3332.520500,7,1,2.2619469165802,0
2424,3333.703920,7,1,2.2619469165802,0
2425,3335.340240,7,1,2.2619469165802,0
2426,3336.508740,7,1,2.2619469165802,0
2427,3337.698880,7,1,2.2619469165802,0
2428,3339.047960,7,1,2.2619469165802,0
2429,3340.261920,7,1,2.2619469165802,0
2430,3341.425040,7,1,2.2619469165802,0
2431,3342.885360,7,1,2.2619469165802,0
2432,3344.080000,7,1,2.2619469165802,0
2433,3345.294200,7,1,2.2619469165802,0
2434,3346.457780,7,1,2.2619469165802,0
2435,3347.631880,7,1,2.2619469165802,0
2436,3348.999360,7,1,2.2619469165802,0
2437,3350.207020,7,1,2.2619469165802,0
2438,3351.377460,7,1,2.2619469165802,0
2439,3352.565980,7,1,2.2619469165802,0
2440,3353.890140,7,1,2.2619469165802,0
2441,3355.085180,7,1,2.2619469165802,0
2442,3356.280400,7,1,2.2619469165802,0
2443,3357.430460,7,1,2.2619469165802,0
2444,3358.649480,7,1,2.2619469165802,0
2445,3360.031140,7,1,2.2619469165802,0
2446,3361.255940,7,1,2.2619469165802,0
2447,3362.423080,7,1,2.2619469165802,0
2448,3363.626200,7,1,2.2619469165802,0
2449,3364.932820,7,1,2.2619469165802,0
2450,3366.120220,7,1,2.2619469165802,0
2451,3367.305120,7,1,2.2619469165802,0
2452,3368.525220,7,1,2.2619469165802,0
2453,3370.349780,7,1,2.2619469165802,0
2454,3372.156820,7,1,2.2619469165802,0
2455,3374.044960,7,1,2.2619469165802,0
2456,3375.161040,7,1,2.2619469165802,0
2457,3377.049140,7,1,2.2619469165802,0
2458,3378.205480,7,1,2.2619469165802,0
2459,3380.027180,7,1,2.2619469165802,0
2460,3381.863000,7,1,2.2619469165802,0
2461,3382.995360,7,1,2.2619469165802,0
2462,3384.665460,7,1,2.2619469165802,0
2463,3385.928620,7,1,2.2619469165802,0
2464,3387.672920,7,1,2.2619469165802,0
2465,3389.614500,7,1,2.2619469165802,0
2466,3390.873380,7,1,2.2619469165802,0
2467,3393.363500,7,1,2.2619469165802,0
2468,3395.250060,7,1,2.2619469165802,0
2469,3396.367940,7,1,2.2619469165802,0
2470,3398.197460,7,1,2.2619469165802,0
2471,3400.062980,7,1,2.2619469165802,0
2472,3401.215020,7,1,2.2619469165802,0
2473,3403.052720,7,1,2.2619469165802,0
2474,3404.170780,7,1,2.2619469165802,0
2475,3405.963600,7,1,2.2619469165802,0
2476,3407.649780,7,1,2.2619469165802,0
2477,3409.098840,7,1,2.2619469165802,0
2478,3410.707680,7,1,2.2619469165802,0
2479,3411.945440,7,1,2.2619469165802,0
2480,3413.629880,7,1,2.2619469165802,0
2481,3415.501800,7,1,2.2619469165802,0
2482,3416.696700,7,1,2.2619469165802,0
2483,3418.598660,7,1,2.2619469165802,0
2484,3419.706500,7,1,2.2619469165802,0
2485,3421.564680,7,1,2.2619469165802,0
2486,3423.327940,7,1,2.2619469165802,0
2487,3424.423080,7,1,2.2619469165802,0
2488,3426.296640,7,1,2.2619469165802,0
2489,3427.429700,7,1,2.2619469165802,0
2490,3429.329740,7,1,2.2619469165802,0
2491,3431.073660,7,1,2.2619469165802,0
2492,3432.241160,7,1,2.2619469165802,0
2493,3434.221620,7,1,2.2619469165802,0
2494,3435.423160,7,1,2.2619469165802,0
2495,3437.231120,7,1,2.2619469165802,0
2496,3439.104660,7,1,2.2619469165802,0
2497,3440.252220,7,1,2.2619469165802,0
2498,3442.237400,7,1,2.2619469165802,0
2499,3443.356140,7,1,2.2619469165802,0
2500,3445.152420,7,1,2.2619469165802,0
2501,3447.002800,7,1,2.2619469165802,0
2502,3448.155940,7,1,2.2619469165802,0
2503,3449.932580,7,1,2.2619469165802,0
2504,3451.056340,7,1,2.2619469165802,0
2505,3453.080180,7,1,2.2619469165802,0
2506,3454.984500,7,1,2.2619469165802,0
2507,3456.099160,7,1,2.2619469165802,0
2508,3457.911840,7,1,2.2619469165802,0
2509,3459.619520,7,1,2.2619469165802,0
2510,3460.890060,7,1,2.2619469165802,0
2511,3462.555700,7,1,2.2619469165802,0
2512,3463.697580,7,1,2.2619469165802,0
2513,3465.595700,7,1,2.2619469165802,0
2514,3466.694940,7,1,2.2619469165802,0
2515,3468.577900,7,1,2.2619469165802,0
2516,3470.382580,7,1,2.2619469165802,0
2517,3471.505080,7,1,2.2619469165802,0
2518,3473.401800,7,1,2.2619469165802,0
2519,3475.237040,7,1,2.2619469165802,0
2520,3476.357120,7,1,2.2619469165802,0
2521,3478.264040,7,1,2.2619469165802,0
2522,3479.381100,7,1,2.2619469165802,0
2523,3481.232400,7,1,2.2619469165802,0
2524,3482.340440,7,1,2.2619469165802,0
2525,3484.129780,7,1,2.2619469165802,0
2526,3486.009500,7,1,2.2619469165802,0
2527,3487.130840,7,1,2.2619469165802,0
2528,3488.919380,7,1,2.2619469165802,0
2529,3490.047260,7,1,2.2619469165802,0
2530,3492.124400,7,1,2.2619469165802,0
2531,3494.077680,7,1,2.2619469165802,0
2532,3495.283340,7,1,2.2619469165802,0
2533,3497.099440,7,1,2.2619469165802,0
2534,3498.924380,7,1,2.2619469165802,0
2535,3500.105360,7,1,2.2619469165802,0
2536,3501.297560,7,1,2.2619469165802,0
2537,3502.455960,7,1,2.2619469165802,0
2538,3503.640180,7,1,2.2619469165802,0
2539,3504.982660,7,1,2.2619469165802,0
2540,3506.178280,7,1,2.2619469165802,0
2541,3507.351880,7,1,2.2619469165802,0
2542,3508.586220,7,1,2.2619469165802,0
2543,3509.895280,7,1,2.2619469165802,0
2544,3511.104320,7,1,2.2619469165802,0
2545,3512.296900,7,1,2.2619469165802,0
2546,3513.459460,7,1,2.2619469165802,0
2547,3514.655120,7,1,2.2619469165802,0
2548,3515.983380,7,1,2.2619469165802,0
2549,3517.202960,7,1,2.2619469165802,0
2550,3518.393500,7,1,2.2619469165802,0
2551,3519.579900,7,1,2.2619469165802,0
2552,3520.885720,7,1,2.2619469165802,0
2553,3522.081420,7,1,2.2619469165802,0
2554,3523.275160,7,1,2.2619469165802,0
2555,3524.477660,7,1,2.2619469165802,0
2556,3525.628620,7,1,2.2619469165802,0
2557,3526.980780,7,1,2.2619469165802,0
2558,3528.438160,7,1,2.2619469165802,0
2559,3529.675540,7,1,2.2619469165802,0
2560,3531.112520,7,1,2.2619469165802,0
2561,3532.325700,7,1,2.2619469165802,0
2562,3533.495700,7,1,2.2619469165802,0
2563,3535.119380,7,1,2.2619469165802,0
2564,3536.309080,7,1,2.2619469165802,0
2565,3537.502780,7,1,2.2619469165802,0
2566,3538.697620,7,1,2.2619469165802,0
2567,3540.044160,7,1,2.2619469165802,0
2568,3541.234540,7,1,2.2619469165802,0
2569,3542.541540,7,1,2.2619469165802,0
2570,3543.869200,7,1,2.2619469165802,0
2571,3545.078760,7,1,2.2619469165802,0
2572,3546.259180,7,1,2.2619469165802,0
2573,3547.444860,7,1,2.2619469165802,0
2574,3548.646980,7,1,2.2619469165802,0
2575,3550.002240,7,1,2.2619469165802,0
2576,3551.197300,7,1,2.2619469165802,0
2577,3552.402720,7,1,2.2619469165802,0
2578,3553.574360,7,1,2.2619469165802,0
2579,3554.925060,7,1,2.2619469165802,0
2580,3556.089900,7,1,2.2619469165802,0
2581,3557.312560,7,1,2.2619469165802,0
2582,3558.508220,7,1,2.2619469165802,0
2583,3559.671160,7,1,2.2619469165802,0
2584,3561.027560,7,1,2.2619469165802,0
2585,3562.244300,7,1,2.2619469165802,0
2586,3563.432040,7,1,2.2619469165802,0
2587,3564.597700,7,1,2.2619469165802,0
2588,3565.928760,7,1,2.2619469165802,0
2589,3567.101600,7,1,2.2619469165802,0
2590,3568.337780,7,1,2.2619469165802,0
2591,3569.501160,7,1,2.2619469165802,0
2592,3570.693340,7,1,2.2619469165802,0
2593,3572.020440,7,1,2.2619469165802,0
2594,3573.225660,7,1,2.2619469165802,0
2595,3574.399580,7,1,2.2619469165802,0
2596,3575.590120,7,1,2.2619469165802,0
2597,3576.898500,7,1,2.2619469165802,0
2598,3578.131480,7,1,2.2619469165802,0
2599,3579.297880,7,1,2.2619469165802,0
2600,3580.578120,7,1,2.2619469165802,0
2601,3581.906940,7,1,2.2619469165802,0
2602,3583.115820,7,1,2.2619469165802,0
2603,3584.309360,7,1,2.2619469165802,0
2604,3585.463440,7,1,2.2619469165802,0
2605,3586.643300,7,1,2.2619469165802,0
2606,3587.982980,7,1,2.2619469165802,0
2607,3589.193620,7,1,2.2619469165802,0
2608,3590.364020,7,1,2.2619469165802,0
2609,3591.560360,7,1,2.2619469165802,0
2610,3593.128940,7,1,2.2619469165802,0
2611,3594.434120,7,1,2.2619469165802,0
2612,3595.610400,7,1,2.2619469165802,0
2613,3596.952760,7,1,2.2619469165802,0
2614,3598.161060,7,1,2.2619469165802,0
2615,3599.353440,7,1,2.2619469165802,0
2616,3600.515800,7,1,2.2619469165802,0
2617,3601.857400,7,1,2.2619469165802,0
2618,3603.037040,7,1,2.2619469165802,0
2619,3604.252300,7,1,2.2619469165802,0
2620,3605.460440,7,1,2.2619469165802,0
2621,3606.642380,7,1,2.2619469165802,0
2622,3608.007560,7,1,2.2619469165802,0
2623,3609.212720,7,1,2.2619469165802,0
2624,3610.386480,7,1,2.2619469165802,0
2625,3611.566820,7,1,2.2619469165802,0
2626,3612.889360,7,1,2.2619469165802,0
2627,3614.102620,7,1,2.2619469165802,0
2628,3615.293400,7,1,2.2619469165802,0
2629,3616.468020,7,1,2.2619469165802,0
2630,3617.637180,7,1,2.2619469165802,0
2631,3619.014540,7,1,2.2619469165802,0
2632,3620.211440,7,1,2.2619469165802,0
2633,3621.386340,7,1,2.2619469165802,0
2634,3622.586560,7,1,2.2619469165802,0
2635,3623.897740,7,1,2.2619469165802,0
2636,3625.113700,7,1,2.2619469165802,0
2637,3626.302580,7,1,2.2619469165802,0
2638,3627.499180,7,1,2.2619469165802,0
2639,3628.983600,7,1,2.2619469165802,0
2640,3630.201200,7,1,2.2619469165802,0
2641,3631.369360,7,1,2.2619469165802,0
2642,3632.559360,7,1,2.2619469165802,0
