Sample,X(ms) [28.05.2017 12:57:11 852 UTC],time,"I_encoder"[%ID1000],angle,"Q_motor_direction"[%Q4.0],"Q_motor_PWM"[%QW1000],voltage
659,'819,10876','0,81910876',0,0,0,0,0
660,'820,82938','0,82082938',0,0,0,0,0
661,'821,8913','0,8218913',0,0,0,0,0
662,'823,6112','0,8236112',0,0,0,0,0
663,'824,6193','0,8246193',0,0,0,0,0
664,'826,12302','0,82612302',0,0,0,0,0
665,'827,13478','0,82713478',0,0,0,0,0
666,'828,86904','0,82886904',0,0,0,0,0
667,'829,84932','0,82984932',0,0,0,0,0
668,'831,56876','0,83156876',0,0,0,0,0
669,'832,62054','0,83262054',0,0,0,0,0
670,'834,23402','0,83423402',0,0,0,0,0
671,'835,9849','0,8359849',0,0,0,0,0
672,'836,99756','0,83699756',0,0,0,0,0
673,'838,61284','0,83861284',0,0,0,0,0
674,'839,67728','0,83967728',0,0,0,0,0
675,'841,27168','0,84127168',0,0,0,0,0
676,'842,6316','0,8426316',0,0,0,0,0
677,'844,14092','0,84414092',0,0,0,0,0
678,'845,13182','0,84513182',0,0,0,0,0
679,'846,84746','0,84684746',0,0,0,0,0
680,'847,84134','0,84784134',0,0,0,0,0
681,'849,59178','0,84959178',0,0,0,0,0
682,'850,6379','0,8506379',0,0,0,0,0
683,'852,2361','0,8522361',0,0,0,0,0
684,'853,4609','0,8534609',0,0,0,0,0
685,'855,08456','0,85508456',0,0,0,0,0
686,'856,08378','0,85608378',0,0,0,0,0
687,'857,79712','0,85779712',0,0,0,0,0
688,'859,4548','0,8594548',0,0,0,0,0
689,'860,46556','0,86046556',0,0,0,0,0
690,'862,0146','0,8620146',0,0,0,0,0
691,'863,0584','0,8630584',0,0,0,0,0
692,'864,7568','0,8647568',0,0,0,0,0
693,'865,84534','0,86584534',0,0,0,0,0
694,'867,66154','0,86766154',0,0,0,0,0
695,'868,70498','0,86870498',0,0,0,0,0
696,'870,2065','0,8702065',0,0,0,0,0
697,'871,20698','0,87120698',0,0,0,0,0
698,'872,95682','0,87295682',0,0,0,0,0
699,'874,9941','0,8749941',0,0,0,0,0
700,'876,0339','0,8760339',0,0,0,0,0
701,'877,70134','0,87770134',0,0,0,0,0
702,'878,80552','0,87880552',0,0,0,0,0
703,'880,59068','0,88059068',0,0,0,0,0
704,'881,67966','0,88167966',0,0,0,0,0
705,'883,14856','0,88314856',0,0,0,0,0
706,'884,21196','0,88421196',0,0,0,0,0
707,'885,46812','0,88546812',0,0,0,0,0
708,'886,5296','0,8865296',0,0,0,0,0
709,'887,62322','0,88762322',0,0,0,0,0
710,'888,69616','0,88869616',0,0,0,0,0
711,'889,7993','0,8897993',0,0,0,0,0
712,'890,86564','0,89086564',0,0,0,0,0
713,'891,96558','0,89196558',0,0,0,0,0
714,'893,04212','0,89304212',0,0,0,0,0
715,'894,0794','0,8940794',0,0,0,0,0
716,'895,14998','0,89514998',0,0,0,0,0
717,'896,19854','0,89619854',0,0,0,0,0
718,'897,2369','0,8972369',0,0,0,0,0
719,'898,44682','0,89844682',0,0,0,0,0
720,'899,5024','0,8995024',0,0,0,0,0
721,'900,59278','0,90059278',0,0,0,0,0
722,'901,735','0,901735',0,0,0,0,0
723,'902,81362','0,90281362',0,0,0,0,0
724,'903,86316','0,90386316',0,0,0,0,0
725,'904,89168','0,90489168',0,0,0,0,0
726,'905,96214','0,90596214',0,0,0,0,0
727,'907,01056','0,90701056',0,0,0,0,0
