exp4_time,exp4_angle,exp4_voltage
1.22557188,-1.71740398396242,-11.95
1.2271454,-1.75929188601028,-11.95
1.22817508,-1.82212373908208,-11.95
1.22993784,-1.86401164112994,-11.95
1.23095528,-1.94778744522567,-11.95
1.23271904,-1.98967534727354,-11.95
1.2337333,-2.05250720034533,-11.95
1.23540406,-2.0943951023932,-11.95
1.2364151,-2.15722695546499,-11.95
1.2380882,-2.24100275956072,-11.95
1.23915966,-2.28289066160858,-11.95
1.24090796,-2.36666646570431,-11.95
1.24188964,-2.40855436775217,-11.95
1.24362344,-2.47138622082397,-11.95
1.24521998,-2.53421807389577,-11.95
1.24622656,-2.59704992696756,-11.95
1.2479215,-2.65988178003936,-11.95
1.24893698,-2.72271363311115,-11.95
1.25097478,-2.78554548618295,-11.95
1.25198066,-2.86932129027868,-11.95
1.25376482,-2.93215314335047,-11.95
1.25484438,-2.99498499642227,-11.95
1.25652956,-3.078760800518,-11.95
1.25756688,-3.12064870256586,-11.95
1.2591916,-3.20442450666159,-11.95
1.26016784,-3.24631240870945,-11.95
1.261856,-3.33008821280518,-11.95
1.26349772,-3.37197611485304,-11.95
1.26453566,-3.45575191894877,-11.95
1.26611596,-3.49763982099664,-11.95
1.2671542,-3.58141562509236,-11.95
1.26889906,-3.64424747816416,-11.95
1.26991704,-3.70707933123596,-11.95
1.27170108,-3.76991118430775,-11.95
1.2727265,-3.85368698840348,-11.95
1.27423122,-3.89557489045134,-11.95
1.27521506,-3.97935069454707,-11.95
1.27686934,-4.04218254761887,-11.95
1.2779229,-4.10501440069066,-11.95
1.27974406,-4.16784625376246,-11.95
1.28082602,-4.25162205785819,-11.95
1.2825847,-4.33539786195391,-11.95
1.2841784,-4.39822971502571,-11.95
1.28518408,-4.48200551912144,-11.95
1.28681836,-4.54483737219323,-11.95
1.28795228,-4.60766922526503,-11.95
1.2897432,-4.69144502936076,-11.95
1.2907636,-4.75427688243255,-11.95
1.29249804,-4.81710873550435,-11.95
1.29353148,-4.90088453960008,-11.95
1.29503946,-4.96371639267187,-11.95
1.29604134,-5.0474921967676,-11.95
1.29783584,-5.08938009881547,-11.95
1.29884844,-5.17315590291119,-11.95
1.30066988,-5.27787565803085,-11.95
1.30240946,-5.31976356007872,-11.95
1.3034413,-5.42448331519838,-11.95
1.3050031,-5.46637121724624,-11.95
1.3060386,-5.5710909723659,-11.95
1.30771936,-5.61297887441376,-11.95
1.30873914,-5.69675467850949,-11.95
1.3105147,-5.75958653158129,-11.95
1.31154526,-5.84336233567702,-11.95
1.31312082,-5.90619418874881,-11.95
1.3142066,-5.98996999284454,-11.95
1.31595162,-6.07374579694027,-11.95
1.31694252,-6.13657765001206,-11.95
1.318731,-6.22035345410779,-11.95
1.319736,-6.28318530717959,-11.95
1.32145088,-6.36696111127531,-11.95
1.32301794,-6.42979296434711,-11.95
1.32409818,-6.53451271946677,-11.95
1.32585396,-6.57640062151463,-11.95
1.32687302,-6.66017642561036,-11.95
1.32869572,-6.72300827868216,-11.95
1.3298096,-6.82772803380182,-11.95
1.3315816,-6.89055988687361,-11.95
1.33262216,-6.97433569096934,-11.95
1.33415896,-7.05811149506507,-11.95
1.3351506,-7.12094334813687,-11.95
1.33689542,-7.20471915223259,-11.95
1.33793324,-7.26755100530439,-11.95
1.33970308,-7.35132680940012,-11.95
1.34145854,-7.41415866247191,-11.95
1.34247978,-7.51887841759157,-11.95
1.3440013,-7.56076631963944,-11.95
1.34501806,-7.6654860747591,-11.95
1.34671476,-7.70737397680696,-11.95
1.34777152,-7.79114978090269,-11.95
1.3498524,-7.85398163397448,-11.95
1.35162776,-7.97964534011807,-11.95
1.35269252,-8.0634211442138,-11.95
1.35401202,-8.1262529972856,-11.95
1.3550918,-8.21002880138133,-11.95
1.35617078,-8.27286065445312,-11.95
1.35741548,-8.33569250752492,-11.95
1.35848512,-8.39852436059671,-11.95
1.35958226,-8.44041226264458,-11.95
1.36065608,-8.50324411571637,-11.95
1.36173718,-8.56607596878817,-11.95
1.3628088,-8.62890782185997,-11.95
1.36388378,-8.69173967493176,-11.95
1.36495302,-8.75457152800356,-11.95
1.36598446,-8.81740338107535,-11.95
1.36707768,-8.88023523414715,-11.95
1.36814356,-8.92212313619501,-11.95
1.36922722,-8.98495498926681,-11.95
1.37043052,-9.0477868423386,-11.95
1.37148938,-9.1106186954104,-11.95
1.37258926,-9.1734505484822,-11.95
1.37367338,-9.23628240155399,-11.95
1.37477678,-9.27817030360186,-11.95
1.37583956,-9.34100215667365,-11.95
1.3769016,-9.40383400974545,-11.95
1.37799728,-9.46666586281724,-11.95
1.38043908,-9.5713856179369,-11.95
1.38146072,-9.65516142203263,-11.95
1.38297992,-9.71799327510443,-11.95
1.3839887,-9.80176907920015,-11.95
1.38574768,-9.86460093227195,-11.95
1.3867607,-9.94837673636768,-11.95
1.38847068,-10.0112085894395,-11.95
1.3894738,-10.1159283445591,-11.95
1.39107436,-10.1997041486549,-11.95
1.39206688,-10.2625360017267,-11.95
1.39381182,-10.3463118058224,-11.95
1.39479668,-10.4091436588942,-11.95
1.39663358,-10.4929194629899,-11.95
1.39847332,-10.5557513160617,-11.95
1.39948936,-10.6604710711814,-11.95
1.40105994,-10.7233029242532,-11.95
1.4020954,-10.8280226793728,-11.95
1.403839,-10.8699105814207,-11.95
1.40484422,-10.9746303365403,-11.95
1.4065818,-11.0165182385882,-11.95
1.40764034,-11.1212379937079,-11.95
1.4091715,-11.2050137978036,-11.95
1.4101725,-11.2678456508754,-11.95
1.41190768,-11.3516214549711,-11.95
1.41290438,-11.4144533080429,-11.95
1.41462438,-11.5191730631626,-11.95
1.41563826,-11.5610609652104,-11.95
1.41743476,-11.6657807203301,-11.95
1.41898144,-11.7286125734019,-11.95
1.42004812,-11.8333323285216,-11.95
1.42181454,-11.8961641815934,-11.95
1.42283408,-11.9799399856891,-11.95
1.42417888,-12.0218278877369,-11.95
1.42542796,-12.1265476428566,-11.95
1.42653558,-12.1893794959284,-11.95
1.42766338,-12.2312673979763,-11.95
1.4287584,-12.2940992510481,-11.95
1.42981038,-12.3569311041199,-11.95
1.43085802,-12.4197629571917,-11.95
1.43194244,-12.5035387612874,-11.95
1.43302836,-12.5663706143592,-11.95
1.43410382,-12.608258516407,-11.95
1.4351709,-12.6710903694788,-11.95
1.4362143,-12.7339222225506,-11.95
1.4376923,-12.7967540756224,-11.95
1.43880222,-12.8595859286942,-11.95
1.44001506,-12.9433617327899,-11.95
1.44108056,-13.0061935858617,-11.95
1.44217544,-13.0690254389335,-11.95
1.44323194,-13.1318572920053,-11.95
1.44447384,-13.1946891450771,-11.95
1.44553118,-13.2575209981489,-11.95
1.4466218,-13.3203528512207,-11.95
1.44776364,-13.3831847042925,-11.95
1.44882962,-13.4460165573643,-11.95
1.4503948,-13.4879044594122,-11.95
1.45147196,-13.5926242145318,-11.95
1.45257496,-13.6554560676036,-11.95
1.45366094,-13.7182879206754,-11.95
1.45475248,-13.7601758227233,-11.95
1.45581228,-13.8230076757951,-11.95
1.45686342,-13.8858395288669,-11.95
1.45799532,-13.9696153329626,-11.95
1.45904818,-14.0115032350105,-11.95
1.46012146,-14.0743350880823,-11.95
1.46117502,-14.1371669411541,-11.95
1.4624012,-14.1999987942259,-11.95
1.46345904,-14.2628306472977,-11.95
1.46450264,-14.3256625003695,-11.95
1.46561612,-14.3884943534413,-11.95
1.46669402,-14.4513262065131,-11.95
1.46780914,-14.5141580595848,-11.95
1.46887042,-14.5769899126566,-11.95
1.4699535,-14.6398217657284,-11.95
1.47099968,-14.7026536188002,-11.95
1.4720573,-14.765485471872,-11.95
1.47384672,-14.8492612759678,-11.95
1.47483346,-14.9120931290396,-11.95
1.47652612,-14.9958689331353,-11.95
1.47811462,-15.0587007862071,-11.95
1.47914218,-15.1634205413267,-11.95
1.48077878,-15.2053084433746,-11.95
1.48181988,-15.2890842474703,-11.95
1.48358032,-15.3519161005421,-11.95
1.48463686,-15.4566358556618,-11.95
1.48645078,-15.5194677087336,-11.95
1.48760198,-15.6241874638532,-11.95
1.4891171,-15.687019316925,-11.95
1.49013844,-15.7707951210208,-11.95
1.49169114,-15.8545709251165,-11.95
1.49277386,-15.9174027781883,-11.95
1.49385142,-15.9802346312601,-11.95
1.49491362,-16.0430664843319,-11.95
1.49597462,-16.1058983374037,-11.95
1.49702978,-16.1687301904755,-11.95
1.49813034,-16.2315620435473,-11.95
1.49920314,-16.2943938966191,-11.95
1.50039862,-16.3572257496909,-11.95
1.50174996,-16.3991136517387,-11.95
1.50283908,-16.4828894558344,-11.95
1.50470208,-16.5457213089062,-11.95
1.50571462,-16.6504410640259,-11.95
1.50742686,-16.7342168681216,-11.95
1.50851722,-16.7970487211934,-11.95
1.51010606,-16.9017684763131,-11.95
1.51107726,-16.9646003293849,-11.95
1.51283134,-17.0483761334806,-11.95
1.51444668,-17.1112079865524,-11.95
1.5154562,-17.1949837906481,-11.95
1.51696932,-17.2578156437199,-11.95
1.51803856,-17.3415914478157,-11.95
1.51964006,-17.4044233008875,-11.95
1.52067884,-17.4881991049832,-11.95
1.52239656,-17.551030958055,-11.95
1.52323718,-17.6557507131746,-11.95
1.52488478,-17.6976386152225,-11.95
1.52588874,-17.7814144193182,-11.95
1.52756524,-17.84424627239,-11.95
1.52858386,-17.9489660275097,-11.95
1.5301418,-17.9908539295576,-11.95
1.5311703,-18.0955736846772,-11.95
1.53295226,-18.158405537749,-11.95
1.53394902,-18.2631252928687,-11.95
1.53569156,-18.3050131949165,-11.95
1.5367854,-18.4097329500362,-11.95
1.53863918,-18.472564803108,-11.95
1.5396534,-18.5772845582276,-11.95
1.54117126,-18.6610603623234,-11.95
1.54215084,-18.7238922153952,-11.95
1.54388424,-18.8076680194909,-11.95
1.54486382,-18.8704998725627,-11.95
1.54654384,-18.9542756766584,-11.95
1.54755418,-19.0171075297302,-11.95
1.5491583,-19.1218272848499,-11.95
1.5511814,-19.1846591379217,-11.95
1.55216962,-19.2893788930413,-11.95
1.5538542,-19.3312667950892,-11.95
1.55492386,-19.4359865502089,-11.95
1.55668784,-19.4988184032807,-11.95
1.55771666,-19.5825942073764,-11.95
1.55919192,-19.687313962496,-11.95
1.56023056,-19.7501458155678,-11.95
1.56141128,-19.7920337176157,-11.95
1.56244782,-19.8548655706875,-11.95
1.56351142,-19.9176974237593,-11.95
1.56456684,-19.9805292768311,-11.95
1.5656185,-20.0433611299029,-11.95
1.56670738,-20.1061929829747,-11.95
1.5677988,-20.1690248360465,-11.95
1.56885692,-20.2318566891183,-11.95
1.5698961,-20.2737445911661,-11.95
1.57094478,-20.3575203952619,-11.95
1.5719887,-20.3994082973097,-11.95
1.57300138,-20.4622401503815,-11.95
1.57404786,-20.5250720034533,-11.95
1.57507522,-20.5879038565251,-11.95
1.57611652,-20.6507357095969,-11.95
1.57716154,-20.6926236116448,-11.95
1.57822442,-20.7554554647166,-11.95
1.5794328,-20.8182873177884,-11.95
1.58046646,-20.8811191708602,-11.95
1.58151408,-20.943951023932,-11.95
1.58260608,-21.0067828770037,-11.95
1.5836555,-21.0696147300755,-11.95
1.58471548,-21.1324465831473,-11.95
1.58575084,-21.1743344851952,-11.95
1.58685608,-21.237166338267,-11.95
1.5879448,-21.2999981913388,-11.95
1.58901112,-21.3837739954345,-11.95
1.59004056,-21.4256618974824,-11.95
1.59107108,-21.4884937505542,-11.95
1.59212606,-21.551325603626,-11.95
1.5931542,-21.6141574566978,-11.95
1.59420376,-21.6769893097696,-11.95
1.59538842,-21.7398211628414,-11.95
1.59640564,-21.7817090648892,-11.95
1.5975082,-21.844540917961,-11.95
1.5985988,-21.9073727710328,-11.95
1.5996792,-21.9702046241046,-11.95
1.6007241,-22.0330364771764,-11.95
1.6020597,-22.0958683302482,-11.95
1.6031233,-22.1796441343439,-11.95
1.6041521,-22.2424759874157,-11.95
1.60521574,-22.3053078404875,-11.95
1.60623392,-22.3471957425354,-11.95
1.60748,-22.4100275956072,-11.95
1.60854148,-22.472859448679,-11.95
1.60961086,-22.5356913017508,-11.95
1.610668,-22.5985231548226,-11.95
1.61170762,-22.6613550078944,-11.95
1.6135746,-22.7241868609662,-11.95
1.61458834,-22.8289066160858,-11.95
1.6161527,-22.9126824201816,-11.95
1.61712292,-22.9755142732534,-11.95
1.61888728,-23.0592900773491,-11.95
1.62050122,-23.1221219304209,-11.95
1.62150368,-23.2268416855405,-11.95
1.6230361,-23.2687295875884,-11.95
1.6240387,-23.3734493427081,-11.95
1.62499382,-23.4362811957799,-11.95
1.6266774,-23.5200569998756,-11.95
1.6284554,-23.5619449019234,-11.95
1.62944894,-23.6666646570431,-11.95
1.63093948,-23.7294965101149,-11.95
1.6319678,-23.8342162652346,-11.95
1.63374412,-23.8761041672824,-11.95
1.6347328,-23.9808239224021,-11.95
1.63663424,-24.0436557754739,-11.95
1.6377274,-24.1483755305935,-11.95
1.639435,-24.2321513346893,-11.95
1.64044022,-24.2949831877611,-11.95
1.64201222,-24.3997029428807,-11.95
1.64300068,-24.4625347959525,-11.95
1.64476962,-24.5463106000482,-11.95
1.64577362,-24.60914245312,-11.95
1.64754246,-24.6929182572158,-11.95
1.64908798,-24.7557501102876,-11.95
1.65060928,-24.8814138164312,-11.95
1.6521359,-24.944245669503,-11.95
1.6531469,-25.0280214735987,-11.95
1.65493334,-25.0908533266705,-11.95
1.65600474,-25.1955730817901,-11.95
1.65771682,-25.2793488858859,-11.95
1.6587083,-25.3421807389577,-11.95
1.66045578,-25.4469004940773,-11.95
1.66202894,-25.5097323471491,-11.95
1.6631127,-25.6144521022688,-11.95
1.6649024,-25.6563400043166,-11.95
1.66591726,-25.7610597594363,-11.95
1.66772472,-25.8238916125081,-11.95
1.66876012,-25.9286113676278,-11.95
1.67038694,-25.9704992696756,-11.95
1.67123308,-26.0752190247953,-11.95
1.6729131,-26.1171069268431,-11.95
1.6739171,-26.2218266819628,-11.95
1.67568314,-26.2637145840107,-11.95
1.67669604,-26.3684343391303,-11.95
1.6784723,-26.47315409425,-11.95
1.67946752,-26.5359859473218,-11.95
1.68112188,-26.6407057024414,-11.95
1.68282604,-26.7035375555132,-11.95
1.68386506,-26.787313359609,-11.95
1.68555024,-26.8501452126808,-11.95
1.686587,-26.9339210167765,-11.95
1.68841778,-26.9967528698483,-11.95
1.68952824,-27.1014726249679,-11.95
1.69103992,-27.1643044780397,-11.95
1.69204102,-27.2690242331594,-11.95
1.69378606,-27.3109121352073,-11.95
1.69478346,-27.4156318903269,-11.95
1.69642496,-27.4575197923748,-11.95
1.69745322,-27.5622395474945,-11.95
1.6990009,-27.6669593026141,-11.95
1.69999008,-27.708847204662,-11.95
1.701732,-27.8135669597816,-11.95
1.70272576,-27.8763988128534,-11.95
1.7044038,-27.9601746169492,-11.95
1.70540302,-28.023006470021,-11.95
1.70706296,-28.1277262251406,-11.95
1.70884028,-28.1905580782124,-11.95
1.70986952,-28.2743338823081,-11.95
1.71154626,-28.3371657353799,-11.95
1.71259634,-28.4209415394757,-11.95
1.71420802,-28.4837733925475,-11.95
1.7152186,-28.5884931476671,-11.95
1.71694194,-28.6513250007389,-11.95
1.71807108,-28.7560447558586,-11.95
1.71987732,-28.8398205599543,-11.95
1.72087222,-28.9026524130261,-11.95
1.72257962,-29.0073721681458,-11.95
1.72360286,-29.0702040212176,-11.95
1.72512846,-29.1539798253133,-11.95
1.72611562,-29.2168116783851,-11.95
1.72791008,-29.3005874824808,-11.95
1.72959268,-29.3634193355526,-11.95
1.73075074,-29.4681390906723,-11.95
1.73259652,-29.5309709437441,-11.95
1.73363692,-29.6356906988637,-11.95
1.73516674,-29.6985225519355,-11.95
1.73618744,-29.8032423070552,-11.95
1.73777686,-29.845130209103,-11.95
1.73908104,-29.9498499642227,-11.95
1.741005,-30.0755136703663,-11.95
1.74264188,-30.1174015724141,-11.95
1.74368358,-30.2221213275338,-11.95
1.74542144,-30.2640092295817,-11.95
1.74641608,-30.3687289847013,-11.95
1.74799508,-30.4315608377731,-11.95
1.74902778,-30.5362805928928,-11.95
1.75107456,-30.6410003480125,-11.95
1.75206002,-30.7038322010842,-11.95
1.75381216,-30.78760800518,-11.95
1.75480856,-30.8504398582518,-11.95
1.75662228,-30.9551596133714,-11.95
1.75846038,-31.0179914664432,-11.95
1.75947792,-31.1227112215629,-11.95
1.76076086,-31.1855430746347,-11.95
1.7618316,-31.2483749277065,-11.95
1.76291712,-31.3112067807783,-11.95
1.76397646,-31.394982584874,-11.95
1.76502006,-31.4578144379458,-11.95
1.76610138,-31.5206462910176,-11.95
1.7671595,-31.5834781440894,-11.95
1.76842828,-31.6253660461372,-11.95
1.76948816,-31.688197899209,-11.95
1.77056558,-31.7510297522808,-11.95
1.77166892,-31.8138616053526,-11.95
1.77274074,-31.8766934584244,-11.95
1.77381874,-31.9395253114962,-11.95
1.77486602,-32.002357164568,-11.95
1.77594036,-32.0861329686637,-11.95
1.77699736,-32.1489648217355,-11.95
1.77811804,-32.2117966748073,-11.95
1.7791898,-32.2746285278791,-11.95
1.78023348,-32.316516429927,-11.95
1.7814528,-32.3793482829988,-11.95
1.7825102,-32.4421801360706,-11.95
1.7836286,-32.5050119891424,-11.95
1.78470218,-32.5678438422142,-11.95
1.78578494,-32.630675695286,-11.95
1.7868379,-32.6935075483578,-11.95
1.78793706,-32.7563394014296,-11.95
1.78906496,-32.8401152055253,-11.95
1.79013236,-32.9029470585971,-11.95
1.79120532,-32.9657789116689,-11.95
1.79240006,-33.0076668137168,-11.95
1.7934501,-33.0704986667885,-11.95
1.79454426,-33.1333305198604,-11.95
1.79562622,-33.1961623729321,-11.95
1.7967171,-33.2589942260039,-11.95
1.79782138,-33.3218260790757,-11.95
1.79889732,-33.3846579321475,-11.95
1.7999571,-33.4684337362433,-11.95
1.80100238,-33.5312655893151,-11.95
1.8025127,-33.5940974423869,-11.95
1.80360184,-33.6569292954586,-11.95
1.8046978,-33.7197611485304,-11.95
1.80575086,-33.7825930016022,-11.95
1.80683012,-33.845424854674,-11.95
1.80794128,-33.9082567077458,-11.95
1.80901482,-33.9710885608176,-11.95
1.81006244,-34.0339204138894,-11.95
1.81112506,-34.0967522669612,-11.95
1.81220226,-34.159584120033,-11.95
1.81340216,-34.2224159731048,-11.95
1.81448918,-34.2852478261766,-11.95
1.81555458,-34.3480796792484,-11.95
1.81663742,-34.4109115323202,-11.95
1.8177476,-34.473743385392,-11.95
1.8188148,-34.5365752384638,-11.95
1.81988868,-34.5994070915356,-11.95
1.8209499,-34.6622389446074,-11.95
1.82201338,-34.7250707976792,-11.95
1.82305722,-34.787902650751,-11.95
1.82410036,-34.8507345038228,-11.95
1.82517948,-34.9135663568946,-11.95
1.82622386,-34.9763982099664,-11.95
1.82747604,-35.0392300630382,-11.95
1.82856814,-35.10206191611,-11.95
1.82968168,-35.1648937691818,-11.95
1.83074094,-35.2277256222535,-11.95
1.83179776,-35.2905574753253,-11.95
1.83291372,-35.3533893283971,-11.95
1.8339541,-35.4162211814689,-11.95
1.83502142,-35.4790530345407,-11.95
1.83607904,-35.5418848876125,-11.95
1.83716202,-35.6047167406843,-11.95
1.8387054,-35.68849254478,-11.95
1.83990574,-35.7513243978518,-11.95
1.84098122,-35.8351002019476,-11.95
1.84202944,-35.8769881039954,-11.95
1.8431039,-35.9398199570672,-11.95
1.8441583,-36.002651810139,-11.95
1.84523034,-36.0654836632108,-11.95
1.84641606,-36.1283155162826,-11.95
1.84749826,-36.1911473693544,-11.95
1.8486078,-36.2539792224262,-11.95
1.84999644,-36.316811075498,0
1.85107782,-36.4005868795937,0
1.85211016,-36.4634187326655,0
1.85317122,-36.5262505857373,0
1.85420506,-36.5890824388091,0
1.85540132,-36.6519142918809,0
1.85644088,-36.6938021939288,0
1.85750308,-36.7566340470006,0
1.85861688,-36.8194659000724,0
1.85967398,-36.8613538021202,0
1.86073874,-36.924185655192,0
1.86177112,-36.9660735572399,0
1.8639555,-37.0289054103117,0
1.86495636,-37.1336251654314,0
1.8666968,-37.1755130674792,0
1.86775534,-37.2592888715749,0
1.86940086,-37.3011767736228,0
1.87038646,-37.3640086266946,0
1.87194004,-37.4058965287425,0
1.87290842,-37.4687283818143,0
1.87465258,-37.5106162838621,0
1.87565902,-37.5943920879579,0
1.8771688,-37.6572239410297,0
1.87816048,-37.6781678920536,0
1.8799201,-37.7409997451254,0
1.8809628,-37.7828876471732,0
1.88271014,-37.845719500245,0
1.88441138,-37.8876074022929,0
1.88544422,-37.9294953043408,0
1.88696258,-37.9713832063886,0
1.88801906,-38.0132711084365,0
1.88967476,-38.0551590104844,0
1.89068878,-38.0970469125322,0
1.89242108,-38.1389348145801,0
1.89341648,-38.1808227166279,0
1.89491994,-38.2017666676519,0
1.89591572,-38.2436545696997,0
1.89769948,-38.2645985207237,0
1.89872608,-38.3274303737955,0
1.90047476,-38.3483743248194,0
1.90154952,-38.3902622268673,0
1.9030504,-38.4112061778912,0
1.904035,-38.4530940799391,0
1.90577002,-38.474038030963,0
1.90676932,-38.5159259330109,0
1.90819554,-38.5368698840348,0
1.90922814,-38.5578138350587,0
1.91047046,-38.5787577860827,0
1.91151464,-38.5997017371066,0
1.91258202,-38.6206456881305,0
1.9136414,-38.6415896391545,0
1.91469012,-38.6625335901784,0
1.91575736,-38.6834775412023,0
1.9167919,-38.7044214922262,0
1.91789764,-38.7253654432502,0
1.9189474,-38.7463093942741,0
1.91998774,-38.7672533452981,0
1.9210404,-38.788197296322,0
1.92206644,-38.788197296322,0
1.92312482,-38.8091412473459,0
1.92415222,-38.8300851983698,0
1.92519966,-38.8510291493938,0
1.9262366,-38.8510291493938,0
1.92743836,-38.8719731004177,0
1.9285097,-38.8929170514416,0
1.92954912,-38.8929170514416,0
1.93062778,-38.9138610024656,0
1.9316798,-38.9348049534895,0
1.9327073,-38.9348049534895,0
1.9337759,-38.9557489045134,0
1.9348029,-38.9766928555374,0
1.93586246,-38.9766928555374,0
1.9369075,-38.9976368065613,0
1.93823276,-38.9976368065613,0
1.93953694,-39.0185807575852,0
1.9406125,-39.0395247086092,0
1.94169636,-39.0395247086092,0
1.94272238,-39.0604686596331,0
1.94378354,-39.0604686596331,0
1.94480578,-39.081412610657,0
1.94585208,-39.081412610657,0
1.94688184,-39.081412610657,0
1.9479401,-39.102356561681,0
1.94900144,-39.102356561681,0
1.9505384,-39.1233005127049,0
1.95163632,-39.1233005127049,0
1.95270214,-39.1442444637288,0
1.95377266,-39.1442444637288,0
1.95480784,-39.1442444637288,0
1.95702468,-39.1651884147528,0
1.9580474,-39.1861323657767,0
1.95976004,-39.1861323657767,0
1.96075986,-39.1861323657767,0
1.96246098,-39.2070763168006,0
1.96343822,-39.2070763168006,0
1.96494048,-39.2070763168006,0
1.96592152,-39.2280202678246,0
1.96770212,-39.2280202678246,0
1.96870166,-39.2280202678246,0
1.97019498,-39.2489642188485,0
1.97117918,-39.2489642188485,0
1.97289644,-39.2489642188485,0
1.9738741,-39.2699081698724,0
1.9755908,-39.2699081698724,0
1.97658502,-39.2699081698724,0
1.97813974,-39.2908521208963,0
1.97911734,-39.2908521208963,0
1.9808753,-39.2908521208963,0
1.98191578,-39.2908521208963,0
1.98360888,-39.2908521208963,0
1.98457854,-39.3117960719203,0
1.98640704,-39.3117960719203,0
1.98801878,-39.3117960719203,0
1.98901896,-39.3117960719203,0
1.99071758,-39.3117960719203,0
1.99171926,-39.3327400229442,0
1.99343494,-39.3327400229442,0
1.9944053,-39.3327400229442,0
1.99593888,-39.3327400229442,0
1.9969502,-39.3327400229442,0
1.99884868,-39.3327400229442,0
1.99983208,-39.3327400229442,0
2.001517,-39.3536839739681,0
2.00250406,-39.3536839739681,0
2.00400246,-39.3536839739681,0
2.00498562,-39.3536839739681,0
2.00674656,-39.3536839739681,0
2.00784752,-39.3536839739681,0
2.00953884,-39.3536839739681,0
2.01051066,-39.3536839739681,0
2.01200028,-39.3536839739681,0
2.0130306,-39.3536839739681,0
2.01409312,-39.3746279249921,0
2.01512454,-39.3746279249921,0
2.01616644,-39.3746279249921,0
2.01720282,-39.3746279249921,0
2.01842794,-39.3746279249921,0
2.01947574,-39.3746279249921,0
2.02051002,-39.3746279249921,0
2.02221616,-39.3746279249921,0
2.02321462,-39.3746279249921,0
2.02493492,-39.3746279249921,0
2.02590158,-39.3746279249921,0
2.02763544,-39.3746279249921,0
2.02920312,-39.3746279249921,0
2.03020458,-39.3746279249921,0
2.03115238,-39.3746279249921,0
2.0328611,-39.3746279249921,0
2.03449128,-39.3746279249921,0
2.03551374,-39.3746279249921,0
2.03702782,-39.3746279249921,0
2.03808522,-39.3746279249921,0
2.03976746,-39.3746279249921,0
2.0407925,-39.3746279249921,0
2.04265588,-39.3746279249921,0
2.04367246,-39.3746279249921,0
2.04564984,-39.3746279249921,0
2.04667168,-39.3746279249921,0
2.04841156,-39.3746279249921,0
2.0492336,-39.3746279249921,0
2.05141378,-39.3746279249921,0
2.05294204,-39.3746279249921,0
2.05395276,-39.3746279249921,0
2.05572092,-39.3746279249921,0
