exp1_time,exp1_angle,exp1_voltage
4.31456154,39.395571876016,0
4.31559378,39.395571876016,0
4.31664148,39.395571876016,0
4.31770172,39.395571876016,0
4.31872808,39.395571876016,0
4.31978838,39.395571876016,0
4.32081684,39.395571876016,0
4.32204584,39.395571876016,0
4.32308792,39.395571876016,0
4.32412712,39.395571876016,0
4.3252238,39.395571876016,0
4.32628092,39.395571876016,0
4.32738324,39.395571876016,0
4.32867014,39.395571876016,0
4.32975414,39.395571876016,0
4.33079652,39.395571876016,0
4.3318105,39.395571876016,0
4.33300578,39.395571876016,0
4.33402922,39.395571876016,0
4.33509388,39.395571876016,0
4.33665434,39.395571876016,0
4.33840398,39.395571876016,0
4.34036714,39.395571876016,0
4.34137172,39.395571876016,0
4.34307188,39.395571876016,0
4.34406808,39.395571876016,0
4.3455798,39.395571876016,0
4.34657568,39.395571876016,0
4.34838416,39.395571876016,0
4.34944974,39.395571876016,0
4.3512178,39.395571876016,0
4.35223148,39.395571876016,0
4.35371628,39.395571876016,0
4.35471156,39.395571876016,0
4.3564087,39.395571876016,0
4.35742582,39.395571876016,0
4.35908758,39.395571876016,0
4.36007906,39.395571876016,0
4.36159444,39.395571876016,0
4.36256706,39.395571876016,0
4.36429662,39.395571876016,0
4.36528718,39.395571876016,0
4.36677734,39.395571876016,0
4.36777528,39.395571876016,0
4.36950696,39.395571876016,0
4.37048074,39.395571876016,0
4.37216812,39.395571876016,0
4.3731455,39.395571876016,0
4.37467286,39.395571876016,0
4.3757217,39.395571876016,0
4.37746834,39.395571876016,0
4.37955744,39.395571876016,0
4.38054464,39.395571876016,0
4.38227694,39.395571876016,0
4.38327148,39.395571876016,0
4.38476532,39.395571876016,0
4.38573864,39.395571876016,0
4.38749636,39.395571876016,0
4.38849786,39.395571876016,0
4.39022876,39.395571876016,0
4.39123974,39.395571876016,0
4.39275758,39.395571876016,0
4.3937381,39.395571876016,0
4.39551504,39.395571876016,0
4.39656524,39.395571876016,0
4.39828186,39.395571876016,0
4.399268,39.395571876016,0
4.40081808,39.395571876016,0
4.4017626,39.395571876016,0
4.40345578,39.395571876016,0
4.40440524,39.395571876016,0
4.40607064,39.395571876016,0
4.40706358,39.395571876016,0
4.40871532,39.395571876016,0
4.40971522,39.395571876016,0
4.41138192,39.395571876016,0
4.41300596,39.395571876016,0
4.41401602,39.395571876016,0
4.41481732,39.395571876016,0
4.41654612,39.395571876016,0
4.41823642,39.395571876016,0
4.41935108,39.395571876016,0
4.42104162,39.395571876016,0
4.4220191,39.395571876016,0
4.42350582,39.395571876016,0
4.42449582,39.395571876016,0
4.42624432,39.395571876016,0
4.42736276,39.395571876016,0
4.42910378,39.395571876016,0
4.43010248,39.395571876016,0
4.4316194,39.395571876016,0
4.4325958,39.395571876016,0
4.43430548,39.395571876016,0
4.4352807,39.395571876016,0
4.43677754,39.395571876016,0
4.4377943,39.395571876016,0
4.43975418,39.395571876016,0
4.44073256,39.395571876016,0
4.44245758,39.395571876016,0
4.44342036,39.395571876016,0
4.44520188,39.395571876016,0
4.44677704,39.395571876016,0
4.44779944,39.395571876016,0
4.44942406,39.395571876016,0
4.45044722,39.395571876016,0
4.45212456,39.395571876016,0
4.4531104,39.395571876016,0
4.45462874,39.395571876016,0
4.45561862,39.395571876016,0
4.45726772,39.395571876016,0
4.45829614,39.395571876016,0
4.45999874,39.395571876016,0
4.46097428,39.395571876016,0
4.46246306,39.395571876016,0
4.46347922,39.395571876016,0
4.46526642,39.395571876016,0
4.46627344,39.395571876016,0
4.46804008,39.395571876016,0
4.46903196,39.395571876016,0
4.47054964,39.395571876016,0
4.4715329,39.395571876016,0
4.47329694,39.395571876016,0
4.47429126,39.395571876016,0
4.4757797,39.395571876016,0
4.47674908,39.395571876016,0
4.4784697,39.395571876016,0
4.47944492,39.395571876016,0
4.48116296,39.395571876016,0
4.4821563,39.395571876016,0
4.48367874,39.395571876016,0
4.48470502,39.395571876016,0
4.48654504,39.395571876016,0
4.48757194,39.395571876016,0
4.48927194,39.395571876016,0
4.490716,39.395571876016,0
4.49174844,39.395571876016,0
4.492779,39.395571876016,0
4.49398296,39.395571876016,0
4.4950106,39.395571876016,0
4.49608034,39.395571876016,0
4.49713956,39.395571876016,0
4.49828416,39.395571876016,0
4.4993275,39.395571876016,0
4.50038882,39.395571876016,0
4.5014511,39.395571876016,0
4.50246922,39.395571876016,0
4.50351878,39.395571876016,0
4.50453812,39.395571876016,0
4.50556026,39.395571876016,0
4.50660956,39.395571876016,0
4.50766706,39.395571876016,0
4.50873188,39.395571876016,0
4.50978152,39.395571876016,0
4.5109677,39.395571876016,0
4.51198668,39.395571876016,0
4.51300852,39.395571876016,0
4.5140707,39.395571876016,0
4.51511212,39.395571876016,0
4.51618346,39.395571876016,0
4.51726538,39.395571876016,0
4.5183002,39.395571876016,0
4.51935576,39.395571876016,0
4.52040938,39.395571876016,0
4.5214615,39.395571876016,0
4.52249502,39.395571876016,0
4.52352786,39.395571876016,0
4.52459154,39.395571876016,0
4.52561182,39.395571876016,0
4.52666144,39.395571876016,0
4.52772186,39.395571876016,0
4.52923504,39.395571876016,0
4.53028678,39.395571876016,0
4.53132704,39.395571876016,0
4.53239966,39.395571876016,0
4.53342084,39.395571876016,0
4.53447898,39.395571876016,0
4.53549182,39.395571876016,0
4.536542,39.395571876016,0
4.5376101,39.395571876016,0
4.53863046,39.395571876016,0
4.5402384,39.395571876016,0
4.54129108,39.395571876016,0
4.54234804,39.395571876016,0
4.54337172,39.395571876016,0
4.5444294,39.395571876016,0
4.54545988,39.395571876016,0
4.54647442,39.395571876016,0
4.5475689,39.395571876016,0
4.54860116,39.395571876016,0
4.54966178,39.395571876016,0
4.55068412,39.395571876016,0
4.55170258,39.395571876016,0
4.55275228,39.395571876016,0
4.55377382,39.395571876016,0
4.55481316,39.395571876016,0
4.5559936,39.395571876016,0
4.55704996,39.395571876016,0
4.55813572,39.395571876016,0
4.5591767,39.395571876016,0
4.5602725,39.395571876016,0
4.56131264,39.395571876016,0
4.56238244,39.395571876016,0
4.56341466,39.395571876016,0
4.5644453,39.395571876016,0
4.5654962,39.395571876016,0
4.56652066,39.395571876016,0
4.56761668,39.395571876016,0
4.56866944,39.395571876016,0
4.56972086,39.395571876016,0
