Sample,X(ms) [28.05.2017 08:15:06 620 UTC],time [s],"I_encoder"[%ID1000],angle [rad],"Q_motor_direction"[%Q4.0],"Q_motor_PWM"[%QW1000],voltage [V]
627,'779,88604','0,77988604',0,0,0,0,0
628,'781,67994','0,78167994',0,0,0,0,0
629,'782,67814','0,78267814',0,0,0,0,0
630,'784,3546','0,7843546',0,0,0,0,0
631,'785,35262','0,78535262',0,0,0,0,0
632,'786,9739','0,7869739',0,0,0,0,0
633,'787,99802','0,78799802',0,0,0,0,0
634,'789,7799','0,7897799',0,0,0,0,0
635,'790,77064','0,79077064',0,0,0,0,0
636,'792,49384','0,79249384',0,0,0,0,0
637,'794,09746','0,79409746',0,0,0,0,0
638,'795,09276','0,79509276',0,0,0,0,0
639,'796,75036','0,79675036',0,0,0,0,0
640,'797,7661','0,7977661',0,0,0,0,0
641,'799,5435','0,7995435',0,0,0,0,0
642,'800,66316','0,80066316',0,0,0,0,0
643,'802,40408','0,80240408',0,0,0,0,0
644,'803,46084','0,80346084',0,0,0,0,0
645,'804,95536','0,80495536',0,0,0,0,0
646,'807,00516','0,80700516',0,0,0,0,0
647,'808,03936','0,80803936',0,0,0,0,0
648,'809,71136','0,80971136',0,0,0,0,0
649,'810,81664','0,81081664',0,0,0,0,0
650,'812,59284','0,81259284',0,0,0,0,0
651,'813,64628','0,81364628',0,0,0,0,0
652,'815,33706','0,81533706',0,0,0,0,0
653,'816,33484','0,81633484',0,0,0,0,0
654,'817,8588','0,8178588',0,0,0,0,0
655,'818,86062','0,81886062',0,0,0,0,0
656,'820,6816','0,8206816',0,0,0,0,0
657,'821,75558','0,82175558',0,0,0,0,0
658,'823,50764','0,82350764',0,0,0,0,0
659,'824,51652','0,82451652',0,0,0,0,0
660,'826,1431','0,8261431',0,0,0,0,0
661,'827,11832','0,82711832',0,0,0,0,0
662,'828,91974','0,82891974',0,0,0,0,0
663,'830,67326','0,83067326',0,0,0,0,0
664,'831,68832','0,83168832',0,0,0,0,0
665,'833,49012','0,83349012',0,0,0,0,0
666,'834,5399','0,8345399',0,0,0,0,0
667,'836,04648','0,83604648',0,0,0,0,0
668,'837,0449','0,8370449',0,0,0,0,0
669,'838,77184','0,83877184',0,0,0,0,0
670,'839,76266','0,83976266',0,0,0,0,0
671,'841,53652','0,84153652',0,0,0,0,0
672,'842,65038','0,84265038',0,0,0,0,0
673,'844,35054','0,84435054',0,0,0,0,0
674,'845,3368','0,8453368',0,0,0,0,0
675,'846,81352','0,84681352',0,0,0,0,0
676,'847,8608','0,8478608',0,0,0,0,0
677,'848,9155','0,8489155',0,0,0,0,0
678,'849,95554','0,84995554',0,0,0,0,0
679,'851,01878','0,85101878',0,0,0,0,0
680,'852,08448','0,85208448',0,0,0,0,0
681,'853,58892','0,85358892',0,0,0,0,0
682,'854,65594','0,85465594',0,0,0,0,0
683,'855,73662','0,85573662',0,0,0,0,0
684,'856,79732','0,85679732',0,0,0,0,0
685,'857,8295','0,8578295',0,0,0,0,0
686,'858,89992','0,85889992',0,0,0,0,0
687,'859,94786','0,85994786',0,0,0,0,0
688,'861,01226','0,86101226',0,0,0,0,0
689,'862,05518','0,86205518',0,0,0,0,0
690,'863,08868','0,86308868',0,0,0,0,0
691,'864,33748','0,86433748',0,0,0,0,0
692,'865,39616','0,86539616',0,0,0,0,0
693,'866,4881','0,8664881',0,0,0,0,0
694,'867,5653','0,8675653',0,0,0,0,0
695,'868,64384','0,86864384',0,0,0,0,0
696,'869,7109','0,8697109',0,0,0,0,0
697,'870,75388','0,87075388',0,0,0,0,0
698,'871,82288','0,87182288',0,0,0,0,0
699,'872,86894','0,87286894',0,0,0,0,0
700,'873,97738','0,87397738',0,0,0,0,0
701,'875,04148','0,87504148',0,0,0,0,0
702,'876,09396','0,87609396',0,0,0,0,0
703,'877,31788','0,87731788',0,0,0,0,0
704,'878,35702','0,87835702',0,0,0,0,0
705,'879,45492','0,87945492',0,0,0,0,0
706,'880,7881','0,8807881',0,0,0,0,0
707,'881,91928','0,88191928',0,0,0,0,0
708,'883,0778','0,8830778',0,0,0,0,0
709,'884,34296','0,88434296',0,0,0,0,0
710,'885,41454','0,88541454',0,0,0,0,0
711,'886,4927','0,8864927',0,0,0,0,0
712,'887,6049','0,8876049',0,0,0,0,0
713,'888,66846','0,88866846',0,0,0,0,0
714,'889,74068','0,88974068',0,0,0,0,0
715,'890,78384','0,89078384',0,0,0,0,0
716,'891,86912','0,89186912',0,0,0,0,0
717,'892,92412','0,89292412',0,0,0,0,0
718,'893,98884','0,89398884',0,0,0,0,0
719,'895,51198','0,89551198',0,0,0,0,0
720,'896,60432','0,89660432',0,0,0,0,0
721,'897,68614','0,89768614',0,0,0,0,0
722,'898,73106','0,89873106',0,0,0,0,0
