Sample,X(ms) [28.05.2017 11:58:57 476 UTC],time [s],"I_encoder"[%ID1000],angle [rad],"Q_motor_direction"[%Q4.0],"Q_motor_PWM"[%QW1000],voltage [V]
663,'832,75516','0,83275516',0,0,0,0,0
664,'834,48544','0,83448544',0,0,0,0,0
665,'835,51294','0,83551294',0,0,0,0,0
666,'837,03508','0,83703508',0,0,0,0,0
667,'838,08166','0,83808166',0,0,0,0,0
668,'839,8667','0,8398667',0,0,0,0,0
669,'840,93456','0,84093456',0,0,0,0,0
670,'842,6697','0,8426697',0,0,0,0,0
671,'844,3955','0,8443955',0,0,0,0,0
672,'845,42858','0,84542858',0,0,0,0,0
673,'846,96298','0,84696298',0,0,0,0,0
674,'848,02318','0,84802318',0,0,0,0,0
675,'850,07482','0,85007482',0,0,0,0,0
676,'851,19104','0,85119104',0,0,0,0,0
677,'853,02142','0,85302142',0,0,0,0,0
678,'853,99698','0,85399698',0,0,0,0,0
679,'855,68656','0,85568656',0,0,0,0,0
680,'857,42972','0,85742972',0,0,0,0,0
681,'858,45196','0,85845196',0,0,0,0,0
682,'859,97728','0,85997728',0,0,0,0,0
683,'861,0562','0,8610562',0,0,0,0,0
684,'862,80664','0,86280664',0,0,0,0,0
685,'863,82386','0,86382386',0,0,0,0,0
686,'865,56346','0,86556346',0,0,0,0,0
687,'866,5946','0,8665946',0,0,0,0,0
688,'868,12976','0,86812976',0,0,0,0,0
689,'869,14564','0,86914564',0,0,0,0,0
690,'870,95966','0,87095966',0,0,0,0,0
691,'872,0359','0,8720359',0,0,0,0,0
692,'873,72646','0,87372646',0,0,0,0,0
693,'874,73272','0,87473272',0,0,0,0,0
694,'876,4267','0,8764267',0,0,0,0,0
695,'877,98862','0,87798862',0,0,0,0,0
696,'879,0176','0,8790176',0,0,0,0,0
697,'880,66816','0,88066816',0,0,0,0,0
698,'881,75774','0,88175774',0,0,0,0,0
699,'883,60424','0,88360424',0,0,0,0,0
700,'884,66642','0,88466642',0,0,0,0,0
701,'886,20364','0,88620364',0,0,0,0,0
702,'887,22776','0,88722776',0,0,0,0,0
703,'888,95572','0,88895572',0,0,0,0,0
704,'889,95358','0,88995358',0,0,0,0,0
705,'891,7791','0,8917791',0,0,0,0,0
706,'892,8597','0,8928597',0,0,0,0,0
707,'894,58446','0,89458446',0,0,0,0,0
708,'896,14646','0,89614646',0,0,0,0,0
709,'897,18888','0,89718888',0,0,0,0,0
710,'898,89672','0,89889672',0,0,0,0,0
711,'899,90804','0,89990804',0,0,0,0,0
712,'901,7001','0,9017001',0,0,0,0,0
713,'902,73304','0,90273304',0,0,0,0,0
714,'904,51424','0,90451424',0,0,0,0,0
715,'905,61002','0,90561002',0,0,0,0,0
716,'907,15746','0,90715746',0,0,0,0,0
717,'908,1985','0,9081985',0,0,0,0,0
718,'909,94888','0,90994888',0,0,0,0,0
719,'910,92718','0,91092718',0,0,0,0,0
720,'912,66506','0,91266506',0,0,0,0,0
721,'913,6774','0,9136774',0,0,0,0,0
722,'915,41066','0,91541066',0,0,0,0,0
723,'916,23902','0,91623902',0,0,0,0,0
724,'918,0044','0,9180044',0,0,0,0,0
725,'919,6643','0,9196643',0,0,0,0,0
726,'920,70656','0,92070656',0,0,0,0,0
727,'922,50752','0,92250752',0,0,0,0,0
728,'923,6157','0,9236157',0,0,0,0,0
729,'925,1418','0,9251418',0,0,0,0,0
730,'926,16772','0,92616772',0,0,0,0,0
731,'927,84352','0,92784352',0,0,0,0,0
732,'928,91676','0,92891676',0,0,0,0,0
733,'930,02554','0,93002554',0,0,0,0,0
734,'931,07208','0,93107208',0,0,0,0,0
735,'932,15774','0,93215774',0,0,0,0,0
736,'933,21288','0,93321288',0,0,0,0,0
737,'934,40002','0,93440002',0,0,0,0,0
738,'935,71472','0,93571472',0,0,0,0,0
739,'936,82652','0,93682652',0,0,0,0,0
740,'938,0579','0,9380579',0,0,0,0,0
741,'939,1341','0,9391341',0,0,0,0,0
742,'940,20712','0,94020712',0,0,0,0,0
743,'941,4047','0,9414047',0,0,0,0,0
744,'942,49836','0,94249836',0,0,0,0,0
745,'943,5613','0,9435613',0,0,0,0,0
746,'944,6353','0,9446353',0,0,0,0,0
747,'945,7298','0,9457298',0,0,0,0,0
748,'946,7879','0,9467879',0,0,0,0,0
749,'947,8973','0,9478973',0,0,0,0,0
750,'948,96788','0,94896788',0,0,0,0,0
751,'950,55676','0,95055676',0,0,0,0,0
752,'951,66778','0,95166778',0,0,0,0,0
