Sample,X(ms) [28.05.2017 08:18:36 701 UTC],time [s],"I_encoder"[%ID1000],angle,"Q_motor_direction"[%Q4.0],"Q_motor_PWM"[%QW1000],voltage [V]
847,'1068,29938','1,06829938',0,0,0,0,0
848,'1069,47922','1,06947922',0,0,0,0,0
849,'1071,01374','1,07101374',0,0,0,0,0
850,'1072,04012','1,07204012',0,0,0,0,0
851,'1073,79978','1,07379978',0,0,0,0,0
852,'1074,83794','1,07483794',0,0,0,0,0
853,'1076,61876','1,07661876',0,0,0,0,0
854,'1077,64304','1,07764304',0,0,0,0,0
855,'1079,1752','1,0791752',0,0,0,0,0
856,'1080,18932','1,08018932',0,0,0,0,0
857,'1081,93828','1,08193828',0,0,0,0,0
858,'1082,97126','1,08297126',0,0,0,0,0
859,'1084,6965','1,0846965',0,0,0,0,0
860,'1085,73736','1,08573736',0,0,0,0,0
861,'1087,27418','1,08727418',0,0,0,0,0
862,'1088,2582','1,0882582',0,0,0,0,0
863,'1090,03474','1,09003474',0,0,0,0,0
864,'1091,77202','1,09177202',0,0,0,0,0
865,'1092,8275','1,0928275',0,0,0,0,0
866,'1094,62138','1,09462138',0,0,0,0,0
867,'1095,76716','1,09576716',0,0,0,0,0
868,'1097,50862','1,09750862',0,0,0,0,0
869,'1098,51208','1,09851208',0,0,0,0,0
870,'1100,05966','1,10005966',0,0,0,0,0
871,'1101,05064','1,10105064',0,0,0,0,0
872,'1102,81794','1,10281794',0,0,0,0,0
873,'1103,81402','1,10381402',0,0,0,0,0
874,'1105,52176','1,10552176',0,0,0,0,0
875,'1106,51392','1,10651392',0,0,0,0,0
876,'1108,1272','1,1081272',0,0,0,0,0
877,'1109,1126','1,1091126',0,0,0,0,0
878,'1110,87072','1,11087072',0,0,0,0,0
879,'1112,6233','1,1126233',0,0,0,0,0
880,'1113,68578','1,11368578',0,0,0,0,0
881,'1115,494','1,115494',0,0,0,0,0
882,'1116,58314','1,11658314',0,0,0,0,0
883,'1118,1182','1,1181182',0,0,0,0,0
884,'1119,12628','1,11912628',0,0,0,0,0
885,'1120,88588','1,12088588',0,0,0,0,0
886,'1121,88632','1,12188632',0,0,0,0,0
887,'1123,09894','1,12309894',0,0,0,0,0
888,'1124,16372','1,12416372',0,0,0,0,0
889,'1125,7832','1,1257832',0,0,0,0,0
890,'1126,84202','1,12684202',0,0,0,0,0
891,'1127,92298','1,12792298',0,0,0,0,0
892,'1128,99026','1,12899026',0,0,0,0,0
893,'1130,07516','1,13007516',0,0,0,0,0
894,'1131,1158','1,1311158',0,0,0,0,0
895,'1132,171','1,132171',0,0,0,0,0
896,'1133,28744','1,13328744',0,0,0,0,0
897,'1134,49148','1,13449148',0,0,0,0,0
898,'1135,57468','1,13557468',0,0,0,0,0
899,'1136,6649','1,1366649',0,0,0,0,0
900,'1137,77118','1,13777118',0,0,0,0,0
901,'1138,83914','1,13883914',0,0,0,0,0
902,'1139,88262','1,13988262',0,0,0,0,0
903,'1140,97924','1,14097924',0,0,0,0,0
904,'1142,03052','1,14203052',0,0,0,0,0
905,'1143,13954','1,14313954',0,0,0,0,0
906,'1144,2001','1,1442001',0,0,0,0,0
907,'1145,27326','1,14527326',0,0,0,0,0
908,'1146,49422','1,14649422',0,0,0,0,0
909,'1147,5588','1,1475588',0,0,0,0,0
910,'1148,65934','1,14865934',0,0,0,0,0
911,'1149,7549','1,1497549',0,0,0,0,0
912,'1150,8356','1,1508356',0,0,0,0,0
913,'1151,88902','1,15188902',0,0,0,0,0
914,'1152,96038','1,15296038',0,0,0,0,0
915,'1154,05622','1,15405622',0,0,0,0,0
916,'1155,12746','1,15512746',0,0,0,0,0
917,'1156,21652','1,15621652',0,0,0,0,0
918,'1157,26974','1,15726974',0,0,0,0,0
919,'1158,52718','1,15852718',0,0,0,0,0
920,'1159,59264','1,15959264',0,0,0,0,0
921,'1160,67026','1,16067026',0,0,0,0,0
922,'1161,76816','1,16176816',0,0,0,0,0
923,'1162,86042','1,16286042',0,0,0,0,0
924,'1163,9282','1,1639282',0,0,0,0,0
925,'1164,99258','1,16499258',0,0,0,0,0
926,'1166,06626','1,16606626',0,0,0,0,0
927,'1167,11566','1,16711566',0,0,0,0,0
928,'1168,17166','1,16817166',0,0,0,0,0
929,'1169,23356','1,16923356',0,0,0,0,0
930,'1170,25444','1,17025444',0,0,0,0,0
931,'1171,4576','1,1714576',0,0,0,0,0
932,'1172,5217','1,1725217',0,0,0,0,0
933,'1173,57072','1,17357072',0,0,0,0,0
934,'1174,65126','1,17465126',0,0,0,0,0
935,'1175,70928','1,17570928',0,0,0,0,0
936,'1176,8369','1,1768369',0,0,0,0,0
937,'1177,87452','1,17787452',0,0,0,0,0
938,'1178,92162','1,17892162',0,0,0,0,0
939,'1179,96856','1,17996856',0,0,0,0,0
940,'1180,9906','1,1809906',0,0,0,0,0
941,'1182,03998','1,18203998',0,0,0,0,0
942,'1183,09056','1,18309056',0,0,0,0,0
943,'1184,14758','1,18414758',0,0,0,0,0
944,'1185,18546','1,18518546',0,0,0,0,0
945,'1186,20512','1,18620512',0,0,0,0,0
946,'1187,26722','1,18726722',0,0,0,0,0
947,'1188,28756','1,18828756',0,0,0,0,0
948,'1189,49416','1,18949416',0,0,0,0,0
949,'1190,55476','1,19055476',0,0,0,0,0
950,'1191,57742','1,19157742',0,0,0,0,0
951,'1192,7035','1,1927035',0,0,0,0,0
952,'1193,75234','1,19375234',0,0,0,0,0
953,'1194,83384','1,19483384',0,0,0,0,0
954,'1195,87438','1,19587438',0,0,0,0,0
955,'1196,93084','1,19693084',0,0,0,0,0
956,'1197,9717','1,1979717',0,0,0,0,0
957,'1199,00648','1,19900648',0,0,0,0,0
958,'1200,05562','1,20005562',0,0,0,0,0
959,'1201,08288','1,20108288',0,0,0,0,0
960,'1202,1291','1,2021291',0,0,0,0,0
961,'1203,20374','1,20320374',0,0,0,0,0
962,'1204,23054','1,20423054',0,0,0,0,0
963,'1205,29008','1,20529008',0,0,0,0,0
964,'1206,96368','1,20696368',0,0,0,0,0
965,'1208,73458','1,20873458',0,0,0,0,0
966,'1210,45298','1,21045298',0,0,0,0,0
967,'1211,44974','1,21144974',0,0,0,0,0
968,'1212,9349','1,2129349',0,0,0,0,0
969,'1213,96792','1,21396792',0,0,0,0,0
970,'1215,61462','1,21561462',0,0,0,0,0
971,'1216,63968','1,21663968',0,0,0,0,0
972,'1218,20452','1,21820452',0,0,0,0,0
973,'1219,2183','1,2192183',0,0,0,0,0
974,'1220,8963','1,2208963',0,0,0,0,0
975,'1221,89206','1,22189206',0,0,0,0,0
976,'1223,692','1,223692',0,0,0,0,0
977,'1225,05206','1,22505206',0,0,0,0,0
978,'1226,77358','1,22677358',0,0,0,0,0
979,'1227,75806','1,22775806',0,0,0,0,0
980,'1229,54082','1,22954082',0,0,0,0,0
981,'1231,2446','1,2312446',0,0,0,0,0
982,'1232,2642','1,2322642',0,0,0,0,0
983,'1234,01534','1,23401534',0,0,0,0,0
984,'1235,09576','1,23509576',0,0,0,0,0
985,'1236,8416','1,2368416',0,0,0,0,0
986,'1237,85282','1,23785282',0,0,0,0,0
987,'1239,49534','1,23949534',0,0,0,0,0
988,'1240,47062','1,24047062',0,0,0,0,0
989,'1242,03916','1,24203916',0,0,0,0,0
990,'1243,06932','1,24306932',0,0,0,0,0
991,'1244,79798','1,24479798',0,0,0,0,0
992,'1245,79082','1,24579082',0,0,0,0,0
993,'1247,4776','1,2474776',0,0,0,0,0
994,'1248,46224','1,24846224',0,0,0,0,0
995,'1250,0676','1,2500676',0,0,0,0,0
996,'1251,04292','1,25104292',0,0,0,0,0
997,'1252,79856','1,25279856',0,0,0,0,0
998,'1254,53182','1,25453182',0,0,0,0,0
999,'1255,58038','1,25558038',0,0,0,0,0
1000,'1257,13334','1,25713334',0,0,0,0,0
1001,'1258,16494','1,25816494',0,0,0,0,0
1002,'1259,90218','1,25990218',0,0,0,0,0
1003,'1260,90996','1,26090996',0,0,0,0,0
1004,'1262,69686','1,26269686',0,0,0,0,0
1005,'1263,72932','1,26372932',0,0,0,0,0
1006,'1265,23826','1,26523826',0,0,0,0,0
1007,'1266,27416','1,26627416',0,0,0,0,0
1008,'1267,99128','1,26799128',0,0,0,0,0
1009,'1268,98182','1,26898182',0,0,0,0,0
1010,'1270,79342','1,27079342',0,0,0,0,0
1011,'1271,88172','1,27188172',0,0,0,0,0
1012,'1273,59684','1,27359684',0,0,0,0,0
1013,'1274,58334','1,27458334',0,0,0,0,0
1014,'1276,18544','1,27618544',0,0,0,0,0
1015,'1277,17042','1,27717042',0,0,0,0,0
1016,'1278,86724','1,27886724',0,0,0,0,0
1017,'1280,64788','1,28064788',0,0,0,0,0
1018,'1281,77884','1,28177884',0,0,0,0,0
1019,'1283,56308','1,28356308',0,0,0,0,0
1020,'1284,58488','1,28458488',0,0,0,0,0
1021,'1286,1082','1,2861082',0,0,0,0,0
1022,'1287,1084','1,2871084',0,0,0,0,0
1023,'1288,8689','1,2888689',0,0,0,0,0
1024,'1289,87684','1,28987684',0,0,0,0,0
1025,'1291,6143','1,2916143',0,0,0,0,0
1026,'1292,75818','1,29275818',0,0,0,0,0
1027,'1294,46256','1,29446256',0,0,0,0,0
1028,'1295,29708','1,29529708',0,0,0,0,0
1029,'1297,04904','1,29704904',0,0,0,0,0
1030,'1298,7177','1,2987177',0,0,0,0,0
1031,'1299,81554','1,29981554',0,0,0,0,0
1032,'1301,6555','1,3016555',0,0,0,0,0
1033,'1302,73608','1,30273608',0,0,0,0,0
1034,'1304,27818','1,30427818',0,0,0,0,0
1035,'1305,45936','1,30545936',0,0,0,0,0
1036,'1307,02708','1,30702708',0,0,0,0,0
1037,'1308,08112','1,30808112',0,0,0,0,0
1038,'1309,82558','1,30982558',0,0,0,0,0
1039,'1310,81698','1,31081698',0,0,0,0,0
1040,'1312,62556','1,31262556',0,0,0,0,0
1041,'1314,45418','1,31445418',0,0,0,0,0
1042,'1315,48014','1,31548014',0,0,0,0,0
1043,'1317,00254','1,31700254',0,0,0,0,0
1044,'1318,02122','1,31802122',0,0,0,0,0
1045,'1319,77066','1,31977066',0,0,0,0,0
1046,'1320,78588','1,32078588',0,0,0,0,0
1047,'1322,53272','1,32253272',0,0,0,0,0
1048,'1323,5528','1,3235528',0,0,0,0,0
1049,'1325,63126','1,32563126',0,0,0,0,0
1050,'1327,5157','1,3275157',0,0,0,0,0
1051,'1328,57118','1,32857118',0,0,0,0,0
1052,'1330,11394','1,33011394',0,0,0,0,0
1053,'1331,13292','1,33113292',0,0,0,0,0
1054,'1332,67874','1,33267874',0,0,0,0,0
1055,'1333,93976','1,33393976',0,0,0,0,0
1056,'1335,8928','1,3358928',0,0,0,0,0
1057,'1336,89482','1,33689482',0,0,0,0,0
1058,'1338,58664','1,33858664',0,0,0,0,0
1059,'1339,58182','1,33958182',0,0,0,0,0
1060,'1341,17268','1,34117268',0,0,0,0,0
1061,'1342,14318','1,34214318',0,0,0,0,0
1062,'1343,8737','1,3438737',0,0,0,0,0
1063,'1345,595','1,345595',0,0,0,0,0
1064,'1346,62058','1,34662058',0,0,0,0,0
1065,'1348,21698','1,34821698',0,0,0,0,0
1066,'1349,28098','1,34928098',0,0,0,0,0
1067,'1351,0469','1,3510469',0,0,0,0,0
1068,'1352,05636','1,35205636',0,0,0,0,0
1069,'1353,83332','1,35383332',0,0,0,0,0
1070,'1354,83608','1,35483608',0,0,0,0,0
1071,'1356,66948','1,35666948',0,0,0,0,0
1072,'1357,71014','1,35771014',0,0,0,0,0
1073,'1359,29118','1,35929118',0,0,0,0,0
1074,'1360,26076','1,36026076',0,0,0,0,0
1075,'1361,99886','1,36199886',0,0,0,0,0
1076,'1363,6925','1,3636925',0,0,0,0,0
1077,'1364,74058','1,36474058',0,0,0,0,0
1078,'1366,5445','1,3665445',0,0,0,0,0
1079,'1367,5621','1,3675621',0,0,0,0,0
1080,'1369,10358','1,36910358',0,0,0,0,0
1081,'1370,10134','1,37010134',0,0,0,0,0
1082,'1371,815','1,371815',0,0,0,0,0
1083,'1372,8686','1,3728686',0,0,0,0,0
1084,'1374,67424','1,37467424',0,0,0,0,0
1085,'1375,79036','1,37579036',0,0,0,0,0
1086,'1377,47412','1,37747412',0,0,0,0,0
1087,'1378,4624','1,3784624',0,0,0,0,0
1088,'1380,0946','1,3800946',0,0,0,0,0
1089,'1381,07498','1,38107498',0,0,0,0,0
1090,'1382,8149','1,3828149',0,0,0,0,0
1091,'1384,52942','1,38452942',0,0,0,0,0
1092,'1385,56186','1,38556186',0,0,0,0,0
1093,'1387,13766','1,38713766',0,0,0,0,0
1094,'1388,1602','1,3881602',0,0,0,0,0
1095,'1389,84968','1,38984968',0,0,0,0,0
1096,'1390,8669','1,3908669',0,0,0,0,0
1097,'1392,66724','1,39266724',0,0,0,0,0
1098,'1393,7149','1,3937149',0,0,0,0,0
1099,'1395,25228','1,39525228',0,0,0,0,0
1100,'1396,51704','1,39651704',0,0,0,0,0
1101,'1398,11474','1,39811474',0,0,0,0,0
1102,'1399,10084','1,39910084',0,0,0,0,0
1103,'1400,74764','1,40074764',0,0,0,0,0
1104,'1401,81848','1,40181848',0,0,0,0,0
1105,'1402,92312','1,40292312',0,0,0,0,0
1106,'1403,98706','1,40398706',0,0,0,0,0
1107,'1405,06956','1,40506956',0,0,0,0,0
1108,'1406,11756','1,40611756',0,0,0,0,0
1109,'1407,19408','1,40719408',0,0,0,0,0
1110,'1408,26096','1,40826096',0,0,0,0,0
1111,'1409,77616','1,40977616',0,0,0,0,0
1112,'1410,95056','1,41095056',0,0,0,0,0
1113,'1412,02354','1,41202354',0,0,0,0,0
1114,'1413,13472','1,41313472',0,0,0,0,0
1115,'1414,62868','1,41462868',0,0,0,0,0
1116,'1415,7598','1,4157598',0,0,0,0,0
1117,'1416,81758','1,41681758',0,0,0,0,0
1118,'1417,89794','1,41789794',0,0,0,0,0
1119,'1418,9528','1,4189528',0,0,0,0,0
1120,'1420,0351','1,4200351',0,0,0,0,0
1121,'1421,09972','1,42109972',0,0,0,0,0
1122,'1422,14758','1,42214758',0,0,0,0,0
1123,'1423,25942','1,42325942',0,0,0,0,0
1124,'1424,77998','1,42477998',0,0,0,0,0
1125,'1425,89156','1,42589156',0,0,0,0,0
1126,'1426,95696','1,42695696',0,0,0,0,0
1127,'1428,0297','1,4280297',0,0,0,0,0
1128,'1429,09414','1,42909414',0,0,0,0,0
1129,'1430,13742','1,43013742',0,0,0,0,0
1130,'1431,2084','1,4312084',0,0,0,0,0
1131,'1432,24076','1,43224076',0,0,0,0,0
1132,'1433,494','1,433494',0,0,0,0,0
1133,'1434,56848','1,43456848',0,0,0,0,0
1134,'1435,65912','1,43565912',0,0,0,0,0
1135,'1436,74238','1,43674238',0,0,0,0,0
1136,'1437,7987','1,4377987',0,0,0,0,0
1137,'1438,88706','1,43888706',0,0,0,0,0
1138,'1439,92818','1,43992818',0,0,0,0,0
1139,'1441,0252','1,4410252',0,0,0,0,0
1140,'1442,078','1,442078',0,0,0,0,0
1141,'1443,18482','1,44318482',0,0,0,0,0
1142,'1444,23534','1,44423534',0,0,0,0,0
1143,'1445,28564','1,44528564',0,0,0,0,0
1144,'1446,51906','1,44651906',0,0,0,0,0
1145,'1447,57846','1,44757846',0,0,0,0,0
1146,'1448,68738','1,44868738',0,0,0,0,0
1147,'1449,75768','1,44975768',0,0,0,0,0
1148,'1450,9302','1,4509302',0,0,0,0,0
1149,'1451,99688','1,45199688',0,0,0,0,0
1150,'1453,08196','1,45308196',0,0,0,0,0
1151,'1454,17318','1,45417318',0,0,0,0,0
1152,'1455,23082','1,45523082',0,0,0,0,0
1153,'1457,61354','1,45761354',0,0,0,0,0
1154,'1459,17796','1,45917796',0,0,0,0,0
1155,'1460,19392','1,46019392',0,0,0,0,0
1156,'1461,86786','1,46186786',0,0,0,0,0
1157,'1462,9312','1,4629312',0,0,0,0,0
1158,'1464,71528','1,46471528',0,0,0,0,0
1159,'1465,7446','1,4657446',0,0,0,0,0
1160,'1467,27998','1,46727998',0,0,0,0,0
1161,'1468,2838','1,4682838',0,0,0,0,0
1162,'1469,95344','1,46995344',0,0,0,0,0
1163,'1470,95486','1,47095486',0,0,0,0,0
1164,'1472,75192','1,47275192',0,0,0,0,0
1165,'1473,77328','1,47377328',0,0,0,0,0
1166,'1475,45642','1,47545642',0,0,0,0,0
1167,'1476,4534','1,4764534',0,0,0,0,0
1168,'1478,05726','1,47805726',0,0,0,0,0
1169,'1479,03632','1,47903632',0,0,0,0,0
1170,'1480,78676','1,48078676',0,0,0,0,0
1171,'1482,5548','1,4825548',0,0,0,0,0
1172,'1483,5862','1,4835862',0,0,0,0,0
1173,'1485,16152','1,48516152',0,0,0,0,0
1174,'1486,19526','1,48619526',0,0,0,0,0
1175,'1487,73744','1,48773744',0,0,0,0,0
1176,'1489,00952','1,48900952',0,0,0,0,0
1177,'1490,81884','1,49081884',0,0,0,0,0
1178,'1491,8336','1,4918336',0,0,0,0,0
1179,'1493,53264','1,49353264',0,0,0,0,0
1180,'1494,56036','1,49456036',0,0,0,0,0
1181,'1496,1369','1,4961369',0,0,0,0,0
1182,'1497,12524','1,49712524',0,0,0,0,0
1183,'1498,86222','1,49886222',0,0,0,0,0
1184,'1499,84214','1,49984214',0,0,0,0,0
1185,'1501,50472','1,50150472',0,0,0,0,0
1186,'1502,52346','1,50252346',0,0,0,0,0
1187,'1504,1827','1,5041827',0,0,0,0,0
1188,'1505,92284','1,50592284',0,0,0,0,0
1189,'1506,94138','1,50694138',0,0,0,0,0
1190,'1508,73814','1,50873814',0,0,0,0,0
1191,'1509,77034','1,50977034',0,0,0,0,0
1192,'1510,9997','1,5109997',0,0,0,0,0
1193,'1512,07652','1,51207652',0,0,0,0,0
1194,'1513,29568','1,51329568',0,0,0,0,0
1195,'1514,79472','1,51479472',0,0,0,0,0
1196,'1515,86196','1,51586196',0,0,0,0,0
1197,'1516,89492','1,51689492',0,0,0,0,0
1198,'1517,92896','1,51792896',0,0,0,0,0
1199,'1518,99628','1,51899628',0,0,0,0,0
1200,'1520,0336','1,5200336',0,0,0,0,0
1201,'1521,0802','1,5210802',0,0,0,0,0
1202,'1522,1116','1,5221116',0,0,0,0,0
1203,'1523,1726','1,5231726',0,0,0,0,0
1204,'1524,24158','1,52424158',0,0,0,0,0
1205,'1525,80672','1,52580672',0,0,0,0,0
1206,'1526,86432','1,52686432',0,0,0,0,0
1207,'1527,88372','1,52788372',0,0,0,0,0
1208,'1528,94424','1,52894424',0,0,0,0,0
1209,'1529,98962','1,52998962',0,0,0,0,0
